"university_id","survey_year","non_teaching_staff_count_id"
"0616","2015","545736"
"0059","2015","545769"
"0059","2015","545770"
"0059","2015","545771"
"0059","2015","545772"
"0456","2015","545886"
"0456","2015","545887"
"0456","2015","545888"
"0456","2015","545889"
"0456","2015","545890"
"0456","2015","545891"
"0456","2015","545892"
"0326","2015","545898"
"0326","2015","545899"
"0326","2015","545900"
"0326","2015","545901"
"0300","2015","546043"
"0300","2015","546044"
"0300","2015","546045"
"0300","2015","546046"
"0300","2015","546047"
"0300","2015","546048"
"0577","2015","546094"
"0577","2015","546095"
"0577","2015","546096"
"0577","2015","546097"
"0577","2015","546098"
"0577","2015","546099"
"0749","2015","546243"
"0749","2015","546244"
"0749","2015","546245"
"0749","2015","546246"
"0749","2015","546247"
"0749","2015","546248"
"0749","2015","546249"
"0208","2015","546261"
"0208","2015","546262"
"0208","2015","546263"
"0208","2015","546264"
"0208","2015","546265"
"0766","2015","546283"
"0340","2015","546456"
"0340","2015","546457"
"0340","2015","546458"
"0340","2015","546459"
"0340","2015","546460"
"0812","2015","546848"
"0812","2015","546849"
"0812","2015","546850"
"0812","2015","546851"
"0225","2015","547269"
"0179","2015","547403"
"0179","2015","547404"
"0179","2015","547405"
"0179","2015","547406"
"0179","2015","547407"
"0179","2015","547408"
"0637","2015","547616"
"0637","2015","547617"
"0637","2015","547618"
"0637","2015","547619"
"0637","2015","547620"
"0637","2015","547621"
"0637","2015","547622"
"0637","2015","547623"
"0637","2015","547624"
"0637","2015","547625"
"0449","2015","547953"
"0449","2015","547954"
"0449","2015","547955"
"0449","2015","547956"
"0194","2015","548158"
"0194","2015","548159"
"0194","2015","548160"
"0194","2015","548161"
"0194","2015","548162"
"0194","2015","548163"
"0194","2015","548164"
"0194","2015","548165"
"0194","2015","548166"
"0194","2015","548167"
"0194","2015","548168"
"0194","2015","548169"
"0194","2015","548170"
"0194","2015","548171"
"0194","2015","548172"
"0194","2015","548173"
"0512","2015","548250"
"0512","2015","548251"
"0512","2015","548252"
"0512","2015","548253"
"0733","2015","548255"
"0733","2015","548256"
"0733","2015","548257"
"0733","2015","548258"
"0733","2015","548259"
"0733","2015","548260"
"0733","2015","548261"
"0733","2015","548262"
"0733","2015","548263"
"0733","2015","548264"
"0117","2015","548804"
"0117","2015","548805"
"0117","2015","548806"
"0482","2015","548807"
"0482","2015","548808"
"0482","2015","548809"
"0482","2015","548810"
"0482","2015","548811"
"0371","2015","549150"
"0371","2015","549151"
"0371","2015","549152"
"0371","2015","549153"
"0371","2015","549154"
"0371","2015","549155"
"0371","2015","549156"
"0371","2015","549157"
"0371","2015","549158"
"0311","2015","549166"
"0311","2015","549167"
"0311","2015","549168"
"0311","2015","549169"
"0311","2015","549170"
"0311","2015","549171"
"0311","2015","549172"
"0311","2015","549173"
"0198","2015","549299"
"0198","2015","549300"
"0198","2015","549301"
"0198","2015","549302"
"0198","2015","549303"
"0198","2015","549304"
"0198","2015","549305"
"0259","2015","549433"
"0259","2015","549434"
"0184","2015","549485"
"0184","2015","549486"
"0184","2015","549487"
"0184","2015","549488"
"0184","2015","549489"
"0184","2015","549490"
"0184","2015","549491"
"0184","2015","549492"
"0184","2015","549493"
"0184","2015","549494"
"0184","2015","549495"
"0332","2015","549566"
"0631","2015","549588"
"0631","2015","549589"
"0631","2015","549590"
"0631","2015","549591"
"0631","2015","549592"
"0631","2015","549593"
"0631","2015","549594"
"0631","2015","549595"
"0631","2015","549596"
"0329","2015","549801"
"0329","2015","549802"
"0329","2015","549803"
"0329","2015","549804"
"0329","2015","549805"
"0329","2015","549806"
"0329","2015","549807"
"0329","2015","549808"
"0329","2015","549809"
"0329","2015","549810"
"0329","2015","549811"
"0329","2015","549812"
"0329","2015","549813"
"0329","2015","549814"
"0329","2015","549815"
"0329","2015","549816"
"0410","2015","549824"
"0410","2015","549825"
"0410","2015","549826"
"0533","2015","549990"
"0533","2015","549991"
"0533","2015","549992"
"0533","2015","549993"
"0071","2015","550028"
"0071","2015","550029"
"0071","2015","550030"
"0071","2015","550031"
"0071","2015","550032"
"0071","2015","550033"
"0503","2015","550320"
"0503","2015","550321"
"0503","2015","550322"
"0503","2015","550323"
"0503","2015","550324"
"0503","2015","550325"
"0503","2015","550326"
"0503","2015","550327"
"0503","2015","550328"
"0503","2015","550329"
"0016","2015","550354"
"0016","2015","550355"
"0016","2015","550356"
"0016","2015","550357"
"0016","2015","550358"
"0016","2015","550359"
"0016","2015","550360"
"0011","2015","550388"
"0011","2015","550389"
"0011","2015","550390"
"0049","2015","550450"
"0049","2015","550451"
"0049","2015","550452"
"0049","2015","550453"
"0049","2015","550454"
"0049","2015","550455"
"0283","2015","550789"
"0283","2015","550790"
"0283","2015","550791"
"0283","2015","550792"
"0283","2015","550793"
"0283","2015","550794"
"0283","2015","550795"
"0283","2015","550796"
"0063","2015","550953"
"0063","2015","550954"
"0063","2015","550955"
"0063","2015","550956"
"0063","2015","550957"
"0063","2015","550958"
"0063","2015","550959"
"0063","2015","550960"
"0063","2015","550961"
"0063","2015","550962"
"0063","2015","550963"
"0405","2015","551191"
"0405","2015","551192"
"0405","2015","551193"
"0405","2015","551194"
"0405","2015","551195"
"0405","2015","551196"
"0405","2015","551197"
"0674","2015","551350"
"0674","2015","551351"
"0674","2015","551352"
"0674","2015","551353"
"0674","2015","551354"
"0674","2015","551355"
"0674","2015","551356"
"0772","2015","551389"
"0772","2015","551390"
"0772","2015","551391"
"0772","2015","551392"
"0772","2015","551393"
"0772","2015","551394"
"0180","2015","551765"
"0180","2015","551766"
"0180","2015","551767"
"0180","2015","551768"
"0180","2015","551769"
"0180","2015","551770"
"0180","2015","551771"
"0180","2015","551772"
"0180","2015","551773"
"0180","2015","551774"
"0180","2015","551775"
"0180","2015","551776"
"0029","2015","551778"
"0029","2015","551779"
"0029","2015","551780"
"0029","2015","551781"
"0029","2015","551782"
"0433","2015","551821"
"0433","2015","551822"
"0654","2015","551833"
"0654","2015","551834"
"0654","2015","551835"
"0654","2015","551836"
"0654","2015","551837"
"0654","2015","551838"
"0654","2015","551839"
"0654","2015","551840"
"0654","2015","551841"
"0654","2015","551842"
"0183","2015","551880"
"0183","2015","551881"
"0183","2015","551882"
"0183","2015","551883"
"0183","2015","551884"
"0183","2015","551885"
"0183","2015","551886"
"0183","2015","551887"
"0183","2015","551888"
"0183","2015","551889"
"0183","2015","551890"
"0416","2015","551952"
"0416","2015","551953"
"0416","2015","551954"
"0120","2015","552006"
"0120","2015","552007"
"0120","2015","552008"
"0120","2015","552009"
"0120","2015","552010"
"0120","2015","552011"
"0120","2015","552012"
"0035","2015","552064"
"0035","2015","552065"
"0035","2015","552066"
"0035","2015","552067"
"0233","2015","552113"
"0233","2015","552114"
"0233","2015","552115"
"0233","2015","552116"
"0233","2015","552117"
"0233","2015","552118"
"0233","2015","552119"
"0233","2015","552120"
"0233","2015","552121"
"0233","2015","552122"
"0233","2015","552123"
"0233","2015","552124"
"0233","2015","552125"
"0233","2015","552126"
"0233","2015","552127"
"0233","2015","552128"
"0100","2015","552137"
"0100","2015","552138"
"0100","2015","552139"
"0100","2015","552140"
"0100","2015","552141"
"0100","2015","552142"
"0100","2015","552143"
"0100","2015","552144"
"0100","2015","552145"
"0100","2015","552146"
"0100","2015","552147"
"0212","2015","552215"
"0212","2015","552216"
"0212","2015","552217"
"0212","2015","552218"
"0212","2015","552219"
"0212","2015","552220"
"0236","2015","552621"
"0236","2015","552622"
"0236","2015","552623"
"0236","2015","552624"
"0236","2015","552625"
"0567","2015","552745"
"0567","2015","552746"
"0567","2015","552747"
"0567","2015","552748"
"0567","2015","552749"
"0567","2015","552750"
"0567","2015","552751"
"0567","2015","552752"
"0301","2015","552792"
"0301","2015","552793"
"0301","2015","552794"
"0301","2015","552795"
"0301","2015","552796"
"0301","2015","552797"
"0459","2015","552973"
"0459","2015","552974"
"0459","2015","552975"
"0459","2015","552976"
"0459","2015","552977"
"0459","2015","552978"
"0459","2015","552979"
"0363","2015","553004"
"0363","2015","553005"
"0363","2015","553006"
"0363","2015","553007"
"0363","2015","553008"
"0363","2015","553009"
"0363","2015","553010"
"0363","2015","553011"
"0363","2015","553012"
"0191","2015","553046"
"0191","2015","553047"
"0191","2015","553048"
"0191","2015","553049"
"0191","2015","553050"
"0191","2015","553051"
"0191","2015","553052"
"0582","2015","553165"
"0582","2015","553166"
"0582","2015","553167"
"0582","2015","553168"
"0582","2015","553169"
"0582","2015","553170"
"0582","2015","553171"
"0582","2015","553172"
"0048","2015","553472"
"0048","2015","553473"
"0048","2015","553474"
"0048","2015","553475"
"0048","2015","553476"
"0048","2015","553477"
"0048","2015","553478"
"0048","2015","553479"
"0048","2015","553480"
"0048","2015","553481"
"0692","2015","553531"
"0692","2015","553532"
"0692","2015","553533"
"0323","2015","553656"
"0323","2015","553657"
"0323","2015","553658"
"0323","2015","553659"
"0086","2015","553660"
"0086","2015","553661"
"0086","2015","553662"
"0086","2015","553663"
"0086","2015","553664"
"0086","2015","553665"
"0086","2015","553666"
"0086","2015","553667"
"0808","2015","553741"
"0808","2015","553742"
"0808","2015","553743"
"0808","2015","553744"
"0265","2015","553780"
"0265","2015","553781"
"0265","2015","553782"
"0265","2015","553783"
"0210","2015","554268"
"0210","2015","554269"
"0066","2015","554397"
"0066","2015","554398"
"0066","2015","554399"
"0038","2015","554490"
"0038","2015","554491"
"0038","2015","554492"
"0038","2015","554493"
"0009","2015","554553"
"0009","2015","554554"
"0009","2015","554555"
"0525","2015","554558"
"0525","2015","554559"
"0525","2015","554560"
"0525","2015","554561"
"0525","2015","554562"
"0350","2015","554563"
"0350","2015","554564"
"0350","2015","554565"
"0350","2015","554566"
"0350","2015","554567"
"0350","2015","554568"
"0453","2015","554653"
"0453","2015","554654"
"0453","2015","554655"
"0453","2015","554656"
"0453","2015","554657"
"0258","2015","554787"
"0258","2015","554788"
"0258","2015","554789"
"0758","2015","554856"
"0758","2015","554857"
"0758","2015","554858"
"0046","2015","554943"
"0046","2015","554944"
"0046","2015","554945"
"0046","2015","554946"
"0046","2015","554947"
"0046","2015","554948"
"0046","2015","554949"
"0046","2015","554950"
"0206","2015","555106"
"0206","2015","555107"
"0206","2015","555108"
"0394","2015","555138"
"0394","2015","555139"
"0394","2015","555140"
"0394","2015","555141"
"0394","2015","555142"
"0394","2015","555143"
"0394","2015","555144"
"0394","2015","555145"
"0394","2015","555146"
"0006","2015","555211"
"0006","2015","555212"
"0006","2015","555213"
"0006","2015","555214"
"0752","2015","555256"
"0752","2015","555257"
"0752","2015","555258"
"0752","2015","555259"
"0752","2015","555260"
"0752","2015","555261"
"0752","2015","555262"
"0027","2015","555290"
"0027","2015","555291"
"0027","2015","555292"
"0027","2015","555293"
"0027","2015","555294"
"0027","2015","555295"
"0027","2015","555296"
"0027","2015","555297"
"0027","2015","555298"
"0027","2015","555299"
"0058","2015","555408"
"0058","2015","555409"
"0741","2015","555523"
"0741","2015","555524"
"0741","2015","555525"
"0741","2015","555526"
"0741","2015","555527"
"0741","2015","555528"
"0741","2015","555529"
"0741","2015","555530"
"0741","2015","555531"
"0696","2015","555789"
"0696","2015","555790"
"0696","2015","555791"
"0696","2015","555792"
"0696","2015","555793"
"0696","2015","555794"
"0196","2015","556056"
"0196","2015","556057"
"0196","2015","556058"
"0196","2015","556059"
"0196","2015","556060"
"0196","2015","556061"
"0196","2015","556062"
"0196","2015","556063"
"0196","2015","556064"
"0196","2015","556065"
"0196","2015","556066"
"0023","2015","556101"
"0023","2015","556102"
"0023","2015","556103"
"0023","2015","556104"
"0023","2015","556105"
"0023","2015","556106"
"0614","2015","556292"
"0614","2015","556293"
"0557","2015","556364"
"0557","2015","556365"
"0557","2015","556366"
"0557","2015","556367"
"0069","2015","556383"
"0069","2015","556384"
"0069","2015","556385"
"0069","2015","556386"
"0004","2015","556451"
"0004","2015","556452"
"0004","2015","556453"
"0004","2015","556454"
"0284","2015","556594"
"0284","2015","556595"
"0284","2015","556596"
"0284","2015","556597"
"0284","2015","556598"
"0284","2015","556599"
"0284","2015","556600"
"0284","2015","556601"
"0085","2015","556618"
"0085","2015","556619"
"0085","2015","556620"
"0085","2015","556621"
"0085","2015","556622"
"0085","2015","556623"
"0223","2015","556632"
"0223","2015","556633"
"0223","2015","556634"
"0223","2015","556635"
"0223","2015","556636"
"0223","2015","556637"
"0223","2015","556638"
"0075","2015","556846"
"0075","2015","556847"
"0075","2015","556848"
"0075","2015","556849"
"0019","2015","556902"
"0019","2015","556903"
"0019","2015","556904"
"0356","2015","556920"
"0356","2015","556921"
"0356","2015","556922"
"0356","2015","556923"
"0331","2015","556987"
"0331","2015","556988"
"0331","2015","556989"
"0331","2015","556990"
"0331","2015","556991"
"0331","2015","556992"
"0291","2015","556999"
"0291","2015","557000"
"0291","2015","557001"
"0291","2015","557002"
"0291","2015","557003"
"0291","2015","557004"
"0291","2015","557005"
"0291","2015","557006"
"0291","2015","557007"
"0291","2015","557008"
"0291","2015","557009"
"0291","2015","557010"
"0291","2015","557011"
"0291","2015","557012"
"0291","2015","557013"
"0334","2015","557276"
"0334","2015","557277"
"0334","2015","557278"
"0334","2015","557279"
"0334","2015","557280"
"0786","2015","557317"
"0077","2015","557335"
"0077","2015","557336"
"0077","2015","557337"
"0077","2015","557338"
"0711","2015","557362"
"0031","2015","557459"
"0031","2015","557460"
"0031","2015","557461"
"0031","2015","557462"
"0031","2015","557463"
"0360","2015","557889"
"0360","2015","557890"
"0360","2015","557891"
"0360","2015","557892"
"0390","2015","557893"
"0390","2015","557894"
"0390","2015","557895"
"0390","2015","557896"
"0390","2015","557897"
"0390","2015","557898"
"0390","2015","557899"
"0390","2015","557900"
"0231","2015","557982"
"0231","2015","557983"
"0231","2015","557984"
"0155","2015","558476"
"0155","2015","558477"
"0443","2015","558523"
"0443","2015","558524"
"0443","2015","558525"
"0443","2015","558526"
"0443","2015","558527"
"0443","2015","558528"
"0443","2015","558529"
"0443","2015","558530"
"0222","2015","558626"
"0222","2015","558627"
"0222","2015","558628"
"0222","2015","558629"
"0222","2015","558630"
"0516","2015","558641"
"0516","2015","558642"
"0516","2015","558643"
"0516","2015","558644"
"0516","2015","558645"
"0516","2015","558646"
"0801","2015","559086"
"0801","2015","559087"
"0801","2015","559088"
"0801","2015","559089"
"0801","2015","559090"
"0542","2015","559124"
"0542","2015","559125"
"0542","2015","559126"
"0542","2015","559127"
"0542","2015","559128"
"0047","2015","559323"
"0047","2015","559324"
"0047","2015","559325"
"0047","2015","559326"
"0047","2015","559327"
"0501","2015","559645"
"0501","2015","559646"
"0501","2015","559647"
"0534","2015","559772"
"0534","2015","559773"
"0534","2015","559774"
"0534","2015","559775"
"0534","2015","559776"
"0098","2015","559861"
"0098","2015","559862"
"0098","2015","559863"
"0098","2015","559864"
"0540","2015","560192"
"0540","2015","560193"
"0540","2015","560194"
"0076","2015","560302"
"0076","2015","560303"
"0076","2015","560304"
"0169","2015","560392"
"0169","2015","560393"
"0169","2015","560394"
"0169","2015","560395"
"0376","2015","560430"
"0376","2015","560431"
"0376","2015","560432"
"0376","2015","560433"
"0025","2015","560533"
"0025","2015","560534"
"0025","2015","560535"
"0681","2015","560568"
"0681","2015","560569"
"0681","2015","560570"
"0003","2015","560682"
"0003","2015","560683"
"0003","2015","560684"
"0003","2015","560685"
"0094","2015","560780"
"0094","2015","560781"
"0094","2015","560782"
"0094","2015","560783"
"0395","2015","560798"
"0395","2015","560799"
"0395","2015","560800"
"0395","2015","560801"
"0395","2015","560802"
"0499","2015","561564"
"0499","2015","561565"
"0499","2015","561566"
"0499","2015","561567"
"0499","2015","561568"
"0499","2015","561569"
"0499","2015","561570"
"0499","2015","561571"
"0237","2015","561591"
"0237","2015","561592"
"0237","2015","561593"
"0237","2015","561594"
"0237","2015","561595"
"0237","2015","561596"
"0237","2015","561597"
"0064","2015","561698"
"0064","2015","561699"
"0064","2015","561700"
"0064","2015","561701"
"0064","2015","561702"
"0064","2015","561703"
"0064","2015","561704"
"0189","2015","562408"
"0189","2015","562409"
"0189","2015","562410"
"0189","2015","562411"
"0189","2015","562412"
"0189","2015","562413"
"0189","2015","562414"
"0189","2015","562415"
"0189","2015","562416"
"0189","2015","562417"
"0532","2015","562716"
"0532","2015","562717"
"0532","2015","562718"
"0532","2015","562719"
"0532","2015","562720"
"0532","2015","562721"
"0532","2015","562722"
"0532","2015","562723"
"0532","2015","562724"
"0532","2015","562725"
"0532","2015","562726"
"0532","2015","562727"
"0055","2015","562912"
"0055","2015","562913"
"0055","2015","562914"
"0055","2015","562915"
"0392","2015","562955"
"0392","2015","562956"
"0392","2015","562957"
"0392","2015","562958"
"0392","2015","562959"
"0392","2015","562960"
"0392","2015","562961"
"0392","2015","562962"
"0392","2015","562963"
"0446","2015","563257"
"0072","2015","563297"
"0072","2015","563298"
"0072","2015","563299"
"0072","2015","563300"
"0017","2015","563369"
"0008","2015","563414"
"0008","2015","563415"
"0008","2015","563416"
"0008","2015","563417"
"0748","2015","563602"
"0748","2015","563603"
"0748","2015","563604"
"0748","2015","563605"
"0748","2015","563606"
"0403","2015","563712"
"0403","2015","563713"
"0600","2015","564036"
"0600","2015","564037"
"0600","2015","564038"
"0600","2015","564039"
"0600","2015","564040"
"0600","2015","564041"
"0605","2015","564072"
"0605","2015","564073"
"0605","2015","564074"
"0605","2015","564075"
"0713","2015","564478"
"0713","2015","564479"
"0713","2015","564480"
"0613","2015","564817"
"0613","2015","564818"
"0248","2015","564985"
"0248","2015","564986"
"0248","2015","564987"
"0248","2015","564988"
"0248","2015","564989"
"0248","2015","564990"
"0248","2015","564991"
"0248","2015","564992"
"0397","2015","565007"
"0397","2015","565008"
"0397","2015","565009"
"0397","2015","565010"
"0397","2015","565011"
"0544","2015","565151"
"0544","2015","565152"
"0068","2015","565489"
"0068","2015","565490"
"0068","2015","565491"
"0068","2015","565492"
"0271","2015","565692"
"0271","2015","565693"
"0271","2015","565694"
"0271","2015","565695"
"0271","2015","565696"
"0271","2015","565697"
"0271","2015","565698"
"0271","2015","565699"
"0271","2015","565700"
"0271","2015","565701"
"0271","2015","565702"
"0271","2015","565703"
"0081","2015","565834"
"0081","2015","565835"
"0081","2015","565836"
"0081","2015","565837"
"0214","2015","566430"
"0214","2015","566431"
"0214","2015","566432"
"0214","2015","566433"
"0214","2015","566434"
"0214","2015","566435"
"0214","2015","566436"
"0214","2015","566437"
"0391","2015","566457"
"0391","2015","566458"
"0391","2015","566459"
"0391","2015","566460"
"0391","2015","566461"
"0391","2015","566462"
"0391","2015","566463"
"0391","2015","566464"
"0391","2015","566465"
"0391","2015","566466"
"0391","2015","566467"
"0391","2015","566468"
"0815","2015","566897"
"0815","2015","566898"
"0817","2015","567054"
"0043","2015","567818"
"0043","2015","567819"
"0043","2015","567820"
"0043","2015","567821"
"0043","2015","567822"
"0043","2015","567823"
"0043","2015","567824"
"0043","2015","567825"
"0043","2015","567826"
"0043","2015","567827"
"0043","2015","567828"
"0431","2015","568068"
"0431","2015","568069"
"0431","2015","568070"
"0431","2015","568071"
"0381","2015","568515"
"0381","2015","568516"
"0381","2015","568517"
"0381","2015","568518"
"0685","2015","569453"
"0685","2015","569454"
"0685","2015","569455"
"0685","2015","569456"
"0685","2015","569457"
"0685","2015","569458"
"0745","2015","570022"
"0745","2015","570023"
"0745","2015","570024"
"0745","2015","570025"
"0745","2015","570026"
"0417","2015","570213"
"0811","2015","570249"
"0811","2015","570250"
"0811","2015","570251"
"0811","2015","570252"
"0811","2015","570253"
"0811","2015","570254"
"0811","2015","570255"
"0811","2015","570256"
"0811","2015","570257"
"0796","2015","570329"
"0816","2015","570610"
"0688","2015","571290"
"0688","2015","571291"
"0688","2015","571292"
"0619","2015","571302"
"0619","2015","571303"
"0619","2015","571304"
"0619","2015","571305"
"0619","2015","571306"
"0619","2015","571307"
"0530","2015","571328"
"0530","2015","571329"
"0530","2015","571330"
"0530","2015","571331"
"0530","2015","571332"
"0530","2015","571333"
"0530","2015","571334"
"0530","2015","571335"
"0530","2015","571336"
"0530","2015","571337"
"0530","2015","571338"
"0185","2015","571551"
"0185","2015","571552"
"0611","2015","571554"
"0611","2015","571555"
"0611","2015","571556"
"0611","2015","571557"
"0420","2015","571624"
"0420","2015","571625"
"0420","2015","571626"
"0420","2015","571627"
"0420","2015","571628"
"0062","2015","572009"
"0062","2015","572010"
"0062","2015","572011"
"0062","2015","572012"
"0062","2015","572013"
"0062","2015","572014"
"0414","2015","572047"
"0414","2015","572048"
"0414","2015","572049"
"0414","2015","572050"
"0414","2015","572051"
"0414","2015","572052"
"0651","2015","572103"
"0389","2015","572134"
"0389","2015","572135"
"0389","2015","572136"
"0389","2015","572137"
"0389","2015","572138"
"0389","2015","572139"
"0389","2015","572140"
"0389","2015","572141"
"0389","2015","572142"
"0389","2015","572143"
"0389","2015","572144"
"0389","2015","572145"
"0199","2015","572299"
"0199","2015","572300"
"0199","2015","572301"
"0671","2015","572313"
"0671","2015","572314"
"0671","2015","572315"
"0671","2015","572316"
"0671","2015","572317"
"0671","2015","572318"
"0671","2015","572319"
"0671","2015","572320"
"0671","2015","572321"
"0024","2015","572400"
"0024","2015","572401"
"0024","2015","572402"
"0024","2015","572403"
"0333","2015","572454"
"0333","2015","572455"
"0333","2015","572456"
"0333","2015","572457"
"0333","2015","572458"
"0333","2015","572459"
"0333","2015","572460"
"0465","2015","572664"
"0465","2015","572665"
"0465","2015","572666"
"0465","2015","572667"
"0398","2015","572943"
"0398","2015","572944"
"0398","2015","572945"
"0398","2015","572946"
"0398","2015","572947"
"0398","2015","572948"
"0398","2015","572949"
"0101","2015","573167"
"0101","2015","573168"
"0101","2015","573169"
"0101","2015","573170"
"0188","2015","573204"
"0188","2015","573205"
"0188","2015","573206"
"0050","2015","573285"
"0779","2015","573286"
"0269","2015","573657"
"0269","2015","573658"
"0269","2015","573659"
"0269","2015","573660"
"0269","2015","573661"
"0269","2015","573662"
"0269","2015","573663"
"0269","2015","573664"
"0269","2015","573665"
"0678","2015","573825"
"0176","2015","574250"
"0176","2015","574251"
"0176","2015","574252"
"0176","2015","574253"
"0176","2015","574254"
"0176","2015","574255"
"0176","2015","574256"
"0176","2015","574257"
"0176","2015","574258"
"0176","2015","574259"
"0176","2015","574260"
"0176","2015","574261"
"0427","2015","574642"
"0427","2015","574643"
"0427","2015","574644"
"0675","2015","574677"
"0675","2015","574678"
"0675","2015","574679"
"0675","2015","574680"
"0675","2015","574681"
"0675","2015","574682"
"0675","2015","574683"
"0022","2015","574971"
"0022","2015","574972"
"0022","2015","574973"
"0022","2015","574974"
"0022","2015","574975"
"0022","2015","574976"
"0413","2015","575183"
"0413","2015","575184"
"0413","2015","575185"
"0413","2015","575186"
"0413","2015","575187"
"0413","2015","575188"
"0413","2015","575189"
"0042","2015","575260"
"0042","2015","575261"
"0042","2015","575262"
"0042","2015","575263"
"0042","2015","575264"
"0042","2015","575265"
"0065","2015","576053"
"0584","2015","576126"
"0584","2015","576127"
"0584","2015","576128"
"0584","2015","576129"
"0584","2015","576130"
"0584","2015","576131"
"0584","2015","576132"
"0584","2015","576133"
"0584","2015","576134"
"0584","2015","576135"
"0246","2015","576236"
"0418","2015","576337"
"0418","2015","576338"
"0418","2015","576339"
"0418","2015","576340"
"0418","2015","576341"
"0418","2015","576342"
"0418","2015","576343"
"0170","2015","576462"
"0170","2015","576463"
"0170","2015","576464"
"0170","2015","576465"
"0797","2015","576925"
"0409","2015","577021"
"0409","2015","577022"
"0409","2015","577023"
"0409","2015","577024"
"0409","2015","577025"
"0409","2015","577026"
"0716","2015","577232"
"0716","2015","577233"
"0716","2015","577234"
"0393","2015","577317"
"0393","2015","577318"
"0393","2015","577319"
"0393","2015","577320"
"0393","2015","577321"
"0162","2015","577490"
"0162","2015","577491"
"0162","2015","577492"
"0162","2015","577493"
"0162","2015","577494"
"0304","2015","577775"
"0304","2015","577776"
"0304","2015","577777"
"0161","2015","577847"
"0161","2015","577848"
"0161","2015","577849"
"0161","2015","577850"
"0760","2015","577895"
"0760","2015","577896"
"0760","2015","577897"
"0120","2015","577969"
"0120","2015","577970"
"0120","2015","577971"
"0632","2015","578211"
"0632","2015","578212"
"0632","2015","578213"
"0632","2015","578214"
"0524","2015","578512"
"0524","2015","578513"
"0524","2015","578514"
"0524","2015","578515"
"0524","2015","578516"
"0524","2015","578517"
"0524","2015","578518"
"0524","2015","578519"
"0524","2015","578520"
"0524","2015","578521"
"0348","2015","578582"
"0348","2015","578583"
"0348","2015","578584"
"0348","2015","578585"
"0703","2015","578639"
"0452","2015","578758"
"0387","2015","578825"
"0387","2015","578826"
"0387","2015","578827"
"0387","2015","578828"
"0387","2015","578829"
"0387","2015","578830"
"0387","2015","578831"
"0387","2015","578832"
"0387","2015","578833"
"0247","2015","578882"
"0247","2015","578883"
"0247","2015","578884"
"0247","2015","578885"
"0624","2015","578980"
"0624","2015","578981"
"0624","2015","578982"
"0187","2015","579018"
"0187","2015","579019"
"0264","2015","579196"
"0264","2015","579197"
"0264","2015","579198"
"0264","2015","579199"
"0264","2015","579200"
"0264","2015","579201"
"0228","2015","579357"
"0228","2015","579358"
"0228","2015","579359"
"0228","2015","579360"
"0228","2015","579361"
"0228","2015","579362"
"0228","2015","579363"
"0228","2015","579364"
"0472","2015","579415"
"0472","2015","579416"
"0472","2015","579417"
"0472","2015","579418"
"0472","2015","579419"
"0107","2015","579577"
"0107","2015","579578"
"0107","2015","579579"
"0107","2015","579580"
"0107","2015","579581"
"0107","2015","579582"
"0407","2015","580471"
"0407","2015","580472"
"0407","2015","580473"
"0655","2015","580900"
"0655","2015","580901"
"0655","2015","580902"
"0655","2015","580903"
"0428","2015","580944"
"0428","2015","580945"
"0428","2015","580946"
"0428","2015","580947"
"0428","2015","580948"
"0428","2015","580949"
"0428","2015","580950"
"0428","2015","580951"
"0428","2015","580952"
"0428","2015","580953"
"0428","2015","580954"
"0428","2015","580955"
"0428","2015","580956"
"0428","2015","580957"
"0428","2015","580958"
"0428","2015","580959"
"0656","2015","581013"
"0656","2015","581014"
"0656","2015","581015"
"0656","2015","581016"
"0656","2015","581017"
"0656","2015","581018"
"0656","2015","581019"
"0656","2015","581020"
"0656","2015","581021"
"0656","2015","581022"
"0280","2015","581029"
"0280","2015","581030"
"0280","2015","581031"
"0280","2015","581032"
"0159","2015","581183"
"0159","2015","581184"
"0159","2015","581185"
"0159","2015","581186"
"0159","2015","581187"
"0159","2015","581188"
"0109","2015","581202"
"0109","2015","581203"
"0109","2015","581204"
"0319","2015","581361"
"0319","2015","581362"
"0319","2015","581363"
"0319","2015","581364"
"0319","2015","581365"
"0319","2015","581366"
"0319","2015","581367"
"0319","2015","581368"
"0319","2015","581369"
"0319","2015","581370"
"0319","2015","581371"
"0319","2015","581372"
"0357","2015","581559"
"0357","2015","581560"
"0357","2015","581561"
"0550","2015","581628"
"0652","2015","581701"
"0652","2015","581702"
"0652","2015","581703"
"0652","2015","581704"
"0652","2015","581705"
"0053","2015","581736"
"0053","2015","581737"
"0053","2015","581738"
"0053","2015","581739"
"0053","2015","581740"
"0053","2015","581741"
"0053","2015","581742"
"0053","2015","581743"
"0277","2015","581744"
"0277","2015","581745"
"0277","2015","581746"
"0277","2015","581747"
"0277","2015","581748"
"0277","2015","581749"
"0277","2015","581750"
"0277","2015","581751"
"0662","2015","581778"
"0662","2015","581779"
"0662","2015","581780"
"0362","2015","581863"
"0362","2015","581864"
"0362","2015","581865"
"0362","2015","581866"
"0383","2015","581904"
"0383","2015","581905"
"0383","2015","581906"
"0383","2015","581907"
"0383","2015","581908"
"0383","2015","581909"
"0383","2015","581910"
"0307","2015","581911"
"0307","2015","581912"
"0307","2015","581913"
"0307","2015","581914"
"0200","2015","582021"
"0200","2015","582022"
"0200","2015","582023"
