"id","count_by_category_id"
"12258","4300968"
"13770","4750418"
"13052","4542417"
"13347","4625524"
"13622","4707835"
"13832","4764201"
"15134","5167644"
"14467","4948710"
"16114","5457394"
"16659","5597692"
"14883","5081721"
"12719","4449555"
"13054","4543170"
"14460","4947271"
"12846","4487198"
"13414","4644349"
"12762","4465433"
"13058","4545724"
"13817","4761057"
"14282","4896842"
"12178","4272392"
"12208","4283396"
"15673","5321732"
"15419","5259781"
"14090","4840000"
"14989","5119252"
"12649","4422594"
"15046","5141207"
"15412","5258671"
"16596","5574623"
"13037","4539757"
"15340","5236343"
"12226","4288942"
"12986","4527725"
"15934","5393526"
"15513","5290682"
"14473","4950449"
"15720","5333448"
"13048","4541900"
"14142","4854255"
"16662","5598845"
"12829","4482866"
"13163","4580301"
"13914","4787182"
"13188","4587509"
"15170","5179687"
"12596","4405286"
"15242","5198206"
"14752","5044945"
"13787","4753847"
"12711","4448054"
"13249","4602208"
"15792","5351986"
"13365","4628898"
"14138","4853895"
"15750","5341518"
"12290","4311978"
"15208","5186449"
"12425","4354812"
"13931","4791805"
"16109","5456387"
"16362","5534407"
"12529","4387865"
"12071","4240407"
"16033","5431740"
"14214","4875820"
"15124","5164660"
"13359","4627560"
"15195","5184594"
"13141","4573969"
"16319","5523030"
"16687","5608981"
"13460","4655261"
"15909","5384964"
"16038","5434710"
"12852","4489323"
"13283","4611128"
"14228","4880105"
"15131","5166834"
"13312","4616089"
"15635","5316866"
"12105","4248445"
"15083","5152728"
"15736","5336971"
"15882","5378051"
"14596","4991512"
"14032","4825865"
"12371","4331876"
"14513","4966782"
"13620","4707667"
"13684","4723514"
"14053","4830162"
"12724","4450789"
"12850","4488866"
"12181","4273120"
"12857","4491460"
"16255","5503646"
"13515","4675072"
"13200","4591686"
"14143","4854620"
"16655","5596141"
"12978","4524293"
"14739","5040668"
"13568","4692266"
"14517","4967606"
"13002","4531859"
"16330","5527001"
"14552","4977393"
"16043","5437143"
"13625","4708196"
"12557","4393317"
"13442","4652103"
"15949","5404306"
"12578","4399612"
"14001","4815940"
"16367","5536763"
"12381","4335334"
"13755","4744859"
"16327","5526512"
"12646","4420896"
"12552","4392560"
"14941","5098052"
"16697","5613434"
"14647","5017919"
"13066","4549295"
"12771","4468883"
"13536","4682740"
"12348","4324224"
"12323","4319058"
"14799","5055700"
"12797","4473726"
"14410","4934096"
"16324","5525823"
"15773","5347883"
"15092","5155238"
"16072","5445162"
"12523","4385410"
"14057","4831359"
"14857","5075759"
"14995","5120946"
"16562","5561160"
"12612","4408870"
"14529","4968999"
"15222","5192664"
"14144","4854730"
"13145","4575872"
"12671","4428463"
"14430","4937913"
"12350","4325191"
"12632","4416989"
"14862","5077824"
"15459","5271803"
"16091","5452976"
"16193","5484178"
"12962","4518943"
"12816","4479159"
"16313","5521955"
"15391","5252085"
"14915","5092170"
"12757","4464850"
"12815","4478524"
"13960","4801847"
"14564","4981165"
"12134","4257472"
"13358","4627460"
"14234","4881294"
"15880","5377278"
"12954","4518182"
"16000","5420023"
"12471","4369664"
"13553","4688306"
"14998","5121984"
"13426","4648082"
"13645","4712142"
"14253","4889653"
"13231","4598555"
"14574","4983370"
"15347","5238152"
"15161","5177259"
"13847","4770355"
"14521","4967854"
"15088","5153802"
"13411","4644158"
"12685","4439504"
"13284","4611238"
"15455","5271170"
"15878","5376922"
"15267","5215837"
"12380","4335282"
"15941","5400870"
"15035","5134003"
"13654","4714696"
"12383","4335777"
"14256","4890521"
"15994","5418168"
"15406","5256656"
"14742","5041242"
"15769","5347601"
"16708","5627230"
"16638","5589795"
"12352","4325635"
"16301","5518012"
"12775","4469201"
"13556","4689731"
"13615","4706620"
"12730","4452597"
"16059","5441590"
"16598","5575585"
"16386","5542446"
"12138","4257752"
"14330","4912831"
"13808","4759361"
"15271","5217718"
"12426","4355715"
"16275","5509107"
"15096","5156187"
"13775","4751896"
"13929","4790221"
"16100","5454297"
"12326","4319612"
"14051","4830052"
"15352","5239269"
"16065","5443907"
"16163","5476663"
"12343","4322477"
"14445","4943462"
"16645","5591515"
"13128","4569576"
"13463","4656606"
"15055","5144480"
"15723","5333757"
"12539","4390835"
"15431","5263351"
"12460","4366360"
"13264","4604923"
"15033","5133005"
"16654","5595555"
"12574","4398450"
"15999","5419984"
"14839","5068031"
"13989","4810969"
"12903","4506065"
"13371","4629514"
"14680","5025295"
"15276","5219227"
"15966","5409397"
"12717","4449457"
"14546","4975578"
"12842","4486308"
"14061","4832086"
"12673","4429348"
"16237","5499666"
"13177","4584472"
"12363","4329614"
"13900","4783943"
"15342","5236627"
"12542","4391026"
"12961","4518907"
"13238","4599790"
"14826","5064099"
"12342","4322406"
"13349","4626301"
"16014","5425965"
"16244","5501125"
"13186","4587366"
"13325","4618940"
"15118","5162738"
"13202","4591871"
"16356","5533419"
"12200","4280458"
"12260","4301856"
"14255","4890397"
"12534","4389455"
"16394","5544049"
"13372","4629722"
"13557","4689875"
"13644","4712060"
"13768","4749997"
"15215","5189018"
"16045","5437627"
"16392","5543554"
"12162","4263157"
"13240","4600096"
"15591","5299659"
"14508","4965465"
"15362","5244110"
"12820","4479806"
"16267","5506243"
"13677","4721909"
"12970","4520573"
"14091","4840213"
"16635","5588529"
"14123","4848141"
"15667","5320749"
"12796","4473631"
"13437","4650948"
"13440","4651689"
"13686","4724025"
"15765","5346380"
"13038","4539914"
"13340","4624470"
"16586","5570099"
"15802","5355890"
"12431","4358846"
"12875","4496130"
"15451","5270417"
"15975","5413781"
"15988","5416240"
"14211","4874790"
"15319","5231096"
"14271","4892565"
"16009","5422952"
"12451","4363905"
"13648","4712792"
"15803","5356598"
"16416","5550315"
"13401","4638356"
"14913","5091733"
"15331","5232778"
"14044","4828590"
"12802","4474667"
"13265","4605563"
"14016","4820840"
"12410","4348137"
"14092","4840614"
"12713","4448386"
"12532","4388890"
"12519","4382578"
"12521","4384126"
"16630","5585648"
"15993","5417775"
"15889","5380171"
"14208","4874128"
"13555","4689007"
"16613","5578853"
"12499","4377040"
"16657","5596292"
"12213","4284943"
"13696","4725673"
"12254","4300119"
"14316","4907598"
"16634","5588451"
"16713","5629470"
"12747","4462525"
"15754","5341866"
"15771","5347622"
"13727","4735459"
"15449","5269124"
"13840","4768358"
"15084","5152855"
"15509","5289112"
"12272","4304072"
"16420","5552677"
"15440","5266996"
"16303","5519641"
"16570","5563636"
"13531","4681552"
"13255","4603472"
"13865","4774400"
"16021","5427832"
"16265","5506018"
"14133","4850641"
"15575","5298164"
"14710","5031487"
"12372","4333824"
"12590","4403698"
"12780","4469981"
"12772","4468979"
"16556","5560440"
"13822","4762206"
"14347","4918035"
"15481","5280010"
"16141","5467919"
"13574","4694469"
"14689","5027070"
"15853","5368216"
"14007","4818266"
"16349","5531774"
"16646","5591888"
"14094","4841780"
"12335","4321392"
"16575","5566208"
"12593","4404818"
"13532","4682274"
"12245","4296627"
"13999","4814360"
"15056","5144537"
"15741","5339393"
"16707","5626897"
"15482","5280345"
"15415","5259090"
"13958","4801632"
"13477","4663027"
"14351","4919210"
"12562","4394933"
"12110","4249478"
"14369","4923869"
"16246","5501431"
"13550","4687595"
"15397","5254544"
"14145","4854853"
"14971","5110675"
"14191","4870136"
"14618","5001480"
"13197","4590390"
"13352","4626586"
"12755","4464757"
"15234","5196331"
"14852","5074192"
"12919","4510094"
"13575","4694686"
"16187","5482750"
"16370","5537172"
"16568","5563068"
"12601","4406314"
"13537","4683485"
"14408","4933735"
"12987","4527785"
"15381","5248099"
"13854","4772309"
"15379","5247375"
"16042","5436699"
"12347","4324083"
"14865","5078068"
"15446","5267642"
"12778","4469424"
"15177","5181664"
"12390","4338551"
"12233","4291547"
"13795","4755411"
"12849","4488395"
"13940","4795782"
"16674","5603654"
"12088","4245071"
"12643","4420199"
"14013","4820179"
"14179","4867248"
"16711","5628754"
"13888","4781646"
"14871","5079588"
"15874","5374762"
"15275","5219041"
"15115","5162264"
"16354","5532608"
"14611","4999079"
"12838","4485271"
"16129","5465172"
"12330","4320038"
"12657","4425310"
"14390","4930365"
"13056","4544264"
"12695","4441866"
"13732","4737729"
"13694","4725170"
"15152","5175773"
"15231","5194874"
"16145","5468906"
"16250","5502815"
"14725","5035972"
"13189","4588367"
"14457","4945790"
"14634","5006446"
"13771","4750821"
"12689","4440586"
"15900","5383144"
"13972","4805896"
"15805","5356928"
"14033","4826123"
"12440","4361121"
"14750","5044250"
"13513","4674747"
"16060","5441625"
"14599","4991914"
"14405","4933072"
"16364","5535251"
"12565","4396267"
"15505","5287509"
"15272","5217919"
"14127","4849604"
"13461","4655672"
"13367","4629174"
"12443","4361705"
"13551","4687780"
"14089","4839953"
"14592","4989492"
"14485","4955086"
"12307","4315545"
"14036","4826714"
"14464","4947976"
"14638","5010305"
"13563","4691595"
"13033","4539336"
"12900","4505306"
"13218","4595391"
"12739","4454829"
"14856","5075505"
"15783","5349768"
"15844","5366117"
"13726","4735451"
"14218","4876597"
"12191","4276051"
"13639","4710614"
"14131","4850255"
"12526","4386735"
"16712","5628959"
"12642","4420154"
"16288","5512000"
"12256","4300506"
"15377","5247082"
"12631","4416821"
"16120","5460285"
"13428","4648573"
"12975","4522604"
"12072","4240417"
"12808","4475478"
"15724","5333861"
"13007","4533060"
"14031","4825218"
"14571","4982700"
"15032","5132678"
"14979","5114428"
"14840","5068736"
"15864","5370497"
"16028","5430260"
"14763","5046685"
"14413","4934646"
"12507","4379117"
"12547","4391673"
"15469","5274106"
"13816","4760984"
"14054","4830562"
"14999","5122995"
"13705","4728945"
"14587","4988388"
"12912","4508065"
"14417","4935877"
"13451","4654009"
"12764","4465757"
"14803","5056626"
"13526","4680577"
"15850","5367043"
"12881","4499681"
"14121","4847931"
"14802","5056607"
"16085","5449419"
"15133","5167444"
"16649","5594710"
"12793","4473037"
"15213","5188689"
"15821","5360418"
"15263","5211551"
"16407","5547075"
"12960","4518850"
"15892","5380715"
"15201","5185883"
"14777","5049037"
"12588","4402419"
"15199","5185030"
"14643","5014402"
"14869","5078896"
"14885","5082671"
"14478","4953890"
"13634","4709617"
"12396","4341030"
"13605","4704961"
"16699","5621470"
"13408","4640299"
"12935","4513684"
"15382","5248136"
"13185","4587305"
"12806","4475080"
"15247","5201352"
"13713","4731762"
"15005","5123761"
"15323","5231413"
"13985","4809676"
"15026","5130382"
"14360","4921621"
"12294","4313179"
"15948","5403643"
"16371","5537308"
"12116","4252426"
"12408","4346404"
"14704","5030688"
"15125","5164775"
"15020","5128189"
"16375","5538641"
"13823","4762395"
"12401","4343558"
"15903","5383598"
"14897","5086857"
"13763","4747554"
"15128","5166344"
"15058","5146235"
"13250","4602342"
"13583","4698930"
"13115","4566340"
"13738","4739117"
"16381","5539771"
"13013","4534896"
"13300","4614785"
"13798","4756540"
"16281","5510315"
"14394","4931351"
"13452","4654054"
"14992","5119995"
"13338","4623840"
"12949","4517467"
"13926","4789542"
"12615","4409980"
"12744","4461893"
