"college_institution_id","survey_year","non_teaching_staff_count_id"
"36366","2015","507758"
"7324","2015","507759"
"7324","2015","507760"
"7324","2015","507761"
"48063","2015","507762"
"48063","2015","507763"
"36446","2015","507764"
"33121","2015","507770"
"33121","2015","507771"
"33121","2015","507772"
"33121","2015","507773"
"18860","2015","507774"
"18860","2015","507775"
"18860","2015","507776"
"18860","2015","507777"
"34882","2015","507778"
"34882","2015","507779"
"34882","2015","507780"
"45855","2015","507781"
"21605","2015","507782"
"21605","2015","507783"
"21605","2015","507784"
"53462","2015","507785"
"53462","2015","507786"
"53462","2015","507787"
"53462","2015","507788"
"43567","2015","507789"
"43567","2015","507790"
"43567","2015","507791"
"43567","2015","507792"
"48347","2015","507793"
"48347","2015","507794"
"48347","2015","507795"
"48347","2015","507796"
"50879","2015","507803"
"50879","2015","507804"
"50879","2015","507805"
"50879","2015","507806"
"50879","2015","507807"
"12067","2015","507808"
"12067","2015","507809"
"33438","2015","507810"
"33438","2015","507811"
"33438","2015","507812"
"33438","2015","507813"
"33438","2015","507814"
"33438","2015","507815"
"33438","2015","507816"
"40166","2015","507817"
"40166","2015","507818"
"40166","2015","507819"
"40166","2015","507820"
"40166","2015","507821"
"52231","2015","507822"
"52231","2015","507823"
"14696","2015","507824"
"8888","2015","507825"
"8888","2015","507826"
"8888","2015","507827"
"8888","2015","507828"
"8888","2015","507829"
"8888","2015","507830"
"8888","2015","507831"
"8888","2015","507832"
"52071","2015","507839"
"24639","2015","507840"
"24639","2015","507841"
"24639","2015","507842"
"24639","2015","507843"
"24639","2015","507844"
"24639","2015","507845"
"13020","2015","507847"
"53242","2015","507848"
"53242","2015","507849"
"53242","2015","507850"
"53242","2015","507851"
"12094","2015","507853"
"12094","2015","507854"
"52072","2015","507863"
"17391","2015","507864"
"17391","2015","507865"
"17391","2015","507866"
"17391","2015","507867"
"17391","2015","507868"
"35542","2015","507869"
"44066","2015","507870"
"44066","2015","507871"
"16904","2015","507872"
"16904","2015","507873"
"16904","2015","507874"
"16904","2015","507875"
"21022","2015","507876"
"21022","2015","507877"
"9044","2015","507880"
"9044","2015","507881"
"46679","2015","507882"
"46679","2015","507883"
"46679","2015","507884"
"46679","2015","507885"
"46679","2015","507886"
"46679","2015","507887"
"21911","2015","507898"
"21911","2015","507899"
"21911","2015","507900"
"21911","2015","507901"
"21911","2015","507902"
"27248","2015","507903"
"21910","2015","507904"
"21910","2015","507905"
"21910","2015","507906"
"14277","2015","507907"
"14277","2015","507908"
"14277","2015","507909"
"8499","2015","507915"
"8856","2015","507917"
"8856","2015","507918"
"8856","2015","507919"
"47511","2015","507921"
"15579","2015","507924"
"17928","2015","507925"
"17928","2015","507926"
"17928","2015","507927"
"19205","2015","507928"
"19205","2015","507929"
"19205","2015","507930"
"19205","2015","507931"
"12142","2015","507932"
"12142","2015","507933"
"12142","2015","507934"
"12142","2015","507935"
"35487","2015","507936"
"35487","2015","507937"
"35487","2015","507938"
"21193","2015","507939"
"21193","2015","507940"
"21193","2015","507941"
"11898","2015","507946"
"11898","2015","507947"
"11898","2015","507948"
"11898","2015","507949"
"11898","2015","507950"
"11898","2015","507951"
"39593","2015","507955"
"39593","2015","507956"
"39593","2015","507957"
"39593","2015","507958"
"39593","2015","507959"
"39704","2015","507960"
"14521","2015","507961"
"31627","2015","507967"
"31686","2015","507968"
"31686","2015","507969"
"31686","2015","507970"
"31686","2015","507971"
"47733","2015","507972"
"31730","2015","507973"
"31730","2015","507974"
"31730","2015","507975"
"48938","2015","507976"
"48938","2015","507977"
"47241","2015","507978"
"47241","2015","507979"
"49076","2015","507980"
"51462","2015","507982"
"51462","2015","507983"
"45378","2015","507984"
"45378","2015","507985"
"13554","2015","507986"
"12659","2015","507990"
"12659","2015","507991"
"12659","2015","507992"
"12659","2015","507993"
"13667","2015","507994"
"21555","2015","507995"
"29017","2015","508000"
"29017","2015","508001"
"35326","2015","508002"
"35326","2015","508003"
"35326","2015","508004"
"53567","2015","508005"
"20168","2015","508006"
"45930","2015","508007"
"45930","2015","508008"
"45930","2015","508009"
"42740","2015","508010"
"42740","2015","508011"
"42740","2015","508012"
"42740","2015","508013"
"48239","2015","508014"
"48239","2015","508015"
"48239","2015","508016"
"12565","2015","508017"
"12565","2015","508018"
"12565","2015","508019"
"15575","2015","508020"
"15575","2015","508021"
"15575","2015","508022"
"34933","2015","508023"
"34933","2015","508024"
"34933","2015","508025"
"36631","2015","508026"
"36631","2015","508027"
"22132","2015","508028"
"44983","2015","508029"
"44983","2015","508030"
"50176","2015","508033"
"50176","2015","508034"
"50176","2015","508035"
"50176","2015","508036"
"47445","2015","508037"
"47445","2015","508038"
"47445","2015","508039"
"47445","2015","508040"
"35616","2015","508044"
"35616","2015","508045"
"35616","2015","508046"
"39559","2015","508053"
"39559","2015","508054"
"39559","2015","508055"
"39559","2015","508056"
"39559","2015","508057"
"39559","2015","508058"
"39559","2015","508059"
"21327","2015","508065"
"21327","2015","508066"
"9267","2015","508067"
"9267","2015","508068"
"9267","2015","508069"
"9267","2015","508070"
"53627","2015","508071"
"53627","2015","508072"
"36429","2015","508073"
"36429","2015","508074"
"36429","2015","508075"
"36429","2015","508076"
"52816","2015","508077"
"52816","2015","508078"
"21320","2015","508082"
"21320","2015","508083"
"21320","2015","508084"
"26718","2015","508088"
"44408","2015","508089"
"44408","2015","508090"
"20320","2015","508091"
"20265","2015","508092"
"20265","2015","508093"
"19439","2015","508094"
"19439","2015","508095"
"19439","2015","508096"
"19439","2015","508097"
"19439","2015","508098"
"47302","2015","508099"
"47302","2015","508100"
"47302","2015","508101"
"51184","2015","508102"
"51184","2015","508103"
"51184","2015","508104"
"51184","2015","508105"
"21592","2015","508106"
"21592","2015","508107"
"21592","2015","508108"
"21592","2015","508109"
"21592","2015","508110"
"21592","2015","508111"
"40950","2015","508112"
"40950","2015","508113"
"40950","2015","508114"
"47599","2015","508115"
"13455","2015","508116"
"13455","2015","508117"
"13455","2015","508118"
"13418","2015","508119"
"13418","2015","508120"
"13418","2015","508121"
"13454","2015","508124"
"13454","2015","508125"
"13454","2015","508126"
"20447","2015","508132"
"20447","2015","508133"
"44424","2015","508134"
"44424","2015","508135"
"44424","2015","508136"
"44424","2015","508137"
"16704","2015","508138"
"16704","2015","508139"
"16704","2015","508140"
"16704","2015","508141"
"16704","2015","508142"
"16704","2015","508143"
"34316","2015","508144"
"34316","2015","508145"
"34316","2015","508146"
"14219","2015","508147"
"14219","2015","508148"
"14219","2015","508149"
"14219","2015","508150"
"43383","2015","508154"
"12628","2015","508155"
"12628","2015","508156"
"12628","2015","508157"
"53625","2015","508158"
"51442","2015","508166"
"51442","2015","508167"
"51442","2015","508168"
"31520","2015","508169"
"14240","2015","508170"
"14240","2015","508171"
"14240","2015","508172"
"14240","2015","508173"
"14572","2015","508174"
"14572","2015","508175"
"14572","2015","508176"
"14153","2015","508183"
"14153","2015","508184"
"31855","2015","508188"
"31855","2015","508189"
"31855","2015","508190"
"14154","2015","508191"
"52952","2015","508192"
"14739","2015","508193"
"52577","2015","508194"
"14284","2015","508196"
"14284","2015","508197"
"35045","2015","508198"
"35045","2015","508199"
"11908","2015","508200"
"11908","2015","508201"
"11908","2015","508202"
"14144","2015","508205"
"14144","2015","508206"
"14144","2015","508207"
"50177","2015","508209"
"26451","2015","508210"
"26451","2015","508211"
"50081","2015","508212"
"50081","2015","508213"
"14216","2015","508214"
"14216","2015","508215"
"14216","2015","508216"
"22181","2015","508217"
"22181","2015","508218"
"22181","2015","508219"
"22181","2015","508220"
"16719","2015","508223"
"51309","2015","508224"
"44988","2015","508225"
"13839","2015","508236"
"13839","2015","508237"
"13839","2015","508238"
"13839","2015","508239"
"23973","2015","508240"
"23973","2015","508241"
"13720","2015","508242"
"44822","2015","508243"
"44822","2015","508244"
"44822","2015","508245"
"44822","2015","508246"
"21502","2015","508247"
"21502","2015","508248"
"21522","2015","508249"
"49937","2015","508250"
"49937","2015","508251"
"49937","2015","508252"
"49937","2015","508253"
"12561","2015","508254"
"12561","2015","508255"
"12561","2015","508256"
"12561","2015","508257"
"24679","2015","508258"
"24679","2015","508259"
"24679","2015","508260"
"24679","2015","508261"
"24679","2015","508262"
"24679","2015","508263"
"33552","2015","508264"
"33552","2015","508265"
"33552","2015","508266"
"14227","2015","508267"
"41144","2015","508268"
"41144","2015","508269"
"41144","2015","508270"
"13648","2015","508271"
"35178","2015","508272"
"52835","2015","508273"
"52835","2015","508274"
"13428","2015","508275"
"13428","2015","508276"
"8493","2015","508277"
"12518","2015","508285"
"12518","2015","508286"
"12518","2015","508287"
"30843","2015","508288"
"30843","2015","508289"
"30843","2015","508290"
"30843","2015","508291"
"30843","2015","508292"
"30843","2015","508293"
"36479","2015","508294"
"36479","2015","508295"
"36479","2015","508296"
"36479","2015","508297"
"36479","2015","508298"
"36479","2015","508299"
"50837","2015","508302"
"50837","2015","508303"
"50837","2015","508304"
"14998","2015","508305"
"14998","2015","508306"
"14998","2015","508307"
"48643","2015","508308"
"53416","2015","508309"
"53416","2015","508310"
"53416","2015","508311"
"48876","2015","508312"
"48876","2015","508313"
"48876","2015","508314"
"48876","2015","508315"
"11339","2015","508324"
"11339","2015","508325"
"11339","2015","508326"
"12339","2015","508327"
"12339","2015","508328"
"12339","2015","508329"
"12339","2015","508330"
"40548","2015","508331"
"40548","2015","508332"
"40548","2015","508333"
"53557","2015","508334"
"53557","2015","508335"
"50770","2015","508336"
"50770","2015","508337"
"42263","2015","508338"
"42263","2015","508339"
"22080","2015","508340"
"22080","2015","508341"
"22080","2015","508342"
"42270","2015","508343"
"42270","2015","508344"
"47923","2015","508345"
"47923","2015","508346"
"47923","2015","508347"
"47923","2015","508348"
"47923","2015","508349"
"14266","2015","508350"
"14266","2015","508351"
"24200","2015","508353"
"24200","2015","508354"
"24200","2015","508355"
"24200","2015","508356"
"52830","2015","508357"
"52830","2015","508358"
"42770","2015","508359"
"42770","2015","508360"
"13615","2015","508361"
"13714","2015","508362"
"13714","2015","508363"
"13714","2015","508364"
"13714","2015","508365"
"50297","2015","508368"
"15001","2015","508369"
"15001","2015","508370"
"15001","2015","508371"
"12439","2015","508372"
"12439","2015","508373"
"12439","2015","508374"
"19956","2015","508375"
"19956","2015","508376"
"19956","2015","508377"
"19956","2015","508378"
"14746","2015","508379"
"20244","2015","508388"
"48899","2015","508389"
"48899","2015","508390"
"8443","2015","508391"
"8443","2015","508392"
"38969","2015","508393"
"38969","2015","508394"
"14166","2015","508395"
"14166","2015","508396"
"13946","2015","508397"
"13946","2015","508398"
"13946","2015","508399"
"13946","2015","508400"
"13946","2015","508401"
"13946","2015","508402"
"51422","2015","508403"
"14705","2015","508404"
"14705","2015","508405"
"14705","2015","508406"
"14705","2015","508407"
"8478","2015","508408"
"8478","2015","508409"
"8478","2015","508410"
"8478","2015","508411"
"8478","2015","508412"
"12610","2015","508413"
"31681","2015","508414"
"31681","2015","508415"
"31681","2015","508416"
"8485","2015","508417"
"8485","2015","508418"
"8485","2015","508419"
"8485","2015","508420"
"8485","2015","508421"
"31751","2015","508422"
"14192","2015","508423"
"49420","2015","508424"
"49420","2015","508425"
"49420","2015","508426"
"43401","2015","508427"
"43401","2015","508428"
"43401","2015","508429"
"43401","2015","508430"
"43401","2015","508431"
"43401","2015","508432"
"35060","2015","508433"
"22169","2015","508438"
"22169","2015","508439"
"22169","2015","508440"
"22169","2015","508441"
"22169","2015","508442"
"31864","2015","508444"
"31864","2015","508445"
"30848","2015","508446"
"30848","2015","508447"
"30848","2015","508448"
"51137","2015","508449"
"20278","2015","508450"
"36368","2015","508451"
"36368","2015","508452"
"36368","2015","508453"
"10405","2015","508454"
"49221","2015","508455"
"51162","2015","508456"
"53461","2015","508457"
"53461","2015","508458"
"11932","2015","508461"
"11932","2015","508462"
"11932","2015","508463"
"11932","2015","508464"
"35049","2015","508466"
"35049","2015","508467"
"35049","2015","508468"
"12465","2015","508470"
"12465","2015","508471"
"12254","2015","508472"
"12254","2015","508473"
"32852","2015","508474"
"32852","2015","508475"
"32852","2015","508476"
"20543","2015","508477"
"33308","2015","508478"
"33308","2015","508479"
"33308","2015","508480"
"33308","2015","508481"
"13624","2015","508485"
"13624","2015","508486"
"13624","2015","508487"
"13624","2015","508488"
"13624","2015","508489"
"13636","2015","508490"
"13636","2015","508491"
"13636","2015","508492"
"13549","2015","508493"
"51234","2015","508494"
"13693","2015","508495"
"12302","2015","508496"
"12302","2015","508497"
"12302","2015","508498"
"13559","2015","508499"
"22241","2015","508504"
"22241","2015","508505"
"22241","2015","508506"
"22241","2015","508507"
"22241","2015","508508"
"22241","2015","508509"
"30144","2015","508510"
"30144","2015","508511"
"30144","2015","508512"
"43718","2015","508513"
"43718","2015","508514"
"43718","2015","508515"
"43718","2015","508516"
"43718","2015","508517"
"14234","2015","508523"
"14234","2015","508524"
"14234","2015","508525"
"14234","2015","508526"
"14234","2015","508527"
"14234","2015","508528"
"48079","2015","508529"
"48079","2015","508530"
"48079","2015","508531"
"48079","2015","508532"
"13617","2015","508533"
"13600","2015","508535"
"22069","2015","508540"
"22069","2015","508541"
"22069","2015","508542"
"22069","2015","508543"
"22069","2015","508544"
"22490","2015","508545"
"22490","2015","508546"
"22490","2015","508547"
"52851","2015","508548"
"13298","2015","508549"
"13298","2015","508550"
"13298","2015","508551"
"13298","2015","508552"
"16864","2015","508558"
"16864","2015","508559"
"16864","2015","508560"
"16864","2015","508561"
"16864","2015","508562"
"16864","2015","508563"
"16864","2015","508564"
"16864","2015","508565"
"28519","2015","508566"
"49559","2015","508567"
"49567","2015","508568"
"49567","2015","508569"
"49567","2015","508570"
"1328","2015","508571"
"1328","2015","508572"
"1328","2015","508573"
"1328","2015","508574"
"1328","2015","508575"
"43633","2015","508580"
"43633","2015","508581"
"43633","2015","508582"
"43633","2015","508583"
"43633","2015","508584"
"35448","2015","508585"
"35448","2015","508586"
"14138","2015","508587"
"14138","2015","508588"
"20641","2015","508592"
"20641","2015","508593"
"20641","2015","508594"
"20641","2015","508595"
"20641","2015","508596"
"51143","2015","508600"
"51143","2015","508601"
"51143","2015","508602"
"51143","2015","508603"
"21907","2015","508612"
"21907","2015","508613"
"34726","2015","508614"
"34726","2015","508615"
"41098","2015","508620"
"41098","2015","508621"
"41098","2015","508622"
"41098","2015","508623"
"41098","2015","508624"
"9134","2015","508625"
"9134","2015","508626"
"29671","2015","508627"
"29671","2015","508628"
"29671","2015","508629"
"21334","2015","508630"
"42942","2015","508631"
"42942","2015","508632"
"41089","2015","508633"
"41089","2015","508634"
"41089","2015","508635"
"42035","2015","508636"
"42035","2015","508637"
"30074","2015","508638"
"30074","2015","508639"
"30074","2015","508640"
"30074","2015","508641"
"30074","2015","508642"
"46090","2015","508643"
"46090","2015","508644"
"16900","2015","508645"
"16900","2015","508646"
"16900","2015","508647"
"16900","2015","508648"
"16900","2015","508649"
"16900","2015","508650"
"27458","2015","508654"
"27458","2015","508655"
"27458","2015","508656"
"21138","2015","508657"
"21138","2015","508658"
"21138","2015","508659"
"21138","2015","508660"
"14050","2015","508662"
"14050","2015","508663"
"14050","2015","508664"
"14187","2015","508665"
"14187","2015","508666"
"40339","2015","508675"
"40339","2015","508676"
"40339","2015","508677"
"8642","2015","508681"
"41056","2015","508682"
"41056","2015","508683"
"41056","2015","508684"
"41056","2015","508685"
"51483","2015","508686"
"22192","2015","508693"
"22192","2015","508694"
"22192","2015","508695"
"22192","2015","508696"
"22192","2015","508697"
"22192","2015","508698"
"22192","2015","508699"
"16716","2015","508700"
"16716","2015","508701"
"16716","2015","508702"
"16716","2015","508703"
"8823","2015","508704"
"8823","2015","508705"
"8823","2015","508706"
"8823","2015","508707"
"8823","2015","508708"
"8823","2015","508709"
"49386","2015","508710"
"49386","2015","508711"
"49386","2015","508712"
"49386","2015","508713"
"49386","2015","508714"
"46331","2015","508719"
"41114","2015","508720"
"41114","2015","508721"
"41114","2015","508722"
"20710","2015","508731"
"20710","2015","508732"
"20710","2015","508733"
"47498","2015","508734"
"47498","2015","508735"
"46413","2015","508737"
"46413","2015","508738"
"46413","2015","508739"
"46413","2015","508740"
"46413","2015","508741"
"46413","2015","508742"
"46413","2015","508743"
"7248","2015","508744"
"27508","2015","508745"
"27508","2015","508746"
"27508","2015","508747"
"16689","2015","508750"
"16689","2015","508751"
"16689","2015","508752"
"16689","2015","508753"
"16689","2015","508754"
"16689","2015","508755"
"16727","2015","508771"
"40284","2015","508772"
"40284","2015","508773"
"36059","2015","508774"
"36059","2015","508775"
"36059","2015","508776"
"36059","2015","508777"
"36059","2015","508778"
"36059","2015","508779"
"14622","2015","508780"
"17042","2015","508783"
"50119","2015","508784"
"34356","2015","508788"
"34356","2015","508789"
"34356","2015","508790"
"34356","2015","508791"
"15535","2015","508792"
"28943","2015","508797"
"53584","2015","508798"
"14513","2015","508804"
"14513","2015","508805"
"14513","2015","508806"
"53510","2015","508807"
"8375","2015","508810"
"18146","2015","508817"
"18588","2015","508818"
"18588","2015","508819"
"18588","2015","508820"
"18588","2015","508821"
"21588","2015","508822"
"21288","2015","508828"
"21288","2015","508829"
"21288","2015","508830"
"21288","2015","508831"
"21288","2015","508832"
"17221","2015","508837"
"17221","2015","508838"
"17221","2015","508839"
"12135","2015","508840"
"12135","2015","508841"
"12135","2015","508842"
"28803","2015","508843"
"28803","2015","508844"
"22097","2015","508845"
"45458","2015","508847"
"46414","2015","508856"
"46414","2015","508857"
"46414","2015","508858"
"46414","2015","508859"
"46414","2015","508860"
"46414","2015","508861"
"46414","2015","508862"
"26914","2015","508863"
"26914","2015","508864"
"26914","2015","508865"
"27130","2015","508866"
"27130","2015","508867"
"48373","2015","508869"
"27100","2015","508881"
"27100","2015","508882"
"27100","2015","508883"
"27100","2015","508884"
"20932","2015","508885"
"20932","2015","508886"
"20932","2015","508887"
"20932","2015","508888"
"20932","2015","508889"
"12699","2015","508890"
"8219","2015","508891"
"8219","2015","508892"
"8219","2015","508893"
"50159","2015","508894"
"27098","2015","508895"
"27098","2015","508896"
"17917","2015","508897"
"17917","2015","508898"
"17917","2015","508899"
"17917","2015","508900"
"17917","2015","508901"
"17917","2015","508902"
"17052","2015","508912"
"17052","2015","508913"
"8448","2015","508914"
"8448","2015","508915"
"8448","2015","508916"
"8448","2015","508917"
"27124","2015","508918"
"27124","2015","508919"
"27124","2015","508920"
"36121","2015","508921"
"36121","2015","508922"
"36121","2015","508923"
"36121","2015","508924"
"36121","2015","508925"
"36121","2015","508926"
"36121","2015","508927"
"14840","2015","508928"
"14840","2015","508929"
"14840","2015","508930"
"14840","2015","508931"
"36555","2015","508932"
"36555","2015","508933"
"36555","2015","508934"
"21330","2015","508935"
"21330","2015","508936"
"21330","2015","508937"
"21330","2015","508938"
"14509","2015","508939"
"10059","2015","508948"
"10059","2015","508949"
"22242","2015","508951"
"22242","2015","508952"
"22242","2015","508953"
"22242","2015","508954"
"40557","2015","508956"
"40557","2015","508957"
"40557","2015","508958"
"40557","2015","508959"
"40557","2015","508960"
"40557","2015","508961"
"40557","2015","508962"
"29796","2015","508965"
"29796","2015","508966"
"29796","2015","508967"
"40034","2015","508968"
"40034","2015","508969"
"27136","2015","508970"
"27136","2015","508971"
"28511","2015","508977"
"53200","2015","508978"
"34645","2015","508979"
"34645","2015","508980"
"34645","2015","508981"
"34645","2015","508982"
"34645","2015","508983"
"34645","2015","508984"
"34645","2015","508985"
"21909","2015","508986"
"21909","2015","508987"
"21909","2015","508988"
"21909","2015","508989"
"27164","2015","508991"
"27164","2015","508992"
"27164","2015","508993"
"27164","2015","508994"
"27164","2015","508995"
"50109","2015","508996"
"14698","2015","508997"
"20675","2015","508998"
"20675","2015","508999"
"20675","2015","509000"
"20675","2015","509001"
"34728","2015","509002"
"34728","2015","509003"
"46820","2015","509010"
"48555","2015","509011"
"48555","2015","509012"
"48555","2015","509013"
"48555","2015","509014"
"48555","2015","509015"
"48555","2015","509016"
"12129","2015","509017"
"12129","2015","509018"
"12129","2015","509019"
"12129","2015","509020"
"12129","2015","509021"
"12129","2015","509022"
"12129","2015","509023"
"12129","2015","509024"
"12129","2015","509025"
"12129","2015","509026"
"28887","2015","509027"
"28887","2015","509028"
"40564","2015","509029"
"40564","2015","509030"
"40564","2015","509031"
"12244","2015","509032"
"12244","2015","509033"
"27106","2015","509034"
"27106","2015","509035"
"49389","2015","509040"
"49389","2015","509041"
"49389","2015","509042"
"49389","2015","509043"
"50563","2015","509044"
"49561","2015","509045"
"49561","2015","509046"
"46692","2015","509047"
"21569","2015","509052"
"45028","2015","509053"
"45028","2015","509054"
"45028","2015","509055"
"35054","2015","509056"
"35054","2015","509057"
"35054","2015","509058"
"27879","2015","509059"
"27879","2015","509060"
"27879","2015","509061"
"27879","2015","509062"
"27879","2015","509063"
"35020","2015","509070"
"35020","2015","509071"
"52377","2015","509073"
"52377","2015","509074"
"8496","2015","509075"
"8496","2015","509076"
"8496","2015","509077"
"8496","2015","509078"
"8496","2015","509079"
"8496","2015","509080"
"8496","2015","509081"
"14724","2015","509082"
"14724","2015","509083"
"14724","2015","509084"
"20673","2015","509090"
"20673","2015","509091"
"21011","2015","509105"
"21011","2015","509106"
"21011","2015","509107"
"35674","2015","509108"
"35674","2015","509109"
"35674","2015","509110"
"35674","2015","509111"
"35674","2015","509112"
"35674","2015","509113"
"35674","2015","509114"
"33542","2015","509115"
"33542","2015","509116"
"33542","2015","509117"
"27138","2015","509118"
"27138","2015","509119"
"27138","2015","509120"
"27138","2015","509121"
"10007","2015","509127"
"17074","2015","509122"
"10007","2015","509128"
"17074","2015","509123"
"10007","2015","509129"
"10007","2015","509130"
"17074","2015","509124"
"10007","2015","509131"
"10007","2015","509132"
"17074","2015","509125"
"17074","2015","509126"
"21607","2015","509133"
"21607","2015","509134"
"21607","2015","509135"
"21607","2015","509136"
"21607","2015","509137"
"53340","2015","509139"
"24622","2015","509147"
"40602","2015","509154"
"15222","2015","509156"
"15222","2015","509157"
"15222","2015","509158"
"15222","2015","509159"
"53440","2015","509160"
"53440","2015","509161"
"53440","2015","509162"
"53440","2015","509163"
"36825","2015","509155"
"48126","2015","509166"
"48126","2015","509167"
"48199","2015","509168"
"35943","2015","509169"
"35943","2015","509170"
"8353","2015","509171"
"8353","2015","509172"
"8353","2015","509173"
"8353","2015","509174"
"8353","2015","509175"
"40106","2015","509176"
"50171","2015","509181"
"8468","2015","509187"
"8468","2015","509188"
"8468","2015","509189"
"8468","2015","509190"
"8468","2015","509191"
"8468","2015","509192"
"27913","2015","509193"
"27913","2015","509194"
"27913","2015","509195"
"27913","2015","509196"
"27913","2015","509197"
"36977","2015","509198"
"36977","2015","509199"
"36977","2015","509200"
"29141","2015","509201"
"21503","2015","509202"
"21503","2015","509203"
"21503","2015","509204"
"21503","2015","509205"
"12443","2015","509206"
"12443","2015","509207"
"12443","2015","509208"
"12443","2015","509209"
"12443","2015","509210"
"37000","2015","509211"
"37000","2015","509212"
"37000","2015","509213"
"37000","2015","509214"
"37000","2015","509215"
"37000","2015","509216"
"37000","2015","509217"
"12420","2015","509219"
"12420","2015","509220"
"49400","2015","509221"
"49400","2015","509222"
"49400","2015","509223"
"49400","2015","509224"
"40841","2015","509230"
"40841","2015","509231"
"40841","2015","509232"
"51424","2015","509240"
"51424","2015","509241"
"51424","2015","509242"
"51425","2015","509243"
"51425","2015","509244"
"51425","2015","509245"
"49871","2015","509247"
"49871","2015","509248"
"49871","2015","509249"
"21506","2015","509257"
"21931","2015","509258"
"21931","2015","509259"
"21931","2015","509260"
"21931","2015","509261"
"16978","2015","509264"
"16978","2015","509265"
"16978","2015","509266"
"11865","2015","509267"
"44835","2015","509268"
"44835","2015","509269"
"44835","2015","509270"
"51037","2015","509274"
"51037","2015","509275"
"13656","2015","509279"
"13656","2015","509280"
"13656","2015","509281"
"13656","2015","509282"
"49558","2015","509283"
"40005","2015","509284"
"40005","2015","509285"
"40005","2015","509286"
"40005","2015","509287"
"6172","2015","509288"
"6172","2015","509289"
"6172","2015","509290"
"6172","2015","509291"
"52887","2015","509292"
"52887","2015","509293"
"52887","2015","509294"
"15008","2015","509299"
"15008","2015","509300"
"40168","2015","509302"
"40168","2015","509303"
"40168","2015","509304"
"40168","2015","509305"
"40168","2015","509306"
"52639","2015","509307"
"52639","2015","509308"
"52639","2015","509309"
"52639","2015","509310"
"41073","2015","509311"
"41073","2015","509312"
"41073","2015","509313"
"36526","2015","509315"
"24281","2015","509316"
"24281","2015","509317"
"24281","2015","509318"
"24281","2015","509319"
"40475","2015","509320"
"40475","2015","509321"
"40475","2015","509322"
"40475","2015","509323"
"36573","2015","509324"
"36573","2015","509325"
"36573","2015","509326"
"36573","2015","509327"
"38536","2015","509328"
"38536","2015","509329"
"38536","2015","509330"
"15127","2015","509331"
"15127","2015","509332"
"15127","2015","509333"
"15127","2015","509334"
"21582","2015","509336"
"11677","2015","509337"
"11677","2015","509338"
"11677","2015","509339"
"11677","2015","509340"
"38552","2015","509341"
"36950","2015","509342"
"36950","2015","509343"
"36950","2015","509344"
"52459","2015","509345"
"52459","2015","509346"
"52459","2015","509347"
"52459","2015","509348"
"52459","2015","509349"
"22187","2015","509350"
"22187","2015","509351"
"22187","2015","509352"
"22187","2015","509353"
"22187","2015","509354"
"22187","2015","509355"
"35460","2015","509359"
"8403","2015","509363"
"8403","2015","509364"
"8403","2015","509365"
"8403","2015","509366"
"16959","2015","509367"
"16959","2015","509368"
"16959","2015","509369"
"41164","2015","509380"
"41164","2015","509381"
"41164","2015","509382"
"41164","2015","509383"
"41164","2015","509384"
"41164","2015","509385"
"41164","2015","509386"
"14882","2015","509387"
"14882","2015","509388"
"14882","2015","509389"
"14568","2015","509390"
"40317","2015","509391"
"40317","2015","509392"
"40317","2015","509393"
"40317","2015","509394"
"39182","2015","509402"
"39182","2015","509403"
"39182","2015","509404"
"31280","2015","509405"
"34886","2015","509406"
"34886","2015","509407"
"34886","2015","509408"
"47614","2015","509410"
"51236","2015","509413"
"51236","2015","509414"
"35260","2015","509420"
"35260","2015","509421"
"35260","2015","509422"
"35260","2015","509423"
"35260","2015","509424"
"35260","2015","509425"
"35260","2015","509426"
"35260","2015","509427"
"53564","2015","509428"
"40236","2015","509429"
"40236","2015","509430"
"8398","2015","509434"
"8398","2015","509435"
"8398","2015","509436"
"8398","2015","509437"
"14540","2015","509438"
"14540","2015","509439"
"14540","2015","509440"
"14540","2015","509441"
"31128","2015","509442"
"38358","2015","509443"
"14700","2015","509448"
"29071","2015","509444"
"29071","2015","509445"
"29071","2015","509446"
"29071","2015","509447"
"40498","2015","509449"
"14886","2015","509457"
"11329","2015","509461"
"11329","2015","509462"
"11329","2015","509463"
"28590","2015","509466"
"26138","2015","509467"
"26138","2015","509468"
"26138","2015","509469"
"26138","2015","509470"
"26138","2015","509471"
"26138","2015","509472"
"26138","2015","509473"
"45228","2015","509476"
"45228","2015","509477"
"45228","2015","509478"
"34155","2015","509479"
"34155","2015","509480"
"34155","2015","509481"
"53295","2015","509486"
"53295","2015","509487"
"53295","2015","509488"
"37058","2015","509489"
"37058","2015","509490"
"37058","2015","509491"
"37058","2015","509492"
"37058","2015","509493"
"37058","2015","509494"
"37058","2015","509495"
"27234","2015","509498"
"28828","2015","509500"
"28828","2015","509501"
"28828","2015","509502"
"28828","2015","509503"
"28828","2015","509504"
"51703","2015","509507"
"8543","2015","509508"
"14595","2015","509509"
"14595","2015","509510"
"14595","2015","509511"
"20730","2015","509512"
"20730","2015","509513"
"20730","2015","509514"
"9117","2015","509517"
"9117","2015","509518"
"9117","2015","509519"
"10961","2015","509524"
"27072","2015","509528"
"27072","2015","509529"
"27072","2015","509530"
"10399","2015","509531"
"10399","2015","509532"
"10399","2015","509533"
"10399","2015","509534"
"10399","2015","509535"
"29752","2015","509536"
