"standalone_institution_id","survey_year","teaching_staff_id"
"3079","2015","1068555"
"3079","2015","1068556"
"3079","2015","1068557"
"3079","2015","1068558"
"3079","2015","1068559"
"2390","2015","1068584"
"2390","2015","1068585"
"2390","2015","1068586"
"2390","2015","1068587"
"2390","2015","1068588"
"2390","2015","1068589"
"10215","2015","1068654"
"10215","2015","1068655"
"4754","2015","1068679"
"4754","2015","1068680"
"12700","2015","1068789"
"12700","2015","1068790"
"2328","2015","1068815"
"2328","2015","1068816"
"2328","2015","1068817"
"2328","2015","1068818"
"2328","2015","1068819"
"2328","2015","1068820"
"2328","2015","1068821"
"2328","2015","1068822"
"10111","2015","1068958"
"10111","2015","1068959"
"9733","2015","1069010"
"9733","2015","1069011"
"13608","2015","1069012"
"13608","2015","1069013"
"234","2015","1069048"
"234","2015","1069049"
"234","2015","1069050"
"1816","2015","1069057"
"1816","2015","1069058"
"1816","2015","1069059"
"1816","2015","1069060"
"1816","2015","1069061"
"1816","2015","1069062"
"1816","2015","1069063"
"1816","2015","1069064"
"7862","2015","1069073"
"7862","2015","1069074"
"10896","2015","1069108"
"10896","2015","1069109"
"10896","2015","1069110"
"10896","2015","1069111"
"10896","2015","1069112"
"2728","2015","1069136"
"2728","2015","1069137"
"1770","2015","1069156"
"1770","2015","1069157"
"1770","2015","1069158"
"1770","2015","1069159"
"1770","2015","1069160"
"1770","2015","1069161"
"10812","2015","1069207"
"10812","2015","1069208"
"12163","2015","1069209"
"12163","2015","1069210"
"3421","2015","1069274"
"3421","2015","1069275"
"9590","2015","1069360"
"9590","2015","1069361"
"2928","2015","1069404"
"2928","2015","1069405"
"2928","2015","1069406"
"2928","2015","1069407"
"2928","2015","1069408"
"2928","2015","1069409"
"2928","2015","1069410"
"6388","2015","1069411"
"6388","2015","1069412"
"2250","2015","1069425"
"2250","2015","1069426"
"2250","2015","1069427"
"2250","2015","1069428"
"2250","2015","1069429"
"2250","2015","1069430"
"2250","2015","1069431"
"2378","2015","1069524"
"2378","2015","1069525"
"2378","2015","1069526"
"2378","2015","1069527"
"2378","2015","1069528"
"2378","2015","1069529"
"2378","2015","1069530"
"2378","2015","1069531"
"1972","2015","1069550"
"1972","2015","1069551"
"1972","2015","1069552"
"1972","2015","1069553"
"1972","2015","1069554"
"1972","2015","1069555"
"1972","2015","1069556"
"1972","2015","1069557"
"13935","2015","1069602"
"13935","2015","1069603"
"220","2015","1069715"
"12865","2015","1069716"
"12865","2015","1069717"
"2105","2015","1069730"
"2105","2015","1069731"
"2105","2015","1069732"
"2105","2015","1069733"
"2105","2015","1069734"
"1992","2015","1069799"
"1992","2015","1069800"
"1992","2015","1069801"
"1992","2015","1069802"
"1992","2015","1069803"
"2809","2015","1069822"
"2809","2015","1069823"
"2809","2015","1069824"
"2809","2015","1069825"
"2809","2015","1069826"
"2809","2015","1069827"
"2809","2015","1069828"
"1521","2015","1069884"
"1521","2015","1069885"
"1521","2015","1069886"
"1521","2015","1069887"
"1521","2015","1069888"
"1521","2015","1069889"
"4326","2015","1069890"
"4326","2015","1069891"
"6983","2015","1070076"
"6983","2015","1070077"
"10186","2015","1070111"
"10186","2015","1070112"
"12491","2015","1070176"
"12491","2015","1070177"
"9330","2015","1070248"
"9330","2015","1070249"
"8102","2015","1070281"
"8102","2015","1070282"
"9232","2015","1070335"
"9232","2015","1070336"
"13981","2015","1070378"
"13981","2015","1070379"
"2286","2015","1070503"
"2286","2015","1070504"
"2286","2015","1070505"
"2286","2015","1070506"
"2286","2015","1070507"
"1473","2015","1070516"
"1473","2015","1070517"
"1473","2015","1070518"
"1473","2015","1070519"
"1473","2015","1070520"
"1473","2015","1070521"
"4475","2015","1070543"
"4475","2015","1070544"
"2581","2015","1070648"
"2581","2015","1070649"
"2581","2015","1070650"
"2581","2015","1070651"
"2581","2015","1070652"
"12769","2015","1070710"
"12769","2015","1070711"
"12769","2015","1070712"
"12769","2015","1070713"
"12769","2015","1070714"
"12769","2015","1070715"
"5002","2015","1071026"
"5002","2015","1071027"
"5002","2015","1071028"
"5002","2015","1071029"
"5002","2015","1071030"
"5002","2015","1071031"
"2782","2015","1071035"
"2782","2015","1071036"
"2782","2015","1071037"
"2782","2015","1071038"
"2782","2015","1071039"
"2782","2015","1071040"
"2782","2015","1071041"
"7741","2015","1071133"
"8508","2015","1071193"
"8508","2015","1071194"
"12023","2015","1071227"
"12023","2015","1071228"
"3968","2015","1071248"
"3968","2015","1071249"
"6486","2015","1071261"
"6486","2015","1071262"
"4005","2015","1071263"
"4005","2015","1071264"
"6613","2015","1071304"
"6613","2015","1071305"
"4200","2015","1071306"
"4200","2015","1071307"
"5745","2015","1071327"
"5745","2015","1071328"
"5745","2015","1071329"
"5745","2015","1071330"
"5745","2015","1071331"
"5745","2015","1071332"
"5745","2015","1071333"
"5745","2015","1071334"
"8303","2015","1071350"
"8303","2015","1071351"
"1881","2015","1071352"
"1881","2015","1071353"
"1881","2015","1071354"
"1881","2015","1071355"
"1881","2015","1071356"
"1881","2015","1071357"
"8368","2015","1071402"
"8368","2015","1071403"
"9126","2015","1071406"
"9126","2015","1071407"
"2203","2015","1071429"
"2203","2015","1071430"
"3478","2015","1071436"
"3478","2015","1071437"
"2450","2015","1071497"
"2450","2015","1071498"
"2450","2015","1071499"
"2450","2015","1071500"
"2450","2015","1071501"
"2450","2015","1071502"
"2450","2015","1071503"
"4044","2015","1071522"
"4044","2015","1071523"
"1961","2015","1071571"
"1961","2015","1071572"
"1961","2015","1071573"
"1961","2015","1071574"
"1961","2015","1071575"
"1961","2015","1071576"
"1299","2015","1071583"
"1299","2015","1071584"
"1299","2015","1071585"
"1299","2015","1071586"
"1299","2015","1071587"
"1299","2015","1071588"
"10407","2015","1071639"
"10407","2015","1071640"
"1923","2015","1071641"
"1923","2015","1071642"
"4191","2015","1071664"
"4191","2015","1071665"
"10949","2015","1071706"
"10949","2015","1071707"
"10949","2015","1071708"
"10949","2015","1071709"
"10949","2015","1071710"
"10949","2015","1071711"
"10949","2015","1071712"
"10949","2015","1071713"
"1454","2015","1071714"
"1454","2015","1071715"
"1454","2015","1071716"
"1454","2015","1071717"
"1481","2015","1071746"
"1481","2015","1071747"
"1481","2015","1071748"
"1481","2015","1071749"
"665","2015","1071798"
"665","2015","1071799"
"665","2015","1071800"
"665","2015","1071801"
"665","2015","1071802"
"5459","2015","1071829"
"5459","2015","1071830"
"5459","2015","1071831"
"5459","2015","1071832"
"5459","2015","1071833"
"12101","2015","1071834"
"12101","2015","1071835"
"12101","2015","1071837"
"12101","2015","1071838"
"12101","2015","1071840"
"7835","2015","1071843"
"7835","2015","1071844"
"4377","2015","1071890"
"4377","2015","1071891"
"2912","2015","1071983"
"2912","2015","1071984"
"2912","2015","1071985"
"2912","2015","1071986"
"2912","2015","1071987"
"2912","2015","1071988"
"2912","2015","1071989"
"2912","2015","1071990"
"2912","2015","1071991"
"1814","2015","1072004"
"1814","2015","1072005"
"1814","2015","1072006"
"1814","2015","1072007"
"1814","2015","1072008"
"1814","2015","1072009"
"1814","2015","1072010"
"530","2015","1072013"
"530","2015","1072014"
"530","2015","1072015"
"530","2015","1072016"
"530","2015","1072017"
"12054","2015","1072164"
"14876","2015","1072189"
"14876","2015","1072190"
"14876","2015","1072191"
"14876","2015","1072192"
"4470","2015","1072207"
"4470","2015","1072208"
"9915","2015","1072221"
"9915","2015","1072222"
"13395","2015","1072295"
"13395","2015","1072296"
"2271","2015","1072338"
"2271","2015","1072339"
"2271","2015","1072340"
"2271","2015","1072341"
"2271","2015","1072342"
"2271","2015","1072343"
"6334","2015","1072344"
"6334","2015","1072345"
"1884","2015","1072363"
"1884","2015","1072364"
"1884","2015","1072365"
"1884","2015","1072366"
"1884","2015","1072367"
"1884","2015","1072368"
"1884","2015","1072369"
"2607","2015","1072373"
"2607","2015","1072375"
"2607","2015","1072377"
"2607","2015","1072379"
"2607","2015","1072380"
"2546","2015","1072394"
"2546","2015","1072395"
"2546","2015","1072396"
"2546","2015","1072397"
"2546","2015","1072398"
"14587","2015","1072513"
"14587","2015","1072514"
"6377","2015","1072594"
"6377","2015","1072595"
"1208","2015","1072661"
"6989","2015","1072676"
"6989","2015","1072677"
"1845","2015","1072687"
"1845","2015","1072688"
"14160","2015","1072713"
"14160","2015","1072714"
"6362","2015","1072726"
"6362","2015","1072727"
"2588","2015","1072802"
"2588","2015","1072803"
"2588","2015","1072804"
"2588","2015","1072805"
"2588","2015","1072806"
"2588","2015","1072807"
"2588","2015","1072808"
"2588","2015","1072809"
"2588","2015","1072810"
"2588","2015","1072811"
"3429","2015","1072845"
"3429","2015","1072846"
"3429","2015","1072847"
"3429","2015","1072848"
"3429","2015","1072849"
"3429","2015","1072850"
"3429","2015","1072851"
"4407","2015","1072903"
"4407","2015","1072904"
"3017","2015","1072952"
"3017","2015","1072953"
"3017","2015","1072954"
"3017","2015","1072955"
"3017","2015","1072956"
"3017","2015","1072957"
"3906","2015","1072979"
"3906","2015","1072980"
"145","2015","1073185"
"145","2015","1073186"
"195","2015","1073267"
"195","2015","1073268"
"195","2015","1073269"
"195","2015","1073270"
"6962","2015","1073271"
"6962","2015","1073272"
"3100","2015","1073288"
"3100","2015","1073289"
"3100","2015","1073290"
"3100","2015","1073291"
"3100","2015","1073292"
"3100","2015","1073293"
"2727","2015","1073298"
"2727","2015","1073299"
"2727","2015","1073300"
"2727","2015","1073301"
"2727","2015","1073302"
"2727","2015","1073303"
"9196","2015","1073345"
"9196","2015","1073346"
"9196","2015","1073347"
"9196","2015","1073348"
"9196","2015","1073349"
"5666","2015","1073350"
"5666","2015","1073351"
"14655","2015","1073352"
"14655","2015","1073353"
"12468","2015","1073367"
"12468","2015","1073368"
"10925","2015","1073437"
"10925","2015","1073438"
"10925","2015","1073439"
"10925","2015","1073440"
"12540","2015","1073561"
"12540","2015","1073562"
"6215","2015","1073600"
"6215","2015","1073601"
"6849","2015","1073618"
"6849","2015","1073619"
"2816","2015","1073620"
"2816","2015","1073621"
"2816","2015","1073622"
"8355","2015","1073685"
"8355","2015","1073686"
"2614","2015","1073734"
"2614","2015","1073735"
"2642","2015","1073742"
"2642","2015","1073743"
"12056","2015","1073769"
"12056","2015","1073770"
"2706","2015","1073771"
"2706","2015","1073772"
"5067","2015","1073775"
"5067","2015","1073776"
"2697","2015","1073780"
"2697","2015","1073781"
"5660","2015","1073885"
"5660","2015","1073886"
"1859","2015","1074008"
"1859","2015","1074009"
"1859","2015","1074010"
"1859","2015","1074011"
"1859","2015","1074012"
"1859","2015","1074013"
"3030","2015","1074015"
"3030","2015","1074016"
"3030","2015","1074017"
"3030","2015","1074018"
"3030","2015","1074019"
"3030","2015","1074020"
"3030","2015","1074021"
"5631","2015","1074022"
"5631","2015","1074023"
"2657","2015","1074037"
"2657","2015","1074038"
"2657","2015","1074039"
"2657","2015","1074040"
"2657","2015","1074041"
"2657","2015","1074042"
"515","2015","1074047"
"515","2015","1074048"
"515","2015","1074049"
"515","2015","1074050"
"515","2015","1074051"
"515","2015","1074052"
"515","2015","1074053"
"165","2015","1074124"
"165","2015","1074125"
"7108","2015","1074216"
"7108","2015","1074217"
"2382","2015","1074225"
"2382","2015","1074226"
"2382","2015","1074227"
"2382","2015","1074228"
"2382","2015","1074229"
"3173","2015","1074234"
"3173","2015","1074235"
"3108","2015","1074238"
"3108","2015","1074239"
"3108","2015","1074240"
"3108","2015","1074241"
"3108","2015","1074242"
"3108","2015","1074243"
"1485","2015","1074287"
"1485","2015","1074288"
"1485","2015","1074289"
"1485","2015","1074290"
"1889","2015","1074306"
"1889","2015","1074307"
"1889","2015","1074308"
"1889","2015","1074309"
"1889","2015","1074310"
"1889","2015","1074311"
"13408","2015","1074328"
"10452","2015","1074369"
"10452","2015","1074370"
"664","2015","1074459"
"664","2015","1074460"
"664","2015","1074461"
"664","2015","1074462"
"1105","2015","1074546"
"1105","2015","1074547"
"1105","2015","1074548"
"1105","2015","1074549"
"1105","2015","1074550"
"1105","2015","1074551"
"1105","2015","1074552"
"2323","2015","1074588"
"2323","2015","1074589"
"2323","2015","1074590"
"2323","2015","1074591"
"2323","2015","1074592"
"2323","2015","1074593"
"2415","2015","1074609"
"2415","2015","1074610"
"2415","2015","1074611"
"2415","2015","1074612"
"2415","2015","1074613"
"2415","2015","1074614"
"2415","2015","1074615"
"4705","2015","1074625"
"4705","2015","1074626"
"4017","2015","1074683"
"4017","2015","1074684"
"14509","2015","1074736"
"12752","2015","1074813"
"12752","2015","1074814"
"12752","2015","1074815"
"12752","2015","1074816"
"12752","2015","1074817"
"12752","2015","1074818"
"6386","2015","1074853"
"6386","2015","1074854"
"2772","2015","1075016"
"2772","2015","1075017"
"2772","2015","1075018"
"2772","2015","1075019"
"2772","2015","1075020"
"2772","2015","1075021"
"7865","2015","1075073"
"7865","2015","1075074"
"4078","2015","1075282"
"4078","2015","1075283"
"4078","2015","1075284"
"4078","2015","1075285"
"4078","2015","1075286"
"4078","2015","1075287"
"8918","2015","1075342"
"4510","2015","1075377"
"4510","2015","1075378"
"1942","2015","1075382"
"1942","2015","1075383"
"1942","2015","1075384"
"1942","2015","1075385"
"1942","2015","1075386"
"1942","2015","1075387"
"1922","2015","1075423"
"1922","2015","1075424"
"1922","2015","1075425"
"1922","2015","1075426"
"1922","2015","1075427"
"1922","2015","1075428"
"1922","2015","1075429"
"1922","2015","1075430"
"1922","2015","1075431"
"772","2015","1075511"
"772","2015","1075512"
"772","2015","1075513"
"772","2015","1075514"
"772","2015","1075515"
"772","2015","1075516"
"772","2015","1075517"
"772","2015","1075518"
"772","2015","1075519"
"772","2015","1075520"
"772","2015","1075521"
"772","2015","1075522"
"772","2015","1075523"
"772","2015","1075524"
"9727","2015","1075539"
"9727","2015","1075540"
"5286","2015","1075587"
"5286","2015","1075588"
"8656","2015","1075634"
"8656","2015","1075635"
"4154","2015","1075636"
"4154","2015","1075637"
"12854","2015","1075720"
"12854","2015","1075721"
"12854","2015","1075722"
"12854","2015","1075723"
"12854","2015","1075724"
"12854","2015","1075725"
"12854","2015","1075726"
"4384","2015","1075757"
"4384","2015","1075758"
"2732","2015","1075805"
"2732","2015","1075806"
"2732","2015","1075807"
"2732","2015","1075808"
"2732","2015","1075809"
"2732","2015","1075810"
"12743","2015","1075888"
"12743","2015","1075889"
"12743","2015","1075890"
"12743","2015","1075891"
"12743","2015","1075892"
"12743","2015","1075893"
"5046","2015","1076009"
"5046","2015","1076010"
"2820","2015","1076031"
"2820","2015","1076032"
"7152","2015","1076062"
"2112","2015","1076076"
"2112","2015","1076077"
"2112","2015","1076078"
"2112","2015","1076079"
"2112","2015","1076080"
"2112","2015","1076081"
"2112","2015","1076082"
"2112","2015","1076083"
"3903","2015","1076140"
"3903","2015","1076141"
"1403","2015","1076205"
"1403","2015","1076206"
"1403","2015","1076207"
"1403","2015","1076208"
"1403","2015","1076209"
"1403","2015","1076210"
"4204","2015","1076277"
"4204","2015","1076278"
"4204","2015","1076279"
"4204","2015","1076280"
"4204","2015","1076281"
"4204","2015","1076282"
"4204","2015","1076283"
"9278","2015","1076320"
"9278","2015","1076321"
"4325","2015","1076324"
"4325","2015","1076325"
"10143","2015","1076428"
"10143","2015","1076429"
"3266","2015","1076430"
"3266","2015","1076431"
"3266","2015","1076432"
"3266","2015","1076433"
"3266","2015","1076434"
"3266","2015","1076435"
"9900","2015","1076472"
"9900","2015","1076473"
"14978","2015","1076506"
"14978","2015","1076507"
"12689","2015","1076567"
"12689","2015","1076568"
"2280","2015","1076694"
"2280","2015","1076695"
"2280","2015","1076696"
"2280","2015","1076697"
"2280","2015","1076698"
"2280","2015","1076699"
"13355","2015","1076720"
"13355","2015","1076721"
"10259","2015","1076786"
"10259","2015","1076787"
"8967","2015","1076794"
"8967","2015","1076795"
"8967","2015","1076796"
"8967","2015","1076797"
"8967","2015","1076798"
"6871","2015","1076806"
"6871","2015","1076807"
"14992","2015","1076830"
"14992","2015","1076831"
"3021","2015","1076941"
"3021","2015","1076942"
"3021","2015","1076943"
"3021","2015","1076944"
"3021","2015","1076945"
"3021","2015","1076946"
"3021","2015","1076947"
"5509","2015","1076973"
"5509","2015","1076974"
"5509","2015","1076975"
"8462","2015","1077181"
"8462","2015","1077182"
"2383","2015","1077214"
"2383","2015","1077215"
"2383","2015","1077216"
"2383","2015","1077217"
"2383","2015","1077218"
"13290","2015","1077349"
"13290","2015","1077350"
"3593","2015","1077456"
"3593","2015","1077457"
"13250","2015","1077488"
"13250","2015","1077489"
"15272","2015","1077506"
"15272","2015","1077507"
"9008","2015","1077530"
"9008","2015","1077531"
"12059","2015","1077532"
"12059","2015","1077533"
"4875","2015","1077547"
"4875","2015","1077548"
"15127","2015","1077583"
"3668","2015","1077634"
"3668","2015","1077635"
"2724","2015","1077639"
"2724","2015","1077640"
"2724","2015","1077641"
"2724","2015","1077642"
"2724","2015","1077643"
"2724","2015","1077644"
"712","2015","1077648"
"712","2015","1077649"
"712","2015","1077650"
"712","2015","1077651"
"712","2015","1077652"
"712","2015","1077653"
"13282","2015","1077739"
"13282","2015","1077740"
"2917","2015","1078042"
"2917","2015","1078043"
"2917","2015","1078044"
"2917","2015","1078045"
"2917","2015","1078046"
"2917","2015","1078047"
"2917","2015","1078048"
"3036","2015","1078071"
"3036","2015","1078072"
"3036","2015","1078073"
"3036","2015","1078074"
"3036","2015","1078075"
"3036","2015","1078076"
"3092","2015","1078140"
"3092","2015","1078141"
"3092","2015","1078142"
"3092","2015","1078143"
"3092","2015","1078144"
"3092","2015","1078145"
"3092","2015","1078146"
"3092","2015","1078147"
"3092","2015","1078148"
"2083","2015","1078330"
"2083","2015","1078331"
"2083","2015","1078332"
"2083","2015","1078333"
"13769","2015","1078369"
"13769","2015","1078370"
"13769","2015","1078371"
"13769","2015","1078372"
"13769","2015","1078373"
"13816","2015","1078380"
"12744","2015","1078381"
"12744","2015","1078382"
"12744","2015","1078383"
"12744","2015","1078384"
"12744","2015","1078385"
"12744","2015","1078386"
"13059","2015","1078443"
"13059","2015","1078444"
"2169","2015","1078466"
"2169","2015","1078467"
"4214","2015","1078468"
"4214","2015","1078469"
"9269","2015","1078512"
"9269","2015","1078513"
"13900","2015","1078535"
"13900","2015","1078536"
"8942","2015","1078539"
"517","2015","1078594"
"517","2015","1078595"
"517","2015","1078596"
"517","2015","1078597"
"517","2015","1078598"
"12096","2015","1078610"
"12096","2015","1078611"
"12096","2015","1078612"
"12096","2015","1078613"
"14849","2015","1078651"
"14849","2015","1078652"
"14849","2015","1078653"
"14849","2015","1078654"
"2319","2015","1078669"
"2319","2015","1078670"
"2319","2015","1078671"
"2319","2015","1078672"
"2319","2015","1078673"
"2319","2015","1078674"
"8034","2015","1078761"
"8034","2015","1078762"
"15358","2015","1078871"
"15358","2015","1078872"
"1915","2015","1078900"
"1915","2015","1078901"
"1524","2015","1078914"
"1524","2015","1078915"
"1524","2015","1078916"
"1524","2015","1078917"
"1524","2015","1078918"
"4004","2015","1079038"
"4004","2015","1079039"
"4004","2015","1079040"
"4004","2015","1079041"
"4004","2015","1079042"
"4004","2015","1079043"
"10130","2015","1079073"
"10130","2015","1079074"
"14845","2015","1079090"
"14845","2015","1079091"
"14845","2015","1079092"
"10807","2015","1079094"
"10807","2015","1079095"
"12855","2015","1079211"
"12855","2015","1079212"
"12855","2015","1079213"
"12855","2015","1079214"
"12855","2015","1079215"
"12855","2015","1079216"
"12855","2015","1079217"
"12855","2015","1079218"
"7948","2015","1079236"
"7948","2015","1079237"
"3660","2015","1079248"
"3660","2015","1079249"
"3060","2015","1079272"
"3060","2015","1079273"
"1117","2015","1079274"
"1117","2015","1079275"
"1117","2015","1079276"
"1117","2015","1079277"
"12497","2015","1079289"
"12497","2015","1079290"
"12494","2015","1079409"
"12494","2015","1079410"
"12729","2015","1079538"
"12729","2015","1079539"
"12729","2015","1079540"
"12729","2015","1079541"
"12729","2015","1079542"
"12729","2015","1079543"
"12729","2015","1079544"
"2411","2015","1079665"
"2411","2015","1079666"
"2411","2015","1079667"
"2411","2015","1079668"
"2411","2015","1079669"
"14841","2015","1079702"
"14841","2015","1079703"
"14841","2015","1079704"
"2610","2015","1079736"
"2610","2015","1079738"
"2610","2015","1079739"
"2610","2015","1079740"
"2339","2015","1079727"
"2339","2015","1079728"
"2339","2015","1079729"
"2339","2015","1079730"
"2339","2015","1079731"
"2339","2015","1079733"
"2339","2015","1079734"
"2800","2015","1079743"
"2800","2015","1079744"
"2800","2015","1079745"
"2800","2015","1079746"
"4105","2015","1079785"
"4105","2015","1079786"
"6694","2015","1079814"
"6694","2015","1079815"
"11013","2015","1079818"
"11013","2015","1079819"
"3010","2015","1079837"
"3010","2015","1079838"
"3010","2015","1079839"
"3010","2015","1079840"
"3010","2015","1079841"
"3089","2015","1079847"
"3089","2015","1079848"
"3089","2015","1079849"
"3089","2015","1079850"
"3089","2015","1079851"
"3089","2015","1079852"
"3089","2015","1079853"
"3089","2015","1079854"
"3089","2015","1079855"
"12212","2015","1079886"
"12212","2015","1079887"
"12212","2015","1079888"
"12212","2015","1079889"
"2236","2015","1079896"
"2236","2015","1079897"
"2236","2015","1079898"
"2236","2015","1079899"
"2236","2015","1079900"
"2236","2015","1079901"
"2236","2015","1079902"
"2236","2015","1079903"
"2236","2015","1079904"
"9204","2015","1079905"
"9204","2015","1079906"
"14506","2015","1080052"
"5429","2015","1080121"
"5429","2015","1080122"
"2540","2015","1080128"
"2540","2015","1080129"
"2540","2015","1080130"
"2540","2015","1080131"
"2540","2015","1080132"
"2540","2015","1080133"
"3107","2015","1080134"
"3107","2015","1080135"
"3107","2015","1080136"
"3107","2015","1080137"
"3107","2015","1080138"
"2364","2015","1080184"
"2364","2015","1080185"
"2364","2015","1080186"
"2364","2015","1080187"
"2364","2015","1080188"
"2364","2015","1080189"
"3006","2015","1080251"
"3006","2015","1080252"
"3006","2015","1080253"
"3006","2015","1080254"
"3006","2015","1080255"
"3006","2015","1080256"
"3006","2015","1080257"
"3006","2015","1080258"
"3006","2015","1080259"
"9052","2015","1080349"
"9052","2015","1080350"
"14925","2015","1080386"
"14925","2015","1080387"
"14925","2015","1080388"
"2374","2015","1080443"
"2374","2015","1080444"
"2374","2015","1080445"
"2374","2015","1080446"
"10548","2015","1080454"
"10548","2015","1080455"
"15042","2015","1080500"
"15042","2015","1080501"
"14882","2015","1080526"
"14882","2015","1080527"
"2611","2015","1080551"
"2611","2015","1080552"
"2611","2015","1080553"
"2611","2015","1080554"
"1302","2015","1080772"
"1302","2015","1080773"
"1302","2015","1080774"
"1302","2015","1080775"
"1302","2015","1080776"
"8664","2015","1080805"
"8664","2015","1080806"
"6427","2015","1080818"
"6427","2015","1080819"
"12863","2015","1080820"
"12863","2015","1080821"
"528","2015","1080822"
"528","2015","1080823"
"528","2015","1080824"
"528","2015","1080825"
"2539","2015","1080844"
"2539","2015","1080845"
"2539","2015","1080846"
"2539","2015","1080847"
"2539","2015","1080848"
"9719","2015","1080849"
"9719","2015","1080850"
"2754","2015","1080913"
"2754","2015","1080914"
"2754","2015","1080915"
"2754","2015","1080916"
"2754","2015","1080917"
"2754","2015","1080918"
"2754","2015","1080919"
"7908","2015","1080935"
"7908","2015","1080936"
"15287","2015","1081002"
"15287","2015","1081003"
"15195","2015","1081004"
"15195","2015","1081005"
"15195","2015","1081006"
"15195","2015","1081007"
"555","2015","1081035"
"555","2015","1081036"
"555","2015","1081037"
"555","2015","1081038"
"555","2015","1081039"
"555","2015","1081040"
"15013","2015","1081049"
"15013","2015","1081050"
"15013","2015","1081051"
"15013","2015","1081052"
"15013","2015","1081053"
"15013","2015","1081054"
"10382","2015","1081096"
"10382","2015","1081097"
"8702","2015","1081164"
"8702","2015","1081165"
"12610","2015","1081426"
"12610","2015","1081427"
"2299","2015","1081446"
"2299","2015","1081447"
"2299","2015","1081448"
"2299","2015","1081449"
"2299","2015","1081450"
"2299","2015","1081451"
"2299","2015","1081452"
"10880","2015","1081463"
"10880","2015","1081464"
"10880","2015","1081465"
"10880","2015","1081466"
"10880","2015","1081467"
"10880","2015","1081468"
"2438","2015","1081686"
"2438","2015","1081687"
"2438","2015","1081688"
"2438","2015","1081689"
"2438","2015","1081690"
"6955","2015","1081694"
"9839","2015","1081752"
"9839","2015","1081753"
"2039","2015","1081785"
"2039","2015","1081786"
"12780","2015","1081827"
"12780","2015","1081828"
"12780","2015","1081829"
"12780","2015","1081830"
"12780","2015","1081831"
"12780","2015","1081832"
"1854","2015","1081968"
"1854","2015","1081969"
"1854","2015","1081970"
"1854","2015","1081971"
"1854","2015","1081972"
"1854","2015","1081973"
"1854","2015","1081974"
"1854","2015","1081975"
"1854","2015","1081976"
"1854","2015","1081977"
"3081","2015","1081978"
"1780","2015","1081979"
"1780","2015","1081980"
"14740","2015","1082008"
"14740","2015","1082009"
"14740","2015","1082010"
"14740","2015","1082011"
"14740","2015","1082012"
"14740","2015","1082013"
"14740","2015","1082014"
"12822","2015","1082048"
"10148","2015","1082116"
"10148","2015","1082117"
"1800","2015","1082130"
"1800","2015","1082131"
"12830","2015","1082163"
"12830","2015","1082164"
"12830","2015","1082165"
"15177","2015","1082167"
"15177","2015","1082168"
"15177","2015","1082169"
"15177","2015","1082170"
"2781","2015","1082185"
"2781","2015","1082186"
"2781","2015","1082187"
"2781","2015","1082188"
"2781","2015","1082189"
"2781","2015","1082190"
"2781","2015","1082191"
"2781","2015","1082192"
"10451","2015","1082197"
"10451","2015","1082198"
"2710","2015","1082201"
"2710","2015","1082202"
"2710","2015","1082203"
"2710","2015","1082204"
"2710","2015","1082205"
"2819","2015","1082264"
"2819","2015","1082265"
"2750","2015","1082266"
"2750","2015","1082267"
"2750","2015","1082268"
"2750","2015","1082269"
"2750","2015","1082270"
"2750","2015","1082271"
"2750","2015","1082272"
"2750","2015","1082273"
"12142","2015","1082320"
"4324","2015","1082362"
"4324","2015","1082363"
"9607","2015","1082364"
"9607","2015","1082365"
"1971","2015","1082453"
"1971","2015","1082454"
"2842","2015","1082520"
"2842","2015","1082521"
"2842","2015","1082522"
"2842","2015","1082523"
"9744","2015","1082647"
"9744","2015","1082648"
"14756","2015","1082692"
"14756","2015","1082693"
"14756","2015","1082694"
"14756","2015","1082695"
"14756","2015","1082696"
"9511","2015","1082807"
"9511","2015","1082808"
"9287","2015","1082813"
"4266","2015","1082814"
"4266","2015","1082815"
"3456","2015","1082816"
"3456","2015","1082817"
"2023","2015","1082866"
"2023","2015","1082867"
"8010","2015","1082987"
"8010","2015","1082988"
"1652","2015","1082989"
"1652","2015","1082990"
"12671","2015","1083024"
"12671","2015","1083025"
"13955","2015","1083029"
"13955","2015","1083030"
"13955","2015","1083031"
"13955","2015","1083032"
"12838","2015","1083100"
"12838","2015","1083101"
"12838","2015","1083102"
"2817","2015","1083135"
"2817","2015","1083136"
"3665","2015","1083185"
"3665","2015","1083186"
"529","2015","1083253"
"529","2015","1083254"
"529","2015","1083255"
"529","2015","1083256"
"222","2015","1083412"
"222","2015","1083413"
"2758","2015","1083474"
"2758","2015","1083475"
"2758","2015","1083476"
"2758","2015","1083477"
"10456","2015","1083480"
"10456","2015","1083481"
"10241","2015","1083523"
"10241","2015","1083524"
"2752","2015","1083571"
"2752","2015","1083572"
"2752","2015","1083573"
"2752","2015","1083574"
"2752","2015","1083575"
"2752","2015","1083576"
"2532","2015","1083632"
"2532","2015","1083633"
"2532","2015","1083634"
"2532","2015","1083635"
"2979","2015","1083657"
"2979","2015","1083658"
"2979","2015","1083659"
"2979","2015","1083660"
"2979","2015","1083661"
"2979","2015","1083662"
"2979","2015","1083663"
"2979","2015","1083664"
"2979","2015","1083665"
"2979","2015","1083666"
"5763","2015","1083783"
"5763","2015","1083784"
"5445","2015","1083874"
"5445","2015","1083875"
"1781","2015","1083904"
