"university_id","university_name","state_name","district_name","regional_centre","state_regionale_centre","district_regional_centre","level","programme","discipline_group_category","discipline_group","discipline","course_type","study_year","category","general_total","general_females","sc_total","sc_females","st_total","st_females","obc_total","obc_females","total_persons","total_females"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Under Graduate","B.B.A.-Bachelor of Business Administration","Management","Business Administration","Business Management","Self Financing","2","Christians","2","0","0","0","0","0","0","0","2","0"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Post Graduate","M.S.W.-Master of Social Work","Social Work","Social Work","Social Work  Social Work","Self Financing","2","Buddhists","4","4","0","0","0","0","0","0","4","4"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Post Graduate","M.S.W.-Master of Social Work","Social Work","Social Work","Social Work  Social Work","Self Financing","2","Christians","20","10","0","0","0","0","0","0","20","10"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Post Graduate","M.S.W.-Master of Social Work","Social Work","Social Work","Social Work  Social Work","Self Financing","1","Sikhs","11","3","0","0","0","0","0","0","11","3"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Post Graduate","M.S.W.-Master of Social Work","Social Work","Social Work","Social Work  Social Work","Self Financing","1","Christians","2","0","0","0","0","0","0","0","2","0"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Post Graduate","M.Com.-Master of Commerce","Commerce","Commerce","Commerce","Self Financing","1","Christians","2","1","0","0","0","0","0","0","2","1"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Post Graduate","M.Com.-Master of Commerce","Commerce","Commerce","Commerce","Self Financing","1","Sikhs","2","0","0","0","0","0","0","0","2","0"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Post Graduate","M.Com.-Master of Commerce","Commerce","Commerce","Commerce","Self Financing","2","Jains","2","0","0","0","0","0","0","0","2","0"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Post Graduate","M.Com.-Master of Commerce","Commerce","Commerce","Commerce","Self Financing","2","Christians","4","3","0","0","0","0","0","0","4","3"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Under Graduate","B.B.A.-Bachelor of Business Administration","Management","Business Administration","Hotel Management","Self Financing","2","Christians","2","0","0","0","0","0","0","0","2","0"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","PG Diploma","PG Diploma-Post Graduate Diploma","IT & Computer","Computer Application","Computer Applications","Self Financing","2","Christians","1","0","0","0","0","0","0","0","1","0"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Post Graduate","M.L.I.Sc.-Master of Library & Information Science","Library & Information Science","Library & Information Science","Humanities","Self Financing","1","Christians","1","1","0","0","0","0","0","0","1","1"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","PG Diploma","PG Diploma-Post Graduate Diploma","IT & Computer","Computer Application","Computer Applications","Self Financing","1","Christians","1","1","0","0","0","0","0","0","1","1"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Post Graduate","M.A.-Master of Arts","Social Science","Other Social Science","Arts","Self Financing","2","Christians","55","41","0","0","0","0","0","0","55","41"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Post Graduate","M.A.-Master of Arts","Social Science","Other Social Science","Arts","Self Financing","1","Christians","22","15","0","0","0","0","0","0","22","15"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Post Graduate","M.C.A. -Master of Computer Applications","IT & Computer","Computer Application","Computer Applications","Self Financing","3","Christians","1","1","0","0","0","0","0","0","1","1"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Under Graduate","B.C.A.-Bachelor of Computer Applications","IT & Computer","Computer Application","Computer Applications","Self Financing","1","Christians","4","1","0","0","0","0","0","0","4","1"
"0536","Sam Higginbottom Institute of Agriculture, Technology & Sciences, Allahabad","Uttar Pradesh","Allahabad","SHIATS Regional Centre","Uttar Pradesh","Allahabad","Under Graduate","B.C.A.-Bachelor of Computer Applications","IT & Computer","Computer Application","Computer Applications","Self Financing","3","Christians","8","2","0","0","0","0","0","0","8","2"
