"university_id","survey_year","teaching_staff_sanctioned_strength_id"
"0382","2015","655934"
"0110","2015","656140"
"0110","2015","656141"
"0110","2015","656142"
"0110","2015","656143"
"0313","2015","656237"
"0313","2015","656238"
"0313","2015","656239"
"0313","2015","656240"
"0313","2015","656241"
"0313","2015","656242"
"0547","2015","656253"
"0547","2015","656254"
"0547","2015","656255"
"0547","2015","656256"
"0547","2015","656257"
"0547","2015","656258"
"0757","2015","656589"
"0757","2015","656590"
"0757","2015","656591"
"0757","2015","656592"
"0757","2015","656593"
"0757","2015","656594"
"0757","2015","656595"
"0628","2015","656642"
"0628","2015","656643"
"0322","2015","656998"
"0322","2015","656999"
"0322","2015","657000"
"0322","2015","657001"
"0322","2015","657002"
"0322","2015","657003"
"0322","2015","657004"
"0322","2015","657005"
"0322","2015","657006"
"0322","2015","657007"
"0322","2015","657008"
"0630","2015","657179"
"0630","2015","657180"
"0555","2015","657308"
"0555","2015","657309"
"0555","2015","657310"
"0555","2015","657311"
"0555","2015","657312"
"0787","2015","657333"
"0787","2015","657334"
"0787","2015","657335"
"0787","2015","657336"
"0787","2015","657337"
"0787","2015","657338"
"0780","2015","657518"
"0780","2015","657519"
"0780","2015","657520"
"0780","2015","657521"
"0780","2015","657522"
"0780","2015","657523"
"0092","2015","657640"
"0092","2015","657641"
"0092","2015","657642"
"0092","2015","657643"
"0092","2015","657644"
"0078","2015","657683"
"0078","2015","657684"
"0078","2015","657685"
"0078","2015","657686"
"0078","2015","657687"
"0078","2015","657688"
"0078","2015","657689"
"0078","2015","657690"
"0078","2015","657691"
"0078","2015","657692"
"0172","2015","657802"
"0172","2015","657803"
"0172","2015","657804"
"0172","2015","657805"
"0172","2015","657806"
"0661","2015","658013"
"0661","2015","658014"
"0661","2015","658015"
"0661","2015","658016"
"0661","2015","658017"
"0661","2015","658018"
"0695","2015","658019"
"0695","2015","658020"
"0695","2015","658021"
"0695","2015","658022"
"0618","2015","658061"
"0618","2015","658062"
"0618","2015","658063"
"0694","2015","658115"
"0694","2015","658116"
"0694","2015","658117"
"0694","2015","658118"
"0694","2015","658119"
"0115","2015","658629"
"0115","2015","658630"
"0115","2015","658631"
"0115","2015","658632"
"0736","2015","658763"
"0736","2015","658764"
"0736","2015","658765"
"0736","2015","658766"
"0736","2015","658767"
"0736","2015","658768"
"0736","2015","658769"
"0736","2015","658770"
"0736","2015","658771"
"0736","2015","658772"
"0736","2015","658773"
"0012","2015","658973"
"0012","2015","658974"
"0012","2015","658975"
"0012","2015","658976"
"0012","2015","658977"
"0012","2015","658978"
"0012","2015","658979"
"0014","2015","659007"
"0014","2015","659008"
"0014","2015","659009"
"0014","2015","659010"
"0014","2015","659011"
"0014","2015","659012"
"0784","2015","659099"
"0784","2015","659100"
"0784","2015","659101"
"0784","2015","659102"
"0784","2015","659103"
"0073","2015","659741"
"0073","2015","659742"
"0073","2015","659743"
"0073","2015","659744"
"0073","2015","659745"
"0073","2015","659746"
"0073","2015","659747"
"0642","2015","659853"
"0642","2015","659854"
"0642","2015","659855"
"0642","2015","659856"
"0642","2015","659857"
"0642","2015","659858"
"0642","2015","659859"
"0642","2015","659860"
"0642","2015","659861"
"0642","2015","659862"
"0060","2015","660455"
"0060","2015","660456"
"0060","2015","660457"
"0060","2015","660458"
"0679","2015","660633"
"0679","2015","660634"
"0679","2015","660635"
"0679","2015","660636"
"0401","2015","660760"
"0401","2015","660761"
"0401","2015","660762"
"0401","2015","660763"
"0401","2015","660764"
"0401","2015","660765"
"0401","2015","660766"
"0401","2015","660767"
"0112","2015","660861"
"0112","2015","660862"
"0112","2015","660863"
"0112","2015","660864"
"0539","2015","660959"
"0539","2015","660960"
"0539","2015","660961"
"0539","2015","660962"
"0539","2015","660963"
"0539","2015","660964"
"0539","2015","660965"
"0717","2015","661016"
"0717","2015","661017"
"0217","2015","661042"
"0217","2015","661043"
"0217","2015","661044"
"0217","2015","661045"
"0217","2015","661046"
"0217","2015","661047"
"0217","2015","661048"
"0518","2015","661108"
"0518","2015","661109"
"0518","2015","661110"
"0518","2015","661111"
"0518","2015","661112"
"0723","2015","661116"
"0723","2015","661117"
"0723","2015","661118"
"0723","2015","661119"
"0723","2015","661120"
"0723","2015","661121"
"0087","2015","661125"
"0087","2015","661126"
"0087","2015","661127"
"0087","2015","661128"
"0087","2015","661129"
"0087","2015","661130"
"0015","2015","661160"
"0015","2015","661161"
"0015","2015","661162"
"0015","2015","661163"
"0015","2015","661164"
"0015","2015","661165"
"0015","2015","661166"
"0548","2015","661423"
"0548","2015","661424"
"0548","2015","661425"
"0548","2015","661426"
"0548","2015","661427"
"0548","2015","661428"
"0548","2015","661429"
"0548","2015","661430"
"0099","2015","661709"
"0099","2015","661710"
"0099","2015","661711"
"0099","2015","661712"
"0099","2015","661713"
"0099","2015","661714"
"0099","2015","661715"
"0616","2015","661746"
"0616","2015","661747"
"0616","2015","661748"
"0616","2015","661749"
"0616","2015","661750"
"0059","2015","661807"
"0059","2015","661808"
"0059","2015","661809"
"0059","2015","661810"
"0059","2015","661811"
"0059","2015","661812"
"0456","2015","661947"
"0456","2015","661948"
"0456","2015","661949"
"0456","2015","661950"
"0456","2015","661951"
"0326","2015","661956"
"0326","2015","661957"
"0326","2015","661958"
"0326","2015","661959"
"0300","2015","662121"
"0300","2015","662122"
"0300","2015","662123"
"0300","2015","662124"
"0300","2015","662125"
"0300","2015","662126"
"0300","2015","662127"
"0577","2015","662185"
"0577","2015","662186"
"0577","2015","662187"
"0577","2015","662188"
"0577","2015","662189"
"0577","2015","662190"
"0577","2015","662191"
"0749","2015","662396"
"0749","2015","662397"
"0749","2015","662398"
"0749","2015","662399"
"0208","2015","662420"
"0208","2015","662421"
"0208","2015","662422"
"0208","2015","662423"
"0208","2015","662424"
"0208","2015","662425"
"0766","2015","662446"
"0766","2015","662447"
"0766","2015","662448"
"0766","2015","662449"
"0340","2015","662696"
"0340","2015","662697"
"0340","2015","662698"
"0340","2015","662699"
"0340","2015","662700"
"0340","2015","662701"
"0340","2015","662702"
"0812","2015","663191"
"0812","2015","663192"
"0812","2015","663193"
"0812","2015","663194"
"0812","2015","663195"
"0812","2015","663196"
"0812","2015","663197"
"0225","2015","663767"
"0225","2015","663768"
"0225","2015","663769"
"0179","2015","663952"
"0179","2015","663953"
"0179","2015","663954"
"0179","2015","663955"
"0179","2015","663956"
"0179","2015","663957"
"0179","2015","663958"
"0637","2015","664274"
"0637","2015","664275"
"0637","2015","664276"
"0637","2015","664277"
"0637","2015","664278"
"0637","2015","664279"
"0637","2015","664280"
"0449","2015","664767"
"0449","2015","664768"
"0449","2015","664769"
"0449","2015","664770"
"0449","2015","664771"
"0449","2015","664772"
"0449","2015","664773"
"0449","2015","664774"
"0194","2015","665072"
"0194","2015","665073"
"0194","2015","665074"
"0194","2015","665075"
"0194","2015","665076"
"0512","2015","665174"
"0512","2015","665175"
"0512","2015","665176"
"0512","2015","665177"
"0512","2015","665178"
"0733","2015","665182"
"0733","2015","665183"
"0733","2015","665184"
"0733","2015","665185"
"0733","2015","665186"
"0117","2015","665905"
"0117","2015","665906"
"0117","2015","665907"
"0117","2015","665908"
"0117","2015","665909"
"0482","2015","665910"
"0482","2015","665911"
"0482","2015","665912"
"0482","2015","665913"
"0482","2015","665914"
"0371","2015","666390"
"0371","2015","666391"
"0371","2015","666392"
"0371","2015","666393"
"0371","2015","666394"
"0371","2015","666395"
"0311","2015","666405"
"0311","2015","666406"
"0311","2015","666407"
"0311","2015","666408"
"0311","2015","666409"
"0311","2015","666410"
"0198","2015","666607"
"0198","2015","666608"
"0198","2015","666609"
"0198","2015","666610"
"0198","2015","666611"
"0198","2015","666612"
"0198","2015","666613"
"0198","2015","666614"
"0259","2015","666791"
"0259","2015","666792"
"0259","2015","666793"
"0259","2015","666794"
"0259","2015","666795"
"0259","2015","666796"
"0259","2015","666797"
"0259","2015","666798"
"0184","2015","666856"
"0184","2015","666857"
"0184","2015","666858"
"0184","2015","666859"
"0184","2015","666860"
"0184","2015","666861"
"0332","2015","666964"
"0332","2015","666965"
"0332","2015","666966"
"0332","2015","666967"
"0332","2015","666968"
"0332","2015","666969"
"0631","2015","666993"
"0631","2015","666994"
"0631","2015","666995"
"0631","2015","666996"
"0631","2015","666997"
"0631","2015","666998"
"0329","2015","667308"
"0329","2015","667309"
"0329","2015","667310"
"0329","2015","667311"
"0329","2015","667312"
"0329","2015","667313"
"0329","2015","667314"
"0329","2015","667315"
"0410","2015","667331"
"0410","2015","667332"
"0410","2015","667333"
"0410","2015","667334"
"0410","2015","667335"
"0533","2015","667549"
"0533","2015","667550"
"0533","2015","667551"
"0533","2015","667552"
"0533","2015","667553"
"0533","2015","667554"
"0533","2015","667555"
"0071","2015","667580"
"0071","2015","667581"
"0071","2015","667582"
"0071","2015","667583"
"0071","2015","667584"
"0071","2015","667585"
"0503","2015","667953"
"0503","2015","667954"
"0503","2015","667955"
"0503","2015","667956"
"0503","2015","667957"
"0503","2015","667958"
"0503","2015","667959"
"0503","2015","667960"
"0503","2015","667961"
"0016","2015","667992"
"0016","2015","667993"
"0016","2015","667994"
"0016","2015","667995"
"0016","2015","667996"
"0016","2015","667997"
"0011","2015","668048"
"0011","2015","668049"
"0011","2015","668050"
"0011","2015","668051"
"0011","2015","668052"
"0011","2015","668053"
"0049","2015","668151"
"0049","2015","668152"
"0049","2015","668153"
"0049","2015","668154"
"0049","2015","668155"
"0049","2015","668156"
"0049","2015","668157"
"0049","2015","668158"
"0283","2015","668559"
"0283","2015","668560"
"0283","2015","668561"
"0283","2015","668562"
"0283","2015","668563"
"0063","2015","668766"
"0063","2015","668767"
"0063","2015","668768"
"0063","2015","668769"
"0063","2015","668770"
"0063","2015","668771"
"0063","2015","668772"
"0405","2015","669042"
"0405","2015","669043"
"0405","2015","669044"
"0405","2015","669045"
"0674","2015","669253"
"0674","2015","669254"
"0674","2015","669255"
"0674","2015","669256"
"0674","2015","669257"
"0772","2015","669313"
"0772","2015","669314"
"0772","2015","669315"
"0772","2015","669316"
"0772","2015","669317"
"0180","2015","669826"
"0180","2015","669827"
"0180","2015","669828"
"0180","2015","669829"
"0180","2015","669830"
"0029","2015","669834"
"0029","2015","669835"
"0029","2015","669836"
"0029","2015","669837"
"0029","2015","669838"
"0433","2015","669894"
"0433","2015","669895"
"0433","2015","669896"
"0433","2015","669897"
"0433","2015","669898"
"0433","2015","669899"
"0433","2015","669900"
"0433","2015","669901"
"0654","2015","669918"
"0654","2015","669919"
"0654","2015","669920"
"0654","2015","669921"
"0654","2015","669922"
"0183","2015","669985"
"0183","2015","669986"
"0183","2015","669987"
"0183","2015","669988"
"0183","2015","669989"
"0183","2015","669990"
"0183","2015","669991"
"0416","2015","670104"
"0416","2015","670105"
"0416","2015","670106"
"0416","2015","670107"
"0416","2015","670108"
"0416","2015","670109"
"0416","2015","670110"
"0416","2015","670111"
"0416","2015","670112"
"0416","2015","670113"
"0120","2015","670161"
"0120","2015","670162"
"0120","2015","670163"
"0120","2015","670164"
"0120","2015","670165"
"0035","2015","670227"
"0035","2015","670228"
"0035","2015","670229"
"0035","2015","670230"
"0035","2015","670231"
"0233","2015","670293"
"0233","2015","670294"
"0233","2015","670295"
"0233","2015","670296"
"0100","2015","670309"
"0100","2015","670310"
"0100","2015","670311"
"0100","2015","670312"
"0100","2015","670313"
"0212","2015","670401"
"0212","2015","670402"
"0212","2015","670403"
"0212","2015","670404"
"0212","2015","670405"
"0212","2015","670406"
"0212","2015","670407"
"0212","2015","670408"
"0236","2015","671009"
"0236","2015","671010"
"0236","2015","671011"
"0236","2015","671012"
"0236","2015","671013"
"0236","2015","671014"
"0236","2015","671015"
"0236","2015","671016"
"0236","2015","671017"
"0567","2015","671207"
"0567","2015","671208"
"0567","2015","671209"
"0567","2015","671210"
"0567","2015","671211"
"0567","2015","671212"
"0567","2015","671213"
"0301","2015","671258"
"0301","2015","671259"
"0459","2015","671486"
"0459","2015","671487"
"0459","2015","671488"
"0459","2015","671489"
"0459","2015","671490"
"0459","2015","671491"
"0363","2015","671525"
"0363","2015","671526"
"0363","2015","671527"
"0363","2015","671528"
"0363","2015","671529"
"0363","2015","671530"
"0363","2015","671531"
"0363","2015","671532"
"0363","2015","671533"
"0363","2015","671534"
"0363","2015","671535"
"0191","2015","671590"
"0191","2015","671591"
"0191","2015","671592"
"0191","2015","671593"
"0191","2015","671594"
"0191","2015","671595"
"0191","2015","671596"
"0582","2015","671790"
"0582","2015","671791"
"0582","2015","671792"
"0582","2015","671793"
"0582","2015","671794"
"0582","2015","671795"
"0582","2015","671796"
"0582","2015","671797"
"0582","2015","671798"
"0582","2015","671799"
"0582","2015","671800"
"0048","2015","672246"
"0048","2015","672247"
"0048","2015","672248"
"0048","2015","672249"
"0692","2015","672328"
"0692","2015","672329"
"0692","2015","672330"
"0323","2015","672519"
"0323","2015","672520"
"0323","2015","672521"
"0323","2015","672522"
"0323","2015","672523"
"0323","2015","672524"
"0323","2015","672525"
"0086","2015","672526"
"0086","2015","672527"
"0086","2015","672528"
"0086","2015","672529"
"0086","2015","672530"
"0086","2015","672531"
"0808","2015","672641"
"0808","2015","672642"
"0808","2015","672643"
"0808","2015","672644"
"0808","2015","672645"
"0808","2015","672646"
"0808","2015","672647"
"0265","2015","672697"
"0265","2015","672698"
"0265","2015","672699"
"0265","2015","672700"
"0265","2015","672701"
"0265","2015","672702"
"0265","2015","672703"
"0265","2015","672704"
"0265","2015","672705"
"0210","2015","673246"
"0210","2015","673247"
"0210","2015","673248"
"0210","2015","673249"
"0210","2015","673250"
"0066","2015","673429"
"0066","2015","673430"
"0066","2015","673431"
"0066","2015","673432"
"0066","2015","673433"
"0066","2015","673434"
"0038","2015","673588"
"0038","2015","673589"
"0038","2015","673590"
"0038","2015","673591"
"0038","2015","673592"
"0038","2015","673593"
"0038","2015","673594"
"0038","2015","673595"
"0038","2015","673596"
"0038","2015","673597"
"0009","2015","673693"
"0009","2015","673694"
"0009","2015","673695"
"0009","2015","673696"
"0009","2015","673697"
"0009","2015","673698"
"0009","2015","673699"
"0525","2015","673706"
"0525","2015","673707"
"0525","2015","673708"
"0525","2015","673709"
"0525","2015","673710"
"0525","2015","673711"
"0525","2015","673712"
"0525","2015","673713"
"0525","2015","673714"
"0350","2015","673715"
"0350","2015","673716"
"0350","2015","673717"
"0350","2015","673718"
"0350","2015","673719"
"0453","2015","673850"
"0453","2015","673851"
"0453","2015","673852"
"0453","2015","673853"
"0453","2015","673854"
"0258","2015","674016"
"0258","2015","674017"
"0258","2015","674018"
"0258","2015","674019"
"0258","2015","674020"
"0758","2015","674112"
"0758","2015","674113"
"0758","2015","674114"
"0758","2015","674115"
"0758","2015","674116"
"0758","2015","674117"
"0758","2015","674118"
"0758","2015","674119"
"0758","2015","674120"
"0046","2015","674235"
"0046","2015","674236"
"0046","2015","674237"
"0046","2015","674238"
"0046","2015","674239"
"0206","2015","674442"
"0206","2015","674443"
"0206","2015","674444"
"0206","2015","674445"
"0206","2015","674446"
"0206","2015","674447"
"0206","2015","674448"
"0206","2015","674449"
"0394","2015","674495"
"0394","2015","674496"
"0394","2015","674497"
"0394","2015","674498"
"0394","2015","674499"
"0394","2015","674500"
"0394","2015","674501"
"0394","2015","674502"
"0394","2015","674503"
"0394","2015","674504"
"0394","2015","674505"
"0006","2015","674611"
"0006","2015","674612"
"0006","2015","674613"
"0006","2015","674614"
"0006","2015","674615"
"0006","2015","674616"
"0752","2015","674662"
"0752","2015","674663"
"0752","2015","674664"
"0752","2015","674665"
"0752","2015","674666"
"0027","2015","674706"
"0027","2015","674707"
"0027","2015","674708"
"0027","2015","674709"
"0027","2015","674710"
"0027","2015","674711"
"0058","2015","674809"
"0058","2015","674810"
"0058","2015","674811"
"0058","2015","674812"
"0058","2015","674813"
"0741","2015","674952"
"0741","2015","674953"
"0741","2015","674954"
"0741","2015","674955"
"0741","2015","674956"
"0741","2015","674957"
"0741","2015","674958"
"0696","2015","675372"
"0696","2015","675373"
"0696","2015","675374"
"0696","2015","675375"
"0696","2015","675376"
"0696","2015","675377"
"0196","2015","675745"
"0196","2015","675746"
"0196","2015","675747"
"0196","2015","675748"
"0196","2015","675749"
"0196","2015","675750"
"0196","2015","675751"
"0023","2015","675804"
"0023","2015","675805"
"0023","2015","675806"
"0023","2015","675807"
"0023","2015","675808"
"0614","2015","676088"
"0614","2015","676089"
"0614","2015","676090"
"0557","2015","676200"
"0557","2015","676201"
"0557","2015","676202"
"0557","2015","676203"
"0557","2015","676204"
"0557","2015","676205"
"0557","2015","676206"
"0069","2015","676228"
"0069","2015","676229"
"0069","2015","676230"
"0069","2015","676231"
"0069","2015","676232"
"0069","2015","676233"
"0069","2015","676234"
"0069","2015","676235"
"0004","2015","676332"
"0004","2015","676333"
"0004","2015","676334"
"0004","2015","676335"
"0284","2015","676550"
"0284","2015","676551"
"0284","2015","676552"
"0284","2015","676553"
"0284","2015","676554"
"0085","2015","676572"
"0085","2015","676573"
"0085","2015","676574"
"0085","2015","676575"
"0085","2015","676576"
"0085","2015","676577"
"0223","2015","676594"
"0223","2015","676595"
"0223","2015","676596"
"0223","2015","676597"
"0223","2015","676598"
"0223","2015","676599"
"0223","2015","676600"
"0223","2015","676601"
"0223","2015","676602"
"0075","2015","676932"
"0075","2015","676933"
"0075","2015","676934"
"0075","2015","676935"
"0075","2015","676936"
"0075","2015","676937"
"0075","2015","676938"
"0019","2015","677019"
"0019","2015","677020"
"0019","2015","677021"
"0019","2015","677022"
"0019","2015","677023"
"0356","2015","677037"
"0356","2015","677038"
"0356","2015","677039"
"0356","2015","677040"
"0356","2015","677041"
"0356","2015","677042"
"0356","2015","677043"
"0331","2015","677132"
"0331","2015","677133"
"0331","2015","677134"
"0331","2015","677135"
"0331","2015","677136"
"0291","2015","677155"
"0291","2015","677156"
"0291","2015","677157"
"0291","2015","677158"
"0291","2015","677159"
"0291","2015","677160"
"0291","2015","677161"
"0334","2015","677540"
"0334","2015","677541"
"0334","2015","677542"
"0334","2015","677543"
"0334","2015","677544"
"0786","2015","677592"
"0786","2015","677593"
"0786","2015","677594"
"0786","2015","677595"
"0077","2015","677617"
"0077","2015","677618"
"0077","2015","677619"
"0077","2015","677620"
"0077","2015","677621"
"0077","2015","677622"
"0077","2015","677623"
"0077","2015","677624"
"0711","2015","677665"
"0711","2015","677666"
"0711","2015","677667"
"0711","2015","677668"
"0031","2015","677828"
"0031","2015","677829"
"0031","2015","677830"
"0031","2015","677831"
"0031","2015","677832"
"0031","2015","677833"
"0031","2015","677834"
"0031","2015","677835"
"0360","2015","678503"
"0360","2015","678504"
"0360","2015","678505"
"0360","2015","678506"
"0360","2015","678507"
"0360","2015","678508"
"0360","2015","678509"
"0390","2015","678510"
"0390","2015","678511"
"0390","2015","678512"
"0390","2015","678513"
"0231","2015","678643"
"0231","2015","678644"
"0231","2015","678645"
"0155","2015","679322"
"0155","2015","679323"
"0155","2015","679324"
"0155","2015","679325"
"0155","2015","679326"
"0155","2015","679327"
"0155","2015","679328"
"0155","2015","679329"
"0443","2015","679392"
"0443","2015","679393"
"0443","2015","679394"
"0443","2015","679395"
"0443","2015","679396"
"0443","2015","679397"
"0443","2015","679398"
"0222","2015","679541"
"0222","2015","679542"
"0222","2015","679543"
"0516","2015","679571"
"0516","2015","679572"
"0516","2015","679573"
"0516","2015","679574"
"0516","2015","679575"
"0801","2015","680260"
"0801","2015","680261"
"0801","2015","680262"
"0801","2015","680263"
"0801","2015","680264"
"0801","2015","680265"
"0801","2015","680266"
"0542","2015","680308"
"0542","2015","680309"
"0542","2015","680310"
"0542","2015","680311"
"0542","2015","680312"
"0542","2015","680313"
"0047","2015","680589"
"0047","2015","680590"
"0047","2015","680591"
"0047","2015","680592"
"0047","2015","680593"
"0501","2015","681071"
"0501","2015","681072"
"0501","2015","681073"
"0501","2015","681074"
"0501","2015","681075"
"0501","2015","681076"
"0501","2015","681077"
"0501","2015","681078"
"0534","2015","681282"
"0534","2015","681283"
"0534","2015","681284"
"0534","2015","681285"
"0534","2015","681286"
"0534","2015","681287"
"0098","2015","681412"
"0098","2015","681413"
"0098","2015","681414"
"0098","2015","681415"
"0098","2015","681416"
"0098","2015","681417"
"0540","2015","681899"
"0540","2015","681900"
"0540","2015","681901"
"0540","2015","681902"
"0540","2015","681903"
"0076","2015","682056"
"0076","2015","682057"
"0076","2015","682058"
"0076","2015","682059"
"0169","2015","682176"
"0169","2015","682177"
"0169","2015","682178"
"0169","2015","682179"
"0169","2015","682180"
"0169","2015","682181"
"0376","2015","682228"
"0376","2015","682229"
"0376","2015","682230"
"0376","2015","682231"
"0376","2015","682232"
"0025","2015","682369"
"0025","2015","682370"
"0025","2015","682371"
"0025","2015","682372"
"0025","2015","682373"
"0681","2015","682416"
"0681","2015","682417"
"0681","2015","682418"
"0681","2015","682419"
"0681","2015","682420"
"0681","2015","682421"
"0681","2015","682422"
"0681","2015","682423"
"0681","2015","682424"
"0003","2015","682548"
"0003","2015","682549"
"0003","2015","682550"
"0003","2015","682551"
"0003","2015","682552"
"0003","2015","682553"
"0003","2015","682554"
"0094","2015","682686"
"0094","2015","682687"
"0094","2015","682688"
"0094","2015","682689"
"0395","2015","682725"
"0395","2015","682726"
"0395","2015","682727"
"0395","2015","682728"
"0395","2015","682729"
"0499","2015","683885"
"0499","2015","683886"
"0499","2015","683887"
"0499","2015","683888"
"0499","2015","683889"
"0237","2015","683917"
"0237","2015","683918"
"0237","2015","683919"
"0237","2015","683920"
"0237","2015","683921"
"0064","2015","684072"
"0064","2015","684073"
"0064","2015","684074"
"0064","2015","684075"
"0064","2015","684076"
"0189","2015","685108"
"0189","2015","685109"
"0189","2015","685110"
"0189","2015","685111"
"0189","2015","685112"
"0189","2015","685113"
"0532","2015","685534"
"0532","2015","685535"
"0532","2015","685536"
"0532","2015","685537"
"0532","2015","685538"
"0532","2015","685539"
"0532","2015","685540"
"0532","2015","685541"
"0532","2015","685542"
"0055","2015","685811"
"0055","2015","685812"
"0055","2015","685813"
"0055","2015","685814"
"0055","2015","685815"
"0392","2015","685887"
"0392","2015","685888"
"0392","2015","685889"
"0392","2015","685890"
"0392","2015","685891"
"0392","2015","685892"
"0446","2015","686359"
"0446","2015","686360"
"0446","2015","686361"
"0446","2015","686362"
"0446","2015","686363"
"0446","2015","686364"
"0446","2015","686365"
"0446","2015","686366"
"0446","2015","686367"
"0446","2015","686368"
"0446","2015","686369"
"0446","2015","686370"
"0072","2015","686433"
"0072","2015","686434"
"0072","2015","686435"
"0072","2015","686436"
"0072","2015","686437"
"0017","2015","686545"
"0017","2015","686546"
"0017","2015","686547"
"0017","2015","686548"
"0017","2015","686549"
"0017","2015","686550"
"0008","2015","686614"
"0008","2015","686615"
"0008","2015","686616"
"0748","2015","686834"
"0748","2015","686835"
"0748","2015","686836"
"0748","2015","686837"
"0748","2015","686838"
"0748","2015","686839"
"0403","2015","686973"
"0403","2015","686974"
"0403","2015","686975"
"0403","2015","686976"
"0403","2015","686977"
"0403","2015","686978"
"0403","2015","686979"
"0403","2015","686980"
"0600","2015","687434"
"0600","2015","687435"
"0600","2015","687436"
"0600","2015","687437"
"0600","2015","687438"
"0605","2015","687489"
"0605","2015","687490"
"0605","2015","687491"
"0605","2015","687492"
"0605","2015","687493"
"0605","2015","687494"
"0713","2015","688141"
"0713","2015","688142"
"0713","2015","688143"
"0713","2015","688144"
"0713","2015","688145"
"0613","2015","688659"
"0613","2015","688660"
"0613","2015","688661"
"0248","2015","688881"
"0248","2015","688882"
"0248","2015","688883"
"0248","2015","688884"
"0248","2015","688885"
"0248","2015","688886"
"0248","2015","688887"
"0397","2015","688905"
"0397","2015","688906"
"0397","2015","688907"
"0397","2015","688908"
"0397","2015","688909"
"0544","2015","689131"
"0544","2015","689132"
"0544","2015","689133"
"0544","2015","689134"
"0544","2015","689135"
"0544","2015","689136"
"0544","2015","689137"
"0544","2015","689138"
"0544","2015","689139"
"0068","2015","689598"
"0068","2015","689599"
"0068","2015","689600"
"0271","2015","689931"
"0271","2015","689932"
"0271","2015","689933"
"0271","2015","689934"
"0271","2015","689935"
"0271","2015","689936"
"0271","2015","689937"
"0081","2015","690156"
"0081","2015","690157"
"0214","2015","690943"
"0214","2015","690944"
"0214","2015","690945"
"0214","2015","690946"
"0214","2015","690947"
"0214","2015","690948"
"0214","2015","690949"
"0391","2015","690990"
"0391","2015","690991"
"0391","2015","690992"
"0391","2015","690993"
"0391","2015","690994"
"0391","2015","690995"
"0391","2015","690996"
"0815","2015","691641"
"0815","2015","691642"
"0815","2015","691643"
"0815","2015","691644"
"0817","2015","691867"
"0817","2015","691868"
"0817","2015","691869"
"0817","2015","691870"
"0817","2015","691871"
"0043","2015","692944"
"0043","2015","692945"
"0043","2015","692946"
"0043","2015","692947"
"0043","2015","692948"
"0431","2015","693254"
"0431","2015","693255"
"0431","2015","693256"
"0431","2015","693257"
"0431","2015","693258"
"0381","2015","693965"
"0381","2015","693966"
"0381","2015","693967"
"0381","2015","693968"
"0381","2015","693969"
"0381","2015","693970"
"0685","2015","695327"
"0685","2015","695328"
"0685","2015","695329"
"0685","2015","695330"
"0685","2015","695331"
"0685","2015","695332"
"0685","2015","695333"
"0685","2015","695334"
"0745","2015","696108"
"0745","2015","696109"
"0745","2015","696110"
"0745","2015","696111"
"0745","2015","696112"
"0417","2015","696340"
"0417","2015","696341"
"0417","2015","696342"
"0417","2015","696343"
"0417","2015","696344"
"0417","2015","696345"
"0417","2015","696346"
"0811","2015","696386"
"0811","2015","696387"
"0811","2015","696388"
"0811","2015","696389"
"0811","2015","696390"
"0811","2015","696391"
"0796","2015","696506"
"0796","2015","696507"
"0796","2015","696508"
"0796","2015","696509"
"0816","2015","696942"
"0816","2015","696943"
"0688","2015","697924"
"0688","2015","697925"
"0688","2015","697926"
"0688","2015","697927"
"0688","2015","697928"
"0688","2015","697929"
"0688","2015","697930"
"0619","2015","697957"
"0619","2015","697958"
"0619","2015","697959"
"0619","2015","697960"
"0619","2015","697961"
"0530","2015","697999"
"0530","2015","698000"
"0530","2015","698001"
"0530","2015","698002"
"0530","2015","698003"
"0530","2015","698004"
"0530","2015","698005"
"0185","2015","698302"
"0185","2015","698303"
"0185","2015","698304"
"0185","2015","698305"
"0185","2015","698306"
"0611","2015","698310"
"0611","2015","698311"
"0611","2015","698312"
"0611","2015","698313"
"0611","2015","698314"
"0611","2015","698315"
"0611","2015","698316"
"0611","2015","698317"
"0611","2015","698318"
"0420","2015","698414"
"0420","2015","698415"
"0062","2015","698994"
"0062","2015","698995"
"0062","2015","698996"
"0062","2015","698997"
"0062","2015","698998"
"0062","2015","698999"
"0062","2015","699000"
"0414","2015","699051"
"0414","2015","699052"
"0414","2015","699053"
"0414","2015","699054"
"0414","2015","699055"
"0651","2015","699128"
"0651","2015","699129"
"0389","2015","699179"
"0389","2015","699180"
"0389","2015","699181"
"0389","2015","699182"
"0389","2015","699183"
"0389","2015","699184"
"0389","2015","699185"
"0199","2015","699385"
"0199","2015","699386"
"0199","2015","699387"
"0199","2015","699388"
"0199","2015","699389"
"0671","2015","699402"
"0671","2015","699403"
"0671","2015","699404"
"0671","2015","699405"
"0671","2015","699406"
"0671","2015","699407"
"0024","2015","699530"
"0024","2015","699531"
"0024","2015","699532"
"0024","2015","699533"
"0024","2015","699534"
"0024","2015","699535"
"0333","2015","699621"
"0333","2015","699622"
"0333","2015","699623"
"0333","2015","699624"
"0333","2015","699625"
"0333","2015","699626"
"0333","2015","699627"
"0333","2015","699628"
"0333","2015","699629"
"0333","2015","699630"
"0673","2015","699730"
"0465","2015","699952"
"0465","2015","699953"
"0465","2015","699954"
"0465","2015","699955"
"0465","2015","699956"
"0465","2015","699957"
"0398","2015","700354"
"0398","2015","700355"
"0398","2015","700356"
