"college_institution_id","department_id","survey_year"
"21590","901511","2015"
"21590","901512","2015"
"21590","901513","2015"
"25695","901514","2015"
"52521","901515","2015"
"52521","901516","2015"
"52521","901517","2015"
"18975","901538","2015"
"18975","901539","2015"
"18975","901540","2015"
"18975","901541","2015"
"18975","901542","2015"
"18975","901543","2015"
"18975","901544","2015"
"18975","901545","2015"
"18975","901546","2015"
"18975","901547","2015"
"25314","901548","2015"
"44136","901550","2015"
"19636","901552","2015"
"51711","901578","2015"
"51711","901579","2015"
"51711","901580","2015"
"51711","901581","2015"
"51711","901582","2015"
"16292","901598","2015"
"16292","901599","2015"
"16292","901600","2015"
"16292","901601","2015"
"16292","901602","2015"
"16292","901603","2015"
"16292","901604","2015"
"16292","901605","2015"
"18764","901606","2015"
"18764","901607","2015"
"18764","901608","2015"
"18764","901609","2015"
"18764","901610","2015"
"18764","901611","2015"
"14145","901612","2015"
"14145","901613","2015"
"14145","901614","2015"
"14145","901615","2015"
"14145","901616","2015"
"14145","901617","2015"
"14145","901618","2015"
"14145","901619","2015"
"14145","901620","2015"
"14145","901621","2015"
"27647","901622","2015"
"27647","901623","2015"
"27647","901624","2015"
"27647","901625","2015"
"27647","901626","2015"
"27647","901627","2015"
"27647","901628","2015"
"27647","901629","2015"
"27647","901630","2015"
"27647","901631","2015"
"27647","901632","2015"
"27647","901633","2015"
"28249","901634","2015"
"43962","901636","2015"
"43962","901637","2015"
"43962","901638","2015"
"43962","901639","2015"
"43962","901640","2015"
"43962","901641","2015"
"43962","901642","2015"
"43962","901643","2015"
"25593","901651","2015"
"25593","901652","2015"
"36202","901654","2015"
"36202","901655","2015"
"36202","901656","2015"
"36202","901657","2015"
"36202","901658","2015"
"36202","901659","2015"
"36202","901660","2015"
"36202","901661","2015"
"45102","901662","2015"
"45102","901663","2015"
"45102","901664","2015"
"45102","901665","2015"
"45102","901666","2015"
"45102","901667","2015"
"45102","901668","2015"
"45102","901669","2015"
"45102","901670","2015"
"12367","901671","2015"
"12367","901672","2015"
"12367","901673","2015"
"12367","901674","2015"
"12367","901675","2015"
"12367","901676","2015"
"12367","901677","2015"
"12367","901678","2015"
"12367","901679","2015"
"12367","901680","2015"
"12367","901681","2015"
"12367","901682","2015"
"36046","901683","2015"
"36046","901684","2015"
"36046","901685","2015"
"43543","901686","2015"
"43543","901687","2015"
"43543","901688","2015"
"43543","901689","2015"
"43543","901690","2015"
"43543","901691","2015"
"43543","901692","2015"
"43543","901693","2015"
"43543","901694","2015"
"43543","901695","2015"
"43543","901696","2015"
"43543","901697","2015"
"43543","901698","2015"
"43543","901699","2015"
"43543","901700","2015"
"43543","901701","2015"
"12727","901706","2015"
"12727","901707","2015"
"12727","901708","2015"
"12727","901709","2015"
"12727","901710","2015"
"12727","901711","2015"
"12727","901712","2015"
"12727","901713","2015"
"12727","901714","2015"
"35504","901718","2015"
"26056","901719","2015"
"26056","901720","2015"
"26056","901721","2015"
"26056","901722","2015"
"26056","901723","2015"
"26056","901724","2015"
"26056","901725","2015"
"26056","901726","2015"
"26056","901727","2015"
"26056","901728","2015"
"26056","901729","2015"
"26056","901730","2015"
"26056","901731","2015"
"49395","901745","2015"
"49395","901746","2015"
"39197","901747","2015"
"39197","901748","2015"
"39197","901749","2015"
"22535","901753","2015"
"22535","901754","2015"
"22535","901755","2015"
"22535","901756","2015"
"22535","901757","2015"
"22535","901758","2015"
"22535","901759","2015"
"35968","901760","2015"
"34665","901761","2015"
"47587","901767","2015"
"47587","901768","2015"
"47587","901769","2015"
"11408","901770","2015"
"22265","901819","2015"
"22265","901820","2015"
"22265","901821","2015"
"22265","901822","2015"
"22265","901823","2015"
"22265","901824","2015"
"34310","901825","2015"
"34310","901826","2015"
"34310","901827","2015"
"34310","901828","2015"
"34310","901829","2015"
"54188","901830","2015"
"27825","901831","2015"
"27825","901832","2015"
"27825","901833","2015"
"27825","901834","2015"
"27776","901837","2015"
"8609","901838","2015"
"27681","901853","2015"
"40585","901854","2015"
"40585","901855","2015"
"40585","901856","2015"
"40585","901857","2015"
"40585","901858","2015"
"40585","901859","2015"
"40585","901860","2015"
"40585","901861","2015"
"40585","901862","2015"
"40585","901863","2015"
"40585","901864","2015"
"40585","901865","2015"
"40585","901866","2015"
"40585","901867","2015"
"40585","901868","2015"
"40585","901869","2015"
"40585","901870","2015"
"40585","901871","2015"
"40585","901872","2015"
"40585","901873","2015"
"42284","901874","2015"
"42284","901875","2015"
"42284","901876","2015"
"42284","901877","2015"
"39662","901878","2015"
"39662","901879","2015"
"39662","901880","2015"
"39662","901881","2015"
"39662","901882","2015"
"39662","901883","2015"
"39662","901884","2015"
"39662","901885","2015"
"39662","901886","2015"
"39662","901887","2015"
"18124","901888","2015"
"18124","901889","2015"
"18124","901890","2015"
"18124","901891","2015"
"18124","901892","2015"
"18124","901893","2015"
"18124","901894","2015"
"18124","901895","2015"
"18124","901896","2015"
"18124","901897","2015"
"18124","901898","2015"
"18124","901899","2015"
"51915","901900","2015"
"45620","901901","2015"
"45620","901902","2015"
"45620","901903","2015"
"45620","901904","2015"
"45620","901905","2015"
"49277","901906","2015"
"26415","901907","2015"
"26415","901908","2015"
"26415","901909","2015"
"26415","901910","2015"
"26415","901911","2015"
"26415","901912","2015"
"26415","901913","2015"
"26415","901914","2015"
"1432","901915","2015"
"30275","901916","2015"
"22592","901936","2015"
"22592","901937","2015"
"22592","901938","2015"
"22592","901939","2015"
"16626","901940","2015"
"16626","901941","2015"
"16626","901942","2015"
"16626","901943","2015"
"16626","901944","2015"
"16626","901945","2015"
"16626","901946","2015"
"16626","901947","2015"
"16626","901948","2015"
"16626","901949","2015"
"16626","901950","2015"
"16626","901951","2015"
"16626","901952","2015"
"16626","901953","2015"
"16626","901954","2015"
"16626","901955","2015"
"16626","901956","2015"
"16626","901957","2015"
"16626","901958","2015"
"16626","901959","2015"
"16626","901960","2015"
"9558","901962","2015"
"34423","901964","2015"
"5831","901965","2015"
"5831","901966","2015"
"5831","901967","2015"
"5831","901968","2015"
"5831","901969","2015"
"29393","901974","2015"
"29393","901975","2015"
"29393","901976","2015"
"29393","901977","2015"
"1388","901979","2015"
"13753","901980","2015"
"30926","901981","2015"
"46582","901982","2015"
"9349","901983","2015"
"9349","901984","2015"
"9349","901985","2015"
"9349","901986","2015"
"9349","901987","2015"
"9349","901988","2015"
"9349","901989","2015"
"9349","901990","2015"
"9349","901991","2015"
"47347","901992","2015"
"20903","901993","2015"
"20903","901994","2015"
"20903","901995","2015"
"18878","901996","2015"
"17304","901997","2015"
"50948","901998","2015"
"50948","901999","2015"
"50948","902000","2015"
"50948","902001","2015"
"50948","902002","2015"
"53056","902010","2015"
"53056","902011","2015"
"53056","902012","2015"
"53056","902013","2015"
"53056","902014","2015"
"53056","902015","2015"
"49933","902016","2015"
"40343","902017","2015"
"24827","902018","2015"
"24827","902019","2015"
"24827","902020","2015"
"25870","902021","2015"
"36988","902022","2015"
"36988","902023","2015"
"36988","902024","2015"
"36988","902025","2015"
"36988","902026","2015"
"36988","902027","2015"
"36988","902028","2015"
"36988","902029","2015"
"36988","902030","2015"
"16603","902031","2015"
"16603","902032","2015"
"16603","902033","2015"
"16603","902034","2015"
"16603","902035","2015"
"16603","902036","2015"
"33062","902037","2015"
"33062","902038","2015"
"12724","902041","2015"
"12724","902042","2015"
"14614","902043","2015"
"18148","902044","2015"
"18148","902045","2015"
"18148","902046","2015"
"18148","902047","2015"
"18148","902048","2015"
"18148","902049","2015"
"18148","902050","2015"
"32720","902051","2015"
"32720","902052","2015"
"32720","902053","2015"
"32720","902054","2015"
"32720","902055","2015"
"32720","902056","2015"
"32720","902057","2015"
"32720","902058","2015"
"32720","902059","2015"
"32720","902060","2015"
"41437","902061","2015"
"28827","902062","2015"
"52615","902069","2015"
"13056","902071","2015"
"34537","902073","2015"
"34537","902074","2015"
"34537","902075","2015"
"34537","902076","2015"
"34537","902077","2015"
"34537","902078","2015"
"34537","902079","2015"
"34537","902080","2015"
"34537","902081","2015"
"34537","902082","2015"
"34537","902083","2015"
"34537","902084","2015"
"34537","902085","2015"
"34537","902086","2015"
"34537","902087","2015"
"34537","902088","2015"
"34537","902089","2015"
"34537","902090","2015"
"39978","902092","2015"
"27743","902093","2015"
"27743","902094","2015"
"27743","902095","2015"
"27743","902096","2015"
"27743","902097","2015"
"27743","902098","2015"
"27743","902099","2015"
"27743","902100","2015"
"27743","902101","2015"
"11576","902107","2015"
"11576","902108","2015"
"11576","902109","2015"
"8059","902110","2015"
"8059","902111","2015"
"8059","902112","2015"
"8059","902113","2015"
"8059","902114","2015"
"8479","902115","2015"
"8479","902116","2015"
"8479","902117","2015"
"8479","902118","2015"
"8479","902119","2015"
"8479","902120","2015"
"8479","902121","2015"
"8479","902122","2015"
"8479","902123","2015"
"8479","902124","2015"
"8479","902125","2015"
"8479","902126","2015"
"8479","902127","2015"
"8479","902128","2015"
"8479","902129","2015"
"8479","902130","2015"
"26207","902143","2015"
"50116","902144","2015"
"50116","902145","2015"
"25856","902146","2015"
"36423","902147","2015"
"36423","902148","2015"
"36423","902149","2015"
"36423","902150","2015"
"36423","902151","2015"
"36423","902152","2015"
"36423","902153","2015"
"36423","902154","2015"
"36423","902155","2015"
"36423","902156","2015"
"26165","902157","2015"
"26165","902158","2015"
"26165","902159","2015"
"26165","902160","2015"
"33511","902161","2015"
"33511","902162","2015"
"43282","902163","2015"
"43282","902164","2015"
"43282","902165","2015"
"43282","902166","2015"
"43282","902167","2015"
"29285","902188","2015"
"29285","902189","2015"
"29285","902190","2015"
"29285","902191","2015"
"29285","902192","2015"
"29285","902193","2015"
"29285","902194","2015"
"29285","902195","2015"
"29285","902196","2015"
"29285","902197","2015"
"29285","902198","2015"
"29285","902199","2015"
"29285","902200","2015"
"29285","902201","2015"
"29285","902202","2015"
"29285","902203","2015"
"29285","902204","2015"
"29285","902205","2015"
"34833","902213","2015"
"34833","902214","2015"
"34833","902215","2015"
"34833","902216","2015"
"34833","902217","2015"
"34833","902218","2015"
"34833","902219","2015"
"34833","902220","2015"
"34833","902221","2015"
"34833","902222","2015"
"34833","902223","2015"
"26080","902229","2015"
"34826","902232","2015"
"12779","902235","2015"
"39570","902236","2015"
"39570","902237","2015"
"29084","902238","2015"
"13505","902239","2015"
"13505","902240","2015"
"11755","902241","2015"
"11755","902242","2015"
"11755","902243","2015"
"11755","902244","2015"
"11755","902245","2015"
"11755","902246","2015"
"11755","902247","2015"
"11755","902248","2015"
"11755","902249","2015"
"54179","902255","2015"
"46441","902256","2015"
"46441","902257","2015"
"46441","902258","2015"
"46441","902259","2015"
"46441","902260","2015"
"46441","902261","2015"
"33665","902262","2015"
"53459","902264","2015"
"10137","902301","2015"
"12819","902302","2015"
"12819","902303","2015"
"12819","902304","2015"
"12819","902305","2015"
"12819","902306","2015"
"12819","902307","2015"
"12819","902308","2015"
"12819","902309","2015"
"12819","902310","2015"
"12819","902311","2015"
"12819","902312","2015"
"12819","902313","2015"
"36385","902314","2015"
"36385","902315","2015"
"36385","902316","2015"
"36385","902317","2015"
"36385","902318","2015"
"36385","902319","2015"
"36385","902320","2015"
"36385","902321","2015"
"36385","902322","2015"
"36385","902323","2015"
"36385","902324","2015"
"36385","902325","2015"
"36385","902326","2015"
"36385","902327","2015"
"36385","902328","2015"
"36385","902329","2015"
"53999","902330","2015"
"22486","902333","2015"
"22486","902334","2015"
"53292","902336","2015"
"53292","902337","2015"
"53292","902338","2015"
"53292","902339","2015"
"53292","902340","2015"
"14575","902342","2015"
"34711","902343","2015"
"34711","902344","2015"
"34711","902345","2015"
"34711","902346","2015"
"34711","902347","2015"
"11924","902348","2015"
"11924","902349","2015"
"11924","902350","2015"
"11924","902351","2015"
"11924","902352","2015"
"11924","902353","2015"
"11924","902354","2015"
"11924","902355","2015"
"11924","902356","2015"
"11924","902357","2015"
"11924","902358","2015"
"11924","902359","2015"
"11924","902360","2015"
"11924","902361","2015"
"11924","902362","2015"
"11924","902363","2015"
"50385","902364","2015"
"47561","902366","2015"
"47561","902367","2015"
"47561","902368","2015"
"47561","902369","2015"
"47561","902370","2015"
"47561","902371","2015"
"47561","902372","2015"
"47561","902373","2015"
"47561","902374","2015"
"47561","902375","2015"
"47561","902376","2015"
"47561","902377","2015"
"47561","902378","2015"
"47561","902379","2015"
"47561","902380","2015"
"47561","902381","2015"
"41457","902382","2015"
"41457","902383","2015"
"41457","902384","2015"
"41457","902385","2015"
"41457","902386","2015"
"41457","902387","2015"
"41457","902388","2015"
"41457","902389","2015"
"41457","902390","2015"
"41457","902391","2015"
"41457","902392","2015"
"41457","902393","2015"
"41457","902394","2015"
"41457","902395","2015"
"41457","902396","2015"
"41457","902397","2015"
"41457","902398","2015"
"41457","902399","2015"
"41457","902400","2015"
"41457","902401","2015"
"41457","902402","2015"
"41457","902403","2015"
"41457","902404","2015"
"41457","902405","2015"
"41457","902406","2015"
"41457","902407","2015"
"41457","902408","2015"
"41457","902409","2015"
"41128","902410","2015"
"41128","902411","2015"
"41128","902412","2015"
"41128","902413","2015"
"41128","902414","2015"
"41128","902415","2015"
"41128","902416","2015"
"41128","902417","2015"
"41128","902418","2015"
"41128","902419","2015"
"41128","902420","2015"
"41128","902421","2015"
"41128","902422","2015"
"41128","902423","2015"
"41128","902424","2015"
"41128","902425","2015"
"41128","902426","2015"
"41128","902427","2015"
"41128","902428","2015"
"41128","902429","2015"
"41128","902430","2015"
"41128","902431","2015"
"41128","902432","2015"
"41128","902433","2015"
"41128","902434","2015"
"41128","902435","2015"
"41128","902436","2015"
"49201","902437","2015"
"40535","902438","2015"
"40535","902439","2015"
"40535","902440","2015"
"40535","902441","2015"
"40535","902442","2015"
"40535","902443","2015"
"40535","902444","2015"
"40535","902445","2015"
"40535","902446","2015"
"53609","902461","2015"
"53609","902462","2015"
"53609","902463","2015"
"53609","902464","2015"
"53609","902465","2015"
"11438","902466","2015"
"15839","902467","2015"
"22322","902476","2015"
"33137","902484","2015"
"33137","902485","2015"
"33137","902486","2015"
"33137","902487","2015"
"33137","902488","2015"
"33137","902489","2015"
"33137","902490","2015"
"33137","902491","2015"
"33137","902492","2015"
"33137","902493","2015"
"33137","902494","2015"
"33137","902495","2015"
"33137","902496","2015"
"34999","902497","2015"
"34999","902498","2015"
"18151","902499","2015"
"18151","902500","2015"
"18151","902501","2015"
"18151","902502","2015"
"18151","902503","2015"
"18151","902504","2015"
"18151","902505","2015"
"36419","902506","2015"
"36419","902507","2015"
"36419","902508","2015"
"36419","902509","2015"
"36419","902510","2015"
"36419","902511","2015"
"39156","902512","2015"
"39156","902513","2015"
"41534","902514","2015"
"8436","902515","2015"
"8436","902516","2015"
"8436","902517","2015"
"8436","902518","2015"
"8436","902519","2015"
"8436","902520","2015"
"8436","902521","2015"
"8436","902522","2015"
"8436","902523","2015"
"8436","902524","2015"
"8436","902525","2015"
"8436","902526","2015"
"8436","902527","2015"
"12384","902528","2015"
"51114","902529","2015"
"51114","902530","2015"
"50246","902531","2015"
"50246","902532","2015"
"33480","902533","2015"
"33480","902534","2015"
"33480","902535","2015"
"25182","902536","2015"
"25182","902537","2015"
"25182","902538","2015"
"25182","902539","2015"
"25182","902540","2015"
"25182","902541","2015"
"50087","902543","2015"
"35854","902545","2015"
"35854","902546","2015"
"35854","902547","2015"
"35854","902548","2015"
"35854","902549","2015"
"35854","902550","2015"
"35854","902551","2015"
"35854","902552","2015"
"35854","902553","2015"
"35854","902554","2015"
"35854","902555","2015"
"35854","902556","2015"
"35000","902565","2015"
"35000","902566","2015"
"35000","902567","2015"
"35000","902568","2015"
"35000","902569","2015"
"42988","902570","2015"
"42988","902571","2015"
"42988","902572","2015"
"42988","902573","2015"
"42988","902574","2015"
"42988","902575","2015"
"42988","902576","2015"
"42988","902577","2015"
"42988","902578","2015"
"42988","902579","2015"
"42988","902580","2015"
"42988","902581","2015"
"9692","902597","2015"
"9692","902598","2015"
"9692","902599","2015"
"11533","902614","2015"
"17895","902600","2015"
"17895","902601","2015"
"17895","902602","2015"
"17895","902603","2015"
"17895","902604","2015"
"17895","902605","2015"
"17895","902606","2015"
"17895","902607","2015"
"17895","902608","2015"
"17895","902609","2015"
"17895","902610","2015"
"17895","902611","2015"
"17895","902612","2015"
"17895","902613","2015"
"43750","902617","2015"
"43750","902618","2015"
"43750","902619","2015"
"43750","902620","2015"
"43750","902621","2015"
"43750","902622","2015"
"43750","902623","2015"
"43750","902624","2015"
"43750","902625","2015"
"43750","902626","2015"
"43750","902627","2015"
"43750","902628","2015"
"6526","902629","2015"
"27484","902630","2015"
"27484","902631","2015"
"27484","902632","2015"
"24829","902645","2015"
"22070","902658","2015"
"22070","902659","2015"
"22070","902660","2015"
"22070","902661","2015"
"22070","902662","2015"
"33510","902649","2015"
"33510","902650","2015"
"33510","902651","2015"
"33510","902652","2015"
"33510","902653","2015"
"33510","902654","2015"
"33510","902655","2015"
"33510","902656","2015"
"33510","902657","2015"
"14546","902663","2015"
"11425","902683","2015"
"11425","902684","2015"
"25412","902685","2015"
"27722","902686","2015"
"31509","902688","2015"
"31509","902689","2015"
"31509","902690","2015"
"31509","902691","2015"
"28894","902692","2015"
"26152","902687","2015"
"46194","902693","2015"
"46194","902694","2015"
"46194","902695","2015"
"46194","902696","2015"
"46194","902697","2015"
"46194","902698","2015"
"46194","902699","2015"
"1438","902701","2015"
"20508","902718","2015"
"12802","902723","2015"
"12802","902724","2015"
"12802","902725","2015"
"12802","902726","2015"
"25919","902735","2015"
"25919","902736","2015"
"25919","902737","2015"
"25919","902738","2015"
"25919","902739","2015"
"36287","902740","2015"
"36287","902741","2015"
"12798","902756","2015"
"12798","902757","2015"
"12798","902758","2015"
"34468","902743","2015"
"34468","902744","2015"
"34468","902745","2015"
"34468","902746","2015"
"34468","902747","2015"
"34468","902748","2015"
"34468","902749","2015"
"34468","902750","2015"
"34468","902751","2015"
"34468","902752","2015"
"34468","902753","2015"
"34468","902754","2015"
"34468","902755","2015"
"48161","902762","2015"
"24302","902763","2015"
"30285","902764","2015"
"38630","902774","2015"
"38630","902775","2015"
"38630","902776","2015"
"38630","902777","2015"
"38630","902779","2015"
"38630","902780","2015"
"38630","902781","2015"
"38630","902782","2015"
"38630","902783","2015"
"38630","902784","2015"
"38630","902785","2015"
"38630","902787","2015"
"10501","902791","2015"
"26918","902807","2015"
"26918","902808","2015"
"26918","902809","2015"
"26918","902810","2015"
"26918","902811","2015"
"26918","902812","2015"
"25723","902813","2015"
"25723","902814","2015"
"25723","902815","2015"
"25723","902816","2015"
"25723","902817","2015"
"25723","902818","2015"
"25723","902819","2015"
"25723","902820","2015"
"8409","902821","2015"
"8409","902822","2015"
"8409","902823","2015"
"8409","902824","2015"
"8409","902825","2015"
"8409","902826","2015"
"8409","902827","2015"
"8409","902828","2015"
"52205","902829","2015"
"18587","902830","2015"
"18587","902831","2015"
"18587","902832","2015"
"18587","902833","2015"
"18587","902834","2015"
"18587","902835","2015"
"18587","902836","2015"
"18587","902837","2015"
"18587","902838","2015"
"18587","902839","2015"
"18587","902840","2015"
"18587","902841","2015"
"18587","902842","2015"
"36369","902843","2015"
"36369","902844","2015"
"36369","902845","2015"
"36369","902846","2015"
"36369","902847","2015"
"36369","902848","2015"
"36369","902849","2015"
"38978","902850","2015"
"25123","902851","2015"
"25123","902852","2015"
"25123","902853","2015"
"25123","902854","2015"
"25123","902855","2015"
"25123","902856","2015"
"25123","902857","2015"
"25123","902858","2015"
"25123","902859","2015"
"25123","902860","2015"
"25123","902861","2015"
"46461","902862","2015"
"44465","902863","2015"
"21080","902864","2015"
"21080","902865","2015"
"21080","902866","2015"
"21080","902867","2015"
"21080","902868","2015"
"21080","902869","2015"
"21080","902870","2015"
"21080","902871","2015"
"21080","902872","2015"
"12600","902873","2015"
"36416","902874","2015"
"36416","902875","2015"
"36416","902876","2015"
"36416","902877","2015"
"36416","902878","2015"
"36416","902879","2015"
"36416","902880","2015"
"36416","902881","2015"
"36416","902882","2015"
"24748","902883","2015"
"8404","902885","2015"
"47670","902886","2015"
"54191","902887","2015"
"39029","902888","2015"
"28656","902889","2015"
"25432","902890","2015"
"32832","902891","2015"
"32832","902892","2015"
"32832","902893","2015"
"27634","902894","2015"
"27634","902895","2015"
"27634","902896","2015"
"27634","902897","2015"
"27634","902898","2015"
"27634","902899","2015"
"27634","902900","2015"
"27634","902901","2015"
"27634","902902","2015"
"27634","902903","2015"
"49246","902904","2015"
"49246","902905","2015"
"49246","902906","2015"
"49246","902907","2015"
"49246","902908","2015"
"49246","902909","2015"
"49246","902910","2015"
"22359","902928","2015"
"52708","902930","2015"
"52708","902931","2015"
"40105","902932","2015"
"12621","902937","2015"
"12621","902938","2015"
"12621","902939","2015"
"12621","902940","2015"
"12621","902941","2015"
"12621","902942","2015"
"12621","902943","2015"
"41800","902933","2015"
"41800","902934","2015"
"41800","902935","2015"
"41800","902936","2015"
"18125","902944","2015"
"18125","902945","2015"
"18125","902946","2015"
"18125","902947","2015"
"30975","902949","2015"
"30975","902950","2015"
"30975","902951","2015"
"28857","902961","2015"
"22495","902962","2015"
"22495","902963","2015"
"22495","902964","2015"
"19546","902989","2015"
"19546","902990","2015"
"19546","902991","2015"
"19546","902992","2015"
"19546","902993","2015"
"19546","902994","2015"
"19546","902995","2015"
"19546","902996","2015"
"19546","902997","2015"
"50529","903004","2015"
"50529","903005","2015"
"50529","903006","2015"
"50529","903007","2015"
"1298","903008","2015"
"1298","903009","2015"
"18996","903010","2015"
"18996","903011","2015"
"18996","903012","2015"
"18996","903013","2015"
"18996","903014","2015"
"18996","903015","2015"
"18996","903016","2015"
"18996","903017","2015"
"18996","903018","2015"
"18996","903019","2015"
"18996","903020","2015"
"18996","903021","2015"
"18996","903022","2015"
"18996","903023","2015"
"18996","903024","2015"
"18996","903025","2015"
"18996","903026","2015"
"18996","903027","2015"
"41323","903028","2015"
"41323","903029","2015"
"35435","903030","2015"
"35435","903031","2015"
"31792","903047","2015"
"45739","903048","2015"
"29113","903049","2015"
"29113","903050","2015"
"29113","903051","2015"
"29113","903052","2015"
"24489","903061","2015"
"24489","903062","2015"
"24489","903063","2015"
"24489","903064","2015"
"24489","903065","2015"
"24489","903066","2015"
"24489","903067","2015"
"24489","903068","2015"
"24489","903069","2015"
"24489","903070","2015"
"24489","903071","2015"
"24489","903072","2015"
"24489","903073","2015"
"24489","903074","2015"
"24489","903075","2015"
"24489","903076","2015"
"21523","903077","2015"
"27763","903078","2015"
"27763","903079","2015"
"27763","903080","2015"
"11342","903081","2015"
"11342","903082","2015"
"11342","903083","2015"
"17226","903091","2015"
"17226","903092","2015"
"17226","903093","2015"
"17226","903094","2015"
"17226","903095","2015"
"17226","903096","2015"
"17226","903097","2015"
"17226","903098","2015"
"12809","903099","2015"
"12809","903100","2015"
"12809","903101","2015"
"12809","903102","2015"
"12809","903103","2015"
"12809","903104","2015"
"12809","903105","2015"
"12809","903106","2015"
"12809","903107","2015"
"12809","903108","2015"
"12809","903109","2015"
"12809","903110","2015"
"12809","903111","2015"
"12809","903112","2015"
"12809","903113","2015"
"12809","903114","2015"
"12809","903115","2015"
"12809","903116","2015"
"12809","903117","2015"
"12809","903118","2015"
"12809","903119","2015"
"12809","903120","2015"
"12809","903121","2015"
"12809","903122","2015"
"12809","903123","2015"
"12809","903124","2015"
"51691","903125","2015"
"38726","903126","2015"
"49890","903139","2015"
"49890","903140","2015"
"49890","903141","2015"
"49890","903142","2015"
"49890","903143","2015"
"49784","903144","2015"
"51055","903145","2015"
"32658","903146","2015"
"7286","903147","2015"
"7286","903148","2015"
"7286","903149","2015"
"7286","903150","2015"
"7286","903151","2015"
"7286","903152","2015"
"7286","903153","2015"
"7286","903154","2015"
"7286","903155","2015"
"7286","903156","2015"
"7286","903157","2015"
"7286","903158","2015"
"7286","903159","2015"
"7286","903160","2015"
"7286","903161","2015"
"7286","903162","2015"
"7286","903163","2015"
"1247","903164","2015"
"30897","903165","2015"
"30897","903166","2015"
"9540","903180","2015"
"9540","903181","2015"
"9540","903182","2015"
"9540","903183","2015"
"9540","903184","2015"
"9540","903185","2015"
"9540","903186","2015"
"9540","903187","2015"
"9540","903188","2015"
"9540","903189","2015"
"9540","903190","2015"
"51263","903191","2015"
"51263","903192","2015"
"51263","903193","2015"
"51263","903194","2015"
"51263","903195","2015"
"51263","903196","2015"
"51263","903197","2015"
"51263","903198","2015"
"51263","903199","2015"
"51263","903200","2015"
"51263","903201","2015"
"51263","903202","2015"
"51813","903204","2015"
"51813","903205","2015"
"51813","903206","2015"
"51813","903207","2015"
"51813","903208","2015"
"51813","903209","2015"
"51813","903210","2015"
"20959","903211","2015"
"20959","903212","2015"
"20959","903213","2015"
"20959","903214","2015"
"36392","903218","2015"
"36392","903219","2015"
"36392","903220","2015"
"36392","903221","2015"
"36392","903222","2015"
"36392","903223","2015"
"12044","903225","2015"
"12044","903226","2015"
"12044","903227","2015"
"12044","903228","2015"
"12044","903229","2015"
"42118","903230","2015"
"42118","903231","2015"
"42118","903232","2015"
"34171","903233","2015"
"34171","903234","2015"
"34171","903235","2015"
"16430","903236","2015"
"38441","903237","2015"
"21136","903241","2015"
"21136","903242","2015"
"21136","903243","2015"
"21136","903244","2015"
"21136","903245","2015"
"50430","903246","2015"
"50430","903247","2015"
"50430","903248","2015"
"50430","903249","2015"
"50430","903250","2015"
"51059","903252","2015"
"45575","903253","2015"
"45575","903254","2015"
"45575","903255","2015"
"45575","903256","2015"
"45575","903257","2015"
"33890","903259","2015"
"33890","903260","2015"
"33890","903261","2015"
"50732","903262","2015"
"34527","903281","2015"
"34527","903282","2015"
"34527","903283","2015"
"34527","903284","2015"
"34527","903285","2015"
"34527","903286","2015"
"34527","903287","2015"
"34527","903288","2015"
"34527","903289","2015"
"34527","903290","2015"
"34527","903291","2015"
"34527","903292","2015"
"34527","903293","2015"
"34527","903294","2015"
"34527","903295","2015"
"34527","903296","2015"
"34527","903297","2015"
"34527","903298","2015"
"34527","903299","2015"
"34527","903300","2015"
"34527","903301","2015"
"34527","903302","2015"
"41203","903306","2015"
"41203","903307","2015"
"41203","903308","2015"
"41203","903309","2015"
"41203","903310","2015"
"41203","903311","2015"
"41203","903312","2015"
"41203","903313","2015"
"41203","903314","2015"
"13550","903320","2015"
"13550","903321","2015"
"13550","903322","2015"
"13550","903323","2015"
"13550","903324","2015"
"13550","903325","2015"
"13550","903326","2015"
"13550","903327","2015"
"13550","903328","2015"
"13550","903329","2015"
"13550","903330","2015"
"13550","903331","2015"
"13550","903332","2015"
"13550","903333","2015"
"13550","903334","2015"
"13550","903335","2015"
"13550","903336","2015"
"13550","903337","2015"
"13550","903338","2015"
"13550","903339","2015"
"8369","903340","2015"
"8369","903341","2015"
"8369","903342","2015"
"8369","903343","2015"
"8369","903344","2015"
"8369","903345","2015"
"8369","903346","2015"
"8369","903347","2015"
"8369","903348","2015"
"8369","903349","2015"
"8369","903350","2015"
"8369","903351","2015"
"8369","903352","2015"
"8369","903353","2015"
"8369","903354","2015"
"35897","903355","2015"
"35897","903356","2015"
"35897","903357","2015"
"35897","903358","2015"
"35897","903359","2015"
"13694","903360","2015"
"13694","903361","2015"
"13694","903362","2015"
"13694","903363","2015"
"13694","903364","2015"
"13694","903365","2015"
"13694","903366","2015"
"13694","903367","2015"
"13694","903368","2015"
"13694","903369","2015"
"13694","903370","2015"
"13694","903371","2015"
"13694","903372","2015"
"44459","903374","2015"
"44459","903375","2015"
"44459","903376","2015"
"44459","903377","2015"
"44459","903378","2015"
"44459","903379","2015"
"44459","903380","2015"
"44459","903381","2015"
"44459","903382","2015"
"44459","903383","2015"
"44459","903384","2015"
"44459","903385","2015"
"44459","903386","2015"
"12770","903387","2015"
"12770","903388","2015"
"12770","903389","2015"
"12770","903390","2015"
"12770","903391","2015"
