"university_id","survey_year","teaching_staff_id"
"0487","2015","1028634"
"0487","2015","1028635"
"0278","2015","1028915"
"0278","2015","1028916"
"0278","2015","1028917"
"0278","2015","1028918"
"0278","2015","1028919"
"0278","2015","1028920"
"0278","2015","1028921"
"0445","2015","1029430"
"0445","2015","1029431"
"0445","2015","1029432"
"0445","2015","1029433"
"0445","2015","1029434"
"0445","2015","1029435"
"0445","2015","1029436"
"0445","2015","1029437"
"0445","2015","1029438"
"0445","2015","1029439"
"0445","2015","1029440"
"0445","2015","1029441"
"0445","2015","1029442"
"0445","2015","1029443"
"0445","2015","1029444"
"0445","2015","1029445"
"0445","2015","1029446"
"0445","2015","1029447"
"0445","2015","1029448"
"0445","2015","1029449"
"0445","2015","1029450"
"0445","2015","1029451"
"0522","2015","1029682"
"0522","2015","1029683"
"0522","2015","1029684"
"0522","2015","1029685"
"0522","2015","1029686"
"0522","2015","1029687"
"0522","2015","1029688"
"0522","2015","1029689"
"0498","2015","1029757"
"0498","2015","1029758"
"0498","2015","1029759"
"0498","2015","1029760"
"0498","2015","1029761"
"0498","2015","1029762"
"0498","2015","1029763"
"0498","2015","1029764"
"0498","2015","1029765"
"0498","2015","1029766"
"0498","2015","1029767"
"0498","2015","1029768"
"0498","2015","1029769"
"0498","2015","1029770"
"0498","2015","1029771"
"0498","2015","1029772"
"0498","2015","1029773"
"0498","2015","1029774"
"0498","2015","1029775"
"0498","2015","1029776"
"0498","2015","1029777"
"0498","2015","1029778"
"0498","2015","1029779"
"0498","2015","1029780"
"0498","2015","1029781"
"0498","2015","1029782"
"0498","2015","1029783"
"0498","2015","1029784"
"0498","2015","1029785"
"0093","2015","1030070"
"0093","2015","1030071"
"0093","2015","1030072"
"0093","2015","1030073"
"0093","2015","1030074"
"0093","2015","1030075"
"0093","2015","1030076"
"0093","2015","1030077"
"0093","2015","1030078"
"0093","2015","1030079"
"0093","2015","1030080"
"0093","2015","1030081"
"0093","2015","1030082"
"0093","2015","1030083"
"0093","2015","1030084"
"0093","2015","1030085"
"0093","2015","1030086"
"0093","2015","1030087"
"0093","2015","1030088"
"0093","2015","1030089"
"0093","2015","1030090"
"0093","2015","1030091"
"0093","2015","1030092"
"0093","2015","1030093"
"0093","2015","1030094"
"0093","2015","1030095"
"0093","2015","1030096"
"0090","2015","1030498"
"0090","2015","1030499"
"0090","2015","1030500"
"0090","2015","1030501"
"0090","2015","1030502"
"0090","2015","1030503"
"0226","2015","1030568"
"0226","2015","1030569"
"0226","2015","1030570"
"0226","2015","1030571"
"0226","2015","1030572"
"0226","2015","1030573"
"0226","2015","1030574"
"0226","2015","1030575"
"0226","2015","1030576"
"0226","2015","1030577"
"0226","2015","1030578"
"0226","2015","1030579"
"0226","2015","1030580"
"0226","2015","1030581"
"0226","2015","1030582"
"0226","2015","1030583"
"0226","2015","1030584"
"0226","2015","1030585"
"0489","2015","1030825"
"0489","2015","1030826"
"0489","2015","1030827"
"0489","2015","1030828"
"0489","2015","1030829"
"0489","2015","1030830"
"0489","2015","1030831"
"0489","2015","1030832"
"0489","2015","1030833"
"0489","2015","1030834"
"0489","2015","1030835"
"0489","2015","1030836"
"0489","2015","1030837"
"0489","2015","1030838"
"0489","2015","1030839"
"0489","2015","1030840"
"0489","2015","1030841"
"0481","2015","1030974"
"0481","2015","1030975"
"0481","2015","1030976"
"0481","2015","1030977"
"0481","2015","1030978"
"0481","2015","1030979"
"0481","2015","1030980"
"0481","2015","1030981"
"0364","2015","1031088"
"0364","2015","1031089"
"0364","2015","1031090"
"0364","2015","1031091"
"0364","2015","1031092"
"0364","2015","1031093"
"0364","2015","1031094"
"0364","2015","1031095"
"0364","2015","1031096"
"0364","2015","1031097"
"0644","2015","1031153"
"0644","2015","1031154"
"0644","2015","1031155"
"0644","2015","1031156"
"0644","2015","1031157"
"0644","2015","1031158"
"0644","2015","1031159"
"0644","2015","1031160"
"0644","2015","1031161"
"0644","2015","1031162"
"0644","2015","1031163"
"0644","2015","1031164"
"0644","2015","1031165"
"0644","2015","1031166"
"0644","2015","1031167"
"0644","2015","1031168"
"0644","2015","1031169"
"0644","2015","1031170"
"0644","2015","1031171"
"0644","2015","1031172"
"0644","2015","1031173"
"0644","2015","1031174"
"0644","2015","1031175"
"0644","2015","1031176"
"0644","2015","1031177"
"0644","2015","1031178"
"0644","2015","1031179"
"0644","2015","1031180"
"0644","2015","1031181"
"0644","2015","1031182"
"0644","2015","1031183"
"0644","2015","1031184"
"0644","2015","1031185"
"0644","2015","1031186"
"0644","2015","1031187"
"0644","2015","1031188"
"0644","2015","1031189"
"0644","2015","1031190"
"0644","2015","1031191"
"0644","2015","1031192"
"0447","2015","1031424"
"0447","2015","1031425"
"0447","2015","1031426"
"0447","2015","1031427"
"0447","2015","1031428"
"0447","2015","1031429"
"0447","2015","1031430"
"0447","2015","1031431"
"0447","2015","1031432"
"0447","2015","1031433"
"0447","2015","1031434"
"0447","2015","1031435"
"0447","2015","1031436"
"0447","2015","1031437"
"0447","2015","1031438"
"0447","2015","1031439"
"0447","2015","1031440"
"0447","2015","1031441"
"0447","2015","1031442"
"0447","2015","1031443"
"0447","2015","1031444"
"0447","2015","1031445"
"0447","2015","1031446"
"0447","2015","1031447"
"0447","2015","1031448"
"0447","2015","1031449"
"0447","2015","1031450"
"0447","2015","1031451"
"0447","2015","1031452"
"0447","2015","1031453"
"0447","2015","1031454"
"0447","2015","1031455"
"0447","2015","1031456"
"0447","2015","1031457"
"0447","2015","1031458"
"0447","2015","1031459"
"0447","2015","1031460"
"0447","2015","1031461"
"0447","2015","1031462"
"0447","2015","1031463"
"0447","2015","1031464"
"0479","2015","1031599"
"0479","2015","1031600"
"0479","2015","1031601"
"0479","2015","1031602"
"0479","2015","1031603"
"0479","2015","1031604"
"0479","2015","1031605"
"0479","2015","1031606"
"0479","2015","1031607"
"0479","2015","1031608"
"0479","2015","1031609"
"0479","2015","1031610"
"0479","2015","1031611"
"0479","2015","1031612"
"0479","2015","1031613"
"0479","2015","1031614"
"0479","2015","1031615"
"0559","2015","1032082"
"0559","2015","1032083"
"0559","2015","1032084"
"0559","2015","1032085"
"0559","2015","1032086"
"0559","2015","1032087"
"0559","2015","1032088"
"0559","2015","1032089"
"0559","2015","1032090"
"0559","2015","1032091"
"0559","2015","1032092"
"0559","2015","1032093"
"0559","2015","1032094"
"0070","2015","1032998"
"0070","2015","1032999"
"0070","2015","1033000"
"0070","2015","1033001"
"0070","2015","1033002"
"0070","2015","1033003"
"0070","2015","1033004"
"0070","2015","1033005"
"0070","2015","1033006"
"0070","2015","1033007"
"0070","2015","1033008"
"0070","2015","1033009"
"0070","2015","1033010"
"0070","2015","1033011"
"0070","2015","1033012"
"0070","2015","1033013"
"0070","2015","1033014"
"0070","2015","1033015"
"0070","2015","1033016"
"0070","2015","1033017"
"0070","2015","1033018"
"0070","2015","1033019"
"0070","2015","1033020"
"0070","2015","1033021"
"0070","2015","1033022"
"0070","2015","1033023"
"0070","2015","1033024"
"0070","2015","1033025"
"0070","2015","1033026"
"0070","2015","1033027"
"0070","2015","1033028"
"0070","2015","1033029"
"0070","2015","1033030"
"0070","2015","1033031"
"0070","2015","1033032"
"0070","2015","1033033"
"0536","2015","1033460"
"0536","2015","1033461"
"0536","2015","1033462"
"0536","2015","1033463"
"0536","2015","1033464"
"0536","2015","1033465"
"0536","2015","1033466"
"0536","2015","1033467"
"0536","2015","1033468"
"0536","2015","1033469"
"0536","2015","1033470"
"0536","2015","1033471"
"0536","2015","1033472"
"0536","2015","1033473"
"0536","2015","1033474"
"0536","2015","1033475"
"0536","2015","1033476"
"0536","2015","1033477"
"0536","2015","1033478"
"0536","2015","1033479"
"0536","2015","1033480"
"0536","2015","1033481"
"0536","2015","1033482"
"0536","2015","1033483"
"0536","2015","1033484"
"0536","2015","1033485"
"0536","2015","1033486"
"0536","2015","1033487"
"0536","2015","1033488"
"0536","2015","1033489"
"0536","2015","1033490"
"0536","2015","1033491"
"0536","2015","1033492"
"0536","2015","1033493"
"0536","2015","1033494"
"0536","2015","1033495"
"0536","2015","1033496"
"0536","2015","1033497"
"0536","2015","1033498"
"0536","2015","1033499"
"0536","2015","1033500"
"0536","2015","1033501"
"0536","2015","1033502"
"0536","2015","1033503"
"0536","2015","1033504"
"0536","2015","1033505"
"0536","2015","1033506"
"0536","2015","1033507"
"0536","2015","1033508"
"0536","2015","1033509"
"0536","2015","1033510"
"0536","2015","1033511"
"0536","2015","1033512"
"0536","2015","1033513"
"0536","2015","1033514"
"0536","2015","1033515"
"0536","2015","1033516"
"0536","2015","1033517"
"0536","2015","1033518"
"0536","2015","1033519"
"0536","2015","1033520"
"0536","2015","1033521"
"0536","2015","1033522"
"0536","2015","1033523"
"0536","2015","1033524"
"0536","2015","1033525"
"0536","2015","1033526"
"0536","2015","1033527"
"0263","2015","1033628"
"0263","2015","1033629"
"0263","2015","1033630"
"0263","2015","1033631"
"0263","2015","1033632"
"0263","2015","1033633"
"0263","2015","1033634"
"0263","2015","1033635"
"0263","2015","1033636"
"0263","2015","1033637"
"0263","2015","1033638"
"0263","2015","1033639"
"0263","2015","1033640"
"0263","2015","1033641"
"0263","2015","1033642"
"0263","2015","1033643"
"0239","2015","1033973"
"0239","2015","1033974"
"0239","2015","1033975"
"0239","2015","1033976"
"0239","2015","1033977"
"0239","2015","1033978"
"0239","2015","1033979"
"0239","2015","1033980"
"0239","2015","1033981"
"0239","2015","1033982"
"0239","2015","1033983"
"0239","2015","1033984"
"0239","2015","1033985"
"0239","2015","1033986"
"0239","2015","1033987"
"0239","2015","1033988"
"0239","2015","1033989"
"0239","2015","1033990"
"0239","2015","1033991"
"0239","2015","1033992"
"0239","2015","1033993"
"0239","2015","1033994"
"0239","2015","1033995"
"0239","2015","1033996"
"0239","2015","1033997"
"0239","2015","1033998"
"0239","2015","1033999"
"0239","2015","1034000"
"0239","2015","1034001"
"0239","2015","1034002"
"0239","2015","1034003"
"0239","2015","1034004"
"0239","2015","1034005"
"0239","2015","1034006"
"0239","2015","1034007"
"0239","2015","1034008"
"0239","2015","1034009"
"0239","2015","1034010"
"0239","2015","1034011"
"0239","2015","1034012"
"0239","2015","1034013"
"0239","2015","1034014"
"0111","2015","1034082"
"0111","2015","1034083"
"0468","2015","1034456"
"0468","2015","1034457"
"0468","2015","1034458"
"0468","2015","1034459"
"0468","2015","1034460"
"0468","2015","1034461"
"0468","2015","1034462"
"0468","2015","1034463"
"0468","2015","1034464"
"0468","2015","1034465"
"0468","2015","1034466"
"0468","2015","1034467"
"0468","2015","1034468"
"0468","2015","1034469"
"0468","2015","1034470"
"0468","2015","1034471"
"0468","2015","1034472"
"0468","2015","1034473"
"0468","2015","1034474"
"0468","2015","1034475"
"0715","2015","1034476"
"0715","2015","1034477"
"0715","2015","1034478"
"0715","2015","1034479"
"0771","2015","1034733"
"0771","2015","1034734"
"0771","2015","1034735"
"0771","2015","1034736"
"0693","2015","1034949"
"0693","2015","1034950"
"0693","2015","1034951"
"0693","2015","1034952"
"0693","2015","1034953"
"0693","2015","1034954"
"0693","2015","1034955"
"0693","2015","1034956"
"0693","2015","1034957"
"0693","2015","1034958"
"0693","2015","1034959"
"0693","2015","1034960"
"0483","2015","1034987"
"0483","2015","1034988"
"0483","2015","1034989"
"0483","2015","1034990"
"0483","2015","1034991"
"0483","2015","1034992"
"0483","2015","1034993"
"0160","2015","1192626"
"0424","2015","1035583"
"0424","2015","1035584"
"0424","2015","1035585"
"0424","2015","1035586"
"0424","2015","1035587"
"0424","2015","1035588"
"0424","2015","1035589"
"0424","2015","1035590"
"0424","2015","1035591"
"0424","2015","1035592"
"0506","2015","1035624"
"0506","2015","1035625"
"0506","2015","1035626"
"0506","2015","1035627"
"0506","2015","1035628"
"0506","2015","1035629"
"0506","2015","1035630"
"0506","2015","1035631"
"0506","2015","1035632"
"0506","2015","1035633"
"0506","2015","1035634"
"0506","2015","1035635"
"0506","2015","1035636"
"0506","2015","1035637"
"0506","2015","1035638"
"0506","2015","1035639"
"0506","2015","1035640"
"0506","2015","1035641"
"0506","2015","1035642"
"0506","2015","1035643"
"0506","2015","1035644"
"0506","2015","1035645"
"0506","2015","1035646"
"0506","2015","1035647"
"0506","2015","1035648"
"0506","2015","1035649"
"0506","2015","1035650"
"0506","2015","1035651"
"0506","2015","1035652"
"0506","2015","1035653"
"0506","2015","1035654"
"0506","2015","1035655"
"0506","2015","1035656"
"0506","2015","1035657"
"0506","2015","1035658"
"0506","2015","1035659"
"0506","2015","1035660"
"0506","2015","1035661"
"0506","2015","1035662"
"0506","2015","1035663"
"0506","2015","1035664"
"0506","2015","1035665"
"0506","2015","1035666"
"0506","2015","1035667"
"0506","2015","1035668"
"0213","2015","1035740"
"0213","2015","1035741"
"0213","2015","1035742"
"0213","2015","1035743"
"0213","2015","1035744"
"0213","2015","1035745"
"0213","2015","1035746"
"0213","2015","1035747"
"0213","2015","1035748"
"0213","2015","1035749"
"0213","2015","1035750"
"0213","2015","1035751"
"0622","2015","1035754"
"0622","2015","1035755"
"0622","2015","1035756"
"0622","2015","1035757"
"0622","2015","1035758"
"0622","2015","1035759"
"0622","2015","1035760"
"0067","2015","1035884"
"0067","2015","1035885"
"0067","2015","1035886"
"0067","2015","1035887"
"0067","2015","1035888"
"0067","2015","1035889"
"0067","2015","1035890"
"0067","2015","1035891"
"0067","2015","1035892"
"0067","2015","1035893"
"0067","2015","1035894"
"0067","2015","1035895"
"0599","2015","1035960"
"0599","2015","1035961"
"0599","2015","1035962"
"0599","2015","1035963"
"0599","2015","1035964"
"0599","2015","1035965"
"0599","2015","1035966"
"0599","2015","1035967"
"0599","2015","1035968"
"0599","2015","1035969"
"0599","2015","1035970"
"0495","2015","1036376"
"0495","2015","1036377"
"0495","2015","1036378"
"0495","2015","1036379"
"0495","2015","1036380"
"0495","2015","1036381"
"0495","2015","1036382"
"0495","2015","1036383"
"0495","2015","1036384"
"0495","2015","1036385"
"0495","2015","1036386"
"0495","2015","1036387"
"0495","2015","1036388"
"0495","2015","1036389"
"0495","2015","1036390"
"0495","2015","1036391"
"0495","2015","1036392"
"0495","2015","1036393"
"0495","2015","1036394"
"0495","2015","1036395"
"0495","2015","1036396"
"0495","2015","1036397"
"0495","2015","1036398"
"0495","2015","1036399"
"0495","2015","1036400"
"0495","2015","1036401"
"0495","2015","1036402"
"0495","2015","1036403"
"0495","2015","1036404"
"0495","2015","1036405"
"0495","2015","1036406"
"0495","2015","1036407"
"0495","2015","1036408"
"0495","2015","1036409"
"0495","2015","1036410"
"0495","2015","1036411"
"0495","2015","1036412"
"0495","2015","1036413"
"0141","2015","1036811"
"0141","2015","1036812"
"0141","2015","1036813"
"0141","2015","1036814"
"0141","2015","1036815"
"0141","2015","1036816"
"0141","2015","1036817"
"0141","2015","1036818"
"0141","2015","1036819"
"0141","2015","1036820"
"0141","2015","1036821"
"0141","2015","1036822"
"0141","2015","1036823"
"0141","2015","1036824"
"0141","2015","1036825"
"0141","2015","1036826"
"0141","2015","1036827"
"0141","2015","1036828"
"0141","2015","1036829"
"0141","2015","1036830"
"0141","2015","1036831"
"0141","2015","1036832"
"0141","2015","1036833"
"0141","2015","1036834"
"0141","2015","1036835"
"0141","2015","1036836"
"0141","2015","1036837"
"0141","2015","1036838"
"0141","2015","1036839"
"0141","2015","1036840"
"0141","2015","1036841"
"0141","2015","1036842"
"0141","2015","1036843"
"0141","2015","1036844"
"0141","2015","1036845"
"0141","2015","1036846"
"0245","2015","1037022"
"0245","2015","1037023"
"0543","2015","1037054"
"0543","2015","1037055"
"0543","2015","1037056"
"0543","2015","1037057"
"0543","2015","1037058"
"0543","2015","1037059"
"0543","2015","1037060"
"0543","2015","1037061"
"0543","2015","1037062"
"0543","2015","1037063"
"0543","2015","1037064"
"0543","2015","1037065"
"0543","2015","1037066"
"0543","2015","1037067"
"0543","2015","1037068"
"0543","2015","1037069"
"0543","2015","1037070"
"0543","2015","1037071"
"0543","2015","1037072"
"0543","2015","1037073"
"0543","2015","1037074"
"0543","2015","1037075"
"0543","2015","1037076"
"0543","2015","1037077"
"0543","2015","1037078"
"0543","2015","1037079"
"0543","2015","1037080"
"0084","2015","1037453"
"0084","2015","1037454"
"0084","2015","1037455"
"0084","2015","1037456"
"0084","2015","1037457"
"0084","2015","1037458"
"0084","2015","1037459"
"0084","2015","1037460"
"0084","2015","1037461"
"0084","2015","1037462"
"0084","2015","1037463"
"0084","2015","1037464"
"0084","2015","1037465"
"0084","2015","1037466"
"0084","2015","1037467"
"0084","2015","1037468"
"0084","2015","1037469"
"0084","2015","1037470"
"0084","2015","1037471"
"0084","2015","1037472"
"0084","2015","1037473"
"0084","2015","1037474"
"0084","2015","1037475"
"0084","2015","1037476"
"0084","2015","1037477"
"0084","2015","1037478"
"0084","2015","1037479"
"0084","2015","1037480"
"0084","2015","1037481"
"0084","2015","1037482"
"0084","2015","1037483"
"0209","2015","1037617"
"0209","2015","1037618"
"0209","2015","1037619"
"0209","2015","1037620"
"0209","2015","1037621"
"0209","2015","1037622"
"0209","2015","1037623"
"0209","2015","1037624"
"0209","2015","1037625"
"0209","2015","1037626"
"0209","2015","1037627"
"0209","2015","1037628"
"0209","2015","1037629"
"0209","2015","1037630"
"0209","2015","1037631"
"0209","2015","1037632"
"0209","2015","1037633"
"0209","2015","1037634"
"0209","2015","1037635"
"0209","2015","1037636"
"0209","2015","1037637"
"0209","2015","1037638"
"0209","2015","1037639"
"0448","2015","1037701"
"0448","2015","1037702"
"0448","2015","1037703"
"0448","2015","1037704"
"0448","2015","1037705"
"0448","2015","1037706"
"0448","2015","1037707"
"0448","2015","1037708"
"0448","2015","1037709"
"0448","2015","1037710"
"0448","2015","1037711"
"0448","2015","1037712"
"0448","2015","1037713"
"0448","2015","1037714"
"0448","2015","1037715"
"0448","2015","1037716"
"0448","2015","1037717"
"0448","2015","1037718"
"0448","2015","1037719"
"0448","2015","1037720"
"0448","2015","1037721"
"0448","2015","1037722"
"0448","2015","1037723"
"0448","2015","1037724"
"0448","2015","1037725"
"0448","2015","1037726"
"0448","2015","1037727"
"0448","2015","1037728"
"0448","2015","1037729"
"0448","2015","1037730"
"0448","2015","1037731"
"0448","2015","1037732"
"0448","2015","1037733"
"0448","2015","1037734"
"0448","2015","1037735"
"0448","2015","1037736"
"0448","2015","1037737"
"0508","2015","1037837"
"0508","2015","1037838"
"0508","2015","1037839"
"0508","2015","1037840"
"0508","2015","1037841"
"0508","2015","1037842"
"0508","2015","1037843"
"0508","2015","1037844"
"0508","2015","1037845"
"0508","2015","1037846"
"0508","2015","1037847"
"0508","2015","1037848"
"0508","2015","1037849"
"0508","2015","1037850"
"0508","2015","1037851"
"0508","2015","1037852"
"0508","2015","1037853"
"0508","2015","1037854"
"0508","2015","1037855"
"0508","2015","1037856"
"0508","2015","1037857"
"0508","2015","1037858"
"0508","2015","1037859"
"0508","2015","1037860"
"0508","2015","1037861"
"0508","2015","1037862"
"0508","2015","1037863"
"0508","2015","1037864"
"0508","2015","1037865"
"0508","2015","1037866"
"0508","2015","1037867"
"0052","2015","1037868"
"0052","2015","1037869"
"0052","2015","1037870"
"0052","2015","1037871"
"0052","2015","1037872"
"0052","2015","1037873"
"0052","2015","1037874"
"0052","2015","1037875"
"0052","2015","1037876"
"0052","2015","1037877"
"0052","2015","1037878"
"0052","2015","1037879"
"0052","2015","1037880"
"0052","2015","1037881"
"0052","2015","1037882"
"0052","2015","1037883"
"0052","2015","1037884"
"0052","2015","1037885"
"0052","2015","1037886"
"0052","2015","1037887"
"0052","2015","1037888"
"0052","2015","1037889"
"0052","2015","1037890"
"0052","2015","1037891"
"0052","2015","1037892"
"0052","2015","1037893"
"0052","2015","1037894"
"0052","2015","1037895"
"0052","2015","1037896"
"0052","2015","1037897"
"0052","2015","1037898"
"0052","2015","1037899"
"0052","2015","1037900"
"0052","2015","1037901"
"0052","2015","1037902"
"0052","2015","1037903"
"0052","2015","1037904"
"0052","2015","1037905"
"0052","2015","1037906"
"0052","2015","1037907"
"0052","2015","1037908"
"0052","2015","1037909"
"0052","2015","1037910"
"0052","2015","1037911"
"0052","2015","1037912"
"0052","2015","1037913"
"0052","2015","1037914"
"0052","2015","1037915"
"0052","2015","1037916"
"0052","2015","1037917"
"0052","2015","1037918"
"0785","2015","1038072"
"0785","2015","1038073"
"0088","2015","1038559"
"0088","2015","1038560"
"0088","2015","1038561"
"0088","2015","1038562"
"0088","2015","1038563"
"0088","2015","1038564"
"0088","2015","1038565"
"0088","2015","1038566"
"0088","2015","1038567"
"0088","2015","1038568"
"0088","2015","1038569"
"0088","2015","1038570"
"0088","2015","1038571"
"0088","2015","1038572"
"0088","2015","1038573"
"0088","2015","1038574"
"0088","2015","1038575"
"0088","2015","1038576"
"0088","2015","1038577"
"0088","2015","1038578"
"0088","2015","1038579"
"0088","2015","1038580"
"0590","2015","1039259"
"0590","2015","1039260"
"0590","2015","1039261"
"0590","2015","1039262"
"0590","2015","1039263"
"0590","2015","1039264"
"0590","2015","1039265"
"0590","2015","1039266"
"0590","2015","1039267"
"0590","2015","1039268"
"0590","2015","1039269"
"0590","2015","1039270"
"0590","2015","1039271"
"0590","2015","1039272"
"0590","2015","1039273"
"0590","2015","1039274"
"0590","2015","1039275"
"0590","2015","1039276"
"0590","2015","1039277"
"0590","2015","1039278"
"0590","2015","1039279"
"0590","2015","1039280"
"0590","2015","1039281"
"0590","2015","1039282"
"0590","2015","1039283"
"0590","2015","1039284"
"0590","2015","1039285"
"0590","2015","1039286"
"0590","2015","1039287"
"0590","2015","1039288"
"0590","2015","1039289"
"0287","2015","1039290"
"0287","2015","1039291"
"0287","2015","1039292"
"0287","2015","1039293"
"0287","2015","1039294"
"0287","2015","1039295"
"0620","2015","1039327"
"0620","2015","1039328"
"0620","2015","1039329"
"0620","2015","1039330"
"0620","2015","1039331"
"0563","2015","1039443"
"0563","2015","1039444"
"0563","2015","1039445"
"0563","2015","1039446"
"0563","2015","1039447"
"0563","2015","1039448"
"0563","2015","1039449"
"0701","2015","1040665"
"0701","2015","1040666"
"0701","2015","1040667"
"0701","2015","1040668"
"0701","2015","1040669"
"0701","2015","1040670"
"0701","2015","1040671"
"0701","2015","1040672"
"0701","2015","1040673"
"0701","2015","1040674"
"0701","2015","1040675"
"0701","2015","1040676"
"0701","2015","1040677"
"0701","2015","1040678"
"0701","2015","1040679"
"0701","2015","1040680"
"0701","2015","1040681"
"0701","2015","1040682"
"0257","2015","1040741"
"0257","2015","1040742"
"0257","2015","1040743"
"0257","2015","1040744"
"0257","2015","1040745"
"0257","2015","1040746"
"0257","2015","1040747"
"0257","2015","1040748"
"0257","2015","1040749"
"0257","2015","1040750"
"0257","2015","1040751"
"0257","2015","1040752"
"0257","2015","1040753"
"0257","2015","1040754"
"0257","2015","1040755"
"0257","2015","1040756"
"0257","2015","1040757"
"0257","2015","1040758"
"0257","2015","1040759"
"0257","2015","1040760"
"0257","2015","1040761"
"0257","2015","1040762"
"0257","2015","1040763"
"0257","2015","1040764"
"0257","2015","1040765"
"0257","2015","1040766"
"0257","2015","1040767"
"0257","2015","1040768"
"0257","2015","1040769"
"0257","2015","1040770"
"0257","2015","1040771"
"0257","2015","1040772"
"0257","2015","1040773"
"0257","2015","1040774"
"0257","2015","1040775"
"0257","2015","1040776"
"0257","2015","1040777"
"0257","2015","1040778"
"0257","2015","1040779"
"0257","2015","1040780"
"0257","2015","1040781"
"0257","2015","1040782"
"0257","2015","1040783"
"0257","2015","1040784"
"0257","2015","1040785"
"0257","2015","1040786"
"0257","2015","1040787"
"0257","2015","1040788"
"0257","2015","1040789"
"0568","2015","1040916"
"0568","2015","1040917"
"0568","2015","1040918"
"0568","2015","1040919"
"0568","2015","1040920"
"0568","2015","1040921"
"0568","2015","1040922"
"0568","2015","1040923"
"0568","2015","1040924"
"0568","2015","1040925"
"0568","2015","1040926"
"0568","2015","1040927"
"0568","2015","1040928"
"0568","2015","1040929"
"0568","2015","1040930"
"0568","2015","1040931"
"0568","2015","1040932"
"0568","2015","1040933"
"0568","2015","1040934"
"0568","2015","1040935"
"0568","2015","1040936"
"0568","2015","1040937"
"0568","2015","1040938"
"0568","2015","1040939"
"0568","2015","1040940"
"0568","2015","1040941"
"0535","2015","1041240"
"0535","2015","1041241"
"0535","2015","1041242"
"0535","2015","1041243"
"0337","2015","1041539"
"0337","2015","1041540"
"0337","2015","1041541"
"0337","2015","1041542"
"0337","2015","1041543"
"0337","2015","1041544"
"0337","2015","1041545"
"0337","2015","1041546"
"0337","2015","1041547"
"0337","2015","1041548"
"0337","2015","1041549"
"0337","2015","1041550"
"0337","2015","1041551"
"0337","2015","1041552"
"0337","2015","1041553"
"0337","2015","1041554"
"0337","2015","1041555"
"0337","2015","1041556"
"0337","2015","1041557"
"0337","2015","1041558"
"0337","2015","1041559"
"0337","2015","1041560"
"0337","2015","1041561"
"0337","2015","1041562"
"0337","2015","1041563"
"0337","2015","1041564"
"0337","2015","1041565"
"0337","2015","1041566"
"0337","2015","1041567"
"0337","2015","1041568"
"0337","2015","1041569"
"0337","2015","1041570"
"0337","2015","1041571"
"0337","2015","1041572"
"0337","2015","1041573"
"0673","2015","1041574"
"0747","2015","1041575"
"0747","2015","1041576"
"0747","2015","1041577"
"0747","2015","1041578"
"0747","2015","1041579"
"0747","2015","1041580"
"0747","2015","1041581"
"0747","2015","1041582"
"0747","2015","1041583"
"0747","2015","1041584"
"0747","2015","1041585"
"0509","2015","1041888"
"0509","2015","1041889"
"0509","2015","1041890"
"0509","2015","1041891"
"0509","2015","1041892"
"0509","2015","1041893"
"0509","2015","1041894"
"0509","2015","1041895"
"0509","2015","1041896"
"0509","2015","1041897"
"0509","2015","1041898"
"0509","2015","1041899"
"0509","2015","1041900"
"0509","2015","1041901"
"0509","2015","1041902"
"0509","2015","1041903"
"0509","2015","1041904"
"0509","2015","1041905"
"0509","2015","1041906"
"0509","2015","1041907"
"0509","2015","1041908"
"0509","2015","1041909"
"0509","2015","1041910"
"0509","2015","1041911"
"0509","2015","1041912"
"0509","2015","1041913"
"0509","2015","1041914"
"0509","2015","1041915"
"0509","2015","1041916"
"0509","2015","1041917"
"0509","2015","1041918"
"0509","2015","1041919"
"0509","2015","1041920"
"0509","2015","1041921"
"0509","2015","1041922"
"0509","2015","1041923"
"0509","2015","1041924"
"0509","2015","1041925"
"0509","2015","1041926"
"0509","2015","1041927"
"0509","2015","1041928"
"0509","2015","1041929"
"0509","2015","1041930"
"0509","2015","1041931"
"0509","2015","1041932"
"0509","2015","1041933"
"0509","2015","1041934"
"0509","2015","1041935"
"0509","2015","1041936"
"0509","2015","1041937"
"0289","2015","1042466"
"0289","2015","1042467"
"0289","2015","1042468"
"0289","2015","1042469"
"0289","2015","1042470"
"0289","2015","1042471"
"0289","2015","1042472"
"0289","2015","1042473"
"0289","2015","1042474"
"0289","2015","1042475"
"0289","2015","1042476"
"0289","2015","1042477"
"0289","2015","1042478"
"0289","2015","1042479"
"0289","2015","1042480"
"0289","2015","1042481"
"0289","2015","1042482"
"0289","2015","1042483"
"0289","2015","1042484"
"0289","2015","1042485"
"0289","2015","1042486"
"0289","2015","1042487"
"0289","2015","1042488"
"0289","2015","1042489"
"0289","2015","1042490"
"0359","2015","1042585"
"0359","2015","1042586"
"0359","2015","1042587"
"0359","2015","1042588"
"0359","2015","1042589"
"0359","2015","1042590"
"0359","2015","1042591"
"0359","2015","1042592"
"0359","2015","1042593"
"0359","2015","1042594"
"0359","2015","1042595"
"0359","2015","1042596"
"0359","2015","1042597"
"0359","2015","1042598"
"0359","2015","1042599"
"0359","2015","1042600"
"0359","2015","1042601"
"0359","2015","1042602"
"0359","2015","1042603"
"0359","2015","1042604"
"0359","2015","1042605"
"0359","2015","1042606"
"0359","2015","1042607"
