"id","name","university_id","district_code","state_code","type_id","survey_year","is_dcf_applicable"
"29760","Indira Gandhi Memorial Homeopathic College, Dhar","0270","438","23","1","2015","true"
"29733","Liberal College, IIM Pithampur Rau, Indore","0270","439","23","1","2015","true"
"29688","Radiant Institute. of Management, Bakhtawar Ram  Nagar, Indore","0270","439","23","1","2015","true"
"29695","Saifee Golden Jubilee Quaderia College, Burhanpur","0270","467","23","1","2015","true"
"29711","Swargiya  Gulabbhai Yadav Smriti Shiksha College, Borawa","0270","440","23","1","2015","true"
"29697","Sarvapalli Radhakrishnan Vyavsaik Addhyan College,  Khandwa","0270","466","23","1","2015","true"
"29745","Shri Kanwartara Science & Commerce, Mandleshwar","0270","440","23","1","2015","true"
"29738","Govt. Ayurveda College, Burhanpur","0270","467","23","1","2015","true"
"29720","S.D. Bansal College of Engg., Indore","0270","439","23","1","2015","true"
"29690","Shri Umiya Girls College, Mandleshwar","0270","440","23","1","2015","true"
"29757","Shri Vaishnav Institute of Law Rajendra Nagar, Indore","0270","439","23","1","2015","true"
"29747","Shri Vaishnav Commerce College,  Rajmohalla Square, Indore","0270","439","23","1","2015","true"
"29700","Softvision Institute of Technology & Science, Vijay Nagar,  Indore","0270","439","23","1","2015","true"
"29748","Star Academy of Technology & Management Opp. Ravati Range, Indore","0270","439","23","1","2015","true"
"29753","Swati Jain Institute of Management  Studies, Indore","0270","439","23","1","2015","true"
"29740","Vindhya Institute of Technology, Umarikheda Khandwa Road, Indore","0270","439","23","1","2015","true"
"29750","Vikrant Institute of Technology & Management Gram Borkheri,  Mhow, Indore","0270","439","23","1","2015","true"
"29759","Vivekanand College,  Burhanpur","0270","467","23","1","2015","true"
"29702","Devi Rukmani College, Khargone","0270","440","23","1","2015","true"
"29726","IPS Academy, Rajendra Nagar,  Indore","0270","439","23","1","2015","true"
"29696","Malwa  Institute of Science & Technology,Gram Limbodi, Opp. Aurbindo Hospital, Indore","0270","439","23","1","2015","true"
"29744","Shri Gujarati Samaj B.Ed. College, Indore","0270","439","23","1","2015","true"
"29715","Sri Aurobindo Institute of Medical Sciences,  Sanwar Road, Indore","0270","439","23","1","2015","true"
"29780","Maa Tripura College of Nursing, Meghnagar Naka, Jabhua","0270","464","23","1","2015","true"
"29793","Shivkumarsingh Instt. of Science & Technology, Gram Dehadi, Near IIM, Indore","0270","439","23","1","2015","true"
"29795","Bombay Hospital College of Nursing, Ring Road, Indore","0270","439","23","1","2015","true"
"29800","Patel College of Science & Technology, Ralamandal, Indore","0270","439","23","1","2015","true"
"29803","College of Dental Sciences & Hospital,  Rau, Indore","0270","439","23","1","2015","true"
"29807","Govt. Law College  A.B.Road, Indore","0270","439","23","1","2015","true"
"29808","Central College of Prof. Studies, Indore Dewas Bypass Road, Indore","0270","439","23","1","2015","true"
"29814","Yash College of Educaton, Badnawar","0270","438","23","1","2015","true"
"29815","Govt. P.G. College, Barwani","0270","441","23","1","2015","true"
"29818","Modern Dental College of Research Center, Gandhi Nagar,  Indore","0270","439","23","1","2015","true"
"29826","Dr. Jakir Hussain College of Education, Burhanpur","0270","467","23","1","2015","true"
"29828","Sanskar College of Prof. Studies, Dhar Road, Indore","0270","439","23","1","2015","true"
"29829","Govt. College New Harsud","0270","466","23","1","2015","true"
"29837","ILVA Commerce & Science College, Indore","0270","439","23","1","2015","true"
"29825","Govt. College, Anjad","0270","441","23","1","2015","true"
"29794","Indore Christian College, Nasia Road, Indore","0270","439","23","1","2015","true"
"29786","Indore Institute of Law, Indore","0270","439","23","1","2015","true"
"29820","Indore  Mangement Institute & Research Center,Khandwa Road, Indore","0270","439","23","1","2015","true"
"29787","Sant Diwan Karamchand Girls College, Indore","0270","439","23","1","2015","true"
"29776","Maharshi Institute of Management Studies, Rau, Indore","0270","439","23","1","2015","true"
"29783","Kasturba Gram Sansthan, Kasturba Gram, Indore","0270","439","23","1","2015","true"
"29782","Pandit Jawaharlal Nehru Govt. College, Nepanager","0270","467","23","1","2015","true"
"29824","P.M.B. Gujarati Science College, Nasia Road, Indore","0270","439","23","1","2015","true"
"29836","Matushri Ahilya Devi Teachers Education Institute,  Manglia Chourha, Indore","0270","439","23","1","2015","true"
"29804","P.M.B. Gujarati Commerce College, Indore","0270","439","23","1","2015","true"
"29801","Sendhwa Sharirik Shiksha Sansthan, Sendhwa","0270","441","23","1","2015","true"
"29813","Rishiraj Institute of Technology Village Revati, Sanwer Road,Indore","0270","439","23","1","2015","true"
"29771","Choithram College of Paramedical Science, Manikbag Road,  Indore","0270","439","23","1","2015","true"
"29792","Shubhdeep Ayurvedic Medical College, Khandwa Road, Indore","0270","439","23","1","2015","true"
"29833","St. Paul College, Khandwa","0270","466","23","1","2015","true"
"29835","Sanghvi Institute of Management & Science Rau,  Indore","0270","439","23","1","2015","true"
"29811","Indore Institute of Medical Sciences, Indore","0270","439","23","1","2015","true"
"29789","Kothari College of Management  Science & Technology,  Pipliyahana Square, Indore","0270","439","23","1","2015","true"
"29781","Priyatam Institute of Technology & Science, Rau, Pithampur Bypass, Indore","0270","439","23","1","2015","true"
"29823","R.D. Memorial College of Nursing, Scheme No. 54, Opp. Sayaji Hotel  Indore","0270","439","23","1","2015","true"
"29817","Shri Gurugovindsingh College of Dental Science & Research, Burhanpur","0270","467","23","1","2015","true"
"29773","Shri Jain Diwakar College, Palasia, Indore","0270","439","23","1","2015","true"
"29796","Shri Saibaba College, Khaknar, Dist. Burhanpur","0270","467","23","1","2015","true"
"29834","Shri Vaishnav College of Teachers Training, Gumasta Nagar, Indore","0270","439","23","1","2015","true"
"29799","Shri Vaishnav  Institute of Technology & Science, Baroli, Sanwar Road, Indore","0270","439","23","1","2015","true"
"29779","S. Kishorlal Verma Memorial College, Pandhana, Dist Khandwa","0270","466","23","1","2015","true"
"29785","St. Paul Institute of Professional Studies, Lalaram Nagar, Indore","0270","439","23","1","2015","true"
"29819","Victoria College of Education,  Khandwa Road, Indore","0270","439","23","1","2015","true"
"29775","Venkatashwer Institute of Technology, Sanwer Road, Indore","0270","439","23","1","2015","true"
"29812","Vindhya Institute of Management & Research, Umarikheda, Khandwa Road, Indore","0270","439","23","1","2015","true"
"29798","Vidya Sagar College, Bicholi Mardana, Indore","0270","439","23","1","2015","true"
"29769","Vishisht School of Management. Pologround, Indore","0270","439","23","1","2015","true"
"29772","Yogeshwar Shiksha College, 11 Rajghat, Barwani","0270","441","23","1","2015","true"
"29827","K.K. Vigyan College, Vijay Nagar, Indore","0270","439","23","1","2015","true"
"29816","Patel College of Management, Tillore Road,  Ralamandal, Indore","0270","439","23","1","2015","true"
"29841","I.K. D.C. College, Indore","0270","439","23","1","2015","true"
"29846","Parijat College, Ring Road, Indore","0270","439","23","1","2015","true"
"29849","Govt. Degree College,  Depalpur","0270","439","23","1","2015","true"
"29855","Devi Ahilya Arts & Commece College, Indore","0270","439","23","1","2015","true"
"29788","Acropolis Tech. Campus, Indore","0270","439","23","1","2015","true"
"29862","Roshan College of Education, Shri Nagar Colony, Dhar","0270","438","23","1","2015","true"
"29866","Mata Gujri Girls College,  A.B.Road, Piplipala, Indore","0270","439","23","1","2015","true"
"29872","S.D.P.S. College of Nursing, Khandwa Road, Indore","0270","439","23","1","2015","true"
"29873","Govt. Arts & Commerce College  A.B.Road, Indore","0270","439","23","1","2015","true"
"29877","Makhanlal Chaturvadi Govt. Girls College, Khandwa","0270","466","23","1","2015","true"
"29888","Govt. College, Rau","0270","439","23","1","2015","true"
"33087","Rajendra Kala Sangeet Mahavidyalaya,Balaghat - 481 001","0088","457","23","1","2015","true"
"33029","Sangeet Niketan,New Delhi","0088","094","07","1","2015","true"
"33030","Sangeet Mahavidyalaya,Gujrati Samaj, Ratlam-457001","0088","434","23","1","2015","true"
"33033","Acharya Bhatkhande Sangeet Mahavidyalaya ,LATUR - 413 531","0088","524","27","1","2015","true"
"33034","Nav Sadhana Kala Kendra,Varanasi-221 003","0088","197","09","1","2015","true"
"33038","Kamala Devi Sangeet Mahavidyalaya,Raipur","0088","410","22","1","2015","true"
"33041","Navodit Kala Sangeet Mahavidyalaya,Sagar-470 002","0088","427","23","1","2015","true"
"29886","Astral Institute of Technology and Research, Bypass Road, Indore","0270","439","23","1","2015","true"
"29848","Jawaharlal Nehru College, Khargone","0270","440","23","1","2015","true"
"29894","Devi Ahilya Mateshwari Suganidevi Girls College, Indore","0270","439","23","1","2015","true"
"29880","Govt. College, Sanawad","0270","440","23","1","2015","true"
"29885","Govt. P.G. College,  Khargone","0270","440","23","1","2015","true"
"29893","Govt.  Autonomous  P.G. College,  Dhar","0270","438","23","1","2015","true"
"29850","Govt. College, Bhikangaon","0270","440","23","1","2015","true"
"29881","Indore Indira School of Career Studies, Rewati Range, Indore","0270","439","23","1","2015","true"
"29840","Indore Institute of Computer Application, Opp.IIM Rau, Indore","0270","439","23","1","2015","true"
"29847","Indore Institute of Management & Research Rau, Pithampur, Indore","0270","439","23","1","2015","true"
"29844","Maa Narmada College, Dhamnod","0270","438","23","1","2015","true"
"29869","Medi-Caps Institute of Technology & Management Rau, Indore","0270","439","23","1","2015","true"
"29859","Prestige Institute of Management & Research, Ring Road,  Indore","0270","439","23","1","2015","true"
"29876","Rukmadevi Pannalal Ladha Mahashwari Commerce College, Indore","0270","439","23","1","2015","true"
"29853","Safe Institute of Nursing College, Kanadia Road, Indore","0270","439","23","1","2015","true"
"29851","M.B. Khalsa College,  Rajmohalla Square, Indore","0270","439","23","1","2015","true"
"29860","Modern Institute. of Prof. Science, Gram Alwasa, Sanwar Road, Indore","0270","439","23","1","2015","true"
"29879","Royal College of Technology, Gram Hatod,  Indore","0270","439","23","1","2015","true"
"29861","Shri Govindram SeksariaInstitute of Management & Research, Indore","0270","439","23","1","2015","true"
"29865","Akshay Academy College, Khasgi Ka Bagicha Kila Maidan Road Indore","0270","439","23","1","2015","true"
"29864","Apex Institute of Management & Research, Hansakhedi, Nemavar Road. Indore","0270","439","23","1","2015","true"
"29857","Colonel Fateh Jung College, Mhow","0270","439","23","1","2015","true"
"29842","Comp-Feeders Takniki Prashikshan Sansthan College, Gumasta Nagar, Indore","0270","439","23","1","2015","true"
"29896","Indore School of Social Work, Indore","0270","439","23","1","2015","true"
"29852","Lord Krishna College of Technology Opp. STI, Rau, Indore","0270","439","23","1","2015","true"
"29856","Maharaja Ranjit Singh College of Prof. Science, Khandwa Road, Indore","0270","439","23","1","2015","true"
"29854","Malwa  institute of Technology, Nipaniya Byass, Indore","0270","439","23","1","2015","true"
"29845","Mata Jeeja Bai Govt. P.G. Girls College Moti  Tabela, Indore","0270","439","23","1","2015","true"
"29898","Shri G.S.I.T.S. , Park Road, Indore","0270","439","23","1","2015","true"
"29892","Shri Jain Shwetamber Prof. Academy, Airport Road, Indore","0270","439","23","1","2015","true"
"29871","Shri Yashwant Singh  B.Ed. College, Vijay Nagar, Indore","0270","439","23","1","2015","true"
"29897","Subhdeep College of Education, Khandwa Road, Indore","0270","439","23","1","2015","true"
"29870","Rahat College of Nursing, Khargone","0270","440","23","1","2015","true"
"29863","Swami Vivekanand Shiksha Mahavidyalay, Sendhwa","0270","441","23","1","2015","true"
"29878","Tagore Shiksha College,  Arihant Nagar, Indore","0270","439","23","1","2015","true"
"29858","Truba College of Engg. & Technology, Bypass Road, Indore","0270","439","23","1","2015","true"
"29889","Modern Institute of Prof. Studies, Gram Alwasa, Sanwer Road, Indore","0270","439","23","1","2015","true"
"33051","College of Visual Arts,Kolkata-700 094","0088","342","19","1","2015","true"
"33054","Institute of Fine Arts,Varanasi","0088","197","09","1","2015","true"
"33062","Nutan Kala Sangeet Mahavidyalaya,Balaghat","0088","457","23","1","2015","true"
"33063","Lasya College of Music & Dance,Pilathara, P.O.-Kannur-670 501","0088","589","32","1","2015","true"
"33069","Bangal Fine Arts College,P.O.-Chandpara Bazar, NORTH 24 PARGANAS","0088","337","19","1","2015","true"
"33070","Natyaveda College of Performing Arts,Vattiyurkavu P.O.- Thiruvanthapuram-13","0088","601","32","1","2015","true"
"30197","Sri BVR Degree College","0045","551","28","1","2015","true"
"33825","National Education Society Laxmi Ratan Shah B.Ed College Chinchghar Road Kudas Tal Wada Dist Thane","0318","517","27","1","2015","true"
"44429","INDIRA GANDHI SHRAMIK COLLEGE, MANDU","0212","360","20","1","2015","true"
"33826","Janata Shikshan Mandal  Smt Indirabia G.Kulkarni Arts  J.B.Sawant Science and Sau. Jankibai Dhondo Kunte Commerce College  Alibag  Dist Raigad  402 201","0318","520","27","1","2015","true"
"33827","Akbar Peerbhoy College of Commerce & Economics  Maulana Shaukatali Road  Mumbai  400 008","0318","519","27","1","2015","true"
"33828","Maharashtra Education Societys Humera Khan College of Education (B.Ed.) Adjacent MHADA Colony Old Transit Camp Oshiwara Jogeshwari (W) Mumbai  400 102","0318","518","27","1","2015","true"
"33330","Hitkarini Dental College, Jabalpur","0289","451","23","1","2015","true"
"33829","Pragat Samajik Shikshan Societys Dr  Babasaheb Ambedkar Science and Adcovate Gurunath Kulkarni Commerce Mahavidyalaya at Vasai (W)","0318","517","27","1","2015","true"
"33830","The Bombay Xavierian Corporation Pvt. Ltds College of Engineering Mahim Causeway Mahim Mumbai-400 016","0318","519","27","1","2015","true"
"29868","Shri Ambika Adrash College, Sardar Patelnagar, Badnawar","0270","438","23","1","2015","true"
"33831","Shivaji Institute of Education and Research Phondaghat Tal Kankavali Dist Sindhudurg 416 601","0318","529","27","1","2015","true"
"30052","Krupajal Engineering College (KEC), Bhubaneswar","0351","386","21","1","2015","true"
"33832","Mahatma Education SocietysPillais Institute of anagement Studies and Research Composite College Complex Campus Plot No.10  Sector-16  Podi No.2 New Panvel  410 206","0318","520","27","1","2015","true"
"33833","Chinchni Tarapur Education Societys Shri Purshottamdas Laldas Shroff College of Arts & Commerce Mhavidyalaya  Chinchani Dist Thane  401 503","0318","517","27","1","2015","true"
"33834","Bharat Friends Associations  Bharat College Arts & Commerce Badlapur  Dist  Thane","0318","517","27","1","2015","true"
"33835","Padmashri Annasaheb Jadhav Bharatiya Samaj Unnati Mandals Bhiwandi Nizampur Nagarpalika Arts Science & Commerce College Bhiwandi Dist Thane  421 305.""","0318","517","27","1","2015","true"
"33837","B P Marine Academy Sai Pooja Chambers 7th Floor Sector11 CBD Belapur Navi Mumbai  400 614","0318","519","27","1","2015","true"
"33838","Rachana Sansads College of Applied Arts and Craft 278 Shankar Ghanekar Marg Prabhadevi Mumbai  400 025 Started New Course Applied","0318","519","27","1","2015","true"
"33839","Dr B B Gaitonde Charitable Trusts College of Applied Arts At Sawantwadi Dist-Sindhudurg  416 510","0318","529","27","1","2015","true"
"33071","Tecnia Institute of Dance, Music & Fine Arts,Delhi-110 085","0088","094","07","1","2015","true"
"33078","Bhatkhande Sangeet Mahavidyalaya,Bilaspur-495001","0088","406","22","1","2015","true"
"33080","Nagarpalika Sharada Sangeet Mahavidyalaya,Kawardha- 491 995","0088","407","22","1","2015","true"
"33081","V N Bhatkhande Sangeet Mahavidyalaya, Ghaziabad 201001","0088","140","09","1","2015","true"
"33082","Shri Ram Sangeet Mahavidyalaya,Raipur","0088","410","22","1","2015","true"
"33084","Sayna Sangeet Mahavidyalaya, Katni - 483 501","0088","450","23","1","2015","true"
"34246","Agricultural Research Station, Khedbrahma","0150","472","24","4","2015","false"
"33047","Aakriti Institute of Fine Arts,Jabalpur","0088","451","23","1","2015","true"
"34247","Agricultural Research Station, Kothara","0150","468","24","4","2015","false"
"33321","College of Agriculture,Raipur","0087","410","22","2","2015","true"
"33322","College of Agriculture,Janjgir","0087","405","22","2","2015","true"
"33093","Mother Teresa College of Education","0483","621","33","1","2015","true"
"33103","Carmel College of Arts Science & Commerce for Women","0121","586","30","1","2015","true"
"33104","MODERN COLLEGE OF EDUCATION, JHAJJAR","0167","083","06","1","2015","true"
"33105","MODERN COLLEGE OF EDUCATION, SONIPAT","0167","076","06","1","2015","true"
"33106","MODERN COLLEGE OF EDUCATION, MAHENDRAGARH","0167","084","06","1","2015","true"
"33107","MODERN COLLEGE OF EDUCATION, REWARI","0167","085","06","1","2015","true"
"33327","College of Horticulture,Rajnandgaon","0087","408","22","2","2015","true"
"33328","Mahatma Gandhi Homeopathy College, Jabalpur","0289","451","23","1","2015","true"
"33329","Govt. Autonomous M.K.B. Arts & Commerce College for Women, Wright Town Jabalpur","0289","451","23","1","2015","true"
"30303","DAW Degree College","0045","551","28","1","2015","true"
"33333","Govt. P.G. College, Narsinghpur","0289","452","23","1","2015","true"
"33334","Govt. J.S.T.P.G. College, Balaghat","0289","457","23","1","2015","true"
"33335","Smt. Kamlabai Tripathi College, Bargi Nagar, Jabalpur","0289","451","23","1","2015","true"
"33337","Reva B.Ed. College of Education, Jabalpur","0289","451","23","1","2015","true"
"33338","N.E.S. Education College, Jabalpur","0289","451","23","1","2015","true"
"33339","Govt. Degree College, Nainpur, Mandla","0289","454","23","1","2015","true"
"33340","Shri Bramhanand Sarswati Education College, Jagalpur","0289","451","23","1","2015","true"
"33341","Regional Institute of Management & Technology, Jabalpur","0289","451","23","1","2015","true"
"33342","Govt. Aranya Bharti College, Baihar, Balaghat","0289","457","23","1","2015","true"
"33343","Devisingh Kesharbai College, Shahpura Bhitoni, Jabalpur","0289","451","23","1","2015","true"
"33344","Rana Hanuman Singh Arts,Commerce & Science College, Kirnapur, Balaghat","0289","457","23","1","2015","true"
"33345","Govt. Girls College, Katni","0289","450","23","1","2015","true"
"30031","Rourkela Institute of Management Studies (RIMS), Rourkela","0351","374","21","1","2015","true"
"30032","College of Engineering (CEB), Bhubaneswar","0351","386","21","1","2015","true"
"30033","Gandhi Institute For Technology (GIFT), Khurda, Bhubaneswar","0351","386","21","1","2015","true"
"30034","Nalanda Institute of Technology (NIT), Bhubaneswar","0351","386","21","1","2015","true"
"30035","Sudhananda Engineerng and Research Centre (SERC), Bhubaneswar","0351","381","21","1","2015","true"
"30036","Academy of Management and Information Technology, (AMIT), Khurda","0351","386","21","1","2015","true"
"30038","Vignan Institute of Technology and Management (VITAM), Brahmapur","0351","388","21","1","2015","true"
"30039","Raajdhani Engineering College (REC), Bhubaneswar","0351","386","21","1","2015","true"
"30040","Institute of Pharmacy and Technology (IPT), Salipur","0351","381","21","1","2015","true"
"30041","Einstein Academy of Technology and Management (EATM), Bhubaneswar","0351","386","21","1","2015","true"
"30042","Mahavir Institute of Engineering and Technology (MIET), Khurda, Bhubaneswar","0351","386","21","1","2015","true"
"30043","Vedang Institute of Technology (VIT), Khurda, Bhubaneswar","0351","386","21","1","2015","true"
"30044","Seemanta Institute of Pharmaceutical Sciences (SIPS), Jharpokharia, Mayurbhanj","0351","376","21","1","2015","true"
"30045","CV Raman College of Engineering (CVRCE), Bhubaneswar","0351","386","21","1","2015","true"
"30046","Government College of Engineering, Kalahandi","0351","395","21","2","2015","true"
"30047","College of Engineering & Technology, Bhubaneswar","0351","386","21","2","2015","true"
"51727","sri vidyanikethan degree college","0032","534","36","1","2015","true"
"30048","Bhubaneswar Engineering College, (BEC), Bhubaneswar, Khordha","0351","386","21","1","2015","true"
"34252","Agricultural Polytechnic, Amirghad","0150","469","24","4","2015","false"
"30050","Hi-Tech College of Pharmacy (HCP), Bhubaneswar","0351","386","21","1","2015","true"
"30051","KMBB College of Engineering and Technology, Bhubaneswar","0351","386","21","1","2015","true"
"33102","COLLEGE OF AGRICULTURE","0531","177","09","2","2015","false"
"33101","COLLEGE OF FISHRIES","0531","177","09","2","2015","false"
"33097","COLLEGE OF HOME SCIENCE","0531","177","09","2","2015","false"
"33095","COLLEGE OF HORTICULTURE AND FORESTRY","0531","177","09","2","2015","false"
"33096","COLLEGE OF VETRINARY SCEINCE & ANIMAL HUSBANDARY","0531","177","09","2","2015","false"
"33098","DIRECTORATE OF AGRICULTURAL RESEARCH","0531","177","09","2","2015","false"
"33100","DIRECTORATE OF EXTENSION EDUCATION","0531","177","09","2","2015","false"
"33099","INSTITUTE OF BIODIVERSITY AND BIOTECHNOLOGY","0531","177","09","2","2015","false"
"33094","MAHAMAYA COLLEGE OF AGRICULTURAL ENGINEARING","0531","178","09","2","2015","false"
"30053","United School of Business Management (USBM), Bhubaneswar","0351","386","21","1","2015","true"
"30054","Sri Jayadev College of Pharmaceutical Sciences (SJCPS), Bhubaneswar","0351","386","21","1","2015","true"
"30056","Indus College of Engineering (ICE), Bhubaneswar","0351","386","21","1","2015","true"
"30057","Gayatri Institute of Science and Technology (GIST), Gunupur","0351","396","21","1","2015","true"
"30058","Adarsha College of Engineering, (ACE), Angul","0351","384","21","1","2015","true"
"30059","Dhaneswar Rath Institute of Engineering & Management Studies, Cuttack","0351","381","21","1","2015","true"
"30060","Synergy Institute of Engineering and Technology (SIET), Dhenkanal","0351","383","21","1","2015","true"
"30061","Barabati Institute of Management Studies, (BIMS), Cuttack","0351","381","21","1","2015","true"
"30062","Gandhi Institute of Science and Technology (GIST), Rayagada","0351","396","21","1","2015","true"
"30063","SMIT, PG Centre for Management Studies, Brahmapur","0351","388","21","1","2015","true"
"30064","Gandhi Academy of Technology and Engineering (GATE), Berhampur","0351","388","21","1","2015","true"
"30065","College of Pharmaceutical Sciences (CPS), Puri","0351","387","21","1","2015","true"
"30066","Gandhi Institute of Technological Advancements (GITA), Bhubaneswar","0351","386","21","1","2015","true"
"30067","Central Institute of Plastic Engineering and Technology (CIPET), Bhubaneswar","0351","386","21","1","2015","true"
"30068","Parala Maharaja Engineering College, Berhampur","0351","388","21","2","2015","true"
"30070","College of Pharmaceutical Sciences (CPS), Mohuda, Berhampur","0351","388","21","1","2015","true"
"30071","Gandhi Institute of Advanced Computer and Research (GIACR), Rayagada (Formerly  IACR, Rayagada)","0351","396","21","1","2015","true"
"30072","Silicon Institute of Technology (SIT), Sambalpur","0351","372","21","1","2015","true"
"30073","Jeypore College of Pharmacy (JCP), Jeypore","0351","389","21","1","2015","true"
"30074","Eastern Academy of Science and Technology (EAST), Phulnakhara","0351","381","21","1","2015","true"
"30075","INDOTECH College of Engineering (ICE), Khurda, Bhubaneswar","0351","386","21","1","2015","true"
"30077","Vijayanjali Institute of Technology (VIT), Balasore","0351","377","21","1","2015","true"
"30078","Ajay Binay Institute of Technology Piloo Modi College of Architecture (ABIT-PMCA), Cuttack","0351","381","21","1","2015","true"
"30079","Gurukula Institute of Technology (GIT), Bhubaneswar","0351","386","21","1","2015","true"
"30080","Gandhi Institute of Excellent Technocrats (GIET), Bhubaneswar (Formerly : Xavier Inst.  of Tech, Bhubaneswar)","0351","386","21","1","2015","true"
"30082","Centre for IT Education, Bhubaneswar","0351","386","21","2","2015","true"
"30083","BRM Institute of Management and Information Technology (BRMIMIT), Bhubaneswar","0351","386","21","1","2015","true"
"30084","Madhusudan Institute of Cooperative Management (MICM), Bhubaneswar","0351","386","21","1","2015","true"
"30085","Srusti Academy of Management (SAM), Bhubaneswar","0351","386","21","1","2015","true"
"30086","Gandhi Institute of Technology And Management (GITAM), Bhubaneswar","0351","386","21","1","2015","true"
"30088","Indic Institute of Design and Research (IIDR), Bhubaneswar","0351","386","21","1","2015","true"
"30089","Modern Engineering and Management Studies (MEMS), Balasore","0351","377","21","1","2015","true"
"30091","Roland Institute of Pharmaceutical Sciences (RIPS), Berhampur","0351","388","21","1","2015","true"
"30092","Gandhi Institute of Engineering and Technology (GIET), Gunupur","0351","396","21","1","2015","true"
"30093","Saraswat Institute of Management (SIM), Bhubaneswar","0351","386","21","1","2015","true"
"30094","Rajdhani College of Engineering and Management (RCEM), Bhubaneswar","0351","386","21","1","2015","true"
"30095","Majhighariani Institute of Technology and Science (MITS), Rayagada","0351","396","21","1","2015","true"
"30096","NIIS Institute of Business Administration (IBA), Bhubaneswar","0351","386","21","1","2015","true"
"30097","Modern Institute of Technology and Management (MITM), Bhubaneswar","0351","386","21","1","2015","true"
"30098","Synergy Institute of  Technology (SIT), Pahala, Bhubaneswar","0351","386","21","1","2015","true"
"30099","Institute of Management & Information Technology, Cuttack","0351","381","21","2","2015","true"
"30100","Royal College of Pharmacy and Health Sciences (RCPHS), Berhampur","0351","388","21","1","2015","true"
"30101","Bhubaneswar Institute of Management and Information Technology (BIMIT), Bhubaneswar","0351","386","21","1","2015","true"
"30102","Hi-Tech Institute of Technology (HIT), Bhubaneswar","0351","386","21","1","2015","true"
"30103","RJ School of Mgmt. Studies (RJSMS), Balasore","0351","377","21","1","2015","true"
"30104","Global Institute of Management (GIM), Bhubaneswar","0351","386","21","1","2015","true"
"30105","Kalam Institute of Technology (KIT), Berhampur","0351","388","21","1","2015","true"
"30106","Seemanta Engineering College (SEC), Mayurbhanj","0351","376","21","1","2015","true"
"30107","Aryan Institute of Engineering and Technology, (AIET), Barakuda, Khurda, Bhubaneswar","0351","386","21","1","2015","true"
"30108","Gayatri College of Pharmacy (GCP), Sambalpur","0351","372","21","1","2015","true"
"30110","Black Diamond College of Engineering and Technology, (BDCET), Jharsuguda","0351","371","21","1","2015","true"
"30111","Sophitorium Engineering College (SEC), Khurda","0351","386","21","1","2015","true"
"30112","Purusottam Institute of Engineering and Technology (PIET), Rourkela","0351","374","21","1","2015","true"
"30113","Roland Institute of Technology (RIT), Berhampur","0351","388","21","1","2015","true"
"30114","IIPM School of Management, Rourkela","0351","374","21","1","2015","true"
"30115","Rahul Institute of Engineering and Technology (RIET), Berhampur","0351","388","21","1","2015","true"
"30116","Sundergarh  Engineering College (SEC), Sundergarh","0351","374","21","1","2015","true"
"30117","Gurukula College of Engineering for Women (GCEW), Bhubaneswar","0351","386","21","1","2015","true"
"30119","Samanta Chandrasekhar Institute of Technology and Management (SCITM), Semiliguda","0351","398","21","1","2015","true"
"30120","Jagannath Institute of Engineering and Technology (JIET), Cuttack","0351","381","21","1","2015","true"
"30121","Gandhi Institute of Industrial Technology (GIIT), Berhampur","0351","388","21","1","2015","true"
"30122","Institute of Professional Studies and Research (IPSAR), Cuttack","0351","381","21","1","2015","true"
"30123","Oxford College of Engineering and Management (OCEM), Bhubaneswar","0351","386","21","1","2015","true"
"30124","Dadhichi College of Pharmacy (DCP), Cuttack","0351","381","21","1","2015","true"
"30125","Bhubaneswar Institute of Technology, (BIT), Infovalley, Harapur, Bhubaneswar","0351","386","21","1","2015","true"
"30126","Hi-Tech College of Engineering (HCE), Bhubaneswar","0351","386","21","1","2015","true"
"30127","Indira Gandhi Institute of Technology (IGIT), Sarang","0351","383","21","1","2015","true"
"30128","Gandhi Institute of Management Studies (GIMS), Gunupur","0351","396","21","1","2015","true"
"30129","IMT Pharmacy College, Puri","0351","387","21","1","2015","true"
"30130","Kushagra Institute of Information and Management.Sciences (KIIMS), Bhubaneswar","0351","381","21","1","2015","true"
"30131","Radhakrishna Institute of Engineering and Technology (RITE), Khurda, Bhubaneswar","0351","386","21","1","2015","true"
"30132","National Institute of Science and Technology (NIST), Berhampur","0351","388","21","1","2015","true"
"30133","SRINIX College of Engineering (SCE), Balasore","0351","377","21","1","2015","true"
"30134","Indira Gandhi Institute of Pharmaceutical Sciences (IGIPS), Bhubaneswar","0351","386","21","1","2015","true"
"30135","Ghanashyam Hemlata Institute of Technology and Management (GHITM), Puri","0351","387","21","1","2015","true"
"30136","Shibani Institute of Technical Education (SITE), Bhubaneswar","0351","386","21","1","2015","true"
"30137","Centre for Management Studies (CMS, OEC), Bhubaneswar","0351","386","21","1","2015","true"
"30138","APEX Institute of Technology and Management (AITM), Pahala, Bhubaneswar","0351","386","21","1","2015","true"
"30139","Academy of Business Administration, (ABA), Balasore","0351","377","21","1","2015","true"
"30140","Spintronic Technology and Advanced Research (STAR), Taraboi, Bhubaneswar","0351","386","21","1","2015","true"
"30141","The Pharmaceutical College (TPC), Barapali","0351","370","21","1","2015","true"
"30142","Biju Patnaik Institute of Information Technology and Management, (BIITM), Bhubaneswar","0351","386","21","1","2015","true"
