"id","count_by_category_id"
"113553","5527362"
"115601","5613130"
"87630","4387723"
"97035","4764010"
"84224","4271103"
"114489","5562149"
"106480","5211848"
"95058","4686271"
"93058","4607285"
"89023","4441015"
"93201","4612875"
"90482","4499573"
"84874","4292999"
"90633","4506189"
"110815","5409409"
"85578","4315624"
"102503","5017788"
"110035","5373069"
"84651","4285340"
"96455","4740697"
"105665","5170148"
"89848","4472772"
"90260","4489716"
"111804","5444950"
"109928","5368401"
"114341","5556470"
"96302","4734902"
"110519","5392006"
"115132","5592212"
"84059","4264946"
"91828","4558206"
"96658","4750379"
"115724","5628795"
"85812","4324082"
"107118","5239385"
"107580","5259372"
"106018","5188228"
"90407","4494895"
"91707","4551893"
"113352","5517803"
"105821","5178299"
"90215","4487487"
"114018","5546875"
"99253","4864594"
"109604","5357244"
"114813","5576921"
"93646","4629339"
"103049","5045050"
"98934","4847136"
"93419","4620490"
"98674","4835062"
"104159","5091773"
"98227","4816431"
"102975","5041486"
"104528","5109208"
"85743","4321391"
"107827","5272022"
"90287","4490623"
"92219","4573141"
"107489","5255596"
"104338","5099819"
"113744","5534064"
"100157","4905776"
"105353","5154153"
"87995","4401315"
"95175","4690167"
"96309","4735036"
"99647","4881506"
"105977","5186354"
"106351","5204759"
"98175","4813815"
"95810","4714462"
"104821","5123731"
"107514","5256617"
"93972","4644645"
"84148","4268033"
"115512","5608635"
"107864","5273997"
"102382","5009311"
"115596","5612820"
"94485","4663966"
"104251","5095908"
"114354","5556745"
"94376","4659845"
"100692","4930364"
"100007","4900362"
"86097","4334474"
"90246","4488971"
"108020","5283496"
"104095","5088864"
"114625","5567278"
"105028","5134532"
"94696","4671444"
"95675","4709237"
"102406","5010304"
"94730","4672763"
"93630","4628897"
"98449","4826273"
"88729","4428508"
"109983","5370459"
"94276","4655662"
"109870","5366837"
"103995","5084880"
"113216","5510123"
"96997","4762240"
"102489","5016773"
"108298","5297405"
"88820","4432118"
"95995","4721918"
"91625","4546642"
"86406","4344405"
"85197","4303099"
"96003","4722374"
"113815","5536754"
"84265","4272327"
"90668","4507347"
"95180","4690362"
"99105","4855240"
"101112","4946844"
"108951","5325931"
"112224","5463132"
"88550","4421782"
"92101","4568994"
"113161","5508192"
"88536","4421265"
"97314","4775556"
"90937","4516407"
"86363","4343139"
"102261","5002589"
"115074","5590018"
"100685","4929591"
"104429","5104448"
"99262","4865921"
"105310","5152446"
"91210","4528036"
"103874","5080330"
"89721","4468085"
"96374","4736776"
"100875","4936622"
"98670","4834759"
"86598","4351611"
"100899","4937651"
"112752","5486313"
"99411","4873009"
"111834","5446120"
"94017","4646529"
"92866","4600253"
"108278","5295969"
"90513","4502379"
"85275","4305330"
"97679","4791064"
"107630","5261603"
"101258","4954707"
"105747","5174213"
"103364","5057560"
"104335","5099758"
"112410","5472227"
"114871","5579636"
"89987","4478633"
"88267","4410009"
"111909","5449376"
"98362","4822206"
"100016","4900634"
"110128","5376989"
"99149","4857961"
"106939","5232341"
"85430","4310600"
"94920","4681330"
"105840","5179798"
"109667","5359811"
"104068","5087775"
"89475","4458193"
"84365","4275455"
"102044","4990144"
"105700","5171732"
"89309","4450678"
"115011","5587466"
"106032","5188710"
"110669","5403991"
"111195","5423226"
"101053","4944267"
"92250","4574269"
"104414","5103495"
"95985","4721531"
"95300","4694600"
"86624","4352314"
"89874","4473678"
"103069","5045595"
"97319","4775684"
"103584","5066956"
"100544","4922772"
"89974","4477794"
"113987","5545285"
"97478","4782181"
"111706","5441602"
"101067","4945006"
"107506","5256304"
"112265","5465536"
"90054","4480941"
"88021","4402418"
"100027","4901159"
"105847","5180108"
"100992","4941309"
"87875","4396649"
"97528","4784291"
"113711","5532950"
"110708","5405431"
"103683","5071793"
"104440","5104971"
"110833","5410129"
"102376","5008970"
"86328","4341896"
"91485","4539862"
"95355","4696688"
"109006","5328192"
"101103","4946508"
"108223","5293175"
"115281","5597691"
"99325","4869537"
"114553","5564079"
"96487","4742136"
"86379","4343557"
"91491","4540137"
"101451","4963400"
"92807","4597508"
"92884","4601178"
"95944","4719952"
"89973","4477748"
"100504","4921057"
"107938","5278892"
"85915","4328243"
"100813","4934849"
"106098","5192223"
"104329","5099310"
"96464","4741121"
"101751","4975821"
"112040","5454219"
"91601","4545494"
"87376","4378664"
"115554","5610720"
"110277","5382591"
"100636","4927080"
"102362","5008180"
"106896","5230724"
"86220","4338550"
"104700","5118269"
"104786","5121952"
"104297","5098018"
"106008","5187769"
"113285","5514137"
