"id","course_id","enrolled_foreign_student_count_id"
"59554","903221","51184"
"59571","903424","51201"
"59577","903661","51206"
"59618","904336","51242"
"59853","905488","51331"
"59857","905482","51335"
"59860","905495","51338"
"59861","905469","51339"
"59866","905482","51344"
"59870","905495","51348"
"59875","905495","51353"
"60046","906167","51380"
"60047","906205","51381"
"60057","906304","51391"
"60114","908181","51435"
"60131","909389","51452"
"60132","909389","51453"
"60163","909537","51484"
"60169","910522","51490"
"60171","910576","51492"
"60172","910576","51493"
"60173","910576","51494"
"60174","910576","51495"
"60175","910576","51496"
"60176","910576","51497"
"60177","910576","51498"
"60178","910576","51499"
"60179","910576","51500"
"60180","910576","51501"
"60181","910576","51502"
"60182","910576","51503"
"60183","910576","51504"
"60184","910576","51505"
"60185","910576","51506"
"60186","910576","51507"
"60187","910576","51508"
"60249","911888","51560"
"60301","912942","51590"
"60311","912928","51582"
"60325","913246","51606"
"60326","913246","51607"
"60328","913319","51609"
"60339","913524","51620"
"60347","913908","51627"
"60349","913900","51629"
"60353","913908","51633"
"60354","913908","51634"
"60356","914146","51636"
"60359","914203","51639"
"60371","914312","51651"
"60376","914387","51656"
"60391","914734","51670"
"60392","914734","51671"
"60417","914592","51660"
"60420","914902","51687"
"60460","916356","51727"
"60477","916787","51744"
"60481","916787","51748"
"60517","917383","51763"
"60520","917383","51766"
"60522","917383","51768"
"60523","917383","51769"
"60526","917383","51772"
"60527","917383","51773"
"60528","917383","51774"
"60597","918017","51841"
"60622","918264","51866"
"60624","918503","51868"
"60627","918620","51871"
"60629","918846","51873"
"60631","918846","51875"
"60638","919247","51882"
"60647","919495","51891"
"60648","919513","51892"
"60650","919643","51894"
"60652","919692","51896"
"60663","920152","51907"
"60668","920151","51912"
"60669","920151","51913"
"60670","920151","51914"
"60671","920151","51915"
"60701","921846","51945"
"60704","921871","51948"
"60711","921919","51955"
"60730","922159","51974"
"60732","921910","51976"
"60733","922093","51977"
"60735","921954","51979"
"60739","922069","51983"
"60748","922077","51992"
"60751","922088","51995"
"60765","922046","52009"
"60767","922088","52011"
"60770","921919","52014"
"60775","922058","52019"
"60777","921949","52021"
"60783","922144","52027"
"60791","921958","52035"
"60804","921954","52048"
"60808","922092","52052"
"60809","921976","52053"
"60814","922049","52058"
"60820","922081","52064"
"60824","922088","52068"
"60826","922088","52070"
"60827","921919","52071"
"60835","921949","52079"
"60838","922144","52082"
"60845","921954","52089"
"60849","921949","52093"
"60873","922612","52107"
"60940","923202","52169"
"60945","923426","52170"
"60963","923564","52186"
"60965","923566","52188"
"60967","923745","52190"
"60975","923906","52198"
"60998","924180","52214"
"61014","924192","52230"
"61023","924192","52239"
"61037","924192","52253"
"61039","924192","52255"
"61096","924700","52312"
"61100","924700","52316"
"61102","924747","52318"
"61127","925628","52343"
"61128","925629","52344"
"61131","925628","52347"
"61136","925628","52352"
"61137","925629","52353"
"61138","925628","52354"
"61140","925628","52356"
"61142","925629","52358"
"61144","925628","52360"
"61149","925629","52365"
"61153","925628","52369"
"61155","925629","52371"
"61160","925628","52376"
"61161","925629","52377"
"61164","925629","52380"
"61165","925628","52381"
"61166","925629","52382"
"61170","925628","52386"
"61173","925629","52389"
"61174","925629","52390"
"61175","925629","52391"
"61178","925629","52394"
"61185","925621","52401"
"61194","925620","52410"
"61196","925621","52412"
"61200","925621","52416"
"61202","925628","52418"
"61227","926624","52441"
"61235","926622","52451"
"61239","926854","52455"
"61240","926932","52456"
"61243","926932","52459"
"61248","927052","52464"
"61249","927052","52465"
"61285","927114","52501"
"61286","927114","52502"
"61287","927114","52503"
"61288","927114","52504"
"61289","927114","52505"
"61290","927114","52506"
"61291","927114","52507"
"61292","927114","52508"
"61293","927114","52509"
"61294","927114","52510"
"61295","927114","52511"
"61296","927114","52512"
"61297","927114","52513"
"61298","927114","52514"
"61299","927114","52515"
"61300","927114","52516"
"61301","927114","52517"
"61302","927114","52518"
"61303","927114","52519"
"61304","927114","52520"
"61305","927114","52521"
"61306","927114","52522"
"61307","927114","52523"
"61308","927114","52524"
"61309","927114","52525"
"61310","927114","52526"
"61311","927114","52527"
"61312","927114","52528"
"61313","927114","52529"
"61314","927114","52530"
"61315","927114","52531"
"61316","927114","52532"
"61317","927114","52533"
"61405","927804","52620"
"61406","927804","52621"
"61407","927807","52622"
"61408","927807","52623"
"61409","927807","52624"
"61410","927807","52625"
"61411","927807","52626"
"61412","927807","52627"
"61413","927858","52628"
"61416","927858","52631"
"61421","928047","52636"
"61422","928043","52637"
"61424","928043","52639"
"61426","928047","52641"
"61429","928047","52644"
"61449","928675","52662"
"61479","879189","50340"
"61484","929568","52687"
"61492","929748","52695"
"61493","929748","52696"
"61494","929748","52697"
"61500","929806","52703"
"61523","929771","52726"
"61529","929799","52732"
"61530","929799","52733"
"61547","929984","52748"
"61548","929984","52749"
"61561","930350","52762"
"61562","930350","52763"
"61563","930350","52764"
"61564","930350","52765"
"61565","930365","52766"
"61575","930937","52773"
"61576","930937","52774"
"61579","930945","52777"
"61586","930992","52784"
"61587","930938","52785"
"61588","930939","52786"
"61589","930953","52787"
"61591","930948","52789"
"61611","931047","52798"
"61612","931058","52796"
"61613","931058","52808"
"61615","931058","52797"
"61616","931058","52803"
"61617","931058","52800"
"61619","931047","52804"
"61622","931047","52805"
"61624","931179","52809"
"61714","933246","52892"
"61751","933956","52923"
"61752","933956","52924"
"61757","934026","52929"
"61765","934055","52937"
"61770","934055","52942"
"61774","934026","52946"
"61781","934076","52953"
"61804","934158","52976"
"61816","934699","53008"
"61818","934707","53010"
"61819","934699","53011"
"61821","934702","53013"
"61823","934707","53015"
"61829","934699","53021"
"61830","934702","53022"
"61834","934702","53026"
"61836","934699","53028"
"61838","934699","53030"
"61870","936299","53080"
"61873","936383","53083"
"61878","936378","53088"
"61880","936383","53090"
"61883","936383","53093"
"61922","936969","53128"
"61948","936968","53154"
"61977","937518","53171"
"62048","938452","53242"
"62049","938452","53243"
"62050","938452","53244"
"62084","938460","53278"
"62136","939263","53326"
"62138","939241","53328"
"62141","939191","53331"
"62177","941321","53408"
"62178","941321","53409"
"62179","941321","53410"
"62180","941321","53411"
"62181","941321","53412"
"62182","941321","53413"
"62191","941327","53422"
"62192","941327","53423"
"62289","942524","53468"
"62310","942564","53516"
"62315","943039","53521"
"62318","943037","53524"
"62319","943037","53525"
"62343","944058","53549"
"62344","944150","53550"
"62352","944290","53556"
"62354","944290","53558"
"62361","944290","53565"
"62375","944395","53579"
"62398","944411","53602"
"62415","944395","53619"
"62497","944502","53701"
"62504","944395","53708"
"62519","944395","53723"
"62609","944395","53813"
"62644","944411","53848"
"62652","944502","53856"
"62687","944395","53891"
"62710","944395","53914"
"62742","944667","53944"
"62746","944667","53948"
"62756","944705","53958"
"62805","945017","54007"
"62806","945017","54008"
"62820","945381","54022"
"62821","945381","54023"
"62822","945381","54024"
"62823","945381","54025"
"62824","945381","54026"
"62825","945381","54027"
"62826","945381","54028"
"62854","946439","54055"
"62860","946439","54061"
"62862","898083","50940"
"62866","898083","50954"
"62867","946533","54062"
"62874","946535","54063"
"62878","898083","50927"
"62889","898083","50950"
"62890","898083","50929"
"63023","948463","54193"
"63031","948476","54201"
"63033","948463","54203"
"63037","948463","54207"
"63042","948463","54212"
"63048","948463","54218"
"63083","948619","54253"
"63092","948647","54262"
"63099","948619","54269"
"63113","948563","54283"
"63127","948563","54297"
"63137","948619","54307"
"63151","948647","54321"
"63153","948619","54323"
"63155","948736","54325"
"63173","950112","54343"
"63179","950758","54349"
"63180","950758","54350"
"63185","950427","54355"
"63190","950525","54360"
"63204","950552","54374"
"63205","950552","54375"
"63215","950761","54385"
"63216","950751","54386"
"63225","950426","54395"
"63231","950571","54401"
"63267","953109","54437"
"63268","953109","54438"
"63271","953121","54441"
"63275","953121","54445"
"63276","953121","54446"
"63277","953127","54447"
"63278","953121","54448"
"63280","953127","54450"
"63475","953588","54645"
"63486","953588","54656"
"63487","953588","54657"
"63488","953588","54658"
"63489","953588","54659"
"63507","954078","54677"
"63508","954078","54678"
"63509","954078","54679"
"63510","954078","54680"
"63530","954645","54700"
"63532","954645","54702"
"63533","954645","54703"
"63534","954645","54704"
"63537","954875","54707"
"63556","955663","54726"
"63562","955685","54732"
"63564","955743","54734"
"63583","955797","54753"
"63595","955887","54765"
"63619","955742","54789"
"63636","955797","54806"
"63669","955742","54839"
"63702","955836","54872"
"63711","956384","54881"
"63714","875031","50209"
"63715","875031","50206"
"63716","875031","50205"
"63717","875031","50208"
"63718","875030","50207"
"63766","957986","54928"
"63793","958400","54953"
"63828","959468","54988"
"63848","960399","55003"
"63867","962902","55022"
"63870","962914","55025"
"63882","962914","55037"
"63884","962902","55039"
"63893","962902","55048"
"63934","964378","55089"
"63982","965055","55137"
"63993","965150","55148"
"64003","966408","55154"
"64009","966400","55160"
"64020","966729","55162"
"64022","966729","55168"
"64029","966981","55173"
"64030","966984","55174"
"64031","966984","55175"
"64032","966984","55176"
"64033","966984","55177"
"64034","966984","55178"
"64043","967003","55187"
"64044","966984","55188"
"64074","967895","55217"
"64077","967895","55220"
"64083","967874","55226"
"64093","967895","55236"
"64102","967874","55245"
"64124","968937","55267"
"64131","969101","55274"
"64198","969992","55339"
"64202","970018","55343"
"64203","970018","55344"
"64208","970125","55349"
"64210","970288","55351"
"64228","970493","55369"
"64259","971201","55400"
"64263","971380","55404"
"64265","971381","55406"
"64269","971684","55410"
"64270","971679","55411"
"64271","971680","55412"
"64273","971680","55414"
"64274","971680","55415"
"64275","971684","55416"
"64276","971680","55417"
"64282","971691","55423"
"64283","971697","55424"
"64284","971697","55425"
"64286","971691","55427"
"64290","971697","55431"
"64291","971697","55432"
"64294","971731","55435"
"64311","972093","55450"
"64312","972093","55451"
"64313","972093","55452"
"64315","972173","55454"
"64326","972794","55465"
"64329","972794","55468"
"64332","972794","55471"
"64333","972794","55472"
"64335","935571","53067"
"64337","973056","55475"
"64374","974320","55512"
"64375","974320","55513"
"64378","974308","55516"
"64410","974734","55548"
"64417","974716","55555"
"64434","974942","51731"
"64444","975121","55567"
"64447","975362","55595"
"64448","975362","55596"
"64449","975360","55597"
"64453","975261","55572"
"64464","975335","55583"
"64465","975335","55584"
"64466","975335","55585"
"64467","975335","55586"
"64468","975335","55587"
"64469","975335","55588"
"64470","975335","55589"
"64471","975333","55590"
"64472","975333","55591"
"64522","975925","55639"
"64533","976282","55650"
"64599","978300","55860"
"64602","978300","55863"
"64605","978300","55866"
"64609","978300","55870"
"64612","978300","55873"
"64616","978300","55877"
"64625","978317","55880"
"64633","978353","55888"
"64640","978147","55844"
"64650","978147","55846"
"64669","967016","55199"
"64681","978976","55895"
"64698","979160","55912"
"64732","979633","55946"
"64733","979633","55947"
"64748","979812","55962"
"64753","979826","55967"
"64756","979804","55970"
"64757","979804","55971"
"64763","979812","55977"
"64768","979826","55982"
"64775","979804","55989"
"64788","980112","56014"
"64814","980542","56054"
"64815","980542","56055"
"64816","980680","56056"
"64825","980852","56065"
"64829","980851","56069"
"64837","980852","56077"
"64842","980851","56082"
"64850","980852","56090"
"64858","980852","56098"
"64860","980851","56100"
"64879","980852","56119"
"64881","980851","56121"
"65046","981514","56171"
"65099","982305","56288"
"65100","982305","56289"
"65101","982305","56290"
"65133","983458","56331"
"65145","983898","56343"
"65168","984055","56366"
"65169","984055","56367"
"65170","984055","56368"
"65171","984055","56369"
"65172","984055","56370"
"65173","984055","56371"
"65174","984055","56372"
"65175","984055","56373"
"65176","984055","56374"
"65177","984055","56375"
"65178","984055","56376"
"65179","984055","56377"
"65180","984055","56378"
"65181","984055","56379"
"65182","984055","56380"
"65184","984141","56382"
"65185","984141","56383"
"65252","984735","56462"
"65256","984814","56466"
"65258","984811","56468"
"65259","984814","56469"
"65260","984814","56470"
"65261","984808","56471"
"65266","984811","56476"
"65269","984808","56479"
"65270","984814","56480"
"65271","984808","56481"
"65272","984811","56482"
"65276","984808","56486"
"65277","984814","56487"
"65291","986266","56500"
"65320","986853","56529"
"65321","986853","56530"
"65346","987201","56544"
"65347","987201","56545"
"65348","987201","56546"
"65378","987753","56576"
"65379","987753","56577"
"65385","987848","56582"
"65398","988145","56595"
"65413","988504","56609"
"65414","988504","56610"
"65415","988504","56611"
"65416","988504","56612"
"65460","988512","56657"
"65461","988512","56658"
"65462","988512","56659"
"65463","988512","56660"
"65464","988512","56661"
"65465","988512","56662"
"65466","988512","56663"
"65467","988512","56664"
"65468","988512","56665"
"65469","988512","56666"
"65470","988512","56667"
"65471","988515","56668"
"65472","988515","56669"
"65495","988065","56591"
"65496","988065","56590"
"65566","989591","56757"
"65574","989738","56765"
"65577","989738","56768"
"65587","989738","56778"
"65589","989738","56780"
"65591","989738","56782"
"65593","989738","56784"
"65597","989738","56788"
"65599","989738","56790"
"65601","989738","56792"
"65862","990264","57047"
"65865","848816","48696"
"65874","990584","57058"
"65881","990584","57065"
"65887","990502","57071"
"65889","990557","57073"
"65891","990557","57075"
"65896","990511","57080"
"65897","990557","57081"
"65900","990478","57084"
"65921","990969","57105"
"65925","990969","57109"
"65931","990969","57115"
"65936","991218","57119"
"65937","991218","57120"
"65940","991360","57123"
"65951","991696","57134"
"65954","991696","57137"
"65957","991979","57140"
"65964","991979","57147"
"65970","991979","57153"
"65978","991979","57161"
"65986","991979","57169"
"65993","991979","57176"
"65994","991979","57177"
"65997","991979","57180"
"66002","991979","57185"
"66008","991979","57191"
"66015","992704","57198"
"66021","992732","57204"
"66024","992750","57207"
"66025","992751","57208"
"66035","992857","57218"
"66043","992857","57226"
"66044","992857","57227"
"66061","993611","57244"
"66064","993757","57247"
"66065","993757","57248"
"66068","993757","57251"
"66073","994211","57255"
"66074","994211","57256"
"66075","994211","57257"
"66096","994605","57277"
"66105","989778","56902"
"66115","994829","56977"
"66120","994800","56817"
"66129","989796","56998"
"66131","994800","56839"
"66132","989796","56942"
"66135","989778","56861"
"66150","994793","56944"
"66152","989830","56900"
"66160","989830","56934"
"66167","994797","56837"
"66169","989876","56827"
"66172","989778","56879"
"66178","994829","56994"
"66179","989778","56857"
"66182","989778","56885"
"66187","989778","56878"
"66191","989864","56948"
"66195","989802","56953"
"66206","989778","57016"
"66211","989778","56987"
"66215","994797","56978"
"66219","994800","56859"
"66224","994793","56799"
"66234","994793","56831"
"66235","994801","56918"
"66237","994800","56901"
"66241","989778","56800"
"66242","989876","56933"
"66244","994793","57018"
"66248","989778","56903"
"66259","994801","56872"
"66262","989778","57017"
"66266","989871","56984"
"66278","989866","56904"
"66297","994793","56910"
"66303","994801","56925"
"66304","989796","57002"
"66309","994800","56930"
"66323","989866","56863"
"66326","989778","56860"
"66351","995660","57305"
"66383","996042","57337"
"66389","996042","57343"
"66391","996042","57345"
"66393","996042","57347"
"66395","996042","57349"
"66419","996627","57363"
"66447","997174","57391"
"66458","997275","57402"
"66461","997271","57405"
"66468","997275","57412"
"66470","997275","57414"
"66476","997275","57420"
"66483","997277","57427"
"66484","997271","57428"
"66486","997275","57430"
"66491","997271","57435"
"66493","997275","57437"
"66497","997275","57441"
"66502","997271","57446"
"66505","997275","57449"
"66518","997271","57462"
"66524","997275","57468"
"66526","997277","57470"
"66532","997271","57476"
"66539","997275","57483"
"66577","998512","54720"
"66581","955268","54716"
"66623","998819","57558"
"66629","998819","57564"
"66635","998819","57570"
"66639","998819","57574"
"66656","998819","57591"
"66665","998819","57600"
"66666","998823","57601"
"66672","998819","57607"
"66713","999098","57648"
"66715","999098","57650"
"66722","999098","57657"
"66793","999337","57727"
"66821","999590","57755"
"66822","999590","57756"
"66825","999660","57759"
"66830","999660","57764"
"66831","999660","57765"
"66833","999660","57767"
"66835","999660","57769"
"66837","999660","57771"
"66853","999821","57787"
"66862","1000140","57795"
"66865","1000174","57798"
"66926","1000780","57858"
"66941","1001092","57873"
"66942","1001092","57874"
"66945","1001092","57877"
"66946","1001092","57878"
"66947","1001092","57879"
"66948","1001092","57880"
"66951","1001092","57883"
"66952","1001092","57884"
"67013","1001506","57944"
"67014","1001506","57945"
"67029","1002335","57960"
"67035","1002271","57966"
"67091","1002996","58021"
"67115","1003209","58045"
"67139","1003589","58059"
"67147","1003697","58067"
"67152","1003709","58072"
"67159","1003697","58079"
"67162","1003709","58082"
"67173","1003710","58093"
"67175","1003697","58095"
"67203","1003709","58123"
"67217","1003709","58137"
"67229","1003709","58149"
"67266","1004810","58166"
"67267","1004807","58167"
"67270","1004807","58170"
"67278","1005137","58178"
"67280","1005136","58180"
"67281","1005144","58181"
"67293","1005685","58193"
"67305","1006068","58204"
"67332","984410","56440"
"67337","1006170","56456"
"67359","1006150","56416"
"67368","1006150","56409"
"67371","1006242","56405"
"67394","1006811","58230"
"67429","1007515","58265"
"67439","1007515","58275"
"67443","1007519","58279"
"67446","1007519","58282"
"67450","1007515","58286"
"67465","1007893","58299"
"67466","1007893","58300"
"67468","1008470","58302"
"67473","1008462","58307"
"67481","1008853","58315"
"67485","1008852","58319"
"67486","1008853","58320"
"67511","1009567","58345"
"67514","1009551","58348"
"67516","1009594","58350"
"67517","1009484","58351"
"67519","1009501","58353"
"67524","1009529","58358"
"67526","1009501","58360"
"67536","1009636","58370"
"67537","1009594","58371"
"67540","1009745","58374"
"67691","1009362","58331"
"67692","1009363","58334"
"67713","1010970","58524"
"67805","1011235","58616"
"67806","1011235","58617"
"67893","976411","55659"
"67941","1013021","58720"
"67969","1013199","58748"
"67970","1013199","58749"
"67971","1013199","58750"
"67972","1013199","58751"
"67973","1013199","58752"
"67974","1013199","58753"
"67975","1013199","58754"
"67976","1013199","58755"
"67977","1013199","58756"
"67978","1013199","58757"
"67979","1013199","58758"
"67980","1013199","58759"
"67981","1013199","58760"
"67982","1013199","58761"
"67983","1013199","58762"
"68022","1013167","58801"
"68046","1013766","58825"
"68047","1013766","58826"
"68048","1013766","58827"
"68049","1013766","58828"
"68050","1013773","58829"
"68051","1013773","58830"
"68070","1013933","58849"
"68088","1014232","58867"
"68092","1014490","58871"
"68173","1015751","48818"
"68191","1016257","58948"
"68204","1016789","58961"
"68207","1016804","58964"
"68208","1016753","58965"
"68224","1016787","58981"
"68399","1017779","59155"
"68416","1018026","59051"
"68421","1018063","59107"
"68428","1017920","59066"
"68429","1018125","59067"
"68432","1017460","59009"
"68434","1018109","59091"
"68441","1018109","59017"
"68448","1018109","59120"
"68453","1018030","58996"
"68458","1018073","59143"
"68461","1017920","59020"
"68471","1017592","59125"
"68477","1018063","59085"
"68480","1017592","59021"
"68486","1017122","59134"
"68490","1017122","59094"
"68499","1018210","59011"
"68504","1017417","59032"
"68505","1018026","59089"
"68521","1017417","59064"
"68523","1018109","59042"
"68525","1017896","59135"
"68532","1018073","59049"
"68544","1018073","59072"
"68546","1018073","59006"
"68550","1017592","59040"
"68552","1017592","59031"
"68560","1017417","59004"
"68564","1018068","59130"
"68565","1017498","59022"
"68566","1017090","59108"
"68569","1018068","59122"
"68577","1018571","59176"
"68607","996292","57359"
"68608","996292","57358"
"68612","1018955","59208"
"68617","1018967","59213"
"68618","1018946","59214"
"68635","1019109","59231"
"68638","1019090","59234"
"68640","1019052","59236"
"68648","1019109","59244"
"68651","1019052","59247"
"68662","1019313","59258"
"68687","1019716","59280"
"68695","1020242","59288"
"68698","1020242","59291"
"68735","1021519","59321"
"68743","1021668","59329"
"68744","1021668","59330"
"68746","1021668","59332"
"68758","1021689","59344"
"68802","1022023","59388"
"68814","1022023","59400"
"68826","964810","55102"
"68837","964810","55108"
"68839","964810","55107"
"68840","964810","55128"
"68844","964810","55119"
"68845","964810","55131"
"68846","964810","55127"
"68848","964810","55114"
"68849","964810","55111"
"68852","964810","55110"
"68853","964810","55132"
"68858","964810","55101"
"68866","1023144","59414"
"68878","1023941","59425"
"68881","1023941","59428"
"68892","1023941","59439"
"68908","1024576","59455"
"68915","1025245","59462"
"68947","1026938","59491"
"68948","1026938","59492"
"69057","1028532","59601"
"69059","1028812","59603"
"69062","1029004","59606"
"69154","1030688","59691"
"69155","1030688","59692"
"69156","1030688","59693"
"69157","1030688","59694"
"69158","1030688","59695"
"69159","1030688","59696"
"69180","981962","56243"
"69183","981960","56240"
"69184","981960","56241"
"69187","1032171","59710"
"69189","1032560","59712"
"69191","1032567","59714"
"69192","1032567","59715"
"69195","1032542","59718"
"69207","1033041","59730"
"69208","1033041","59731"
"69215","1033051","59738"
"69235","1034547","59757"
"69240","1034550","59762"
"69262","1035321","59784"
"69263","1035321","59785"
"69264","1035321","59786"
"69265","1035321","59787"
"69267","1035322","59789"
"69268","1035322","59790"
"69269","1035322","59791"
"69270","1035322","59792"
"69271","1035322","59793"
"69272","1035322","59794"
"69273","1035322","59795"
"69319","1035646","59841"
"69328","1036404","59850"
"69331","1036436","59853"
"69361","1015464","58919"
"69362","1015464","58920"
"69363","1015464","58921"
"69367","1037435","59882"
"69375","1038520","49247"
"69441","1039755","59950"
"69442","1039755","59951"
"69443","1039755","59952"
"69444","1039755","59953"
"69445","1039755","59954"
"69446","1039755","59955"
"69447","1039756","59956"
"69472","1041355","59972"
"69485","1041753","59985"
"69486","1041748","59986"
"69487","1041748","59987"
"69492","1041778","59992"
"69562","1042128","60062"
"69563","1042128","60063"
"69564","1042128","60064"
"69565","1042128","60065"
"69566","1042128","60066"
"69567","1042128","60067"
"69587","1042685","57356"
"69588","963324","60085"
"69591","963175","55060"
"69595","963324","60089"
"69596","963324","60092"
"69598","963324","60094"
"69599","963324","60091"
"69600","963324","60086"
"69609","1042956","60098"
"69610","1042956","60099"
"69624","1043392","60113"
"69640","1043664","60129"
"69672","1045921","60161"
"69674","1045900","60163"
"69675","1045906","60164"
"69697","1046188","60186"
"69707","1047319","60193"
"69711","1047252","60197"
"69715","1047319","60201"
"69718","1047319","60204"
"69729","1047245","60215"
"69756","1048480","60236"
"69764","1048840","60241"
"69781","1050392","60258"
"69785","1050807","60262"
"69787","1050807","60264"
"69788","1050807","60265"
"69793","1050953","60270"
"69794","1050972","60271"
"69795","1050972","60272"
"69805","987871","56586"
"69813","1051464","60284"
"69830","1051530","60301"
"69833","1051558","60304"
"69849","1051710","58484"
"69852","1051710","58434"
"69882","1051698","58418"
"69898","1009948","58403"
"69917","1051698","58492"
"69922","1051710","58397"
"69964","1051698","58428"
"69971","1051698","58437"
"70034","1002793","57992"
"70036","1002793","58008"
"70041","1002793","58000"
"70047","1002793","57996"
"70050","1052313","57993"
"70055","1002793","58009"
"70063","1002793","58015"
"70065","1002875","58005"
"70067","1002793","58014"
"70069","1002883","58010"
"70070","1052313","58007"
"70071","1052313","58003"
"70074","1052313","57984"
"70075","1052313","58012"
"70076","1052613","58016"
"70077","1052912","60329"
"70091","1053532","60343"
"70097","1054301","60349"
"70112","1055014","60362"
"70115","1055194","60365"
"70116","1055194","60366"
"70156","1055640","60406"
"70161","1055634","60411"
"70166","1055634","60416"
"70169","1055640","60419"
"70172","1055634","60422"
"70176","1055639","60426"
"70181","1055633","60431"
"70182","1055640","60432"
"70188","1055617","60438"
"70190","1055610","60440"
"70199","1055640","60449"
"70205","1055580","60455"
"70215","1055634","60465"
"70268","1055962","60518"
"70330","1057513","60557"
"70331","1057513","60558"
"70385","1057868","60612"
"70399","1058437","60623"
"70400","1058437","60624"
"70402","1058437","60626"
"70419","1058461","60643"
"70444","1058477","60668"
"70675","1059754","54512"
"70677","1059754","54541"
"70687","1059880","54503"
"70691","1059919","54487"
"70693","1059754","54564"
"70695","1059906","54602"
"70700","1059866","54566"
"70701","1059754","54516"
"70704","1059754","54584"
"70711","1059919","54476"
"70712","1059866","54496"
"70713","1059754","54551"
"70714","1059754","54594"
"70718","1059754","54563"
"70724","1059754","54558"
"70725","1059919","54527"
"70732","1059754","54581"
"70733","1059754","54495"
"70737","1059754","54562"
"70743","1059754","54578"
"70744","1059754","54507"
"70746","1059866","54592"
"70752","1059754","54524"
"70753","1059930","54509"
"70758","1059866","54582"
"70759","1059919","54534"
"70761","1059754","54561"
"70768","1059754","54552"
"70771","1059919","54458"
"70774","1059754","54538"
"70778","1059754","54490"
"70781","1059906","54475"
"70786","1059919","54466"
"70788","1059754","54519"
"70789","1059754","54556"
"70792","1059866","54465"
"70793","1059754","54590"
"70800","1059754","54469"
"70808","1059754","54482"
"70810","1059754","54574"
"70821","1059919","54467"
"70823","1059866","54570"
"70886","1062081","50178"
"70889","1062081","50175"
"70892","1062081","50180"
"70935","1062153","60803"
"70941","1062153","60817"
"70942","1062153","60804"
"70948","1062153","60829"
"70950","1062153","60837"
"70952","1062153","60799"
"70953","1062153","60816"
"70965","1062153","60801"
"70970","1062153","60823"
"70971","1062153","60815"
"70975","1062371","60841"
"70977","1062371","60843"
"70984","1062371","60850"
"70986","1062371","60852"
"70989","1062365","60855"
"70994","1062365","60860"
"70997","1062365","60863"
"70999","1062371","60865"
"71011","1062469","60877"
"71015","1062469","60881"
"71058","1064286","60915"
"71059","1064286","60916"
"71063","1059475","60732"
"71066","1064361","60720"
"71075","1059475","60737"
"71078","1059475","60722"
"71085","1064778","60918"
"71096","1065015","60929"
"71105","1065015","60938"
"71112","1065011","60945"
"71137","1065521","60951"
"71138","1065526","60952"
"71164","1065605","60978"
"71170","1066128","60984"
"71175","1066130","60989"
"71199","911189","51547"
"71204","911185","51542"
"71212","1067903","61010"
"71223","1068044","61018"
"71224","1068041","61015"
"71226","1068041","61013"
"71227","1068041","61019"
"71240","1068566","61031"
"71241","1068566","61032"
"71242","1068566","61033"
"71346","1069889","59670"
"71347","1030268","59640"
"71356","1030264","59678"
"71412","1070097","61136"
"71414","1070098","61138"
"71417","1070043","61141"
"71418","1070043","61142"
"71421","1070043","61145"
"71423","1070043","61147"
"71427","1070043","61151"
"71433","1070043","61157"
"71442","1070056","61166"
"71444","1070056","61168"
"71458","1070378","61182"
"71462","1070708","61186"
"71464","1070961","61187"
"71465","1070962","61188"
"71477","1070961","61200"
"71478","1070962","61201"
"71483","1070962","61206"
"71489","1070961","61212"
"71490","1070962","61213"
"71961","1073811","61655"
"71542","941247","53397"
"71543","941247","53398"
"71985","1073997","61672"
"71986","1073997","61676"
"71553","1072392","61253"
"71556","1072487","61256"
"71558","1072358","61258"
"71569","1072467","61269"
"71573","1072334","61273"
"71578","1072391","61278"
"71579","1072392","61279"
"71582","1072307","61282"
"71588","1072487","61288"
"71604","1072467","61304"
"71611","1072334","61311"
"71626","1072487","61326"
"71638","1072293","61338"
"71655","1072352","61355"
"71659","1072307","61359"
"71675","1072352","61375"
"71677","1072358","61377"
"71683","1072523","61383"
"71686","1072467","61386"
"71695","1072438","61395"
"71697","1072467","61397"
"71712","1072438","61412"
"71715","1072467","61415"
"71726","1072391","61426"
"71727","1072392","61427"
"71731","1072487","61431"
"71733","1072307","61433"
"71737","1072293","61437"
"71743","1072352","61443"
"71756","1072467","61456"
"71760","1072334","61460"
"71765","1072307","61465"
"71773","1072352","61473"
"71789","1072467","61489"
"71799","1072352","61499"
"71818","1072470","61518"
"71821","1072334","61521"
"71825","1072307","61525"
"71833","1072307","61533"
"71855","1072293","61555"
"71858","1072487","61558"
"71878","1072467","61578"
"71882","1072334","61582"
"71893","1072487","61593"
"71946","1073303","61640"
"71949","1073303","61643"
"71951","1073353","61645"
"55068","806975","47131"
"55069","806975","47132"
"55083","807221","47146"
"55084","807215","47147"
"55086","807204","47142"
"55136","807723","47190"
"55137","807723","47191"
"55140","807810","47194"
"55252","809743","47306"
"55412","813318","47437"
"55413","813318","47438"
"55414","813318","47439"
"55698","807690","47185"
"55700","807690","47188"
"55708","815269","47551"
"55709","815269","47552"
"55717","815689","47555"
"55770","817232","47606"
"55772","817304","47608"
"55775","817291","47611"
"55781","817304","47617"
"55785","817291","47621"
"55819","816963","47601"
"55868","819710","47684"
"55869","809256","47272"
"55873","809656","47301"
"55896","820037","47706"
"55898","820037","47708"
