"standalone_institution_id","department_id","survey_year"
"14056","889085","2015"
"1388","889087","2015"
"1388","889088","2015"
"1388","889089","2015"
"1388","889090","2015"
"1388","889091","2015"
"8648","889170","2015"
"6368","889190","2015"
"14055","889195","2015"
"14054","889239","2015"
"10960","889242","2015"
"10960","889243","2015"
"10960","889244","2015"
"10960","889245","2015"
"10960","889246","2015"
"10960","889247","2015"
"10960","889248","2015"
"10960","889249","2015"
"10960","889250","2015"
"10960","889251","2015"
"9556","889264","2015"
"9557","889266","2015"
"15000","889282","2015"
"3984","889317","2015"
"14865","889336","2015"
"13906","889599","2015"
"2644","889614","2015"
"2644","889615","2015"
"2644","889616","2015"
"14902","890283","2015"
"3872","890359","2015"
"6454","890534","2015"
"2823","890656","2015"
"2823","890657","2015"
"2823","890658","2015"
"2823","890659","2015"
"4421","890660","2015"
"1372","890684","2015"
"1372","890685","2015"
"1372","890686","2015"
"1372","890687","2015"
"1372","890688","2015"
"1372","890689","2015"
"1372","890690","2015"
"1372","890691","2015"
"1372","890692","2015"
"1372","890693","2015"
"3983","890936","2015"
"3983","890937","2015"
"3983","890938","2015"
"3983","890939","2015"
"3983","890940","2015"
"3983","890941","2015"
"3983","890942","2015"
"3983","890943","2015"
"3983","890944","2015"
"3983","890945","2015"
"3983","890946","2015"
"13807","890948","2015"
"13807","890949","2015"
"6815","891003","2015"
"2198","891036","2015"
"6457","891041","2015"
"4086","891059","2015"
"1818","891181","2015"
"1818","891182","2015"
"1818","891183","2015"
"1818","891184","2015"
"1818","891185","2015"
"1818","891186","2015"
"12764","891198","2015"
"12764","891199","2015"
"12764","891200","2015"
"12764","891201","2015"
"12764","891202","2015"
"12764","891203","2015"
"2831","891254","2015"
"2831","891255","2015"
"2831","891256","2015"
"2831","891257","2015"
"2831","891258","2015"
"2708","891260","2015"
"2708","891261","2015"
"2708","891262","2015"
"2708","891263","2015"
"12677","891303","2015"
"13822","891639","2015"
"13822","891640","2015"
"1675","891641","2015"
"1675","891642","2015"
"1675","891643","2015"
"1675","891644","2015"
"1675","891645","2015"
"1675","891646","2015"
"12025","891681","2015"
"1261","891705","2015"
"1261","891706","2015"
"1261","891707","2015"
"1261","891708","2015"
"14109","891722","2015"
"2377","891848","2015"
"3051","891863","2015"
"3051","891864","2015"
"3051","891865","2015"
"3051","891866","2015"
"3051","891867","2015"
"3051","891868","2015"
"3051","891869","2015"
"3051","891870","2015"
"3051","891871","2015"
"3051","891872","2015"
"6885","891875","2015"
"4302","891887","2015"
"8244","891937","2015"
"9583","891938","2015"
"13398","891968","2015"
"12053","892002","2015"
"9349","892005","2015"
"15122","892006","2015"
"12719","892107","2015"
"1741","892134","2015"
"1741","892135","2015"
"1741","892136","2015"
"1741","892137","2015"
"1741","892138","2015"
"1741","892139","2015"
"3740","892261","2015"
"4552","892325","2015"
"8558","892326","2015"
"13907","892327","2015"
"1953","892330","2015"
"2181","892355","2015"
"2181","892356","2015"
"2181","892357","2015"
"2181","892358","2015"
"2181","892359","2015"
"2181","892360","2015"
"2162","892372","2015"
"4528","892382","2015"
"9602","892393","2015"
"514","892400","2015"
"514","892401","2015"
"514","892402","2015"
"514","892403","2015"
"2795","892475","2015"
"2795","892476","2015"
"2795","892477","2015"
"2795","892478","2015"
"2795","892479","2015"
"2795","892480","2015"
"6800","892516","2015"
"14545","892518","2015"
"4001","892529","2015"
"1281","892537","2015"
"1281","892538","2015"
"1281","892539","2015"
"1281","892540","2015"
"4546","892586","2015"
"1221","892611","2015"
"1221","892612","2015"
"1221","892613","2015"
"3638","892688","2015"
"5354","892770","2015"
"12790","892832","2015"
"12790","892833","2015"
"12790","892834","2015"
"12790","892835","2015"
"2215","892867","2015"
"2215","892868","2015"
"2215","892869","2015"
"2215","892870","2015"
"2215","892871","2015"
"14449","892951","2015"
"14449","892952","2015"
"14449","892953","2015"
"14449","892954","2015"
"10164","893139","2015"
"7018","893223","2015"
"3079","893301","2015"
"3079","893302","2015"
"3079","893303","2015"
"3079","893304","2015"
"3079","893305","2015"
"3079","893306","2015"
"3079","893307","2015"
"3079","893308","2015"
"2390","893330","2015"
"2390","893331","2015"
"2390","893332","2015"
"2390","893333","2015"
"2390","893334","2015"
"10215","893390","2015"
"4754","893410","2015"
"12700","893473","2015"
"2328","893496","2015"
"2328","893497","2015"
"2328","893498","2015"
"2328","893499","2015"
"2328","893500","2015"
"2328","893501","2015"
"2328","893502","2015"
"10111","893615","2015"
"9733","893658","2015"
"13608","893659","2015"
"234","893685","2015"
"234","893686","2015"
"1816","893690","2015"
"1816","893691","2015"
"1816","893692","2015"
"1816","893693","2015"
"1816","893694","2015"
"1816","893695","2015"
"1816","893696","2015"
"7862","893704","2015"
"10896","893733","2015"
"10896","893734","2015"
"10896","893735","2015"
"10896","893736","2015"
"2728","893756","2015"
"1770","893773","2015"
"1770","893774","2015"
"1770","893775","2015"
"1770","893776","2015"
"1770","893777","2015"
"10812","893815","2015"
"12163","893816","2015"
"3421","893869","2015"
"9590","893940","2015"
"2928","893974","2015"
"2928","893975","2015"
"2928","893976","2015"
"2928","893977","2015"
"2928","893978","2015"
"2928","893979","2015"
"6388","893980","2015"
"2250","893989","2015"
"2250","893990","2015"
"2250","893991","2015"
"2250","893992","2015"
"2250","893993","2015"
"2250","893994","2015"
"2378","894080","2015"
"2378","894081","2015"
"2378","894082","2015"
"2378","894083","2015"
"2378","894084","2015"
"2378","894085","2015"
"2378","894086","2015"
"1972","894099","2015"
"1972","894100","2015"
"1972","894101","2015"
"1972","894102","2015"
"1972","894103","2015"
"1972","894104","2015"
"1972","894105","2015"
"13935","894143","2015"
"12865","894241","2015"
"2105","894251","2015"
"2105","894252","2015"
"2105","894253","2015"
"2105","894254","2015"
"1992","894314","2015"
"1992","894315","2015"
"1992","894316","2015"
"1992","894317","2015"
"2809","894333","2015"
"2809","894334","2015"
"2809","894335","2015"
"2809","894336","2015"
"2809","894337","2015"
"2809","894338","2015"
"1521","894414","2015"
"1521","894415","2015"
"1521","894416","2015"
"1521","894417","2015"
"1521","894418","2015"
"4326","894419","2015"
"6983","894595","2015"
"10186","894625","2015"
"12491","894676","2015"
"9330","894733","2015"
"8102","894761","2015"
"9232","894804","2015"
"13981","894840","2015"
"2286","894948","2015"
"2286","894949","2015"
"2286","894950","2015"
"2286","894951","2015"
"1473","894958","2015"
"1473","894959","2015"
"1473","894960","2015"
"1473","894961","2015"
"1473","894962","2015"
"4475","894982","2015"
"2581","895072","2015"
"2581","895073","2015"
"2581","895074","2015"
"2581","895075","2015"
"12769","895126","2015"
"12769","895127","2015"
"12769","895128","2015"
"12769","895129","2015"
"12769","895130","2015"
"5002","895401","2015"
"5002","895402","2015"
"5002","895403","2015"
"5002","895404","2015"
"5002","895405","2015"
"2782","895408","2015"
"2782","895409","2015"
"2782","895410","2015"
"2782","895411","2015"
"2782","895412","2015"
"2782","895413","2015"
"8508","895539","2015"
"12023","895568","2015"
"3968","895586","2015"
"6486","895595","2015"
"4005","895596","2015"
"6613","895632","2015"
"4200","895633","2015"
"5745","895651","2015"
"5745","895652","2015"
"5745","895653","2015"
"5745","895654","2015"
"5745","895655","2015"
"5745","895656","2015"
"5745","895657","2015"
"8303","895669","2015"
"1881","895670","2015"
"1881","895671","2015"
"1881","895672","2015"
"1881","895673","2015"
"1881","895674","2015"
"8368","895710","2015"
"9126","895712","2015"
"2203","895731","2015"
"3478","895734","2015"
"2450","895782","2015"
"2450","895783","2015"
"2450","895784","2015"
"2450","895785","2015"
"2450","895786","2015"
"2450","895787","2015"
"4044","895802","2015"
"1961","895840","2015"
"1961","895841","2015"
"1961","895842","2015"
"1961","895843","2015"
"1961","895844","2015"
"1299","895850","2015"
"1299","895851","2015"
"1299","895852","2015"
"1299","895853","2015"
"1299","895854","2015"
"10407","895894","2015"
"1923","895895","2015"
"4191","895915","2015"
"10949","895943","2015"
"10949","895944","2015"
"10949","895945","2015"
"10949","895946","2015"
"10949","895947","2015"
"10949","895948","2015"
"10949","895949","2015"
"1454","895950","2015"
"1454","895951","2015"
"1454","895952","2015"
"1481","895974","2015"
"1481","895975","2015"
"1481","895976","2015"
"665","896018","2015"
"665","896019","2015"
"665","896020","2015"
"665","896021","2015"
"5459","896042","2015"
"5459","896043","2015"
"5459","896044","2015"
"5459","896045","2015"
"12101","896046","2015"
"12101","896047","2015"
"12101","896048","2015"
"12101","896049","2015"
"7835","896052","2015"
"4377","896091","2015"
"2912","896166","2015"
"2912","896167","2015"
"2912","896168","2015"
"2912","896169","2015"
"2912","896170","2015"
"2912","896171","2015"
"2912","896172","2015"
"2912","896173","2015"
"1814","896182","2015"
"1814","896183","2015"
"1814","896184","2015"
"1814","896185","2015"
"1814","896186","2015"
"1814","896187","2015"
"530","896189","2015"
"530","896190","2015"
"530","896191","2015"
"530","896192","2015"
"14876","896338","2015"
"14876","896339","2015"
"14876","896340","2015"
"4470","896351","2015"
"9915","896362","2015"
"13395","896420","2015"
"2271","896452","2015"
"2271","896453","2015"
"2271","896454","2015"
"2271","896455","2015"
"2271","896456","2015"
"6334","896457","2015"
"1884","896472","2015"
"1884","896473","2015"
"1884","896474","2015"
"1884","896475","2015"
"1884","896476","2015"
"1884","896477","2015"
"2607","896479","2015"
"2607","896485","2015"
"2607","896492","2015"
"2607","896497","2015"
"2546","896498","2015"
"2546","896499","2015"
"2546","896500","2015"
"2546","896501","2015"
"14587","896598","2015"
"6377","896665","2015"
"6989","896736","2015"
"1845","896741","2015"
"14160","896764","2015"
"6362","896775","2015"
"2588","896837","2015"
"2588","896838","2015"
"2588","896839","2015"
"2588","896840","2015"
"2588","896841","2015"
"2588","896842","2015"
"2588","896843","2015"
"2588","896844","2015"
"2588","896845","2015"
"3429","896874","2015"
"3429","896875","2015"
"3429","896876","2015"
"3429","896877","2015"
"3429","896878","2015"
"3429","896879","2015"
"4407","896914","2015"
"3017","896957","2015"
"3017","896958","2015"
"3017","896959","2015"
"3017","896960","2015"
"3017","896961","2015"
"3906","896977","2015"
"145","897149","2015"
"195","897218","2015"
"195","897219","2015"
"195","897220","2015"
"6962","897221","2015"
"3100","897235","2015"
"3100","897236","2015"
"3100","897237","2015"
"3100","897238","2015"
"3100","897239","2015"
"2727","897242","2015"
"2727","897243","2015"
"2727","897244","2015"
"2727","897245","2015"
"2727","897246","2015"
"9196","897283","2015"
"9196","897284","2015"
"9196","897285","2015"
"9196","897286","2015"
"5666","897287","2015"
"14655","897288","2015"
"12468","897300","2015"
"10925","897361","2015"
"10925","897362","2015"
"10925","897363","2015"
"12540","897459","2015"
"6215","897489","2015"
"6849","897502","2015"
"2816","897503","2015"
"2816","897504","2015"
"8355","897556","2015"
"2614","897597","2015"
"2642","897602","2015"
"12056","897624","2015"
"2706","897625","2015"
"5067","897627","2015"
"2697","897630","2015"
"5660","897716","2015"
"1859","897814","2015"
"1859","897815","2015"
"1859","897816","2015"
"1859","897817","2015"
"1859","897818","2015"
"3030","897819","2015"
"3030","897820","2015"
"3030","897821","2015"
"3030","897822","2015"
"3030","897823","2015"
"3030","897824","2015"
"5631","897825","2015"
"2657","897836","2015"
"2657","897837","2015"
"2657","897838","2015"
"2657","897839","2015"
"2657","897840","2015"
"515","897843","2015"
"515","897844","2015"
"515","897845","2015"
"515","897846","2015"
"515","897847","2015"
"515","897848","2015"
"165","897905","2015"
"7108","897986","2015"
"2382","897993","2015"
"2382","897994","2015"
"2382","897995","2015"
"2382","897996","2015"
"3173","897999","2015"
"3108","898001","2015"
"3108","898002","2015"
"3108","898003","2015"
"3108","898004","2015"
"3108","898005","2015"
"1485","898041","2015"
"1485","898042","2015"
"1485","898043","2015"
"1889","898056","2015"
"1889","898057","2015"
"1889","898058","2015"
"1889","898059","2015"
"1889","898060","2015"
"10452","898109","2015"
"664","898184","2015"
"664","898185","2015"
"664","898186","2015"
"1105","898255","2015"
"1105","898256","2015"
"1105","898257","2015"
"1105","898258","2015"
"1105","898259","2015"
"1105","898260","2015"
"2323","898291","2015"
"2323","898292","2015"
"2323","898293","2015"
"2323","898294","2015"
"2323","898295","2015"
"2415","898310","2015"
"2415","898311","2015"
"2415","898312","2015"
"2415","898313","2015"
"2415","898314","2015"
"2415","898315","2015"
"4705","898323","2015"
"4017","898377","2015"
"12752","898484","2015"
"12752","898485","2015"
"12752","898486","2015"
"12752","898487","2015"
"12752","898488","2015"
"6386","898519","2015"
"2772","898653","2015"
"2772","898654","2015"
"2772","898655","2015"
"2772","898656","2015"
"2772","898657","2015"
"7865","898703","2015"
"4078","898884","2015"
"4078","898885","2015"
"4078","898886","2015"
"4078","898887","2015"
"4078","898888","2015"
"4510","898964","2015"
"1942","898966","2015"
"1942","898967","2015"
"1942","898968","2015"
"1942","898969","2015"
"1942","898970","2015"
"1922","899001","2015"
"1922","899002","2015"
"1922","899003","2015"
"1922","899004","2015"
"1922","899005","2015"
"1922","899006","2015"
"1922","899007","2015"
"1922","899008","2015"
"772","899073","2015"
"772","899074","2015"
"772","899075","2015"
"772","899076","2015"
"772","899077","2015"
"772","899078","2015"
"772","899079","2015"
"772","899080","2015"
"772","899081","2015"
"772","899082","2015"
"772","899083","2015"
"772","899084","2015"
"772","899085","2015"
"9727","899096","2015"
"5286","899134","2015"
"8656","899174","2015"
"4154","899175","2015"
"12854","899251","2015"
"12854","899252","2015"
"12854","899253","2015"
"12854","899254","2015"
"12854","899255","2015"
"12854","899256","2015"
"4384","899283","2015"
"2732","899326","2015"
"2732","899327","2015"
"2732","899328","2015"
"2732","899329","2015"
"2732","899330","2015"
"12743","899398","2015"
"12743","899399","2015"
"12743","899400","2015"
"12743","899401","2015"
"12743","899402","2015"
"5046","899508","2015"
"2820","899528","2015"
"2112","899561","2015"
"2112","899562","2015"
"2112","899563","2015"
"2112","899564","2015"
"2112","899565","2015"
"2112","899566","2015"
"2112","899567","2015"
"3903","899639","2015"
"1403","899699","2015"
"1403","899700","2015"
"1403","899701","2015"
"1403","899702","2015"
"1403","899703","2015"
"4204","899765","2015"
"4204","899766","2015"
"4204","899767","2015"
"4204","899768","2015"
"4204","899769","2015"
"4204","899770","2015"
"9278","899801","2015"
"4325","899803","2015"
"10143","899892","2015"
"3266","899893","2015"
"3266","899894","2015"
"3266","899895","2015"
"3266","899896","2015"
"3266","899897","2015"
"9900","899925","2015"
"14978","899953","2015"
"12689","900004","2015"
"2280","900111","2015"
"2280","900112","2015"
"2280","900113","2015"
"2280","900114","2015"
"2280","900115","2015"
"13355","900131","2015"
"10259","900185","2015"
"8967","900189","2015"
"8967","900190","2015"
"8967","900191","2015"
"8967","900192","2015"
"6871","900199","2015"
"14992","900216","2015"
"3021","900308","2015"
"3021","900309","2015"
"3021","900310","2015"
"3021","900311","2015"
"3021","900312","2015"
"3021","900313","2015"
"5509","900333","2015"
"5509","900334","2015"
"8462","900520","2015"
"2383","900547","2015"
"2383","900548","2015"
"2383","900549","2015"
"2383","900550","2015"
"13290","900659","2015"
"3593","900748","2015"
"13250","900776","2015"
"15272","900792","2015"
"9008","900811","2015"
"12059","900812","2015"
"4875","900824","2015"
"3668","900898","2015"
"2724","900901","2015"
"2724","900902","2015"
"2724","900903","2015"
"2724","900904","2015"
"2724","900905","2015"
"712","900908","2015"
"712","900909","2015"
"712","900910","2015"
"712","900911","2015"
"712","900912","2015"
"13282","900986","2015"
"2917","901241","2015"
"2917","901242","2015"
"2917","901243","2015"
"2917","901244","2015"
"2917","901245","2015"
"2917","901246","2015"
"3036","901264","2015"
"3036","901265","2015"
"3036","901266","2015"
"3036","901267","2015"
"3036","901268","2015"
"3092","901324","2015"
"3092","901325","2015"
"3092","901326","2015"
"3092","901327","2015"
"3092","901328","2015"
"3092","901329","2015"
"3092","901330","2015"
"3092","901331","2015"
"2083","901487","2015"
"2083","901488","2015"
"2083","901489","2015"
"13769","901518","2015"
"13769","901519","2015"
"13769","901520","2015"
"13769","901521","2015"
"12744","901527","2015"
"12744","901528","2015"
"12744","901529","2015"
"12744","901530","2015"
"12744","901531","2015"
"13059","901577","2015"
"2169","901596","2015"
"4214","901597","2015"
"9269","901635","2015"
"13900","901653","2015"
"517","901702","2015"
"517","901703","2015"
"517","901704","2015"
"517","901705","2015"
"12096","901715","2015"
"12096","901716","2015"
"12096","901717","2015"
"14849","901750","2015"
"14849","901751","2015"
"14849","901752","2015"
"2319","901762","2015"
"2319","901763","2015"
"2319","901764","2015"
"2319","901765","2015"
"2319","901766","2015"
"8034","901839","2015"
"15358","901935","2015"
"1915","901961","2015"
"1524","901970","2015"
"1524","901971","2015"
"1524","901972","2015"
"1524","901973","2015"
"4004","902063","2015"
"4004","902064","2015"
"4004","902065","2015"
"4004","902066","2015"
"4004","902067","2015"
"10130","902091","2015"
"14845","902103","2015"
"14845","902104","2015"
"10807","902105","2015"
"12855","902206","2015"
"12855","902207","2015"
"12855","902208","2015"
"12855","902209","2015"
"12855","902210","2015"
"12855","902211","2015"
"12855","902212","2015"
"7948","902228","2015"
"3660","902234","2015"
"3060","902251","2015"
"1117","902252","2015"
"1117","902253","2015"
"1117","902254","2015"
"12497","902263","2015"
"12494","902365","2015"
"12729","902478","2015"
"12729","902479","2015"
"12729","902480","2015"
"12729","902481","2015"
"12729","902482","2015"
"12729","902483","2015"
"2411","902583","2015"
"2411","902584","2015"
"2411","902585","2015"
"2411","902586","2015"
"14841","902615","2015"
"14841","902616","2015"
"2610","902634","2015"
"2610","902637","2015"
"2610","902644","2015"
"2339","902638","2015"
"2339","902639","2015"
"2339","902640","2015"
"2339","902641","2015"
"2339","902642","2015"
"2339","902643","2015"
"2800","902646","2015"
"2800","902647","2015"
"2800","902648","2015"
"4105","902682","2015"
"6694","902700","2015"
"11013","902702","2015"
"3010","902719","2015"
"3010","902720","2015"
"3010","902721","2015"
"3010","902722","2015"
"3089","902727","2015"
"3089","902728","2015"
"3089","902729","2015"
"3089","902730","2015"
"3089","902731","2015"
"3089","902732","2015"
"3089","902733","2015"
"3089","902734","2015"
"12212","902759","2015"
"12212","902760","2015"
"12212","902761","2015"
"2236","902765","2015"
"2236","902766","2015"
"2236","902767","2015"
"2236","902768","2015"
"2236","902769","2015"
"2236","902770","2015"
"2236","902771","2015"
"2236","902772","2015"
"9204","902773","2015"
"5429","902948","2015"
"2540","902952","2015"
"2540","902953","2015"
"2540","902954","2015"
"2540","902955","2015"
"2540","902956","2015"
"3107","902957","2015"
"3107","902958","2015"
"3107","902959","2015"
"3107","902960","2015"
"2364","902999","2015"
"2364","903000","2015"
"2364","903001","2015"
"2364","903002","2015"
"2364","903003","2015"
"3006","903053","2015"
"3006","903054","2015"
"3006","903055","2015"
"3006","903056","2015"
"3006","903057","2015"
"3006","903058","2015"
"3006","903059","2015"
"3006","903060","2015"
"9052","903138","2015"
"14925","903167","2015"
"14925","903168","2015"
"2374","903215","2015"
"2374","903216","2015"
"2374","903217","2015"
"10548","903224","2015"
"15042","903258","2015"
"14882","903280","2015"
"2611","903303","2015"
"2611","903304","2015"
"2611","903305","2015"
"1302","903495","2015"
"1302","903496","2015"
"1302","903497","2015"
"1302","903498","2015"
"8664","903524","2015"
"6427","903532","2015"
"12863","903533","2015"
"528","903534","2015"
"528","903535","2015"
"528","903536","2015"
"2539","903551","2015"
"2539","903552","2015"
"2539","903553","2015"
"2539","903554","2015"
"9719","903555","2015"
"2754","903609","2015"
"2754","903610","2015"
"2754","903611","2015"
"2754","903612","2015"
"2754","903613","2015"
"2754","903614","2015"
"7908","903629","2015"
"15287","903684","2015"
"15195","903685","2015"
"15195","903686","2015"
"15195","903687","2015"
"555","903711","2015"
"555","903712","2015"
"555","903713","2015"
"555","903714","2015"
"555","903715","2015"
"15013","903722","2015"
"15013","903723","2015"
"15013","903724","2015"
"15013","903725","2015"
"15013","903726","2015"
"10382","903755","2015"
"8702","903811","2015"
"12610","904034","2015"
"2299","904049","2015"
"2299","904050","2015"
"2299","904051","2015"
"2299","904052","2015"
"2299","904053","2015"
"2299","904054","2015"
"10880","904064","2015"
"10880","904065","2015"
"10880","904066","2015"
"10880","904067","2015"
"10880","904068","2015"
"2438","904255","2015"
"2438","904256","2015"
"2438","904257","2015"
"2438","904258","2015"
"9839","904307","2015"
"2039","904336","2015"
"12780","904369","2015"
"12780","904370","2015"
"12780","904371","2015"
"12780","904372","2015"
"12780","904373","2015"
"1854","904492","2015"
"1854","904493","2015"
"1854","904494","2015"
"1854","904495","2015"
"1854","904496","2015"
"1854","904497","2015"
"1854","904498","2015"
"1854","904499","2015"
"1854","904500","2015"
"1780","904501","2015"
"14740","904524","2015"
"14740","904525","2015"
"14740","904526","2015"
"14740","904527","2015"
"14740","904528","2015"
"14740","904529","2015"
"10148","904616","2015"
"1800","904627","2015"
"12830","904654","2015"
"12830","904655","2015"
"15177","904656","2015"
"15177","904657","2015"
"15177","904658","2015"
"2781","904670","2015"
"2781","904671","2015"
"2781","904672","2015"
"2781","904673","2015"
"2781","904674","2015"
"2781","904675","2015"
"2781","904676","2015"
"10451","904680","2015"
"2710","904681","2015"
"2710","904682","2015"
"2710","904683","2015"
"2710","904684","2015"
"2819","904733","2015"
"2750","904734","2015"
"2750","904735","2015"
"2750","904736","2015"
"2750","904737","2015"
"2750","904738","2015"
"2750","904739","2015"
"2750","904740","2015"
"4324","904809","2015"
"9607","904810","2015"
"1971","904883","2015"
"2842","904931","2015"
"2842","904932","2015"
"2842","904933","2015"
"9744","905041","2015"
"14756","905080","2015"
"14756","905081","2015"
"14756","905082","2015"
"14756","905083","2015"
"9511","905179","2015"
"4266","905183","2015"
"3456","905184","2015"
"2023","905226","2015"
"8010","905330","2015"
"1652","905331","2015"
"12671","905361","2015"
"13955","905364","2015"
"13955","905365","2015"
"13955","905366","2015"
"12838","905425","2015"
"12838","905426","2015"
"2817","905454","2015"
"3665","905498","2015"
"529","905559","2015"
"529","905560","2015"
"529","905561","2015"
"222","905692","2015"
"2758","905745","2015"
"2758","905746","2015"
"2758","905747","2015"
"10456","905749","2015"
"10241","905793","2015"
"2752","905833","2015"
"2752","905834","2015"
"2752","905835","2015"
"2752","905836","2015"
"2752","905837","2015"
"2532","905880","2015"
"2532","905881","2015"
"2532","905882","2015"
"2979","905902","2015"
"2979","905903","2015"
"2979","905904","2015"
"2979","905905","2015"
"2979","905906","2015"
"2979","905907","2015"
"2979","905908","2015"
"2979","905909","2015"
"2979","905910","2015"
"5763","906014","2015"
"5445","906094","2015"
"1781","906118","2015"
"1781","906119","2015"
"1781","906120","2015"
"1781","906121","2015"
"1781","906122","2015"
"1781","906123","2015"
"1781","906124","2015"
"1781","906125","2015"
"3087","906190","2015"
"3087","906191","2015"
"3087","906192","2015"
"3087","906193","2015"
"3087","906194","2015"
"3087","906195","2015"
"3087","906196","2015"
"3087","906197","2015"
"14739","906352","2015"
"14739","906353","2015"
"14739","906354","2015"
"14739","906355","2015"
"14739","906356","2015"
"14739","906357","2015"
"1673","906358","2015"
"1673","906359","2015"
"1673","906360","2015"
"1673","906361","2015"
"1673","906362","2015"
"1673","906363","2015"
"1673","906364","2015"
"2297","906446","2015"
"2297","906447","2015"
"2297","906448","2015"
"2297","906449","2015"
"2899","906491","2015"
"2899","906492","2015"
"2899","906493","2015"
"2899","906494","2015"
"5816","906503","2015"
"3096","906504","2015"
"3096","906505","2015"
"3096","906506","2015"
"3096","906507","2015"
"3096","906508","2015"
"3096","906509","2015"
"3096","906510","2015"
"3096","906511","2015"
"3096","906512","2015"
"3096","906513","2015"
"6680","906689","2015"
"9171","906700","2015"
"2940","906785","2015"
"2940","906786","2015"
"2940","906787","2015"
"2940","906788","2015"
"2940","906789","2015"
"2940","906790","2015"
"13464","906817","2015"
"5268","906846","2015"
"6214","906855","2015"
"10037","906883","2015"
"15188","906918","2015"
"15188","906919","2015"
"15188","906920","2015"
"15188","906921","2015"
"2205","906984","2015"
"2205","906985","2015"
"2205","906986","2015"
"2205","906987","2015"
"2205","906988","2015"
"2205","906989","2015"
"8505","907155","2015"
"14427","907208","2015"
"14427","907209","2015"
"10128","907277","2015"
"2974","907296","2015"
"2974","907297","2015"
"2974","907298","2015"
"2974","907299","2015"
"2974","907300","2015"
"2974","907301","2015"
"14918","907618","2015"
"14918","907619","2015"
"14918","907620","2015"
"8195","907682","2015"
"6529","907728","2015"
"1708","907826","2015"
"1708","907827","2015"
"1708","907828","2015"
"1708","907829","2015"
"1708","907830","2015"
"1708","907831","2015"
"13835","907832","2015"
"13835","907833","2015"
"13835","907834","2015"
"13835","907835","2015"
"13835","907836","2015"
"12776","907852","2015"
"12776","907853","2015"
"12776","907854","2015"
"12776","907855","2015"
"12776","907856","2015"
"4079","907937","2015"
"5365","907939","2015"
"13956","907941","2015"
"13956","907942","2015"
"13956","907943","2015"
"13956","907944","2015"
"3856","907953","2015"
"5274","907980","2015"
"13190","908138","2015"
"10942","908139","2015"
"10942","908140","2015"
"10942","908141","2015"
"10942","908142","2015"
"10942","908143","2015"
"10942","908144","2015"
"8667","908150","2015"
"8667","908151","2015"
"8667","908152","2015"
"8667","908153","2015"
"8667","908154","2015"
"8667","908155","2015"
"8667","908156","2015"
"1155","908194","2015"
"15298","908217","2015"
"15298","908218","2015"
"3498","908340","2015"
"10766","908354","2015"
"354","908364","2015"
"2528","908397","2015"
"2528","908398","2015"
"2528","908399","2015"
"2528","908400","2015"
"2528","908401","2015"
"2528","908402","2015"
"2528","908403","2015"
"2528","908404","2015"
"677","908589","2015"
"677","908590","2015"
"677","908591","2015"
"677","908592","2015"
"677","908593","2015"
"677","908594","2015"
"677","908595","2015"
"677","908596","2015"
"677","908597","2015"
"14464","908673","2015"
"3948","908674","2015"
"13076","908679","2015"
"12260","908693","2015"
"1479","908694","2015"
"1479","908695","2015"
"1479","908696","2015"
"1479","908697","2015"
"5864","908705","2015"
"12261","908723","2015"
"4413","908724","2015"
"9364","908848","2015"
"9830","908899","2015"
"14722","908984","2015"
"2711","908986","2015"
"2711","908987","2015"
"2711","908988","2015"
"2711","908989","2015"
"2711","908990","2015"
"2711","908991","2015"
"2711","908992","2015"
"2711","908993","2015"
"2711","908994","2015"
"2711","908995","2015"
"549","909127","2015"
"549","909128","2015"
"549","909129","2015"
"549","909130","2015"
"9677","909139","2015"
"14482","909176","2015"
"1506","909237","2015"
"1506","909238","2015"
"1506","909239","2015"
"2720","909358","2015"
"2720","909359","2015"
"2720","909360","2015"
"2720","909361","2015"
"2720","909362","2015"
"2720","909363","2015"
"2720","909364","2015"
"4863","909391","2015"
"4863","909392","2015"
"12127","909400","2015"
"12726","909401","2015"
"12726","909402","2015"
"12726","909403","2015"
"12726","909404","2015"
"12726","909405","2015"
"12726","909406","2015"
"12726","909407","2015"
"10805","909511","2015"
"3633","909577","2015"
"1774","909653","2015"
"1815","910059","2015"
"1815","910060","2015"
"1815","910061","2015"
"1815","910062","2015"
"1815","910063","2015"
"1815","910064","2015"
"1815","910065","2015"
"1518","910103","2015"
"1518","910104","2015"
"1518","910105","2015"
"1518","910106","2015"
"1518","910107","2015"
"1518","910108","2015"
"1518","910109","2015"
"1518","910110","2015"
"1518","910111","2015"
"1167","910198","2015"
"1167","910199","2015"
"1167","910200","2015"
"14940","910421","2015"
"14940","910422","2015"
"14940","910423","2015"
"2667","910475","2015"
"2667","910476","2015"
"2667","910477","2015"
"795","910489","2015"
"795","910490","2015"
"795","910491","2015"
"795","910492","2015"
"795","910493","2015"
"6384","910531","2015"
"6847","910530","2015"
"10955","910542","2015"
"10955","910543","2015"
"10955","910544","2015"
"10955","910545","2015"
"10955","910546","2015"
"10955","910547","2015"
"10955","910548","2015"
"12877","910598","2015"
"4317","910651","2015"
"2535","910676","2015"
"2535","910677","2015"
"2535","910678","2015"
"2535","910679","2015"
"2535","910680","2015"
"14872","910711","2015"
"14872","910712","2015"
"2543","910713","2015"
"14765","910832","2015"
"14765","910833","2015"
