"standalone_institution_id","survey_year","teaching_staff_sanctioned_strength_id"
"3064","2015","615046"
"786","2015","615047"
"786","2015","615048"
"786","2015","615049"
"786","2015","615050"
"786","2015","615051"
"786","2015","615052"
"786","2015","615053"
"12880","2015","615057"
"12880","2015","615058"
"12880","2015","615059"
"12765","2015","615098"
"12765","2015","615099"
"12765","2015","615100"
"12765","2015","615101"
"7491","2015","615105"
"7491","2015","615106"
"7491","2015","615107"
"2742","2015","615108"
"2742","2015","615109"
"2742","2015","615110"
"2742","2015","615111"
"15306","2015","615156"
"15306","2015","615157"
"15306","2015","615158"
"15306","2015","615159"
"5630","2015","615170"
"5630","2015","615171"
"5630","2015","615172"
"2738","2015","615176"
"2738","2015","615177"
"2738","2015","615178"
"2803","2015","615211"
"2803","2015","615212"
"2803","2015","615213"
"2803","2015","615214"
"2803","2015","615215"
"2803","2015","615216"
"4063","2015","615253"
"4063","2015","615254"
"4063","2015","615255"
"4063","2015","615256"
"3058","2015","615260"
"3058","2015","615261"
"3058","2015","615262"
"3058","2015","615263"
"3058","2015","615264"
"3058","2015","615265"
"3058","2015","615266"
"2743","2015","615294"
"2743","2015","615295"
"2743","2015","615296"
"2743","2015","615297"
"2743","2015","615298"
"12781","2015","615376"
"12781","2015","615377"
"12781","2015","615378"
"12781","2015","615379"
"2916","2015","615390"
"2916","2015","615391"
"2916","2015","615392"
"2916","2015","615393"
"4472","2015","615394"
"4472","2015","615395"
"4472","2015","615396"
"4472","2015","615397"
"2812","2015","615416"
"2812","2015","615417"
"2812","2015","615418"
"2812","2015","615419"
"2812","2015","615420"
"15222","2015","615455"
"15222","2015","615456"
"15222","2015","615457"
"12628","2015","615473"
"12628","2015","615474"
"12628","2015","615475"
"3031","2015","615497"
"3031","2015","615498"
"3031","2015","615499"
"2869","2015","615519"
"2869","2015","615520"
"2869","2015","615521"
"2869","2015","615522"
"12754","2015","615536"
"12754","2015","615537"
"12754","2015","615538"
"5315","2015","615543"
"5315","2015","615544"
"5315","2015","615545"
"5315","2015","615546"
"5315","2015","615547"
"5315","2015","615548"
"13309","2015","615565"
"13309","2015","615566"
"13309","2015","615567"
"482","2015","615576"
"482","2015","615577"
"482","2015","615578"
"482","2015","615579"
"482","2015","615580"
"3094","2015","615604"
"3094","2015","615605"
"3094","2015","615606"
"2764","2015","615621"
"2764","2015","615622"
"2764","2015","615623"
"5417","2015","615628"
"5417","2015","615629"
"5417","2015","615630"
"7978","2015","615674"
"7978","2015","615675"
"7978","2015","615676"
"15268","2015","615683"
"15268","2015","615684"
"15268","2015","615685"
"12799","2015","615707"
"12799","2015","615708"
"12799","2015","615709"
"12799","2015","615710"
"13224","2015","615711"
"13224","2015","615712"
"13224","2015","615713"
"7623","2015","615724"
"7623","2015","615725"
"7623","2015","615726"
"12782","2015","615742"
"12782","2015","615743"
"12782","2015","615744"
"12782","2015","615745"
"2882","2015","615836"
"2882","2015","615837"
"2882","2015","615838"
"2882","2015","615839"
"2882","2015","615840"
"2721","2015","615871"
"2721","2015","615872"
"3077","2015","615983"
"3077","2015","615984"
"3077","2015","615985"
"3077","2015","615986"
"3077","2015","615987"
"3165","2015","616055"
"3165","2015","616056"
"3165","2015","616057"
"13799","2015","616068"
"13799","2015","616069"
"13799","2015","616070"
"6791","2015","616100"
"6791","2015","616101"
"6791","2015","616102"
"6791","2015","616103"
"6791","2015","616104"
"15292","2015","616108"
"15292","2015","616109"
"15292","2015","616110"
"15284","2015","616121"
"15284","2015","616122"
"15284","2015","616123"
"8692","2015","616152"
"8692","2015","616153"
"8692","2015","616154"
"8692","2015","616155"
"2814","2015","616156"
"2814","2015","616157"
"2814","2015","616158"
"5431","2015","616196"
"5431","2015","616197"
"5431","2015","616198"
"5431","2015","616199"
"5431","2015","616200"
"12471","2015","616219"
"12471","2015","616220"
"12471","2015","616221"
"12471","2015","616222"
"12439","2015","616223"
"12439","2015","616224"
"12439","2015","616225"
"12439","2015","616226"
"12448","2015","616234"
"12448","2015","616235"
"12448","2015","616236"
"12448","2015","616237"
"12445","2015","616238"
"12445","2015","616239"
"12445","2015","616240"
"12445","2015","616241"
"12461","2015","616242"
"12461","2015","616243"
"12461","2015","616244"
"12461","2015","616245"
"12453","2015","616246"
"12453","2015","616247"
"12453","2015","616248"
"12453","2015","616249"
"12455","2015","616250"
"12455","2015","616251"
"12455","2015","616252"
"12455","2015","616253"
"12465","2015","616254"
"12465","2015","616255"
"12465","2015","616256"
"12465","2015","616257"
"12470","2015","616258"
"12470","2015","616259"
"12470","2015","616260"
"2733","2015","616267"
"2733","2015","616268"
"2733","2015","616269"
"2733","2015","616270"
"2733","2015","616271"
"2733","2015","616272"
"4537","2015","616375"
"4537","2015","616376"
"4537","2015","616377"
"3154","2015","616400"
"3154","2015","616401"
"1340","2015","616440"
"1340","2015","616441"
"1340","2015","616442"
"1340","2015","616443"
"1340","2015","616444"
"1340","2015","616445"
"8282","2015","616446"
"8282","2015","616447"
"8282","2015","616448"
"5441","2015","616471"
"5441","2015","616472"
"5441","2015","616473"
"5441","2015","616474"
"5441","2015","616475"
"5441","2015","616476"
"4890","2015","616582"
"4890","2015","616583"
"4890","2015","616584"
"552","2015","616588"
"552","2015","616589"
"552","2015","616590"
"552","2015","616591"
"552","2015","616592"
"552","2015","616593"
"5369","2015","616632"
"5369","2015","616633"
"5369","2015","616634"
"182","2015","616667"
"182","2015","616668"
"182","2015","616669"
"1482","2015","616729"
"1482","2015","616730"
"1482","2015","616731"
"1482","2015","616732"
"1482","2015","616733"
"1482","2015","616734"
"8463","2015","616755"
"8463","2015","616756"
"8463","2015","616757"
"8463","2015","616758"
"2731","2015","616781"
"2731","2015","616782"
"2731","2015","616783"
"1455","2015","616827"
"1455","2015","616828"
"1455","2015","616829"
"1455","2015","616830"
"2749","2015","616838"
"2749","2015","616839"
"2749","2015","616840"
"2749","2015","616841"
"2749","2015","616842"
"4174","2015","616843"
"4174","2015","616844"
"4174","2015","616845"
"2818","2015","616859"
"2818","2015","616860"
"2818","2015","616861"
"5318","2015","616887"
"5318","2015","616888"
"5318","2015","616889"
"15244","2015","616900"
"15244","2015","616901"
"15244","2015","616902"
"2461","2015","616911"
"2461","2015","616912"
"2461","2015","616913"
"7744","2015","616931"
"7744","2015","616932"
"7744","2015","616933"
"3044","2015","616944"
"3044","2015","616945"
"3044","2015","616946"
"3044","2015","616947"
"6914","2015","616965"
"6914","2015","616966"
"6914","2015","616967"
"7762","2015","617008"
"7762","2015","617009"
"7762","2015","617010"
"13932","2015","617035"
"13932","2015","617036"
"13932","2015","617037"
"13932","2015","617038"
"2305","2015","617063"
"2305","2015","617064"
"2305","2015","617065"
"2305","2015","617066"
"3016","2015","617096"
"3016","2015","617097"
"3016","2015","617098"
"3016","2015","617099"
"1507","2015","617130"
"1507","2015","617131"
"1507","2015","617132"
"1507","2015","617133"
"1507","2015","617134"
"1507","2015","617135"
"1507","2015","617136"
"3953","2015","617143"
"3953","2015","617144"
"3953","2015","617145"
"3953","2015","617146"
"8243","2015","617147"
"8243","2015","617148"
"8243","2015","617149"
"8243","2015","617150"
"9337","2015","617157"
"9337","2015","617158"
"9337","2015","617159"
"1794","2015","617160"
"1794","2015","617161"
"1794","2015","617162"
"2486","2015","617194"
"2486","2015","617195"
"2486","2015","617196"
"2486","2015","617197"
"2486","2015","617198"
"2486","2015","617199"
"2486","2015","617200"
"1516","2015","617234"
"1516","2015","617235"
"1516","2015","617236"
"1516","2015","617237"
"1516","2015","617238"
"2347","2015","617277"
"2347","2015","617278"
"2347","2015","617279"
"2347","2015","617280"
"8894","2015","617288"
"8894","2015","617289"
"3951","2015","617314"
"3951","2015","617315"
"3951","2015","617316"
"3951","2015","617317"
"3951","2015","617318"
"3446","2015","617325"
"3446","2015","617326"
"3446","2015","617327"
"3446","2015","617328"
"3446","2015","617329"
"2736","2015","617330"
"2736","2015","617331"
"2736","2015","617332"
"2736","2015","617333"
"8931","2015","617334"
"8931","2015","617335"
"8931","2015","617336"
"8931","2015","617337"
"3124","2015","617372"
"3124","2015","617373"
"3124","2015","617374"
"3124","2015","617375"
"3124","2015","617376"
"3124","2015","617377"
"13778","2015","617407"
"13778","2015","617408"
"3076","2015","617436"
"3076","2015","617437"
"3076","2015","617438"
"3076","2015","617439"
"3113","2015","617445"
"3113","2015","617446"
"3113","2015","617447"
"3113","2015","617448"
"3113","2015","617449"
"3566","2015","617477"
"3566","2015","617478"
"3566","2015","617479"
"3566","2015","617480"
"168","2015","617492"
"168","2015","617493"
"168","2015","617494"
"168","2015","617495"
"168","2015","617496"
"7761","2015","617497"
"7761","2015","617498"
"7761","2015","617499"
"1293","2015","617508"
"1293","2015","617509"
"1293","2015","617510"
"1293","2015","617511"
"1293","2015","617512"
"6749","2015","617529"
"6749","2015","617530"
"6749","2015","617531"
"6749","2015","617532"
"6749","2015","617533"
"10142","2015","617540"
"10142","2015","617541"
"10142","2015","617542"
"3915","2015","617618"
"3915","2015","617619"
"3915","2015","617620"
"8435","2015","617627"
"8435","2015","617628"
"8435","2015","617629"
"5454","2015","617636"
"5454","2015","617637"
"5454","2015","617638"
"5454","2015","617639"
"4692","2015","617744"
"4692","2015","617745"
"4692","2015","617746"
"4692","2015","617747"
"5438","2015","617748"
"5438","2015","617749"
"5438","2015","617750"
"10617","2015","617751"
"10617","2015","617752"
"10617","2015","617753"
"5460","2015","617759"
"5460","2015","617760"
"5460","2015","617761"
"3001","2015","617762"
"3001","2015","617763"
"3001","2015","617764"
"3001","2015","617765"
"6768","2015","617785"
"6768","2015","617786"
"6768","2015","617787"
"14920","2015","617855"
"14920","2015","617856"
"14920","2015","617857"
"12665","2015","617883"
"12665","2015","617884"
"12665","2015","617885"
"10045","2015","617964"
"10045","2015","617965"
"10045","2015","617966"
"3234","2015","617982"
"3234","2015","617983"
"3234","2015","617984"
"3234","2015","617985"
"88","2015","618070"
"88","2015","618071"
"88","2015","618072"
"88","2015","618073"
"88","2015","618074"
"88","2015","618075"
"88","2015","618076"
"2500","2015","618098"
"2500","2015","618099"
"2500","2015","618100"
"10090","2015","618231"
"10090","2015","618232"
"10090","2015","618233"
"10090","2015","618234"
"2922","2015","618235"
"2922","2015","618236"
"2922","2015","618237"
"9344","2015","618260"
"9344","2015","618261"
"9344","2015","618262"
"7890","2015","618301"
"7890","2015","618302"
"7890","2015","618303"
"1494","2015","618315"
"1494","2015","618316"
"1494","2015","618317"
"1494","2015","618318"
"1494","2015","618319"
"1494","2015","618320"
"9605","2015","618321"
"9605","2015","618322"
"9605","2015","618323"
"9652","2015","618337"
"9652","2015","618338"
"9652","2015","618339"
"13229","2015","618340"
"13229","2015","618341"
"13229","2015","618342"
"8175","2015","618382"
"8175","2015","618383"
"8175","2015","618384"
"9967","2015","618394"
"9967","2015","618395"
"9967","2015","618396"
"4181","2015","618389"
"4181","2015","618390"
"4181","2015","618391"
"4181","2015","618392"
"4181","2015","618393"
"3958","2015","618403"
"3958","2015","618404"
"3958","2015","618405"
"5289","2015","618434"
"5289","2015","618435"
"5289","2015","618436"
"9901","2015","618456"
"9901","2015","618457"
"9901","2015","618458"
"4518","2015","618468"
"4518","2015","618469"
"4518","2015","618470"
"4874","2015","618486"
"4874","2015","618487"
"4874","2015","618488"
"4874","2015","618489"
"8554","2015","618490"
"8554","2015","618491"
"8554","2015","618492"
"8554","2015","618493"
"8098","2015","618507"
"8098","2015","618508"
"8098","2015","618509"
"8890","2015","618539"
"8890","2015","618540"
"8890","2015","618541"
"8890","2015","618542"
"8890","2015","618543"
"8890","2015","618544"
"8890","2015","618545"
"8136","2015","618580"
"8136","2015","618586"
"8136","2015","618587"
"12903","2015","618666"
"12903","2015","618667"
"12903","2015","618668"
"11094","2015","618675"
"11094","2015","618676"
"11094","2015","618677"
"12137","2015","618685"
"12137","2015","618686"
"12137","2015","618687"
"5232","2015","618717"
"5232","2015","618718"
"5232","2015","618719"
"4259","2015","618734"
"4259","2015","618735"
"4259","2015","618736"
"4259","2015","618737"
"1219","2015","618833"
"1219","2015","618834"
"1219","2015","618835"
"1219","2015","618836"
"1219","2015","618837"
"1219","2015","618838"
"8812","2015","618927"
"8812","2015","618928"
"8812","2015","618929"
"5389","2015","619049"
"5389","2015","619050"
"5389","2015","619051"
"5389","2015","619052"
"5389","2015","619053"
"8603","2015","619059"
"8603","2015","619060"
"8603","2015","619061"
"8603","2015","619062"
"1446","2015","619077"
"1446","2015","619078"
"1446","2015","619079"
"2439","2015","619187"
"2439","2015","619188"
"2439","2015","619189"
"2439","2015","619190"
"2439","2015","619191"
"2439","2015","619192"
"2439","2015","619193"
"2439","2015","619194"
"12505","2015","619195"
"12505","2015","619196"
"12505","2015","619197"
"12505","2015","619198"
"12505","2015","619199"
"15148","2015","619203"
"15148","2015","619204"
"2331","2015","619212"
"2331","2015","619213"
"2331","2015","619214"
"693","2015","619222"
"693","2015","619223"
"693","2015","619224"
"693","2015","619225"
"693","2015","619226"
"9606","2015","619271"
"9606","2015","619272"
"9606","2015","619273"
"14179","2015","619277"
"14179","2015","619278"
"14179","2015","619279"
"12731","2015","619289"
"12731","2015","619290"
"12731","2015","619291"
"12731","2015","619292"
"12731","2015","619293"
"12731","2015","619294"
"12731","2015","619295"
"12731","2015","619296"
"15264","2015","619302"
"15264","2015","619303"
"15264","2015","619304"
"8138","2015","619305"
"8138","2015","619306"
"8138","2015","619307"
"5380","2015","619340"
"5380","2015","619341"
"5380","2015","619342"
"5380","2015","619343"
"5380","2015","619344"
"5380","2015","619345"
"5380","2015","619346"
"7849","2015","619451"
"7849","2015","619452"
"7849","2015","619453"
"7849","2015","619454"
"1263","2015","619467"
"1263","2015","619468"
"1263","2015","619469"
"1263","2015","619470"
"1263","2015","619471"
"1852","2015","619485"
"1852","2015","619486"
"1852","2015","619487"
"1852","2015","619488"
"2892","2015","619501"
"2892","2015","619502"
"2892","2015","619503"
"1246","2015","619520"
"1246","2015","619521"
"1246","2015","619522"
"1246","2015","619523"
"1246","2015","619524"
"6621","2015","619559"
"6621","2015","619560"
"6621","2015","619561"
"14158","2015","619569"
"14158","2015","619570"
"14158","2015","619571"
"14158","2015","619572"
"1348","2015","619597"
"1348","2015","619598"
"1348","2015","619599"
"1348","2015","619600"
"1348","2015","619601"
"4809","2015","619608"
"4809","2015","619609"
"4809","2015","619610"
"9145","2015","619692"
"9145","2015","619693"
"9145","2015","619694"
"697","2015","619706"
"697","2015","619707"
"697","2015","619708"
"697","2015","619709"
"697","2015","619710"
"697","2015","619711"
"697","2015","619712"
"2890","2015","619713"
"2890","2015","619714"
"2890","2015","619715"
"2890","2015","619716"
"2890","2015","619717"
"4879","2015","619727"
"4879","2015","619728"
"4879","2015","619729"
"12898","2015","619750"
"12898","2015","619751"
"12898","2015","619752"
"12898","2015","619753"
"12898","2015","619754"
"3068","2015","619784"
"3068","2015","619785"
"3068","2015","619786"
"6600","2015","619790"
"6600","2015","619791"
"6600","2015","619792"
"5505","2015","619793"
"5505","2015","619794"
"5505","2015","619795"
"9283","2015","619816"
"9283","2015","619817"
"9283","2015","619818"
"9283","2015","619819"
"4012","2015","619829"
"4012","2015","619830"
"4012","2015","619831"
"2735","2015","619897"
"2735","2015","619898"
"2735","2015","619899"
"699","2015","619909"
"699","2015","619910"
"699","2015","619911"
"7854","2015","619922"
"7854","2015","619923"
"7854","2015","619924"
"7854","2015","619925"
"7763","2015","619939"
"7763","2015","619940"
"7763","2015","619941"
"5432","2015","620046"
"5432","2015","620047"
"5432","2015","620048"
"3188","2015","620085"
"3188","2015","620086"
"3188","2015","620087"
"3188","2015","620088"
"5724","2015","620148"
"5724","2015","620149"
"5724","2015","620150"
"15350","2015","620156"
"15350","2015","620157"
"15350","2015","620158"
"5434","2015","620159"
"5434","2015","620160"
"5434","2015","620161"
"5434","2015","620162"
"12873","2015","620171"
"12873","2015","620172"
"12873","2015","620173"
"12873","2015","620174"
"12873","2015","620175"
"14838","2015","620189"
"14838","2015","620190"
"14838","2015","620191"
"14838","2015","620192"
"539","2015","620199"
"539","2015","620200"
"539","2015","620201"
"539","2015","620202"
"539","2015","620203"
"539","2015","620204"
"539","2015","620205"
"1285","2015","620219"
"1285","2015","620220"
"1285","2015","620221"
"1285","2015","620222"
"15288","2015","620227"
"15288","2015","620228"
"15288","2015","620229"
"4690","2015","620230"
"4690","2015","620231"
"4690","2015","620232"
"12457","2015","620262"
"12457","2015","620263"
"12457","2015","620264"
"12457","2015","620265"
"12469","2015","620266"
"12469","2015","620267"
"12469","2015","620268"
"12469","2015","620269"
"12459","2015","620270"
"12459","2015","620271"
"12459","2015","620272"
"12459","2015","620273"
"12460","2015","620274"
"12460","2015","620275"
"12460","2015","620276"
"12460","2015","620277"
"12462","2015","620278"
"12462","2015","620279"
"12462","2015","620280"
"12462","2015","620281"
"12447","2015","620282"
"12447","2015","620283"
"12447","2015","620284"
"12447","2015","620285"
"12441","2015","620286"
"12441","2015","620287"
"12441","2015","620288"
"12441","2015","620289"
"12463","2015","620290"
"12463","2015","620291"
"12463","2015","620292"
"12463","2015","620293"
"5733","2015","620294"
"5733","2015","620295"
"5733","2015","620296"
"5525","2015","620307"
"5525","2015","620308"
"5525","2015","620309"
"5525","2015","620310"
"5525","2015","620311"
"5526","2015","620323"
"5526","2015","620324"
"5526","2015","620325"
"5526","2015","620326"
"5526","2015","620327"
"3375","2015","620331"
"3375","2015","620332"
"3375","2015","620333"
"9885","2015","620360"
"9885","2015","620361"
"9885","2015","620362"
"3232","2015","620372"
"3232","2015","620373"
"3232","2015","620374"
"3232","2015","620375"
"3232","2015","620376"
"3232","2015","620377"
"5495","2015","620405"
"5495","2015","620406"
"5495","2015","620407"
"5521","2015","620431"
"5521","2015","620432"
"5521","2015","620433"
"5521","2015","620434"
"5521","2015","620435"
"15258","2015","620450"
"15258","2015","620451"
"15258","2015","620452"
"15258","2015","620453"
"15258","2015","620454"
"15258","2015","620455"
"14435","2015","620456"
"14435","2015","620457"
"14435","2015","620458"
"14435","2015","620459"
"14435","2015","620460"
"2366","2015","620464"
"2366","2015","620465"
"2366","2015","620466"
"2366","2015","620467"
"2366","2015","620468"
"15351","2015","620469"
"15351","2015","620470"
"15351","2015","620471"
"1268","2015","620548"
"1268","2015","620549"
"1268","2015","620550"
"1268","2015","620551"
"1268","2015","620552"
"12740","2015","620574"
"12740","2015","620575"
"2830","2015","620589"
"2830","2015","620590"
"2830","2015","620591"
"2779","2015","620683"
"2779","2015","620684"
"2779","2015","620685"
"2779","2015","620686"
"10035","2015","620687"
"10035","2015","620688"
"10035","2015","620689"
"1411","2015","620705"
"1411","2015","620706"
"1411","2015","620707"
"1411","2015","620708"
"14037","2015","620765"
"14037","2015","620766"
"14037","2015","620767"
"1182","2015","620791"
"1182","2015","620792"
"1182","2015","620793"
"6864","2015","620802"
"6864","2015","620803"
"6864","2015","620804"
"6864","2015","620805"
"13961","2015","620809"
"13961","2015","620810"
"13961","2015","620811"
"7373","2015","620833"
"7373","2015","620834"
"7373","2015","620835"
"7373","2015","620836"
"7373","2015","620837"
"13904","2015","620857"
"13904","2015","620863"
"13904","2015","620872"
"12531","2015","620893"
"12531","2015","620894"
"12531","2015","620895"
"5336","2015","620896"
"5336","2015","620897"
"5336","2015","620898"
"8123","2015","620902"
"8123","2015","620903"
"8123","2015","620904"
"8033","2015","620905"
"8033","2015","620906"
"8033","2015","620907"
"9688","2015","620934"
"9688","2015","620935"
"9688","2015","620936"
"1238","2015","620951"
"1238","2015","620952"
"1238","2015","620953"
"1238","2015","620954"
"4869","2015","621008"
"4869","2015","621009"
"4869","2015","621010"
"12664","2015","621055"
"12664","2015","621056"
"12664","2015","621057"
"8011","2015","621073"
"8011","2015","621074"
"8011","2015","621075"
"12724","2015","621106"
"12724","2015","621107"
"12724","2015","621108"
"12724","2015","621109"
"4139","2015","621144"
"4139","2015","621145"
"4139","2015","621146"
"1693","2015","621162"
"1693","2015","621163"
"1693","2015","621164"
"8544","2015","621170"
"8544","2015","621171"
"3066","2015","621207"
"3066","2015","621208"
"3066","2015","621209"
"3066","2015","621210"
"1185","2015","621220"
"1185","2015","621221"
"1185","2015","621222"
"1185","2015","621223"
"8099","2015","621250"
"8099","2015","621251"
"5162","2015","621268"
"5162","2015","621269"
"5162","2015","621270"
"5162","2015","621271"
"5162","2015","621272"
"14887","2015","621318"
"14887","2015","621319"
"14887","2015","621320"
"15103","2015","621338"
"15103","2015","621339"
"15103","2015","621340"
"15103","2015","621341"
"15103","2015","621342"
"15103","2015","621343"
"15103","2015","621344"
"15103","2015","621345"
"9175","2015","621428"
"9175","2015","621429"
"9175","2015","621430"
"12795","2015","621434"
"12795","2015","621435"
"12795","2015","621436"
"2802","2015","621459"
"2802","2015","621460"
"2802","2015","621461"
"2802","2015","621462"
"2802","2015","621463"
"2802","2015","621464"
"4697","2015","621482"
"4697","2015","621483"
"4697","2015","621484"
"4697","2015","621485"
"4697","2015","621486"
"1065","2015","621497"
"1065","2015","621498"
"1065","2015","621499"
"1300","2015","621503"
"1300","2015","621504"
"1300","2015","621505"
"1300","2015","621506"
"1300","2015","621507"
"13804","2015","621508"
"13804","2015","621509"
"14162","2015","621510"
"14162","2015","621511"
"14162","2015","621512"
"5502","2015","621513"
"5502","2015","621514"
"5502","2015","621515"
"5502","2015","621516"
"15255","2015","621532"
"15255","2015","621533"
"15255","2015","621534"
"15233","2015","621541"
"15233","2015","621542"
"15233","2015","621543"
"8050","2015","621548"
"8050","2015","621549"
"8050","2015","621550"
"4594","2015","621557"
"4594","2015","621558"
"4594","2015","621559"
"4594","2015","621560"
"4594","2015","621561"
"15240","2015","621581"
"15240","2015","621582"
"15240","2015","621583"
"4650","2015","621592"
"4650","2015","621593"
"4650","2015","621594"
"1808","2015","621595"
"1808","2015","621596"
"1808","2015","621597"
"1808","2015","621598"
"1808","2015","621599"
"8559","2015","621600"
"8559","2015","621601"
"4322","2015","621633"
"4322","2015","621634"
"4322","2015","621635"
"4322","2015","621636"
"4322","2015","621637"
"7755","2015","621654"
"7755","2015","621655"
"7852","2015","621703"
"7852","2015","621704"
"7852","2015","621705"
"7852","2015","621706"
"4706","2015","621733"
"4706","2015","621734"
"4706","2015","621735"
"4706","2015","621736"
"13873","2015","621765"
"13873","2015","621766"
"13873","2015","621767"
"13873","2015","621768"
"13873","2015","621769"
"1367","2015","621776"
"1367","2015","621777"
"1367","2015","621778"
"2355","2015","621813"
"2355","2015","621814"
"2355","2015","621815"
"2355","2015","621816"
"2355","2015","621817"
"2355","2015","621818"
"14161","2015","621830"
"14161","2015","621831"
"14161","2015","621832"
"8071","2015","621888"
"8071","2015","621889"
"8071","2015","621890"
"8063","2015","621894"
"8063","2015","621895"
"8063","2015","621896"
"15257","2015","621981"
"15257","2015","621982"
"15257","2015","621983"
"12902","2015","622020"
"12902","2015","622021"
"12902","2015","622022"
"5725","2015","622024"
"5725","2015","622026"
"5725","2015","622028"
"12075","2015","622062"
"12075","2015","622063"
"12075","2015","622064"
"14839","2015","622079"
"14839","2015","622080"
"14839","2015","622081"
"14839","2015","622082"
"15296","2015","622168"
"15296","2015","622169"
"15296","2015","622170"
"15345","2015","622171"
"15345","2015","622172"
"15345","2015","622173"
"5393","2015","622180"
"5393","2015","622181"
"5393","2015","622182"
"9267","2015","622183"
"9267","2015","622184"
"9267","2015","622185"
"7923","2015","622189"
"7923","2015","622190"
"7923","2015","622191"
"4124","2015","622212"
"4124","2015","622213"
"4124","2015","622214"
"2971","2015","622230"
"2971","2015","622231"
"2971","2015","622232"
"1423","2015","622292"
"1423","2015","622293"
"1423","2015","622294"
"1423","2015","622295"
"1423","2015","622296"
"4137","2015","622326"
"4137","2015","622327"
"4137","2015","622328"
"9772","2015","622344"
"9772","2015","622345"
"9772","2015","622346"
"14170","2015","622355"
"14170","2015","622356"
"14170","2015","622357"
"14170","2015","622358"
"14170","2015","622359"
"1255","2015","622414"
"1255","2015","622416"
"1255","2015","622418"
"1255","2015","622419"
"1255","2015","622420"
"15259","2015","622412"
"15259","2015","622413"
"15259","2015","622415"
"15259","2015","622417"
"7713","2015","622421"
"7713","2015","622422"
"7713","2015","622423"
"5402","2015","622428"
"5402","2015","622429"
"5402","2015","622430"
"5699","2015","622468"
"5699","2015","622469"
"5699","2015","622470"
"5699","2015","622471"
"14878","2015","622481"
"14878","2015","622482"
"14878","2015","622483"
"4576","2015","622487"
"4576","2015","622488"
"4576","2015","622489"
"4576","2015","622490"
"12738","2015","622491"
"12738","2015","622492"
"12738","2015","622493"
"4450","2015","622494"
"4450","2015","622495"
"4450","2015","622496"
"4450","2015","622497"
"15266","2015","622504"
"15266","2015","622505"
"15266","2015","622506"
"15266","2015","622507"
"15266","2015","622508"
"15291","2015","622529"
"15291","2015","622530"
"15291","2015","622531"
"2989","2015","622549"
"2989","2015","622550"
"2989","2015","622551"
"2989","2015","622552"
"12768","2015","622582"
"12768","2015","622583"
"12768","2015","622584"
"12768","2015","622585"
"1617","2015","622604"
"1617","2015","622605"
"1617","2015","622606"
"1617","2015","622607"
"1617","2015","622608"
"1282","2015","622623"
"1282","2015","622624"
"1282","2015","622625"
"1282","2015","622626"
"1282","2015","622627"
"1282","2015","622628"
"13780","2015","622647"
"13780","2015","622648"
"13780","2015","622649"
"13780","2015","622650"
"7815","2015","622660"
"7815","2015","622661"
"7815","2015","622662"
"7815","2015","622663"
"7815","2015","622664"
"12407","2015","622685"
"12407","2015","622686"
"12407","2015","622687"
"12875","2015","622699"
"12875","2015","622700"
"1511","2015","622715"
"1511","2015","622716"
"1511","2015","622717"
"1511","2015","622718"
"1511","2015","622719"
"1511","2015","622720"
"1511","2015","622721"
"1511","2015","622722"
"8446","2015","622753"
"8446","2015","622754"
"8446","2015","622755"
"8326","2015","622750"
"8326","2015","622751"
"8326","2015","622752"
"8317","2015","622823"
"8317","2015","622824"
"8317","2015","622825"
"12301","2015","622828"
"12301","2015","622829"
"12301","2015","622830"
"1316","2015","622861"
"1316","2015","622862"
"1316","2015","622863"
"1316","2015","622864"
"14438","2015","622966"
"14438","2015","622967"
"14438","2015","622968"
"14438","2015","622969"
"14438","2015","622970"
"14438","2015","622971"
"12368","2015","623003"
"12368","2015","623004"
"12368","2015","623005"
"12368","2015","623006"
"9510","2015","623007"
"9510","2015","623008"
"9070","2015","623009"
"9070","2015","623010"
"1197","2015","623038"
"1197","2015","623039"
"1416","2015","623066"
"1416","2015","623067"
"1416","2015","623068"
"1416","2015","623069"
"1416","2015","623070"
"1416","2015","623071"
"13466","2015","623089"
"13466","2015","623090"
"13466","2015","623091"
"13466","2015","623092"
"9274","2015","623118"
"9274","2015","623119"
"9274","2015","623120"
"13265","2015","623124"
"13265","2015","623125"
"13265","2015","623126"
"5463","2015","623127"
"5463","2015","623128"
"5463","2015","623129"
"5463","2015","623130"
"5463","2015","623131"
"15270","2015","623137"
"15270","2015","623138"
"15270","2015","623139"
"15270","2015","623140"
"1904","2015","623141"
"1904","2015","623142"
"1904","2015","623143"
"5449","2015","623177"
"5449","2015","623178"
"5449","2015","623179"
"5449","2015","623180"
"5449","2015","623181"
"5449","2015","623182"
"5499","2015","623213"
"5499","2015","623214"
"5499","2015","623215"
"5499","2015","623216"
"5499","2015","623217"
"14155","2015","623246"
"14155","2015","623247"
"14155","2015","623248"
"9286","2015","623273"
"9286","2015","623274"
"9496","2015","623281"
"9496","2015","623282"
"9496","2015","623283"
"1257","2015","623307"
"1257","2015","623308"
"1257","2015","623309"
"1257","2015","623310"
"1257","2015","623311"
"1257","2015","623312"
"5412","2015","623322"
"5412","2015","623323"
"5412","2015","623324"
"2333","2015","623376"
"2333","2015","623377"
"2333","2015","623378"
"2333","2015","623379"
"2333","2015","623380"
"5524","2015","623384"
"5524","2015","623385"
"5524","2015","623386"
"5524","2015","623387"
