"college_institution_id","survey_year","teaching_staff_sanctioned_strength_id"
"13363","2015","602594"
"13363","2015","602595"
"35033","2015","602596"
"35033","2015","602597"
"35033","2015","602598"
"34646","2015","602599"
"34646","2015","602600"
"34646","2015","602601"
"34646","2015","602602"
"34646","2015","602603"
"6299","2015","602604"
"6299","2015","602605"
"6299","2015","602606"
"48049","2015","602607"
"48049","2015","602608"
"48049","2015","602609"
"48049","2015","602610"
"12703","2015","602613"
"12703","2015","602614"
"12703","2015","602615"
"12703","2015","602616"
"46180","2015","602617"
"46180","2015","602618"
"46180","2015","602619"
"46180","2015","602620"
"46180","2015","602621"
"49888","2015","602631"
"49888","2015","602632"
"49888","2015","602633"
"13066","2015","602639"
"13066","2015","602640"
"13066","2015","602641"
"13066","2015","602642"
"31620","2015","602643"
"31620","2015","602644"
"31620","2015","602645"
"31620","2015","602646"
"31620","2015","602647"
"10206","2015","602648"
"10206","2015","602649"
"10206","2015","602650"
"46683","2015","602651"
"46683","2015","602652"
"46683","2015","602653"
"46683","2015","602654"
"46683","2015","602655"
"10181","2015","602656"
"10181","2015","602657"
"10181","2015","602658"
"10181","2015","602659"
"31033","2015","602660"
"31033","2015","602661"
"31033","2015","602662"
"31033","2015","602663"
"31033","2015","602664"
"12335","2015","602669"
"12335","2015","602670"
"12335","2015","602671"
"12335","2015","602672"
"40174","2015","602673"
"40174","2015","602674"
"40174","2015","602675"
"40174","2015","602676"
"40174","2015","602677"
"40174","2015","602678"
"47453","2015","602679"
"47453","2015","602680"
"47453","2015","602681"
"30075","2015","602682"
"30075","2015","602683"
"30075","2015","602684"
"30075","2015","602685"
"30075","2015","602686"
"30075","2015","602687"
"30075","2015","602688"
"30075","2015","602689"
"29835","2015","602690"
"29835","2015","602691"
"29835","2015","602692"
"29835","2015","602693"
"29835","2015","602694"
"29835","2015","602695"
"29835","2015","602696"
"16931","2015","602697"
"16931","2015","602698"
"16931","2015","602699"
"16931","2015","602700"
"16931","2015","602701"
"16931","2015","602702"
"29252","2015","602706"
"29252","2015","602707"
"29252","2015","602708"
"29252","2015","602709"
"29252","2015","602710"
"29252","2015","602711"
"29252","2015","602712"
"20839","2015","602717"
"20839","2015","602718"
"20839","2015","602719"
"20839","2015","602720"
"20839","2015","602721"
"36018","2015","602722"
"36018","2015","602723"
"36018","2015","602724"
"36018","2015","602725"
"36018","2015","602726"
"36018","2015","602727"
"28578","2015","602728"
"28578","2015","602729"
"28578","2015","602730"
"20847","2015","602731"
"20847","2015","602732"
"20847","2015","602733"
"10193","2015","602740"
"10193","2015","602741"
"10193","2015","602742"
"10193","2015","602743"
"10193","2015","602744"
"48792","2015","602745"
"48792","2015","602746"
"48792","2015","602747"
"14753","2015","602748"
"14753","2015","602749"
"14753","2015","602750"
"42096","2015","602751"
"42096","2015","602752"
"42096","2015","602753"
"42096","2015","602754"
"42096","2015","602755"
"42096","2015","602756"
"29027","2015","602757"
"29027","2015","602758"
"29027","2015","602759"
"29027","2015","602760"
"21813","2015","602761"
"21813","2015","602762"
"21813","2015","602763"
"28945","2015","602768"
"28945","2015","602769"
"28945","2015","602770"
"11532","2015","602778"
"11532","2015","602779"
"11532","2015","602780"
"52569","2015","602787"
"52569","2015","602788"
"52569","2015","602789"
"46854","2015","602790"
"46854","2015","602791"
"46854","2015","602792"
"46854","2015","602793"
"46854","2015","602794"
"48298","2015","602807"
"48298","2015","602808"
"48298","2015","602809"
"34538","2015","602810"
"34538","2015","602811"
"34538","2015","602812"
"34538","2015","602813"
"29186","2015","602814"
"29186","2015","602815"
"29186","2015","602816"
"29186","2015","602817"
"29186","2015","602818"
"29186","2015","602819"
"53477","2015","602820"
"53477","2015","602821"
"19194","2015","602822"
"19194","2015","602823"
"44947","2015","602824"
"44947","2015","602825"
"44947","2015","602826"
"44947","2015","602827"
"44947","2015","602828"
"44947","2015","602829"
"16872","2015","602830"
"16872","2015","602831"
"16872","2015","602832"
"16872","2015","602833"
"16872","2015","602834"
"28916","2015","602835"
"28916","2015","602836"
"28916","2015","602837"
"28916","2015","602838"
"27940","2015","602839"
"27940","2015","602840"
"27940","2015","602841"
"27940","2015","602842"
"22134","2015","602852"
"22134","2015","602853"
"22134","2015","602854"
"52657","2015","602855"
"52657","2015","602856"
"52657","2015","602857"
"53162","2015","602858"
"53162","2015","602859"
"53162","2015","602860"
"49101","2015","602865"
"49101","2015","602866"
"49101","2015","602867"
"49101","2015","602868"
"49101","2015","602869"
"49101","2015","602870"
"49101","2015","602871"
"49101","2015","602872"
"49101","2015","602873"
"36209","2015","602874"
"36209","2015","602875"
"39103","2015","602880"
"39103","2015","602881"
"39103","2015","602882"
"29097","2015","602891"
"29097","2015","602892"
"29097","2015","602893"
"29097","2015","602894"
"29097","2015","602895"
"29097","2015","602896"
"17957","2015","602897"
"17957","2015","602898"
"17957","2015","602899"
"17957","2015","602900"
"17957","2015","602901"
"52481","2015","602902"
"6558","2015","602912"
"6558","2015","602913"
"6558","2015","602914"
"9787","2015","602915"
"9787","2015","602916"
"9787","2015","602917"
"9787","2015","602918"
"9787","2015","602919"
"9787","2015","602920"
"21260","2015","602929"
"21260","2015","602930"
"21260","2015","602931"
"21260","2015","602932"
"12437","2015","602933"
"12437","2015","602934"
"12437","2015","602935"
"46684","2015","602936"
"46684","2015","602937"
"46684","2015","602938"
"46684","2015","602939"
"46684","2015","602940"
"53041","2015","602941"
"53041","2015","602942"
"53041","2015","602943"
"53041","2015","602944"
"17463","2015","602945"
"17463","2015","602946"
"17463","2015","602947"
"18028","2015","602948"
"18028","2015","602949"
"18028","2015","602950"
"18028","2015","602951"
"53176","2015","602952"
"53176","2015","602953"
"44666","2015","602954"
"44666","2015","602955"
"44666","2015","602956"
"44666","2015","602957"
"49517","2015","602958"
"49517","2015","602959"
"49517","2015","602960"
"49517","2015","602961"
"20887","2015","602965"
"20887","2015","602966"
"20887","2015","602967"
"20887","2015","602968"
"49497","2015","602976"
"49497","2015","602977"
"49497","2015","602978"
"16256","2015","602979"
"16256","2015","602980"
"47560","2015","602981"
"47560","2015","602982"
"47560","2015","602983"
"47560","2015","602984"
"47560","2015","602985"
"47560","2015","602987"
"47560","2015","602988"
"18859","2015","602994"
"18859","2015","602995"
"18859","2015","602996"
"17595","2015","603006"
"17595","2015","603007"
"17595","2015","603008"
"50199","2015","603009"
"50199","2015","603010"
"50199","2015","603011"
"50199","2015","603012"
"17688","2015","603013"
"17688","2015","603014"
"17688","2015","603015"
"17688","2015","603016"
"17688","2015","603017"
"17688","2015","603018"
"14406","2015","603019"
"14406","2015","603020"
"14406","2015","603021"
"34871","2015","603030"
"34871","2015","603031"
"34871","2015","603032"
"8173","2015","603064"
"8173","2015","603065"
"8173","2015","603066"
"8173","2015","603067"
"8173","2015","603068"
"8173","2015","603069"
"14456","2015","603073"
"14456","2015","603074"
"14456","2015","603075"
"16830","2015","603076"
"16830","2015","603077"
"16830","2015","603078"
"16830","2015","603079"
"29470","2015","603080"
"29470","2015","603081"
"29470","2015","603082"
"29470","2015","603083"
"29470","2015","603084"
"16347","2015","603085"
"16347","2015","603086"
"16347","2015","603087"
"29461","2015","603091"
"29461","2015","603092"
"29461","2015","603093"
"29461","2015","603094"
"29461","2015","603095"
"22524","2015","603096"
"22524","2015","603097"
"22524","2015","603098"
"21254","2015","603099"
"21254","2015","603100"
"21254","2015","603101"
"21254","2015","603102"
"21254","2015","603103"
"21254","2015","603104"
"47387","2015","603105"
"47387","2015","603106"
"16596","2015","603111"
"16596","2015","603112"
"16596","2015","603113"
"16596","2015","603114"
"17306","2015","603115"
"17306","2015","603116"
"17306","2015","603117"
"17306","2015","603118"
"17306","2015","603119"
"17306","2015","603120"
"33950","2015","603121"
"33950","2015","603122"
"33950","2015","603123"
"27316","2015","603124"
"27316","2015","603125"
"27316","2015","603126"
"27316","2015","603127"
"27316","2015","603128"
"46515","2015","603132"
"46515","2015","603133"
"48174","2015","603134"
"48174","2015","603135"
"48174","2015","603136"
"48174","2015","603137"
"48174","2015","603138"
"48174","2015","603139"
"12338","2015","603140"
"12338","2015","603141"
"9328","2015","603145"
"9328","2015","603146"
"9328","2015","603147"
"9328","2015","603148"
"8386","2015","603149"
"8386","2015","603150"
"8386","2015","603151"
"35042","2015","603163"
"35042","2015","603164"
"35042","2015","603165"
"9846","2015","603175"
"9846","2015","603176"
"9846","2015","603177"
"9846","2015","603178"
"29181","2015","603179"
"29181","2015","603180"
"29181","2015","603181"
"29181","2015","603182"
"29181","2015","603183"
"29181","2015","603184"
"29181","2015","603185"
"6000","2015","603186"
"6000","2015","603187"
"6000","2015","603188"
"17888","2015","603189"
"17888","2015","603190"
"17888","2015","603191"
"29198","2015","603192"
"29198","2015","603193"
"29198","2015","603194"
"29198","2015","603195"
"29198","2015","603196"
"29198","2015","603197"
"29198","2015","603198"
"38494","2015","603199"
"38494","2015","603200"
"38494","2015","603201"
"13357","2015","603202"
"13357","2015","603203"
"13357","2015","603204"
"13357","2015","603205"
"13357","2015","603206"
"13357","2015","603207"
"10472","2015","603212"
"10472","2015","603213"
"10472","2015","603214"
"10472","2015","603215"
"10472","2015","603216"
"10472","2015","603217"
"19321","2015","603218"
"19321","2015","603219"
"19321","2015","603220"
"19321","2015","603221"
"19321","2015","603222"
"10080","2015","603223"
"10080","2015","603224"
"10080","2015","603225"
"18347","2015","603226"
"18347","2015","603227"
"18347","2015","603228"
"18347","2015","603229"
"10295","2015","603230"
"10295","2015","603231"
"10295","2015","603232"
"10295","2015","603233"
"10295","2015","603234"
"10295","2015","603235"
"15274","2015","603236"
"15274","2015","603237"
"15274","2015","603238"
"15274","2015","603239"
"15274","2015","603240"
"46066","2015","603241"
"46066","2015","603242"
"46066","2015","603243"
"46066","2015","603244"
"36918","2015","603245"
"36918","2015","603246"
"36918","2015","603247"
"36918","2015","603248"
"36918","2015","603249"
"36918","2015","603250"
"36918","2015","603251"
"36918","2015","603252"
"8869","2015","603253"
"8869","2015","603254"
"8869","2015","603255"
"8869","2015","603256"
"8869","2015","603257"
"34923","2015","603262"
"34923","2015","603263"
"34923","2015","603264"
"34923","2015","603265"
"34923","2015","603266"
"35320","2015","603267"
"35320","2015","603268"
"14719","2015","603274"
"14719","2015","603275"
"14719","2015","603276"
"14719","2015","603277"
"14719","2015","603278"
"31644","2015","603284"
"31644","2015","603285"
"31644","2015","603286"
"6658","2015","603293"
"6658","2015","603294"
"6658","2015","603295"
"6658","2015","603296"
"47939","2015","603302"
"47939","2015","603303"
"47939","2015","603304"
"49347","2015","603305"
"49347","2015","603306"
"49347","2015","603307"
"8452","2015","603308"
"8452","2015","603309"
"8452","2015","603310"
"8452","2015","603311"
"8452","2015","603312"
"11689","2015","603318"
"11689","2015","603319"
"11689","2015","603320"
"11689","2015","603321"
"11689","2015","603322"
"11689","2015","603323"
"11689","2015","603324"
"9698","2015","603325"
"9698","2015","603326"
"9698","2015","603327"
"9698","2015","603328"
"9698","2015","603329"
"21779","2015","603330"
"21779","2015","603331"
"21779","2015","603332"
"21779","2015","603333"
"21779","2015","603334"
"21779","2015","603335"
"16908","2015","603336"
"16908","2015","603337"
"16908","2015","603338"
"41046","2015","603349"
"41046","2015","603350"
"41046","2015","603351"
"41046","2015","603352"
"41046","2015","603353"
"41046","2015","603354"
"27865","2015","603355"
"27865","2015","603356"
"27865","2015","603357"
"28433","2015","603358"
"28433","2015","603359"
"28433","2015","603360"
"28433","2015","603361"
"28433","2015","603362"
"28433","2015","603363"
"28645","2015","603364"
"28645","2015","603365"
"28645","2015","603366"
"49631","2015","603379"
"49631","2015","603380"
"49631","2015","603381"
"43704","2015","603388"
"43704","2015","603389"
"43704","2015","603390"
"43704","2015","603391"
"40588","2015","603395"
"40588","2015","603396"
"40588","2015","603397"
"40588","2015","603398"
"35251","2015","603399"
"35251","2015","603400"
"35251","2015","603401"
"35251","2015","603402"
"43542","2015","603409"
"43542","2015","603410"
"43542","2015","603411"
"43542","2015","603412"
"1316","2015","603413"
"1316","2015","603414"
"1316","2015","603415"
"1316","2015","603416"
"1316","2015","603417"
"1316","2015","603418"
"1316","2015","603419"
"25671","2015","603420"
"25671","2015","603421"
"25671","2015","603422"
"25671","2015","603423"
"25671","2015","603424"
"44990","2015","603425"
"44990","2015","603426"
"44990","2015","603427"
"44990","2015","603428"
"26096","2015","603432"
"26096","2015","603433"
"26096","2015","603434"
"36384","2015","603437"
"36384","2015","603438"
"36384","2015","603439"
"48217","2015","603445"
"48217","2015","603446"
"48217","2015","603447"
"48217","2015","603448"
"16468","2015","603456"
"16468","2015","603457"
"16468","2015","603458"
"16468","2015","603459"
"16468","2015","603460"
"31667","2015","603461"
"31667","2015","603462"
"31667","2015","603463"
"31667","2015","603464"
"40769","2015","603465"
"40769","2015","603466"
"40769","2015","603467"
"40769","2015","603468"
"52973","2015","603469"
"52973","2015","603470"
"52973","2015","603471"
"42589","2015","603477"
"42589","2015","603478"
"42589","2015","603479"
"42589","2015","603480"
"42589","2015","603481"
"46947","2015","603491"
"46947","2015","603492"
"46947","2015","603493"
"17950","2015","603494"
"17950","2015","603495"
"17950","2015","603496"
"17950","2015","603497"
"17950","2015","603498"
"17950","2015","603499"
"40328","2015","603507"
"40328","2015","603508"
"40328","2015","603509"
"40328","2015","603510"
"16732","2015","603513"
"16732","2015","603514"
"16732","2015","603515"
"16732","2015","603516"
"41090","2015","603520"
"41090","2015","603521"
"41090","2015","603522"
"41090","2015","603523"
"41090","2015","603524"
"21021","2015","603525"
"21021","2015","603526"
"21021","2015","603527"
"21021","2015","603528"
"30751","2015","603535"
"30751","2015","603536"
"30751","2015","603537"
"30751","2015","603538"
"46137","2015","603539"
"46137","2015","603540"
"46137","2015","603541"
"46137","2015","603542"
"46137","2015","603543"
"45370","2015","603549"
"45370","2015","603550"
"45370","2015","603551"
"45370","2015","603552"
"45370","2015","603553"
"18336","2015","603557"
"18336","2015","603558"
"18336","2015","603559"
"18336","2015","603560"
"32892","2015","603561"
"32892","2015","603562"
"32892","2015","603563"
"32892","2015","603564"
"32892","2015","603565"
"32892","2015","603566"
"52125","2015","603567"
"52125","2015","603568"
"52125","2015","603569"
"45947","2015","603570"
"45947","2015","603571"
"45947","2015","603572"
"45947","2015","603573"
"45947","2015","603574"
"31728","2015","603575"
"31728","2015","603576"
"31728","2015","603577"
"9551","2015","603578"
"9551","2015","603579"
"9551","2015","603580"
"29897","2015","603581"
"29897","2015","603582"
"29897","2015","603583"
"17482","2015","603584"
"17482","2015","603585"
"17482","2015","603586"
"52848","2015","603587"
"52848","2015","603588"
"52848","2015","603589"
"44498","2015","603590"
"44498","2015","603591"
"30885","2015","603592"
"30885","2015","603593"
"9899","2015","603599"
"9899","2015","603600"
"9899","2015","603601"
"33945","2015","603606"
"33945","2015","603607"
"33945","2015","603608"
"33945","2015","603609"
"33945","2015","603610"
"20274","2015","603611"
"20274","2015","603612"
"20274","2015","603613"
"39101","2015","603617"
"39101","2015","603618"
"39101","2015","603619"
"39101","2015","603620"
"29846","2015","603621"
"29846","2015","603622"
"29846","2015","603623"
"11328","2015","603624"
"11328","2015","603625"
"11328","2015","603626"
"40047","2015","603634"
"40047","2015","603635"
"40047","2015","603636"
"12528","2015","603637"
"12528","2015","603638"
"12528","2015","603639"
"27240","2015","603640"
"27240","2015","603641"
"27240","2015","603642"
"27240","2015","603643"
"27240","2015","603644"
"7383","2015","603645"
"7383","2015","603646"
"7383","2015","603647"
"45247","2015","603651"
"45247","2015","603652"
"45247","2015","603653"
"38453","2015","603657"
"38453","2015","603658"
"38453","2015","603659"
"44135","2015","603660"
"44135","2015","603661"
"44135","2015","603662"
"44135","2015","603663"
"47601","2015","603664"
"47601","2015","603665"
"47601","2015","603666"
"47601","2015","603667"
"26076","2015","603668"
"26076","2015","603669"
"26076","2015","603670"
"26076","2015","603671"
"26076","2015","603672"
"9032","2015","603673"
"9032","2015","603674"
"9032","2015","603675"
"9032","2015","603676"
"12283","2015","603677"
"12283","2015","603678"
"12283","2015","603679"
"28802","2015","603684"
"28802","2015","603685"
"28802","2015","603686"
"28802","2015","603687"
"28802","2015","603688"
"15620","2015","603689"
"15620","2015","603690"
"15620","2015","603691"
"15620","2015","603692"
"15620","2015","603693"
"15620","2015","603694"
"53430","2015","603695"
"53430","2015","603696"
"26876","2015","603704"
"26876","2015","603705"
"26876","2015","603706"
"26876","2015","603707"
"26876","2015","603708"
"26876","2015","603709"
"19403","2015","603710"
"19403","2015","603711"
"19403","2015","603712"
"47588","2015","603719"
"47588","2015","603720"
"47588","2015","603721"
"47456","2015","603722"
"47456","2015","603723"
"47456","2015","603724"
"17770","2015","603725"
"17770","2015","603726"
"17770","2015","603727"
"17770","2015","603728"
"17770","2015","603729"
"17770","2015","603730"
"7946","2015","603731"
"7946","2015","603732"
"7946","2015","603733"
"18775","2015","603734"
"18775","2015","603735"
"18775","2015","603736"
"18775","2015","603737"
"49164","2015","603738"
"49164","2015","603739"
"49164","2015","603740"
"49164","2015","603741"
"42335","2015","603742"
"42335","2015","603743"
"42335","2015","603744"
"50913","2015","603745"
"50913","2015","603746"
"50913","2015","603747"
"29828","2015","603748"
"29828","2015","603749"
"29828","2015","603750"
"28917","2015","603757"
"28917","2015","603758"
"28917","2015","603759"
"31680","2015","603771"
"31680","2015","603772"
"17937","2015","603773"
"17937","2015","603774"
"17937","2015","603775"
"17937","2015","603776"
"17937","2015","603777"
"17937","2015","603778"
"17937","2015","603779"
"17945","2015","603790"
"17945","2015","603791"
"17945","2015","603792"
"17945","2015","603793"
"17945","2015","603794"
"28773","2015","603804"
"28773","2015","603805"
"28773","2015","603806"
"26690","2015","603807"
"26690","2015","603808"
"26690","2015","603809"
"26690","2015","603810"
"46685","2015","603811"
"46685","2015","603812"
"46685","2015","603813"
"46685","2015","603814"
"46685","2015","603815"
"22205","2015","603816"
"22205","2015","603817"
"22205","2015","603818"
"15915","2015","603828"
"15915","2015","603829"
"15915","2015","603830"
"17012","2015","603831"
"17012","2015","603832"
"17012","2015","603833"
"17012","2015","603834"
"17012","2015","603835"
"17012","2015","603836"
"17012","2015","603837"
"21131","2015","603838"
"21131","2015","603839"
"21131","2015","603840"
"6148","2015","603841"
"6148","2015","603842"
"6148","2015","603843"
"6148","2015","603844"
"6148","2015","603845"
"6148","2015","603846"
"14220","2015","603847"
"14220","2015","603848"
"14220","2015","603849"
"14220","2015","603850"
"14220","2015","603851"
"14220","2015","603852"
"14220","2015","603853"
"14220","2015","603854"
"17973","2015","603855"
"17973","2015","603856"
"17973","2015","603857"
"17973","2015","603858"
"17973","2015","603859"
"51387","2015","603860"
"51387","2015","603861"
"51387","2015","603862"
"41044","2015","603866"
"41044","2015","603867"
"41044","2015","603868"
"41044","2015","603869"
"41044","2015","603870"
"47424","2015","603871"
"47424","2015","603872"
"47424","2015","603873"
"19426","2015","603874"
"19426","2015","603875"
"19426","2015","603876"
"52552","2015","603880"
"52552","2015","603881"
"29039","2015","603882"
"29039","2015","603883"
"29039","2015","603884"
"29039","2015","603885"
"29039","2015","603886"
"29039","2015","603887"
"29039","2015","603888"
"35381","2015","603894"
"35381","2015","603895"
"35381","2015","603896"
"35381","2015","603897"
"35381","2015","603898"
"13537","2015","603899"
"13537","2015","603900"
"13537","2015","603901"
"47592","2015","603902"
"47592","2015","603903"
"47592","2015","603904"
"47592","2015","603905"
"47592","2015","603906"
"10092","2015","603907"
"10092","2015","603908"
"10092","2015","603909"
"10092","2015","603910"
"10092","2015","603911"
"44920","2015","603912"
"44920","2015","603913"
"44920","2015","603914"
"44920","2015","603915"
"40207","2015","603916"
"40207","2015","603917"
"40207","2015","603918"
"40207","2015","603919"
"40207","2015","603920"
"16753","2015","603929"
"16753","2015","603930"
"16753","2015","603931"
"16753","2015","603932"
"16753","2015","603933"
"16753","2015","603934"
"15236","2015","603935"
"15236","2015","603936"
"15236","2015","603937"
"16917","2015","603941"
"16917","2015","603942"
"16917","2015","603943"
"46038","2015","603952"
"46038","2015","603953"
"46038","2015","603954"
"46038","2015","603955"
"46038","2015","603956"
"28958","2015","603957"
"28958","2015","603958"
"28958","2015","603959"
"28958","2015","603960"
"8682","2015","603961"
"8682","2015","603962"
"8682","2015","603963"
"8682","2015","603964"
"53476","2015","603969"
"53476","2015","603970"
"53476","2015","603971"
"53476","2015","603972"
"21297","2015","603973"
"21297","2015","603974"
"21297","2015","603975"
"21297","2015","603976"
"21297","2015","603977"
"21297","2015","603978"
"12231","2015","603979"
"12231","2015","603980"
"12231","2015","603981"
"12231","2015","603982"
"12231","2015","603983"
"12231","2015","603984"
"51536","2015","603985"
"51536","2015","603986"
"51536","2015","603987"
"16966","2015","603996"
"16966","2015","603997"
"16966","2015","603998"
"16966","2015","603999"
"9847","2015","604000"
"9847","2015","604001"
"9847","2015","604002"
"9847","2015","604003"
"52297","2015","604004"
"52297","2015","604005"
"32613","2015","604006"
"32613","2015","604007"
"32613","2015","604008"
"32613","2015","604009"
"35634","2015","604013"
"35634","2015","604014"
"35634","2015","604015"
"39023","2015","604016"
"39023","2015","604017"
"39023","2015","604018"
"27886","2015","604026"
"27886","2015","604027"
"27886","2015","604028"
"27886","2015","604029"
"38740","2015","604030"
"38740","2015","604031"
"38740","2015","604032"
"38740","2015","604033"
"45836","2015","604037"
"45836","2015","604038"
"45836","2015","604039"
"16703","2015","604044"
"16703","2015","604045"
"16703","2015","604046"
"16703","2015","604047"
"39774","2015","604048"
"39774","2015","604049"
"39774","2015","604050"
"39774","2015","604051"
"5915","2015","604058"
"5915","2015","604059"
"5915","2015","604060"
"5915","2015","604061"
"36449","2015","604062"
"36449","2015","604063"
"36449","2015","604064"
"49574","2015","604065"
"49574","2015","604066"
"49574","2015","604067"
"11613","2015","604068"
"11613","2015","604069"
"11613","2015","604070"
"46806","2015","604075"
"46806","2015","604076"
"46806","2015","604077"
"50312","2015","604078"
"50312","2015","604079"
"50312","2015","604080"
"50312","2015","604081"
"50312","2015","604082"
"50312","2015","604083"
"47586","2015","604084"
"47586","2015","604085"
"47586","2015","604086"
"10308","2015","604087"
"10308","2015","604088"
"10308","2015","604089"
"16028","2015","604090"
"16028","2015","604091"
"16028","2015","604092"
"16028","2015","604093"
"16028","2015","604094"
"47589","2015","604099"
"47589","2015","604100"
"47589","2015","604101"
"49508","2015","604102"
"49508","2015","604103"
"49508","2015","604104"
"50598","2015","604105"
"50598","2015","604106"
"50598","2015","604107"
"35047","2015","604108"
"35047","2015","604109"
"35047","2015","604110"
"35047","2015","604111"
"15849","2015","604112"
"15849","2015","604113"
"15849","2015","604114"
"17707","2015","604115"
"17707","2015","604116"
"17707","2015","604117"
"42147","2015","604118"
"42147","2015","604119"
"42147","2015","604120"
"16831","2015","604121"
"16831","2015","604122"
"16831","2015","604123"
"44456","2015","604124"
"44456","2015","604125"
"36500","2015","604126"
"36500","2015","604127"
"52420","2015","604128"
"52420","2015","604129"
"52420","2015","604130"
"52420","2015","604131"
"16801","2015","604132"
"16801","2015","604133"
"16801","2015","604134"
"16801","2015","604135"
"11608","2015","604146"
"11608","2015","604147"
"11608","2015","604148"
"11608","2015","604149"
"11608","2015","604150"
"11608","2015","604151"
"11608","2015","604152"
"38687","2015","604160"
"38687","2015","604161"
"38687","2015","604162"
"42206","2015","604169"
"42206","2015","604170"
"42206","2015","604171"
"42206","2015","604172"
"42206","2015","604173"
"42206","2015","604174"
"40329","2015","604175"
"40329","2015","604176"
"40329","2015","604177"
"40329","2015","604178"
"40329","2015","604179"
"40329","2015","604180"
"40329","2015","604181"
"6134","2015","604182"
"6134","2015","604183"
"6134","2015","604184"
"6134","2015","604185"
"6134","2015","604186"
"27109","2015","604187"
"27109","2015","604188"
"27109","2015","604189"
"28698","2015","604190"
"28698","2015","604191"
"28698","2015","604192"
"27149","2015","604193"
"27149","2015","604194"
"27149","2015","604195"
"27149","2015","604196"
"27149","2015","604197"
"19155","2015","604198"
"19155","2015","604199"
"19155","2015","604200"
"19155","2015","604201"
"48535","2015","604202"
"48535","2015","604203"
"48535","2015","604204"
"48535","2015","604205"
"34334","2015","604213"
"15664","2015","604206"
"34334","2015","604214"
"15664","2015","604207"
"34334","2015","604215"
"15664","2015","604208"
"15664","2015","604209"
"15664","2015","604210"
"15664","2015","604211"
"15664","2015","604212"
"46741","2015","604220"
"46741","2015","604221"
"46741","2015","604222"
"46741","2015","604223"
"49174","2015","604224"
"49174","2015","604225"
"49174","2015","604226"
"40529","2015","604227"
"40529","2015","604228"
"40529","2015","604229"
"40529","2015","604230"
"40529","2015","604231"
"40529","2015","604232"
"1297","2015","604233"
"1297","2015","604234"
"1297","2015","604235"
"1297","2015","604236"
"50124","2015","604240"
"50124","2015","604241"
"50124","2015","604242"
"10950","2015","604255"
"10950","2015","604256"
"10950","2015","604257"
"13708","2015","604258"
"13708","2015","604259"
"13708","2015","604260"
"28651","2015","604264"
"28651","2015","604265"
"28651","2015","604266"
"28651","2015","604267"
"28651","2015","604268"
"28651","2015","604269"
"6604","2015","604270"
"6604","2015","604271"
"6604","2015","604272"
"47323","2015","604278"
"47323","2015","604279"
"47323","2015","604280"
"47323","2015","604281"
"47323","2015","604282"
"47323","2015","604283"
"47323","2015","604284"
"31709","2015","604285"
"31709","2015","604286"
"31709","2015","604287"
"12033","2015","604288"
"12033","2015","604289"
"12033","2015","604290"
"12033","2015","604291"
"49858","2015","604292"
"49858","2015","604293"
"49858","2015","604294"
"49858","2015","604295"
"49858","2015","604296"
"44685","2015","604297"
"44685","2015","604298"
"44685","2015","604299"
"47585","2015","604300"
"47585","2015","604301"
"47585","2015","604302"
"47585","2015","604303"
"25038","2015","604307"
"25038","2015","604308"
"25038","2015","604309"
"25038","2015","604310"
"25038","2015","604311"
"9723","2015","604312"
"9723","2015","604313"
"9723","2015","604314"
"49751","2015","604315"
"49751","2015","604316"
"20829","2015","604317"
"20829","2015","604318"
"20829","2015","604319"
"20829","2015","604320"
"20829","2015","604321"
"52277","2015","604322"
"52277","2015","604323"
"52277","2015","604324"
"52277","2015","604325"
"35377","2015","604326"
"35377","2015","604327"
"35377","2015","604328"
"35377","2015","604329"
"35377","2015","604330"
"26186","2015","604335"
"26186","2015","604336"
"26186","2015","604337"
"53551","2015","604350"
"53551","2015","604351"
"53551","2015","604352"
"21927","2015","604357"
"21927","2015","604358"
"29095","2015","604369"
"29095","2015","604370"
"29095","2015","604371"
"28940","2015","604379"
"28940","2015","604380"
"28940","2015","604381"
"12431","2015","604384"
"12431","2015","604385"
"12431","2015","604386"
"46769","2015","604387"
"46769","2015","604388"
"46769","2015","604389"
"46769","2015","604390"
"43361","2015","604391"
"43361","2015","604392"
"43361","2015","604393"
"15007","2015","604394"
"15007","2015","604395"
"15007","2015","604396"
"20836","2015","604397"
"20836","2015","604398"
"20836","2015","604399"
"34288","2015","604400"
"34288","2015","604401"
"34288","2015","604402"
"21312","2015","604403"
"21312","2015","604404"
"21312","2015","604405"
"21312","2015","604406"
"21312","2015","604407"
"21312","2015","604408"
"21312","2015","604409"
"21312","2015","604410"
"33447","2015","604411"
"33447","2015","604412"
"33447","2015","604413"
"33447","2015","604414"
"1436","2015","604428"
"1436","2015","604429"
"1436","2015","604430"
"1436","2015","604431"
"1436","2015","604432"
"36206","2015","604438"
"36206","2015","604439"
"36206","2015","604440"
"18010","2015","604456"
"18010","2015","604457"
"18010","2015","604458"
"18010","2015","604459"
"18010","2015","604460"
"18010","2015","604461"
"17001","2015","604462"
"17001","2015","604463"
"17001","2015","604464"
"17001","2015","604465"
"17001","2015","604466"
"17001","2015","604467"
"18115","2015","604471"
"18115","2015","604472"
"18115","2015","604473"
"18115","2015","604474"
"18115","2015","604475"
"18115","2015","604476"
"50895","2015","604488"
"50895","2015","604489"
"50895","2015","604490"
"6593","2015","604491"
"6593","2015","604492"
"6593","2015","604493"
