"standalone_institution_id","student_hostel_id","survey_year"
"2871","166761","2015"
"2871","166762","2015"
"12179","166767","2015"
"12179","166768","2015"
"560","166770","2015"
"560","166771","2015"
"6294","166809","2015"
"6294","166810","2015"
"2859","166822","2015"
"14549","166823","2015"
"14549","166824","2015"
"2969","166842","2015"
"2969","166843","2015"
"5267","166894","2015"
"8778","166897","2015"
"8778","166898","2015"
"7386","166900","2015"
"7386","166901","2015"
"8695","166905","2015"
"8695","166906","2015"
"15241","166939","2015"
"3201","166941","2015"
"3201","166942","2015"
"14547","166943","2015"
"14547","166944","2015"
"7358","166947","2015"
"7358","166948","2015"
"12685","166951","2015"
"12909","166958","2015"
"4095","166971","2015"
"1532","166991","2015"
"5292","166995","2015"
"1582","167002","2015"
"1582","167003","2015"
"6385","167011","2015"
"4337","167019","2015"
"4337","167020","2015"
"12298","167022","2015"
"8177","167044","2015"
"13777","167048","2015"
"13777","167049","2015"
"4484","167076","2015"
"4239","167079","2015"
"4239","167080","2015"
"4239","167081","2015"
"3379","167084","2015"
"2863","167085","2015"
"2863","167086","2015"
"10346","167090","2015"
"14548","167091","2015"
"14548","167092","2015"
"15299","167095","2015"
"14951","167112","2015"
"14951","167113","2015"
"4343","167116","2015"
"4343","167117","2015"
"5406","167118","2015"
"3439","167119","2015"
"3439","167120","2015"
"15205","167132","2015"
"4733","167147","2015"
"4733","167148","2015"
"4733","167149","2015"
"12888","167154","2015"
"8628","167165","2015"
"5473","167189","2015"
"12771","167206","2015"
"12771","167207","2015"
"4256","167211","2015"
"4256","167212","2015"
"2867","167239","2015"
"2867","167240","2015"
"3221","167257","2015"
"4714","167268","2015"
"4714","167269","2015"
"2104","167276","2015"
"2104","167277","2015"
"2747","167284","2015"
"3229","167296","2015"
"3229","167297","2015"
"9877","167338","2015"
"12546","167357","2015"
"2962","167360","2015"
"2962","167361","2015"
"2962","167362","2015"
"4479","167363","2015"
"12906","167391","2015"
"1583","167396","2015"
"3846","167407","2015"
"4038","167426","2015"
"4038","167427","2015"
"4110","167439","2015"
"4110","167440","2015"
"10811","167447","2015"
"10811","167448","2015"
"12772","167456","2015"
"12772","167457","2015"
"4638","167512","2015"
"4638","167513","2015"
"2841","167514","2015"
"2841","167515","2015"
"2900","167554","2015"
"3065","167570","2015"
"12760","167576","2015"
"12760","167577","2015"
"2590","167581","2015"
"12730","167595","2015"
"4319","167629","2015"
"12184","167630","2015"
"2834","167642","2015"
"2834","167643","2015"
"3055","167647","2015"
"5405","167669","2015"
"5405","167670","2015"
"8216","167671","2015"
"2784","167672","2015"
"2784","167673","2015"
"2712","167707","2015"
"12171","167708","2015"
"12171","167709","2015"
"12171","167710","2015"
"12071","167716","2015"
"12071","167717","2015"
"7222","167737","2015"
"6303","167763","2015"
"2285","167773","2015"
"2285","167774","2015"
"2285","167775","2015"
"2868","167776","2015"
"2868","167777","2015"
"15059","167805","2015"
"8187","167806","2015"
"8187","167807","2015"
"13918","167835","2015"
"2799","167838","2015"
"2799","167839","2015"
"2799","167840","2015"
"2887","167896","2015"
"3425","167897","2015"
"3425","167898","2015"
"2897","167901","2015"
"2897","167902","2015"
"3069","167911","2015"
"3069","167912","2015"
"2950","167915","2015"
"2950","167916","2015"
"8774","167917","2015"
"8774","167918","2015"
"2933","167922","2015"
"2933","167923","2015"
"2977","167953","2015"
"2977","167954","2015"
"15237","167977","2015"
"4474","167983","2015"
"3920","167984","2015"
"3920","167985","2015"
"3920","167986","2015"
"3920","167987","2015"
"3920","167988","2015"
"3920","167989","2015"
"3020","167990","2015"
"3020","167991","2015"
"1512","168013","2015"
"1512","168014","2015"
"2918","168015","2015"
"4591","168019","2015"
"5238","168020","2015"
"2769","168040","2015"
"3119","168049","2015"
"2723","168053","2015"
"2723","168054","2015"
"12725","168075","2015"
"12796","168076","2015"
"4699","168086","2015"
"4699","168087","2015"
"4354","168095","2015"
"12805","168105","2015"
"12805","168106","2015"
"12805","168107","2015"
"2722","168117","2015"
"2722","168118","2015"
"6213","168135","2015"
"6213","168136","2015"
"4498","168140","2015"
"12763","168141","2015"
"4651","168142","2015"
"4651","168143","2015"
"2886","168148","2015"
"2886","168149","2015"
"3125","168159","2015"
"2987","168162","2015"
"4098","168171","2015"
"4098","168172","2015"
"4098","168173","2015"
"4098","168174","2015"
"4098","168175","2015"
"4098","168176","2015"
"2765","168179","2015"
"2765","168180","2015"
"2653","168181","2015"
"12679","168208","2015"
"15301","168216","2015"
"8028","168217","2015"
"2713","168224","2015"
"2713","168225","2015"
"2862","168229","2015"
"2862","168230","2015"
"4202","168260","2015"
"4202","168261","2015"
"15209","168274","2015"
"15209","168275","2015"
"3024","168280","2015"
"1559","168285","2015"
"8240","168288","2015"
"4584","168304","2015"
"12235","168306","2015"
"12235","168307","2015"
"12243","168311","2015"
"12243","168312","2015"
"8629","168314","2015"
"8629","168315","2015"
"12912","168318","2015"
"12912","168319","2015"
"12912","168320","2015"
"2937","168332","2015"
"2937","168333","2015"
"2872","168342","2015"
"3151","168380","2015"
"8822","168398","2015"
"8822","168399","2015"
"5867","168407","2015"
"5867","168408","2015"
"5867","168409","2015"
"4242","168457","2015"
"4242","168458","2015"
"3078","168485","2015"
"3078","168486","2015"
"3078","168487","2015"
"2766","168514","2015"
"2766","168515","2015"
"694","168524","2015"
"694","168525","2015"
"694","168526","2015"
"12582","168528","2015"
"12582","168529","2015"
"15248","168537","2015"
"2343","168552","2015"
"2343","168553","2015"
"2748","168557","2015"
"2748","168558","2015"
"3005","168559","2015"
"3005","168560","2015"
"2300","168564","2015"
"2300","168565","2015"
"2300","168566","2015"
"8241","168577","2015"
"12177","168582","2015"
"5433","168584","2015"
"5461","168585","2015"
"12785","168613","2015"
"12785","168614","2015"
"2269","168618","2015"
"2269","168619","2015"
"2269","168620","2015"
"2269","168621","2015"
"2269","168622","2015"
"15030","168641","2015"
"2975","168643","2015"
"12732","168672","2015"
"12732","168673","2015"
"3011","168675","2015"
"3011","168676","2015"
"1383","168677","2015"
"1383","168678","2015"
"1383","168679","2015"
"1383","168680","2015"
"1383","168681","2015"
"4104","168684","2015"
"4104","168685","2015"
"2714","168687","2015"
"5246","168695","2015"
"4791","168700","2015"
"2827","168701","2015"
"2827","168702","2015"
"6704","168710","2015"
"6704","168711","2015"
"6591","168724","2015"
"2715","168728","2015"
"2715","168729","2015"
"5245","168730","2015"
"6705","168742","2015"
"6705","168743","2015"
"3210","168744","2015"
"3210","168745","2015"
"8285","168751","2015"
"2725","168781","2015"
"2725","168782","2015"
"2725","168783","2015"
"6463","168800","2015"
"3022","168810","2015"
"3022","168811","2015"
"3117","168818","2015"
"4461","168819","2015"
"4036","168820","2015"
"4036","168821","2015"
"3018","168824","2015"
"3018","168825","2015"
"5470","168834","2015"
"3115","168846","2015"
"5212","168858","2015"
"3369","168859","2015"
"3369","168860","2015"
"4084","168865","2015"
"4084","168866","2015"
"2794","168891","2015"
"2794","168892","2015"
"2794","168893","2015"
"15295","168924","2015"
"15295","168925","2015"
"2734","168929","2015"
"5382","168930","2015"
"2787","168941","2015"
"2787","168942","2015"
"5472","168943","2015"
"5472","168944","2015"
"5472","168945","2015"
"5472","168946","2015"
"8229","168958","2015"
"15431","194151","2015"
"15598","194308","2015"
"3310","194317","2015"
"15681","194318","2015"
"1692","194325","2015"
"13082","194328","2015"
"13082","194329","2015"
"4789","194332","2015"
"4789","194333","2015"
"15948","194340","2015"
"15948","194341","2015"
"1793","194342","2015"
"1793","194343","2015"
"1793","194344","2015"
"1793","194345","2015"
"454","194375","2015"
"15667","194379","2015"
"4252","194380","2015"
"4252","194381","2015"
"5718","194383","2015"
"12853","194388","2015"
"12713","194389","2015"
"4748","194395","2015"
"4748","194396","2015"
"4764","194399","2015"
"7563","194400","2015"
"675","194401","2015"
"675","194402","2015"
"6485","168970","2015"
"6485","168971","2015"
"4257","168972","2015"
"6947","168976","2015"
"2870","168980","2015"
"2870","168981","2015"
"15054","168982","2015"
"15054","168983","2015"
"524","168986","2015"
"524","168987","2015"
"1813","168988","2015"
"2961","169002","2015"
"2961","169003","2015"
"15300","169008","2015"
"15300","169009","2015"
"2926","169010","2015"
"2926","169011","2015"
"4765","169015","2015"
"3037","169016","2015"
"2910","169017","2015"
"680","169021","2015"
"680","169022","2015"
"680","169023","2015"
"4565","169046","2015"
"15316","169074","2015"
"4493","169075","2015"
"15242","169084","2015"
"15242","169085","2015"
"3088","169092","2015"
"3088","169093","2015"
"15354","169094","2015"
"15354","169095","2015"
"6939","169108","2015"
"3109","169107","2015"
"3109","169109","2015"
"3340","169122","2015"
"3340","169123","2015"
"10898","169124","2015"
"10898","169125","2015"
"10898","169126","2015"
"1133","169129","2015"
"1133","169130","2015"
"2268","169198","2015"
"2268","169199","2015"
"3083","169217","2015"
"3083","169218","2015"
"3054","169243","2015"
"13999","169246","2015"
"7836","169259","2015"
"7836","169260","2015"
"3056","169264","2015"
"3056","169265","2015"
"8701","169294","2015"
"2703","169295","2015"
"5450","169304","2015"
"15286","169307","2015"
"15286","169308","2015"
"15286","169309","2015"
"5420","169310","2015"
"5420","169311","2015"
"2811","169320","2015"
"12178","169327","2015"
"12178","169328","2015"
"12178","169329","2015"
"2719","169334","2015"
"2719","169335","2015"
"13011","169340","2015"
"15079","169342","2015"
"2661","169360","2015"
"2661","169361","2015"
"15203","169366","2015"
"15203","169367","2015"
"8668","169401","2015"
"8668","169402","2015"
"12172","169420","2015"
"12172","169421","2015"
"2847","169424","2015"
"2847","169425","2015"
"4415","169440","2015"
"4415","169441","2015"
"3474","169467","2015"
"8633","169470","2015"
"3014","169473","2015"
"3417","169474","2015"
"3570","169512","2015"
"7753","169515","2015"
"2901","169517","2015"
"12759","169519","2015"
"12759","169520","2015"
"3086","169528","2015"
"3086","169529","2015"
"4160","169530","2015"
"4160","169531","2015"
"10802","169532","2015"
"14928","169535","2015"
"2873","169540","2015"
"2873","169541","2015"
"13295","169546","2015"
"4345","169547","2015"
"4345","169548","2015"
"3939","169564","2015"
"3048","169571","2015"
"3048","169572","2015"
"14166","169577","2015"
"13919","169590","2015"
"3041","169598","2015"
"3041","169599","2015"
"15226","169608","2015"
"2850","169609","2015"
"2763","169614","2015"
"2797","169616","2015"
"2797","169617","2015"
"2953","169618","2015"
"2953","169619","2015"
"2777","169621","2015"
"2902","169629","2015"
"2805","169632","2015"
"14969","169639","2015"
"14969","169640","2015"
"4021","169641","2015"
"4021","169642","2015"
"14490","169643","2015"
"14490","169644","2015"
"7429","169645","2015"
"4433","169649","2015"
"2780","169663","2015"
"4085","169690","2015"
"4085","169691","2015"
"2833","169692","2015"
"2833","169693","2015"
"14952","169699","2015"
"2893","169700","2015"
"2893","169701","2015"
"5411","169713","2015"
"2985","169718","2015"
"2985","169719","2015"
"3080","169720","2015"
"3928","169727","2015"
"3928","169728","2015"
"2671","169731","2015"
"2798","169735","2015"
"2798","169736","2015"
"2729","169748","2015"
"2729","169749","2015"
"3095","169750","2015"
"3095","169751","2015"
"8715","169755","2015"
"8715","169756","2015"
"2999","169765","2015"
"4892","169767","2015"
"3933","169784","2015"
"4469","169797","2015"
"3034","169817","2015"
"2997","169829","2015"
"3298","169906","2015"
"3298","169907","2015"
"12880","169908","2015"
"12765","169917","2015"
"7491","169918","2015"
"2742","169919","2015"
"2742","169920","2015"
"2742","169921","2015"
"15306","169934","2015"
"15306","169935","2015"
"2738","169938","2015"
"2803","169953","2015"
"2803","169954","2015"
"2803","169955","2015"
"2803","169956","2015"
"4063","169963","2015"
"4063","169964","2015"
"3058","169968","2015"
"3058","169969","2015"
"2743","169980","2015"
"2743","169981","2015"
"2916","170002","2015"
"4472","170003","2015"
"2812","170008","2015"
"2812","170009","2015"
"15222","170020","2015"
"3031","170028","2015"
"5315","170037","2015"
"5315","170038","2015"
"5315","170039","2015"
"5315","170040","2015"
"13309","170044","2015"
"482","170047","2015"
"3094","170050","2015"
"3094","170051","2015"
"2764","170054","2015"
"5417","170055","2015"
"15268","170072","2015"
"13224","170078","2015"
"13224","170079","2015"
"7623","170081","2015"
"12782","170084","2015"
"12782","170085","2015"
"2882","170103","2015"
"2721","170111","2015"
"3077","170140","2015"
"3165","170173","2015"
"15292","170195","2015"
"15284","170198","2015"
"15284","170199","2015"
"8692","170201","2015"
"5431","170208","2015"
"5431","170209","2015"
"5431","170210","2015"
"12471","170211","2015"
"12439","170212","2015"
"12448","170215","2015"
"12445","170216","2015"
"12461","170217","2015"
"12453","170218","2015"
"12455","170219","2015"
"12465","170220","2015"
"2733","170223","2015"
"2733","170224","2015"
"4537","170254","2015"
"1340","170266","2015"
"5441","170278","2015"
"5441","170279","2015"
"4890","170310","2015"
"552","170312","2015"
"5369","170333","2015"
"182","170347","2015"
"182","170348","2015"
"8463","170359","2015"
"2731","170366","2015"
"2731","170367","2015"
"2749","170373","2015"
"4174","170374","2015"
"2818","170377","2015"
"5318","170387","2015"
"7744","170397","2015"
"2305","170439","2015"
"2305","170440","2015"
"2305","170441","2015"
"1507","170454","2015"
"3953","170457","2015"
"3953","170458","2015"
"8243","170459","2015"
"8243","170460","2015"
"1794","170463","2015"
"1794","170464","2015"
"2486","170471","2015"
"2486","170472","2015"
"1516","170479","2015"
"1516","170480","2015"
"1516","170481","2015"
"2347","170485","2015"
"2347","170486","2015"
"8894","170489","2015"
"8894","170490","2015"
"3951","170497","2015"
"3951","170498","2015"
"2736","170499","2015"
"2736","170500","2015"
"2736","170501","2015"
"8931","170502","2015"
"8931","170503","2015"
"8931","170504","2015"
"3124","170523","2015"
"3124","170524","2015"
"13778","170533","2015"
"13778","170534","2015"
"3076","170540","2015"
"3076","170541","2015"
"3566","170553","2015"
"3566","170554","2015"
"7761","170558","2015"
"6749","170564","2015"
"6749","170565","2015"
"3915","170601","2015"
"8435","170602","2015"
"4692","170621","2015"
"4692","170622","2015"
"5438","170623","2015"
"5438","170624","2015"
"5460","170625","2015"
"5460","170626","2015"
"3001","170627","2015"
"3001","170628","2015"
"6768","170629","2015"
"6768","170630","2015"
"88","170695","2015"
"88","170696","2015"
"2500","170700","2015"
"2500","170701","2015"
"10090","170731","2015"
"2922","170732","2015"
"2922","170733","2015"
"9344","170739","2015"
"9344","170740","2015"
"7890","170746","2015"
"9605","170749","2015"
"9605","170750","2015"
"9967","170756","2015"
"9967","170757","2015"
"4181","170754","2015"
"4181","170755","2015"
"3958","170760","2015"
"3958","170761","2015"
"5289","170770","2015"
"4518","170783","2015"
"4874","170788","2015"
"8554","170789","2015"
"8098","170790","2015"
"8890","170811","2015"
"8890","170812","2015"
"8890","170813","2015"
"8890","170814","2015"
"8890","170815","2015"
"12903","170850","2015"
"11094","170852","2015"
"12137","170854","2015"
"12137","170855","2015"
"5232","170867","2015"
"5232","170868","2015"
"4259","170869","2015"
"4259","170870","2015"
"1219","170893","2015"
"1219","170894","2015"
"1219","170895","2015"
"8812","170916","2015"
"8812","170917","2015"
"5389","170968","2015"
"5389","170969","2015"
"8603","170970","2015"
"8603","170971","2015"
"1446","170977","2015"
"2439","171001","2015"
"15148","171004","2015"
"2331","171007","2015"
"693","171008","2015"
"693","171009","2015"
"14179","171018","2015"
"15264","171020","2015"
"8138","171021","2015"
"5380","171028","2015"
"7849","171048","2015"
"7849","171049","2015"
"1246","171069","2015"
"6621","171081","2015"
"14158","171084","2015"
"14158","171085","2015"
"1348","171096","2015"
"4809","171097","2015"
"697","171127","2015"
"697","171128","2015"
"697","171129","2015"
"2890","171130","2015"
"2890","171131","2015"
"4879","171135","2015"
"4879","171136","2015"
"4879","171137","2015"
"12898","171144","2015"
"3068","171167","2015"
"3068","171168","2015"
"5505","171169","2015"
"5505","171170","2015"
"5505","171171","2015"
"4012","171176","2015"
"4012","171177","2015"
"2735","171196","2015"
"2735","171197","2015"
"7854","171203","2015"
"7854","171204","2015"
"5432","171238","2015"
"3188","171263","2015"
"3188","171264","2015"
"3188","171265","2015"
"15350","171274","2015"
"5434","171275","2015"
"14838","171292","2015"
"539","171293","2015"
"15288","171301","2015"
"4690","171302","2015"
"12457","171307","2015"
"12469","171308","2015"
"12459","171309","2015"
"12460","171310","2015"
"12447","171311","2015"
"12441","171312","2015"
"12463","171313","2015"
"5525","171315","2015"
"5525","171316","2015"
"3375","171320","2015"
"3232","171330","2015"
"5495","171334","2015"
"5521","171343","2015"
"5521","171344","2015"
"15258","171345","2015"
"15258","171346","2015"
"14435","171347","2015"
"14435","171348","2015"
"2366","171349","2015"
"2366","171350","2015"
"1268","171366","2015"
"2830","171387","2015"
"1411","171424","2015"
"14037","171445","2015"
"14037","171446","2015"
"1182","171464","2015"
"1182","171465","2015"
"7373","171483","2015"
"7373","171484","2015"
"13904","171498","2015"
"12531","171502","2015"
"5336","171503","2015"
"8123","171505","2015"
"8123","171506","2015"
"4869","171538","2015"
"4869","171539","2015"
"8011","171550","2015"
"12724","171559","2015"
"4139","171567","2015"
"4139","171568","2015"
"1693","171572","2015"
"3066","171587","2015"
"3066","171588","2015"
"1185","171590","2015"
"8099","171604","2015"
"8099","171605","2015"
"5162","171614","2015"
"5162","171615","2015"
"2802","171653","2015"
"4697","171658","2015"
"4697","171659","2015"
"1065","171660","2015"
"1065","171661","2015"
"13804","171662","2015"
"13804","171663","2015"
"14162","171664","2015"
"14162","171665","2015"
"5502","171666","2015"
"15255","171671","2015"
"15255","171672","2015"
"15233","171673","2015"
"4594","171674","2015"
"15240","171681","2015"
"4650","171685","2015"
"4650","171686","2015"
"1808","171687","2015"
"1808","171688","2015"
"1808","171689","2015"
"4322","171695","2015"
"4322","171696","2015"
"7755","171703","2015"
"7852","171707","2015"
"7852","171708","2015"
"4706","171712","2015"
"4706","171713","2015"
"13873","171725","2015"
"13873","171726","2015"
"1367","171728","2015"
"1367","171729","2015"
"2355","171734","2015"
"2355","171735","2015"
"2355","171736","2015"
"2355","171737","2015"
"2355","171738","2015"
"14161","171740","2015"
"8071","171750","2015"
"8063","171751","2015"
"15257","171773","2015"
"12902","171782","2015"
"12075","171787","2015"
"14839","171791","2015"
"15296","171813","2015"
"15296","171814","2015"
"15345","171815","2015"
"15345","171816","2015"
"9267","171817","2015"
"7923","171818","2015"
"7923","171819","2015"
"4124","171829","2015"
"4124","171830","2015"
"2971","171835","2015"
"2971","171836","2015"
"1423","171841","2015"
"4137","171849","2015"
"4137","171850","2015"
"14170","171860","2015"
"14170","171861","2015"
"15259","171880","2015"
"5402","171883","2015"
"4576","171890","2015"
"12738","171891","2015"
"4450","171892","2015"
"15266","171893","2015"
"15291","171900","2015"
"15291","171901","2015"
"2989","171902","2015"
"7815","171913","2015"
"7815","171914","2015"
"12875","171917","2015"
"1511","171918","2015"
"1316","171949","2015"
"1316","171950","2015"
"14438","172003","2015"
"14438","172004","2015"
"12368","172022","2015"
"12368","172023","2015"
"9510","172024","2015"
"9070","172025","2015"
"5463","172049","2015"
"5463","172050","2015"
"5463","172051","2015"
"15270","172052","2015"
"5449","172072","2015"
"5499","172076","2015"
"14155","172086","2015"
"5412","172102","2015"
"2333","172109","2015"
"2333","172110","2015"
"2333","172111","2015"
"5524","172112","2015"
"5524","172113","2015"
"5529","172114","2015"
"5529","172115","2015"
"5530","172116","2015"
"5530","172117","2015"
"5534","172120","2015"
"5534","172121","2015"
"5532","172122","2015"
"14859","172123","2015"
"14859","172124","2015"
"14946","172130","2015"
"12028","172132","2015"
"15253","172133","2015"
"15282","172142","2015"
"15293","172143","2015"
"15293","172144","2015"
"8844","172148","2015"
"5536","172160","2015"
"5536","172161","2015"
"5537","172162","2015"
"3028","172163","2015"
"3028","172164","2015"
"2837","172168","2015"
"2904","172172","2015"
"2904","172173","2015"
"2927","172174","2015"
"2927","172175","2015"
"13964","172200","2015"
"3428","172227","2015"
"2365","172246","2015"
"2365","172247","2015"
"7859","172248","2015"
"7859","172249","2015"
"7820","172271","2015"
"8694","172280","2015"
"8694","172281","2015"
"2494","172298","2015"
"2494","172299","2015"
"5202","172325","2015"
"5202","172326","2015"
"14151","172340","2015"
"14151","172341","2015"
"10899","172349","2015"
"7807","172371","2015"
"7807","172372","2015"
"1438","172373","2015"
"1438","172374","2015"
"2586","172375","2015"
"5501","172409","2015"
"5501","172410","2015"
"8246","172411","2015"
"8246","172412","2015"
"9571","172414","2015"
"1262","172417","2015"
"5500","172455","2015"
"4217","172457","2015"
"4217","172458","2015"
"2337","172462","2015"
"2354","172463","2015"
"2354","172464","2015"
"5492","172469","2015"
"4133","172472","2015"
"4133","172473","2015"
"4476","172477","2015"
"4141","172496","2015"
"4141","172497","2015"
"13311","172532","2015"
"8211","172538","2015"
"8211","172539","2015"
"4544","172540","2015"
"15275","172619","2015"
"4151","172620","2015"
"4151","172621","2015"
"4327","172633","2015"
"4327","172634","2015"
"6097","172635","2015"
"3925","172636","2015"
"3925","172637","2015"
"1279","172667","2015"
"10904","172724","2015"
"10904","172725","2015"
"10904","172726","2015"
"12170","172727","2015"
"12170","172728","2015"
"1194","172754","2015"
"1194","172755","2015"
"5504","172766","2015"
"4455","172776","2015"
"4455","172777","2015"
"4921","172778","2015"
"4921","172779","2015"
"8320","172786","2015"
"8320","172787","2015"
"9766","172788","2015"
"9766","172789","2015"
"9766","172790","2015"
"9766","172791","2015"
"9766","172792","2015"
"4669","172798","2015"
"4669","172799","2015"
"12901","172800","2015"
"4122","172805","2015"
"4122","172806","2015"
"2341","172811","2015"
"2341","172812","2015"
"2341","172813","2015"
"2341","172814","2015"
"4051","172827","2015"
"4051","172828","2015"
"8524","172829","2015"
"8524","172830","2015"
"15251","172831","2015"
"8059","172839","2015"
"8059","172840","2015"
"5117","172850","2015"
"5117","172851","2015"
"5467","172864","2015"
"1346","172866","2015"
"1346","172867","2015"
"1204","172869","2015"
"1204","172870","2015"
"14783","172876","2015"
"5474","172891","2015"
"4635","172892","2015"
"1357","172897","2015"
"1357","172898","2015"
"1534","172902","2015"
"14076","172922","2015"
"14076","172923","2015"
"3878","172926","2015"
"3878","172927","2015"
"8249","172932","2015"
"8249","172933","2015"
"1336","172942","2015"
"1336","172943","2015"
"14798","172953","2015"
"3220","172955","2015"
"15346","172959","2015"
"1248","172961","2015"
"1248","172962","2015"
"5404","172973","2015"
"14881","172974","2015"
"14881","172975","2015"
"14881","172976","2015"
"7887","172993","2015"
"7887","172994","2015"
"2740","173011","2015"
"2740","173012","2015"
"5465","173005","2015"
"1913","173023","2015"
"1439","173028","2015"
"1439","173029","2015"
"4972","173033","2015"
"12704","173032","2015"
"4915","173036","2015"
"12287","173034","2015"
"12287","173035","2015"
"1358","173050","2015"
"4668","173053","2015"
"5727","173056","2015"
"7855","173068","2015"
"7855","173069","2015"
"8082","173070","2015"
"6340","173075","2015"
"6340","173076","2015"
"6340","173077","2015"
"8827","173081","2015"
"8827","173082","2015"
"9474","173088","2015"
"9474","173089","2015"
"14554","173100","2015"
"14554","173101","2015"
"14554","173102","2015"
"4965","173114","2015"
"1242","173147","2015"
"3313","173148","2015"
"3313","173149","2015"
"7863","173154","2015"
"3879","173164","2015"
"10889","173171","2015"
"10889","173172","2015"
"13872","173173","2015"
"13872","173174","2015"
"1189","173181","2015"
"4949","173200","2015"
"12069","173207","2015"
"14448","173208","2015"
"14448","173209","2015"
"1209","173217","2015"
"1604","173218","2015"
"1604","173219","2015"
"3904","173220","2015"
"3904","173221","2015"
"1233","173222","2015"
"15283","173223","2015"
"1244","173224","2015"
"5539","173229","2015"
"5545","173230","2015"
"5545","173231","2015"
"5547","173232","2015"
"5547","173233","2015"
"5541","173234","2015"
"4010","173235","2015"
"4010","173236","2015"
"4010","173237","2015"
"15116","173240","2015"
"15116","173241","2015"
"4577","173250","2015"
"2294","173256","2015"
"2294","173257","2015"
"2294","173258","2015"
"4320","173264","2015"
"5282","173271","2015"
"4619","173295","2015"
"4982","173300","2015"
"1102","173318","2015"
"1102","173319","2015"
"6412","173337","2015"
"9137","173341","2015"
"12807","173342","2015"
"12807","173343","2015"
"3452","173352","2015"
"4496","173356","2015"
"4496","173357","2015"
"3994","173363","2015"
"3994","173364","2015"
"14073","173372","2015"
"14073","173373","2015"
"9435","173403","2015"
"4453","173409","2015"
"4586","173537","2015"
"100","173566","2015"
"100","173567","2015"
"100","173568","2015"
"5290","173584","2015"
"4132","173585","2015"
"4132","173586","2015"
"4132","173587","2015"
"4409","173588","2015"
"78","173591","2015"
"78","173592","2015"
"78","173593","2015"
"78","173594","2015"
"14173","173606","2015"
"14173","173607","2015"
"15254","173612","2015"
"1471","173615","2015"
"1471","173616","2015"
"2530","173640","2015"
"2530","173641","2015"
"15249","173651","2015"
"5487","173661","2015"
"12190","173692","2015"
"12190","173693","2015"
"4112","173697","2015"
"4112","173698","2015"
"2801","173704","2015"
"2801","173705","2015"
"6226","173710","2015"
"5219","173719","2015"
"3917","173741","2015"
"3917","173742","2015"
"3917","173743","2015"
"2288","173759","2015"
"2288","173760","2015"
"1179","173761","2015"
"1179","173762","2015"
"1179","173763","2015"
"2283","173777","2015"
"2283","173778","2015"
"2408","173804","2015"
"2408","173805","2015"
"2408","173806","2015"
"2408","173807","2015"
"4956","173813","2015"
"4956","173814","2015"
"1312","173828","2015"
"1312","173829","2015"
"1414","173832","2015"
"1414","173833","2015"
"1414","173834","2015"
"2771","173835","2015"
"2771","173836","2015"
"12803","173847","2015"
"12803","173848","2015"
"12803","173849","2015"
"2334","173854","2015"
"2334","173855","2015"
"2334","173856","2015"
"3047","173876","2015"
"1138","173894","2015"
"15290","173928","2015"
"2634","173933","2015"
"15032","173934","2015"
"15032","173935","2015"
"1049","173951","2015"
"8095","173967","2015"
"8095","173968","2015"
"1393","173978","2015"
"1393","173979","2015"
"1393","173980","2015"
"8066","173981","2015"
"8066","173982","2015"
"1396","173984","2015"
"1396","173985","2015"
"2376","174022","2015"
"2376","174023","2015"
"2376","174024","2015"
"12409","174031","2015"
"4610","174032","2015"
"5552","174050","2015"
"4614","174062","2015"
"15024","174063","2015"
"15071","174065","2015"
"15071","174066","2015"
"15021","174067","2015"
"4893","174068","2015"
"14971","174077","2015"
"4715","174136","2015"
"4715","174137","2015"
"4272","174140","2015"
"4272","174141","2015"
"12735","174149","2015"
"696","174150","2015"
"1146","174174","2015"
"6539","174177","2015"
"6539","174178","2015"
"2272","174183","2015"
"2272","174184","2015"
"1401","174191","2015"
"1401","174192","2015"
"9277","174203","2015"
"9277","174204","2015"
"12811","174207","2015"
"12811","174208","2015"
"5543","174227","2015"
"5553","174228","2015"
"12073","174229","2015"
"12073","174230","2015"
"12074","174231","2015"
"5558","174232","2015"
"5533","174234","2015"
"5533","174235","2015"
"5559","174240","2015"
"5561","174241","2015"
"5560","174242","2015"
"5560","174243","2015"
"5560","174244","2015"
"4985","174267","2015"
"4985","174268","2015"
"491","174272","2015"
"13843","174275","2015"
"13843","174276","2015"
"1177","174300","2015"
"12777","174312","2015"
"3997","174313","2015"
"3997","174314","2015"
"1354","174367","2015"
"1354","174368","2015"
"1157","174413","2015"
"1418","174415","2015"
"1249","174416","2015"
"15280","174428","2015"
"1317","174434","2015"
"12449","174437","2015"
"5456","174438","2015"
"1902","174453","2015"
"1902","174454","2015"
"13481","174470","2015"
"13481","174471","2015"
"1450","174486","2015"
"1353","174487","2015"
"1353","174488","2015"
"15090","174497","2015"
"1292","174501","2015"
"1288","174526","2015"
"714","174527","2015"
"714","174528","2015"
"1431","174548","2015"
"1431","174549","2015"
"1178","174560","2015"
"1178","174561","2015"
"4515","174568","2015"
"4235","174569","2015"
"4235","174570","2015"
"9253","174577","2015"
"4040","174596","2015"
"4040","174597","2015"
"4912","174602","2015"
"4313","174608","2015"
"4313","174609","2015"
"1332","174614","2015"
"1332","174615","2015"
"4503","174625","2015"
"4503","174626","2015"
"4161","174650","2015"
"4161","174651","2015"
"1464","174660","2015"
"5041","174711","2015"
