"standalone_institution_id","survey_year","non_teaching_staff_count_id"
"2542","2015","519806"
"4669","2015","519817"
"9707","2015","519818"
"12901","2015","519819"
"12901","2015","519820"
"12901","2015","519821"
"12901","2015","519822"
"4122","2015","519840"
"4122","2015","519841"
"2341","2015","519872"
"2341","2015","519873"
"2341","2015","519874"
"2341","2015","519875"
"2341","2015","519876"
"6608","2015","519911"
"4051","2015","519912"
"4051","2015","519913"
"4051","2015","519914"
"8524","2015","519916"
"8524","2015","519917"
"8524","2015","519918"
"8524","2015","519919"
"15251","2015","519920"
"15251","2015","519921"
"15251","2015","519922"
"8059","2015","519935"
"8059","2015","519936"
"5117","2015","519977"
"5117","2015","519978"
"5117","2015","519979"
"5117","2015","519980"
"5117","2015","519981"
"2620","2015","519988"
"2620","2015","519989"
"5410","2015","520030"
"5467","2015","520035"
"5467","2015","520036"
"5467","2015","520037"
"1346","2015","520042"
"1346","2015","520043"
"1346","2015","520044"
"1346","2015","520045"
"1346","2015","520046"
"1204","2015","520054"
"1204","2015","520055"
"1204","2015","520056"
"1273","2015","520057"
"10100","2015","520067"
"10100","2015","520068"
"14783","2015","520093"
"14783","2015","520094"
"9288","2015","520100"
"9288","2015","520101"
"9288","2015","520102"
"9288","2015","520103"
"10034","2015","520137"
"14988","2015","520143"
"5474","2015","520142"
"4635","2015","520144"
"4635","2015","520145"
"1357","2015","520171"
"1357","2015","520172"
"9854","2015","520173"
"1534","2015","520208"
"1534","2015","520209"
"1534","2015","520210"
"8387","2015","520231"
"8387","2015","520232"
"8387","2015","520233"
"6650","2015","520247"
"6650","2015","520248"
"6650","2015","520249"
"14076","2015","520270"
"14076","2015","520271"
"3878","2015","520285"
"3878","2015","520286"
"3878","2015","520287"
"3878","2015","520288"
"8249","2015","520303"
"8249","2015","520304"
"8249","2015","520305"
"1336","2015","520313"
"1336","2015","520314"
"1336","2015","520315"
"1336","2015","520316"
"14798","2015","520336"
"14798","2015","520337"
"3220","2015","520341"
"3220","2015","520342"
"3220","2015","520343"
"15346","2015","520348"
"15346","2015","520349"
"1267","2015","520356"
"1267","2015","520357"
"1267","2015","520358"
"1248","2015","520359"
"1248","2015","520360"
"14754","2015","520386"
"14754","2015","520387"
"14754","2015","520388"
"5404","2015","520400"
"14881","2015","520405"
"14881","2015","520406"
"14881","2015","520407"
"1905","2015","520416"
"1905","2015","520417"
"1905","2015","520418"
"10015","2015","520444"
"10015","2015","520445"
"7887","2015","520457"
"7887","2015","520458"
"2740","2015","520494"
"2740","2015","520495"
"2740","2015","520496"
"5465","2015","520481"
"1913","2015","520520"
"1913","2015","520521"
"1913","2015","520522"
"1913","2015","520523"
"1913","2015","520524"
"1439","2015","520533"
"1439","2015","520534"
"1439","2015","520535"
"1439","2015","520536"
"4972","2015","520546"
"15544","2015","588340"
"12704","2015","520548"
"4915","2015","520552"
"4915","2015","520553"
"12287","2015","520549"
"12287","2015","520550"
"12287","2015","520551"
"2386","2015","520571"
"2386","2015","520572"
"2386","2015","520573"
"1358","2015","520582"
"7832","2015","520591"
"7832","2015","520592"
"7832","2015","520593"
"4668","2015","520588"
"4668","2015","520589"
"5727","2015","520602"
"5727","2015","520603"
"5727","2015","520604"
"5727","2015","520605"
"5727","2015","520606"
"1326","2015","520607"
"1326","2015","520608"
"7855","2015","520634"
"8082","2015","520635"
"8082","2015","520636"
"6340","2015","520651"
"6340","2015","520652"
"6340","2015","520653"
"796","2015","520667"
"796","2015","520668"
"796","2015","520669"
"8827","2015","520675"
"8827","2015","520676"
"8827","2015","520677"
"8827","2015","520678"
"7984","2015","520679"
"14461","2015","520680"
"14461","2015","520681"
"5748","2015","520695"
"5748","2015","520696"
"5748","2015","520697"
"5748","2015","520698"
"5748","2015","520699"
"5748","2015","520700"
"1232","2015","520709"
"1232","2015","520710"
"1232","2015","520711"
"9474","2015","520712"
"9474","2015","520713"
"9474","2015","520714"
"9474","2015","520715"
"2191","2015","520733"
"2627","2015","520735"
"2627","2015","520736"
"2627","2015","520737"
"1986","2015","520741"
"9560","2015","520742"
"9560","2015","520743"
"14554","2015","520757"
"14554","2015","520758"
"14554","2015","520759"
"2846","2015","520766"
"2846","2015","520767"
"2846","2015","520768"
"10234","2015","520791"
"10234","2015","520792"
"4965","2015","520824"
"10398","2015","520848"
"1242","2015","520849"
"1242","2015","520850"
"1242","2015","520851"
"8023","2015","520852"
"8023","2015","520853"
"8023","2015","520854"
"8023","2015","520855"
"7987","2015","520856"
"9304","2015","520857"
"9304","2015","520858"
"3313","2015","520860"
"3313","2015","520861"
"3313","2015","520862"
"14676","2015","520872"
"14676","2015","520873"
"14676","2015","520874"
"7863","2015","520886"
"7863","2015","520887"
"7863","2015","520888"
"3879","2015","520899"
"3879","2015","520900"
"3879","2015","520901"
"3879","2015","520902"
"7903","2015","520926"
"7903","2015","520927"
"10889","2015","520942"
"10889","2015","520943"
"10889","2015","520944"
"10889","2015","520945"
"10889","2015","520946"
"10889","2015","520947"
"10889","2015","520948"
"15095","2015","520953"
"15095","2015","520954"
"15095","2015","520955"
"420","2015","520949"
"420","2015","520950"
"420","2015","520951"
"420","2015","520952"
"13872","2015","520956"
"13872","2015","520957"
"13872","2015","520958"
"1189","2015","520988"
"1189","2015","520989"
"1189","2015","520990"
"12712","2015","521032"
"4949","2015","521057"
"12069","2015","521078"
"14448","2015","521080"
"14448","2015","521081"
"14448","2015","521082"
"14448","2015","521083"
"14448","2015","521084"
"1209","2015","521103"
"1209","2015","521104"
"1209","2015","521105"
"1209","2015","521106"
"1604","2015","521108"
"1604","2015","521109"
"1604","2015","521110"
"3904","2015","521111"
"3904","2015","521112"
"3904","2015","521113"
"1233","2015","521114"
"1233","2015","521115"
"1233","2015","521116"
"15283","2015","521119"
"15283","2015","521120"
"15283","2015","521121"
"1244","2015","521122"
"1244","2015","521123"
"1244","2015","521124"
"7367","2015","521125"
"7367","2015","521126"
"5539","2015","521144"
"5539","2015","521145"
"5545","2015","521147"
"5545","2015","521148"
"5547","2015","521149"
"5547","2015","521150"
"5541","2015","521151"
"5541","2015","521152"
"4010","2015","521171"
"4010","2015","521172"
"4010","2015","521173"
"4010","2015","521174"
"4010","2015","521175"
"15116","2015","521205"
"15116","2015","521206"
"15116","2015","521207"
"15116","2015","521208"
"15116","2015","521209"
"15116","2015","521210"
"13821","2015","521222"
"13821","2015","521223"
"13821","2015","521224"
"715","2015","521236"
"715","2015","521237"
"4577","2015","521245"
"2294","2015","521259"
"2294","2015","521260"
"4320","2015","521270"
"4320","2015","521271"
"5282","2015","521283"
"5282","2015","521284"
"5282","2015","521285"
"5282","2015","521286"
"5282","2015","521287"
"14499","2015","521340"
"14499","2015","521341"
"4619","2015","521342"
"4982","2015","521352"
"4982","2015","521353"
"15313","2015","521354"
"15313","2015","521355"
"8577","2015","521386"
"8577","2015","521387"
"8577","2015","521388"
"1102","2015","521390"
"6412","2015","521447"
"6412","2015","521448"
"6412","2015","521449"
"1406","2015","521456"
"15312","2015","521458"
"15312","2015","521459"
"9137","2015","521462"
"9137","2015","521463"
"9137","2015","521464"
"12807","2015","521465"
"12807","2015","521466"
"1226","2015","521474"
"1226","2015","521475"
"1226","2015","521476"
"10972","2015","521482"
"10972","2015","521483"
"10972","2015","521484"
"10972","2015","521485"
"10972","2015","521486"
"3452","2015","521506"
"3452","2015","521507"
"3452","2015","521508"
"10105","2015","521514"
"4496","2015","521527"
"3994","2015","521574"
"14073","2015","521595"
"14073","2015","521596"
"14073","2015","521597"
"14073","2015","521598"
"12707","2015","521620"
"9435","2015","521650"
"9435","2015","521651"
"4453","2015","521689"
"12203","2015","521701"
"12203","2015","521702"
"12203","2015","521703"
"8079","2015","521757"
"2412","2015","521791"
"2412","2015","521792"
"4586","2015","521862"
"13836","2015","521875"
"13836","2015","521876"
"14857","2015","521918"
"14857","2015","521919"
"14857","2015","521920"
"100","2015","521942"
"100","2015","521943"
"5290","2015","522012"
"4132","2015","522013"
"4409","2015","522014"
"4409","2015","522015"
"5722","2015","522023"
"5722","2015","522024"
"78","2015","522025"
"78","2015","522026"
"2277","2015","522087"
"13921","2015","522120"
"14173","2015","522129"
"14173","2015","522130"
"15254","2015","522149"
"15254","2015","522150"
"15254","2015","522151"
"1471","2015","522160"
"1471","2015","522161"
"1471","2015","522162"
"603","2015","522215"
"603","2015","522216"
"2530","2015","522233"
"6339","2015","522248"
"6339","2015","522249"
"15249","2015","522285"
"15249","2015","522286"
"5487","2015","522317"
"5487","2015","522318"
"5487","2015","522319"
"5487","2015","522320"
"12190","2015","522435"
"12190","2015","522436"
"4112","2015","522451"
"2801","2015","522468"
"2801","2015","522469"
"2801","2015","522470"
"7417","2015","522471"
"7417","2015","522472"
"3045","2015","522490"
"3045","2015","522491"
"3045","2015","522492"
"6226","2015","522503"
"6226","2015","522504"
"6226","2015","522505"
"6226","2015","522506"
"5219","2015","522530"
"3917","2015","522550"
"3917","2015","522551"
"3917","2015","522552"
"3917","2015","522553"
"3917","2015","522554"
"3917","2015","522555"
"2288","2015","522616"
"2288","2015","522617"
"1179","2015","522623"
"1179","2015","522624"
"1179","2015","522625"
"2283","2015","522695"
"2283","2015","522696"
"13815","2015","522745"
"13815","2015","522746"
"13815","2015","522747"
"13815","2015","522748"
"1227","2015","522761"
"1227","2015","522762"
"2408","2015","522791"
"2408","2015","522792"
"2408","2015","522793"
"4956","2015","522812"
"4956","2015","522813"
"4956","2015","522814"
"5751","2015","522816"
"5751","2015","522817"
"5751","2015","522818"
"5751","2015","522819"
"1312","2015","522866"
"1312","2015","522867"
"1312","2015","522868"
"1414","2015","522872"
"1414","2015","522873"
"1414","2015","522874"
"2771","2015","522875"
"2771","2015","522876"
"2771","2015","522877"
"5746","2015","522885"
"5746","2015","522886"
"5746","2015","522887"
"5746","2015","522888"
"12173","2015","522891"
"12173","2015","522892"
"12803","2015","522924"
"2044","2015","522926"
"2334","2015","522927"
"2334","2015","522928"
"2334","2015","522929"
"2334","2015","522930"
"2334","2015","522931"
"3047","2015","522957"
"1138","2015","523007"
"1138","2015","523008"
"8080","2015","523049"
"8080","2015","523050"
"8080","2015","523051"
"15290","2015","523154"
"15290","2015","523155"
"1469","2015","523159"
"1469","2015","523160"
"2634","2015","523189"
"15032","2015","523193"
"15032","2015","523194"
"15032","2015","523195"
"1049","2015","523217"
"1049","2015","523218"
"1049","2015","523219"
"8095","2015","523245"
"1393","2015","523268"
"1393","2015","523269"
"1393","2015","523270"
"8066","2015","523276"
"1396","2015","523282"
"604","2015","523311"
"604","2015","523312"
"2376","2015","523362"
"2376","2015","523363"
"2376","2015","523364"
"12409","2015","523407"
"12409","2015","523408"
"4610","2015","523409"
"1467","2015","523472"
"5552","2015","523496"
"13824","2015","523517"
"13824","2015","523518"
"4614","2015","523533"
"4614","2015","523534"
"15024","2015","523535"
"15071","2015","523537"
"15071","2015","523538"
"15071","2015","523539"
"15021","2015","523540"
"4893","2015","523543"
"14971","2015","523567"
"14971","2015","523568"
"14971","2015","523569"
"14971","2015","523570"
"5752","2015","523610"
"1451","2015","523611"
"1451","2015","523612"
"14564","2015","523635"
"14564","2015","523636"
"4715","2015","523718"
"4715","2015","523719"
"4272","2015","523727"
"12735","2015","523772"
"12735","2015","523773"
"12735","2015","523774"
"696","2015","523775"
"696","2015","523776"
"696","2015","523777"
"6941","2015","523841"
"6941","2015","523842"
"1146","2015","523874"
"1146","2015","523875"
"6539","2015","523896"
"6539","2015","523897"
"2272","2015","523921"
"2272","2015","523922"
"14921","2015","523947"
"14921","2015","523948"
"14921","2015","523949"
"14921","2015","523950"
"14921","2015","523951"
"1401","2015","523956"
"1401","2015","523957"
"1401","2015","523958"
"9277","2015","523976"
"9277","2015","523977"
"12811","2015","523995"
"12811","2015","523996"
"12811","2015","523997"
"12811","2015","523998"
"5543","2015","524048"
"5543","2015","524049"
"5543","2015","524050"
"5553","2015","524051"
"5553","2015","524052"
"12073","2015","524053"
"12073","2015","524054"
"12074","2015","524055"
"12074","2015","524056"
"5558","2015","524057"
"5558","2015","524058"
"703","2015","524064"
"703","2015","524065"
"5533","2015","524066"
"5559","2015","524076"
"5559","2015","524077"
"14503","2015","524078"
"5561","2015","524079"
"5561","2015","524080"
"5560","2015","524081"
"5560","2015","524082"
"4985","2015","524148"
"491","2015","524155"
"491","2015","524156"
"13843","2015","524160"
"13843","2015","524161"
"13843","2015","524162"
"13426","2015","524168"
"13426","2015","524169"
"13426","2015","524170"
"13426","2015","524171"
"12115","2015","524216"
"2491","2015","524244"
"1177","2015","524263"
"1177","2015","524264"
"1177","2015","524265"
"1177","2015","524266"
"12777","2015","524285"
"12777","2015","524286"
"12777","2015","524287"
"3997","2015","524288"
"1925","2015","524292"
"1925","2015","524293"
"1925","2015","524294"
"1925","2015","524295"
"1325","2015","524309"
"1325","2015","524310"
"1325","2015","524311"
"10901","2015","524327"
"10901","2015","524328"
"10901","2015","524329"
"1354","2015","524346"
"1354","2015","524347"
"1157","2015","524462"
"1157","2015","524463"
"1157","2015","524464"
"1418","2015","524468"
"1418","2015","524469"
"1418","2015","524470"
"1249","2015","524483"
"1249","2015","524484"
"1249","2015","524485"
"15280","2015","524522"
"15280","2015","524523"
"1317","2015","524542"
"1317","2015","524543"
"1317","2015","524544"
"1317","2015","524545"
"12449","2015","524550"
"12449","2015","524551"
"12449","2015","524552"
"12449","2015","524553"
"12449","2015","524554"
"12449","2015","524555"
"5456","2015","524579"
"5456","2015","524580"
"1902","2015","524619"
"1902","2015","524620"
"1902","2015","524621"
"1902","2015","524622"
"1902","2015","524623"
"1902","2015","524624"
"1902","2015","524625"
"13481","2015","524655"
"14986","2015","524672"
"1450","2015","524683"
"1450","2015","524684"
"1450","2015","524685"
"1353","2015","524690"
"1353","2015","524691"
"1353","2015","524692"
"4642","2015","524696"
"4080","2015","524725"
"15090","2015","524732"
"15090","2015","524733"
"15090","2015","524734"
"1292","2015","524743"
"1292","2015","524744"
"13425","2015","524820"
"13425","2015","524821"
"1288","2015","524824"
"1288","2015","524825"
"1288","2015","524826"
"1288","2015","524827"
"714","2015","524828"
"714","2015","524829"
"714","2015","524830"
"714","2015","524831"
"2481","2015","524840"
"2481","2015","524841"
"2481","2015","524842"
"15349","2015","524853"
"15349","2015","524854"
"14836","2015","524907"
"14836","2015","524908"
"14836","2015","524909"
"1431","2015","524914"
"1431","2015","524915"
"1431","2015","524916"
"1178","2015","524948"
"1178","2015","524949"
"4515","2015","524962"
"4235","2015","524968"
"9253","2015","524980"
"9253","2015","524981"
"1229","2015","525027"
"1229","2015","525028"
"1229","2015","525029"
"4040","2015","525055"
"4912","2015","525084"
"4912","2015","525085"
"4313","2015","525113"
"4313","2015","525114"
"1332","2015","525168"
"1332","2015","525169"
"1332","2015","525170"
"1332","2015","525171"
"4503","2015","525207"
"4503","2015","525208"
"4503","2015","525209"
"4503","2015","525210"
"2529","2015","525217"
"2529","2015","525218"
"2529","2015","525219"
"2529","2015","525220"
"2529","2015","525221"
"4161","2015","525270"
"1187","2015","525305"
"1187","2015","525306"
"1187","2015","525307"
"1464","2015","525314"
"1464","2015","525315"
"1464","2015","525316"
"9472","2015","525399"
"5041","2015","525465"
"5041","2015","525466"
"5041","2015","525467"
"5041","2015","525468"
"2353","2015","525493"
"2353","2015","525494"
"2353","2015","525495"
"3035","2015","525498"
"3035","2015","525499"
"3035","2015","525500"
"3035","2015","525501"
"9957","2015","525630"
"2466","2015","525633"
"2466","2015","525634"
"2466","2015","525635"
"13962","2015","525702"
"13962","2015","525703"
"13962","2015","525704"
"3257","2015","525705"
"3257","2015","525706"
"3257","2015","525707"
"3257","2015","525708"
"5471","2015","525747"
"5471","2015","525748"
"5471","2015","525749"
"5471","2015","525750"
"1424","2015","525767"
"1424","2015","525768"
"1274","2015","525803"
"1274","2015","525804"
"1274","2015","525805"
"4437","2015","525820"
"4437","2015","525821"
"15107","2015","525838"
"15107","2015","525839"
"1757","2015","525874"
"1757","2015","525875"
"12569","2015","525898"
"12569","2015","525899"
"5448","2015","525936"
"5448","2015","525937"
"5761","2015","526003"
"5761","2015","526004"
"570","2015","526097"
"570","2015","526098"
"2832","2015","526177"
"2832","2015","526178"
"2832","2015","526179"
"10062","2015","526306"
"4539","2015","526316"
"12032","2015","526338"
"12032","2015","526339"
"1373","2015","526419"
"1373","2015","526420"
"1373","2015","526421"
"1373","2015","526422"
"14658","2015","526423"
"8069","2015","526457"
"8069","2015","526458"
"8069","2015","526459"
"8069","2015","526460"
"4880","2015","526475"
"4880","2015","526476"
"1671","2015","526485"
"1671","2015","526486"
"1319","2015","526526"
"1319","2015","526527"
"1319","2015","526528"
"1484","2015","526536"
"1484","2015","526537"
"1484","2015","526538"
"1484","2015","526539"
"1484","2015","526540"
"1484","2015","526541"
"15530","2015","588350"
"15317","2015","526598"
"10008","2015","526613"
"10008","2015","526614"
"10008","2015","526615"
"15294","2015","526640"
"15294","2015","526641"
"15294","2015","526642"
"15294","2015","526643"
"3424","2015","526652"
"3424","2015","526653"
"3424","2015","526654"
"3424","2015","526655"
"4947","2015","526676"
"4947","2015","526677"
"597","2015","526722"
"12169","2015","526742"
"12169","2015","526743"
"12169","2015","526744"
"2094","2015","526748"
"2094","2015","526749"
"10913","2015","526753"
"10913","2015","526754"
"10913","2015","526755"
"2585","2015","526815"
"2585","2015","526816"
"2585","2015","526817"
"2585","2015","526818"
"2585","2015","526819"
"1810","2015","526859"
"1810","2015","526860"
"1810","2015","526861"
"1810","2015","526862"
"1810","2015","526863"
"1810","2015","526864"
"1810","2015","526865"
"12446","2015","526894"
"12446","2015","526895"
"12446","2015","526896"
"8776","2015","526909"
"8776","2015","526910"
"8776","2015","526911"
"8784","2015","526912"
"8784","2015","526913"
"8787","2015","526914"
"8787","2015","526915"
"8790","2015","526916"
"8790","2015","526917"
"8792","2015","526918"
"8792","2015","526919"
"14844","2015","526920"
"14844","2015","526921"
"14844","2015","526922"
"14844","2015","526923"
"8795","2015","526943"
"8795","2015","526944"
"8806","2015","526945"
"8806","2015","526946"
"8807","2015","526947"
"8807","2015","526948"
"8814","2015","526949"
"8814","2015","526950"
"8816","2015","526951"
"8816","2015","526952"
"8004","2015","526960"
"8004","2015","526961"
"8004","2015","526962"
"14466","2015","527036"
"14466","2015","527037"
"15144","2015","527038"
"15144","2015","527039"
"6264","2015","527050"
"6264","2015","527051"
"14570","2015","527077"
"12110","2015","527136"
"12110","2015","527137"
"14529","2015","527144"
"14529","2015","527145"
"3404","2015","527155"
"3404","2015","527156"
"14056","2015","527185"
"1388","2015","527189"
"1388","2015","527190"
"1388","2015","527191"
"8648","2015","527245"
"8648","2015","527246"
"8648","2015","527247"
"6368","2015","527260"
"6368","2015","527261"
"14055","2015","527270"
"14054","2015","527295"
"10960","2015","527303"
"10960","2015","527304"
"10960","2015","527305"
"9556","2015","527317"
"9556","2015","527318"
"9556","2015","527319"
"9556","2015","527320"
"9557","2015","527322"
"9557","2015","527323"
"9557","2015","527324"
"9557","2015","527325"
"15000","2015","527332"
"3984","2015","527351"
"14865","2015","527363"
"13906","2015","527485"
"13906","2015","527486"
"2644","2015","527492"
"2644","2015","527493"
"14902","2015","527660"
"14902","2015","527661"
"14902","2015","527662"
"14902","2015","527663"
"3179","2015","527692"
"3872","2015","527699"
"6454","2015","527776"
"2632","2015","527822"
"2632","2015","527823"
"2632","2015","527824"
"2823","2015","527828"
"4421","2015","527829"
"1372","2015","527850"
"3983","2015","527963"
"3983","2015","527964"
"3983","2015","527965"
"3983","2015","527966"
"3983","2015","527967"
"13807","2015","527970"
"6815","2015","527999"
"6815","2015","528000"
"6815","2015","528001"
"6815","2015","528002"
"2198","2015","528023"
"2198","2015","528024"
"2198","2015","528025"
"6457","2015","528031"
"4086","2015","528047"
"4086","2015","528048"
"4086","2015","528049"
"1818","2015","528119"
"1818","2015","528120"
"12764","2015","528129"
"12764","2015","528130"
"12764","2015","528131"
"2831","2015","528152"
"2708","2015","528154"
"12677","2015","528176"
"13822","2015","528285"
"13822","2015","528286"
"13822","2015","528287"
"1675","2015","528288"
"1675","2015","528289"
"1675","2015","528290"
"1675","2015","528291"
"12025","2015","528315"
"12025","2015","528316"
"1261","2015","528326"
"14109","2015","528336"
"14109","2015","528337"
"14109","2015","528338"
"2377","2015","528449"
"2377","2015","528450"
"2377","2015","528451"
"3051","2015","528460"
"3051","2015","528461"
"3051","2015","528462"
"3051","2015","528463"
"6885","2015","528466"
"4302","2015","528478"
"4302","2015","528479"
"8244","2015","528506"
"9583","2015","528507"
"13398","2015","528533"
"12053","2015","528553"
"12053","2015","528554"
"12053","2015","528555"
"9349","2015","528560"
"9349","2015","528561"
"9349","2015","528562"
"15122","2015","528563"
"15122","2015","528564"
"6426","2015","528565"
"12719","2015","528616"
"12719","2015","528617"
"12719","2015","528618"
"1741","2015","528640"
"1741","2015","528641"
"5474","2015","528644"
"3740","2015","528687"
"3740","2015","528688"
"4552","2015","528717"
"8558","2015","528718"
"13907","2015","528720"
"1953","2015","528724"
"2181","2015","528737"
"2181","2015","528738"
"2162","2015","528747"
"14840","2015","528748"
"14840","2015","528749"
"4528","2015","528752"
"9602","2015","528759"
"514","2015","528762"
"514","2015","528764"
"514","2015","528765"
"2795","2015","528791"
"2795","2015","528792"
"2795","2015","528793"
"1306","2015","528804"
"6800","2015","528812"
"6800","2015","528813"
"6800","2015","528814"
"14545","2015","528816"
"14545","2015","528817"
"14545","2015","528818"
"14545","2015","528819"
"14545","2015","528820"
"7525","2015","528828"
"4001","2015","528839"
"4001","2015","528840"
"4001","2015","528841"
"1281","2015","528853"
"4546","2015","528874"
"1221","2015","528880"
"1221","2015","528881"
"1221","2015","528882"
"4683","2015","528885"
"4683","2015","528886"
"4683","2015","528887"
"3638","2015","528931"
"3638","2015","528932"
"3638","2015","528933"
"5354","2015","528990"
"12790","2015","529009"
"12790","2015","529010"
"2215","2015","529031"
"14449","2015","529092"
"14449","2015","529093"
"14449","2015","529094"
"14449","2015","529095"
"10164","2015","529183"
"10164","2015","529184"
"10164","2015","529185"
"6337","2015","529220"
"6337","2015","529221"
"7018","2015","529242"
"3079","2015","529281"
"3079","2015","529282"
"3079","2015","529283"
"3079","2015","529284"
"3079","2015","529285"
"3079","2015","529286"
"2390","2015","529298"
"2390","2015","529299"
"2390","2015","529300"
"2390","2015","529301"
"2390","2015","529302"
"10215","2015","529326"
"10215","2015","529327"
"4754","2015","529338"
"12700","2015","529409"
"12700","2015","529410"
"2328","2015","529421"
"2328","2015","529422"
"2328","2015","529423"
"2328","2015","529424"
"2328","2015","529425"
"2328","2015","529426"
"2328","2015","529427"
"10111","2015","529505"
"10111","2015","529506"
"9733","2015","529522"
"13608","2015","529523"
"13608","2015","529524"
"234","2015","529545"
"234","2015","529546"
"1816","2015","529556"
"1816","2015","529557"
"7862","2015","529560"
"10896","2015","529577"
"10896","2015","529578"
"10896","2015","529579"
"10896","2015","529580"
"2728","2015","529594"
"2728","2015","529595"
"2728","2015","529596"
"1770","2015","529605"
"1770","2015","529606"
"10812","2015","529629"
"10812","2015","529630"
"12163","2015","529631"
"12163","2015","529632"
"3421","2015","529670"
"3421","2015","529671"
"3421","2015","529672"
"3421","2015","529673"
"3421","2015","529674"
"3421","2015","529675"
"9590","2015","529716"
"9590","2015","529717"
"2928","2015","529739"
"2928","2015","529740"
"2928","2015","529741"
"2928","2015","529742"
"2928","2015","529743"
"6388","2015","529744"
"6388","2015","529745"
"6388","2015","529746"
"2250","2015","529760"
"2378","2015","529789"
"2378","2015","529790"
"2378","2015","529791"
"2378","2015","529792"
"2378","2015","529793"
"2378","2015","529794"
"1972","2015","529811"
"1972","2015","529812"
"1972","2015","529813"
"1972","2015","529814"
"13935","2015","529837"
"13935","2015","529838"
"220","2015","529885"
"220","2015","529886"
"220","2015","529887"
"220","2015","529888"
"220","2015","529889"
"220","2015","529890"
"220","2015","529891"
"220","2015","529892"
"220","2015","529893"
"220","2015","529894"
"12865","2015","529895"
"2105","2015","529905"
"2105","2015","529906"
"2105","2015","529907"
"2105","2015","529908"
"2105","2015","529909"
"1992","2015","529932"
"2809","2015","529943"
"2809","2015","529944"
"2809","2015","529945"
"1521","2015","529982"
"1521","2015","529983"
"1521","2015","529984"
"1521","2015","529985"
"1521","2015","529986"
"1521","2015","529987"
"1521","2015","529988"
"4326","2015","529989"
"6983","2015","530060"
"10186","2015","530073"
"12491","2015","530106"
"12491","2015","530107"
"9330","2015","530143"
"8102","2015","530149"
"8102","2015","530150"
"9232","2015","530166"
"13981","2015","530181"
"2286","2015","530226"
"2286","2015","530227"
"2286","2015","530228"
"2286","2015","530229"
"2286","2015","530230"
"1473","2015","530235"
"1473","2015","530236"
"1473","2015","530237"
"4475","2015","530247"
"2581","2015","530280"
"12769","2015","530302"
"12769","2015","530303"
"5002","2015","530413"
"5002","2015","530414"
"2782","2015","530416"
"2782","2015","530417"
"2782","2015","530418"
"7741","2015","530458"
"7741","2015","530459"
"8508","2015","530481"
"8508","2015","530482"
"8508","2015","530483"
"12023","2015","530501"
"12023","2015","530502"
"12023","2015","530503"
"3968","2015","530512"
"3968","2015","530513"
"3968","2015","530514"
"6486","2015","530520"
"6486","2015","530521"
"4005","2015","530522"
"4005","2015","530523"
"6613","2015","530538"
"4200","2015","530539"
"4200","2015","530540"
"5745","2015","530544"
"5745","2015","530545"
"5745","2015","530546"
"5745","2015","530547"
"8303","2015","530555"
"8303","2015","530556"
"1881","2015","530557"
"1881","2015","530558"
"1881","2015","530559"
"1881","2015","530560"
"1881","2015","530561"
"1881","2015","530562"
"1881","2015","530563"
"1881","2015","530564"
"1881","2015","530565"
"8368","2015","530588"
"9126","2015","530592"
"9126","2015","530593"
"2203","2015","530602"
"2203","2015","530603"
"2203","2015","530604"
"3478","2015","530610"
"3478","2015","530611"
"2450","2015","530647"
"2450","2015","530648"
"2450","2015","530649"
"2450","2015","530650"
"2450","2015","530651"
"4044","2015","530666"
"4044","2015","530667"
"1961","2015","530700"
"1299","2015","530702"
"1299","2015","530703"
"10407","2015","530753"
"10407","2015","530754"
"1923","2015","530755"
"1923","2015","530756"
"1923","2015","530757"
"4191","2015","530764"
"4191","2015","530765"
"10949","2015","530797"
"10949","2015","530798"
"10949","2015","530799"
"10949","2015","530800"
"10949","2015","530801"
"10949","2015","530802"
"1454","2015","530803"
"1454","2015","530804"
"1481","2015","530820"
"1481","2015","530821"
"1481","2015","530822"
"1481","2015","530823"
"1481","2015","530824"
"1481","2015","530825"
"1481","2015","530826"
"1481","2015","530827"
"1481","2015","530828"
"1481","2015","530829"
"1481","2015","530830"
"1481","2015","530831"
"1481","2015","530832"
"1481","2015","530833"
"1481","2015","530834"
"1481","2015","530835"
"665","2015","530853"
"665","2015","530854"
"665","2015","530855"
"5459","2015","530872"
"5459","2015","530873"
"5459","2015","530874"
"5459","2015","530875"
"12101","2015","530877"
"12101","2015","530879"
"7835","2015","530883"
"7835","2015","530884"
"4377","2015","530904"
"2912","2015","530953"
"2912","2015","530954"
"2912","2015","530955"
"1814","2015","530968"
"1814","2015","530969"
"1814","2015","530970"
"530","2015","530972"
"530","2015","530973"
"530","2015","530974"
"530","2015","530975"
"12054","2015","531056"
"12054","2015","531057"
"12054","2015","531058"
"12054","2015","531059"
"14876","2015","531068"
"14876","2015","531069"
"14876","2015","531070"
"14876","2015","531071"
"4470","2015","531081"
"9915","2015","531091"
"9915","2015","531092"
"13395","2015","531131"
"2271","2015","531157"
"2271","2015","531158"
"2271","2015","531159"
"2271","2015","531160"
"2271","2015","531161"
"2271","2015","531162"
"6334","2015","531163"
"6334","2015","531164"
"6334","2015","531165"
"1884","2015","531178"
"1884","2015","531179"
"1884","2015","531180"
"2607","2015","531183"
"2546","2015","531189"
"2546","2015","531190"
"14587","2015","531232"
"14587","2015","531233"
