"college_institution_id","survey_year","accreditation_id"
"40292","2015","26470"
"40292","2015","26471"
"39806","2015","26472"
"41497","2015","26473"
"38581","2015","26474"
"28074","2015","26475"
"40986","2015","26476"
"5854","2015","26477"
"39838","2015","26478"
"20977","2015","26480"
"29184","2015","26482"
"30860","2015","26483"
"10915","2015","26484"
"8707","2015","26486"
"30873","2015","26488"
"33424","2015","26489"
"8678","2015","26490"
"13388","2015","26491"
"8978","2015","26492"
"41029","2015","26493"
"18503","2015","26494"
"35434","2015","26495"
"8429","2015","26496"
"8990","2015","26497"
"38562","2015","26498"
"21401","2015","26499"
"31872","2015","26500"
"19254","2015","26501"
"39338","2015","26502"
"17575","2015","26503"
"35563","2015","26504"
"26589","2015","26507"
"39780","2015","26508"
"45211","2015","26509"
"10116","2015","26510"
"8806","2015","26512"
"35537","2015","26513"
"12263","2015","26514"
"22453","2015","26515"
"13237","2015","26516"
"35573","2015","26517"
"40004","2015","26519"
"6099","2015","26520"
"14407","2015","26521"
"5970","2015","26522"
"22252","2015","26523"
"37509","2015","26525"
"11889","2015","26526"
"34217","2015","26527"
"10165","2015","26528"
"21395","2015","26529"
"22459","2015","26530"
"14701","2015","26531"
"16902","2015","26533"
"13024","2015","26534"
"22162","2015","26535"
"19097","2015","26536"
"39537","2015","26537"
"27893","2015","26538"
"51320","2015","26540"
"28402","2015","26541"
"39738","2015","26542"
"39866","2015","26544"
"43713","2015","26546"
"35761","2015","26547"
"39809","2015","26548"
"42364","2015","26549"
"41077","2015","26553"
"41518","2015","26554"
"41691","2015","26555"
"35214","2015","26556"
"10667","2015","26557"
"17649","2015","26559"
"11938","2015","26560"
"14703","2015","26561"
"19409","2015","26562"
"6022","2015","26563"
"44342","2015","26564"
"29836","2015","26565"
"17387","2015","26566"
"40826","2015","26568"
"13048","2015","26569"
"40931","2015","26570"
"39522","2015","26571"
"8552","2015","26573"
"39786","2015","26574"
"33894","2015","26575"
"9960","2015","26577"
"16940","2015","26578"
"49095","2015","26579"
"49095","2015","26580"
"49095","2015","26581"
"49095","2015","26582"
"40919","2015","26583"
"35528","2015","26584"
"28648","2015","26585"
"42169","2015","26586"
"39403","2015","26588"
"9179","2015","26590"
"17446","2015","26591"
"39766","2015","26592"
"13182","2015","26593"
"24207","2015","26594"
"21380","2015","26595"
"44263","2015","26596"
"38382","2015","26597"
"18890","2015","26599"
"13105","2015","26600"
"8983","2015","26603"
"33664","2015","26604"
"14382","2015","26606"
"14382","2015","26607"
"22505","2015","26608"
"43224","2015","26609"
"21018","2015","26610"
"8885","2015","26611"
"25706","2015","26612"
"15034","2015","26614"
"18661","2015","26615"
"35456","2015","26616"
"13342","2015","26617"
"39734","2015","26618"
"39949","2015","26620"
"39634","2015","26621"
"16846","2015","26622"
"38826","2015","26623"
"15650","2015","26625"
"8286","2015","26626"
"34273","2015","26627"
"39702","2015","26629"
"17889","2015","26630"
"39671","2015","26631"
"30171","2015","26632"
"30171","2015","26633"
"40840","2015","26634"
"31718","2015","26635"
"29102","2015","26636"
"39920","2015","26637"
"39947","2015","26638"
"42242","2015","26639"
"42242","2015","26640"
"39545","2015","26641"
"39545","2015","26642"
"39545","2015","26643"
"16658","2015","26644"
"39420","2015","26645"
"42893","2015","26646"
"16986","2015","26648"
"45272","2015","26649"
"41227","2015","26651"
"39680","2015","26653"
"8986","2015","26655"
"39041","2015","26656"
"43399","2015","26657"
"38830","2015","26658"
"43380","2015","26659"
"43387","2015","26660"
"8848","2015","26662"
"11986","2015","26664"
"15259","2015","26666"
"8471","2015","26667"
"33632","2015","26669"
"9837","2015","26670"
"10025","2015","26671"
"38734","2015","26672"
"39566","2015","26673"
"14768","2015","26674"
"14684","2015","26675"
"11336","2015","26676"
"14925","2015","26677"
"19431","2015","26678"
"38909","2015","26679"
"49097","2015","26680"
"49097","2015","26681"
"49097","2015","26682"
"49097","2015","26683"
"48287","2015","26684"
"35652","2015","26685"
"14981","2015","26686"
"41804","2015","26688"
"21201","2015","26689"
"33454","2015","26690"
"1289","2015","26691"
"30059","2015","26692"
"30059","2015","26693"
"30059","2015","26694"
"30059","2015","26695"
"15798","2015","26696"
"14606","2015","26697"
"15188","2015","26698"
"44353","2015","26699"
"17525","2015","26700"
"29699","2015","26701"
"16829","2015","26702"
"27906","2015","26703"
"9811","2015","26705"
"18799","2015","26706"
"9801","2015","26707"
"42155","2015","26708"
"39538","2015","26709"
"50803","2015","26710"
"50923","2015","26713"
"40998","2015","26715"
"35419","2015","26717"
"40995","2015","26719"
"26127","2015","26720"
"24532","2015","26721"
"41275","2015","26722"
"40957","2015","26723"
"1345","2015","26724"
"46312","2015","26725"
"9003","2015","26730"
"39009","2015","26731"
"16894","2015","26732"
"12616","2015","26733"
"43123","2015","26736"
"14738","2015","26737"
"7605","2015","26738"
"35328","2015","26739"
"39735","2015","26740"
"38704","2015","26741"
"35502","2015","26742"
"41084","2015","26743"
"11915","2015","26744"
"17146","2015","26745"
"16937","2015","26746"
"30092","2015","26747"
"12085","2015","26749"
"38417","2015","26750"
"26068","2015","26751"
"8807","2015","26752"
"40690","2015","26754"
"35329","2015","26757"
"34540","2015","26758"
"17792","2015","26759"
"39659","2015","26761"
"42904","2015","31872"
"8660","2015","26763"
"39775","2015","26764"
"39848","2015","26765"
"11961","2015","26766"
"19450","2015","26767"
"13731","2015","26768"
"38790","2015","26770"
"22850","2015","26771"
"16726","2015","26773"
"21032","2015","26774"
"8090","2015","26775"
"29293","2015","26776"
"10936","2015","26777"
"21338","2015","26780"
"1277","2015","26781"
"1277","2015","26782"
"1277","2015","26783"
"1277","2015","26784"
"12725","2015","26785"
"14849","2015","26786"
"19477","2015","26787"
"21354","2015","26788"
"21666","2015","26789"
"20940","2015","26790"
"8818","2015","26791"
"8415","2015","26793"
"36702","2015","26794"
"25402","2015","26795"
"39895","2015","26798"
"39629","2015","26799"
"23836","2015","26800"
"38807","2015","26801"
"41126","2015","26804"
"22299","2015","26806"
"29108","2015","26807"
"19419","2015","26808"
"52135","2015","26809"
"21353","2015","26810"
"34707","2015","26811"
"40898","2015","26814"
"8902","2015","26815"
"39626","2015","26816"
"13106","2015","26817"
"12257","2015","26818"
"17559","2015","26819"
"18519","2015","26820"
"18268","2015","26821"
"18268","2015","26822"
"18268","2015","26823"
"18268","2015","26824"
"18268","2015","26825"
"18942","2015","26826"
"16953","2015","26827"
"11991","2015","26829"
"13209","2015","26830"
"30060","2015","26831"
"30842","2015","26833"
"30842","2015","26834"
"39685","2015","26836"
"42180","2015","26838"
"8438","2015","26839"
"29109","2015","26842"
"41829","2015","26843"
"41475","2015","26845"
"8960","2015","26846"
"44322","2015","26847"
"30045","2015","26848"
"30045","2015","26849"
"30045","2015","26850"
"30066","2015","26851"
"30066","2015","26852"
"39686","2015","26853"
"40759","2015","26854"
"28751","2015","26855"
"38698","2015","26856"
"44232","2015","26860"
"21396","2015","26862"
"9799","2015","26863"
"21724","2015","26864"
"21937","2015","26865"
"12774","2015","26866"
"29719","2015","26867"
"20754","2015","26868"
"5917","2015","26869"
"21374","2015","26870"
"30132","2015","26871"
"39206","2015","26872"
"39350","2015","26874"
"21359","2015","26875"
"30172","2015","26876"
"16686","2015","26877"
"40845","2015","26878"
"39354","2015","26879"
"5956","2015","26880"
"16740","2015","26882"
"43258","2015","26884"
"39665","2015","26886"
"22852","2015","26887"
"17548","2015","26888"
"36604","2015","26889"
"44817","2015","26890"
"17521","2015","26892"
"16882","2015","26893"
"26613","2015","26894"
"50926","2015","26895"
"8064","2015","26896"
"7944","2015","26897"
"44338","2015","26898"
"21035","2015","26899"
"39355","2015","26900"
"10090","2015","26901"
"41748","2015","26902"
"38549","2015","26903"
"39697","2015","26904"
"33571","2015","26905"
"35702","2015","26906"
"8370","2015","26907"
"17785","2015","26910"
"51250","2015","26911"
"29098","2015","26913"
"47455","2015","26914"
"11883","2015","26915"
"29870","2015","26916"
"10952","2015","26917"
"19136","2015","26918"
"17014","2015","26919"
"30039","2015","26920"
"30154","2015","26921"
"30154","2015","26922"
"9845","2015","26923"
"11538","2015","26925"
"39767","2015","26926"
"8924","2015","26927"
"39754","2015","26928"
"10925","2015","26929"
"22315","2015","26930"
"30881","2015","26931"
"16574","2015","26932"
"22328","2015","26934"
"9804","2015","26935"
"50555","2015","26937"
"11771","2015","26938"
"42806","2015","26939"
"14421","2015","26940"
"17355","2015","26941"
"24161","2015","26942"
"24161","2015","26943"
"8934","2015","26944"
"21874","2015","26945"
"36204","2015","26946"
"16897","2015","26947"
"9585","2015","26948"
"36663","2015","26951"
"22151","2015","26952"
"16688","2015","26953"
"13313","2015","26954"
"28850","2015","26955"
"29115","2015","26956"
"11770","2015","26957"
"5884","2015","26959"
"27922","2015","26960"
"34104","2015","26961"
"22206","2015","26962"
"41092","2015","26963"
"10895","2015","26965"
"28635","2015","26966"
"18714","2015","26968"
"40807","2015","26969"
"27617","2015","26971"
"51508","2015","26972"
"15652","2015","26973"
"15764","2015","26974"
"10934","2015","26976"
"40470","2015","26977"
"40470","2015","26978"
"40470","2015","26979"
"17810","2015","26981"
"8881","2015","26982"
"41339","2015","26983"
"40193","2015","26984"
"26352","2015","26985"
"25788","2015","26986"
"19107","2015","26987"
"19442","2015","26988"
"41059","2015","26989"
"28560","2015","26990"
"18665","2015","26991"
"29103","2015","26992"
"40716","2015","26993"
"41914","2015","26994"
"29077","2015","26995"
"47030","2015","26996"
"21390","2015","26997"
"22061","2015","26998"
"34145","2015","26999"
"42012","2015","27000"
"19534","2015","27001"
"19534","2015","27002"
"38325","2015","27003"
"26278","2015","27004"
"17673","2015","27005"
"8361","2015","27006"
"11508","2015","27007"
"19377","2015","27009"
"41498","2015","27010"
"44891","2015","27011"
"27850","2015","27013"
"42860","2015","27014"
"28073","2015","27016"
"41097","2015","27017"
"43160","2015","27019"
"11880","2015","27020"
"34453","2015","27021"
"39560","2015","27022"
"29404","2015","27023"
"21403","2015","27024"
"13680","2015","27025"
"16724","2015","27027"
"17437","2015","27028"
"39787","2015","27029"
"15032","2015","27030"
"24703","2015","27031"
"40644","2015","27032"
"28602","2015","27034"
"17281","2015","27036"
"29052","2015","27037"
"29297","2015","27038"
"41662","2015","27039"
"21143","2015","27040"
"21324","2015","27041"
"28683","2015","27042"
"34222","2015","27043"
"10747","2015","27044"
"40640","2015","27046"
"22248","2015","27047"
"25415","2015","27048"
"33826","2015","27050"
"42230","2015","27051"
"7281","2015","27052"
"25455","2015","27053"
"27964","2015","27054"
"8994","2015","27055"
"16911","2015","27056"
"8119","2015","27057"
"45563","2015","27058"
"40948","2015","27059"
"14473","2015","27061"
"42103","2015","27062"
"14805","2015","27063"
"10867","2015","27064"
"35277","2015","27068"
"39834","2015","27069"
"14422","2015","27070"
"8380","2015","27071"
"39844","2015","27072"
"43192","2015","27074"
"15713","2015","27075"
"19735","2015","27078"
"6318","2015","27079"
"16668","2015","27080"
"21163","2015","27081"
"16665","2015","27082"
"17826","2015","27083"
"10072","2015","27084"
"28599","2015","27086"
"28890","2015","27088"
"28941","2015","27089"
"28920","2015","27090"
"28584","2015","27091"
"28703","2015","27092"
"43349","2015","27093"
"41052","2015","27094"
"16639","2015","27095"
"43062","2015","27096"
"41133","2015","27097"
"41133","2015","27098"
"41133","2015","27099"
"7398","2015","27100"
"17389","2015","27103"
"28737","2015","27104"
"14772","2015","27105"
"28868","2015","27106"
"14589","2015","27107"
"18227","2015","27108"
"39749","2015","27110"
"28554","2015","27111"
"28628","2015","27112"
"51621","2015","27113"
"34568","2015","27114"
"17913","2015","27115"
"35524","2015","27116"
"33324","2015","27117"
"11820","2015","27118"
"16667","2015","27120"
"29356","2015","27121"
"32926","2015","27122"
"8970","2015","27123"
"8951","2015","27125"
"16909","2015","27128"
"8835","2015","27129"
"9967","2015","27130"
"22451","2015","27131"
"32618","2015","27132"
"21370","2015","27134"
"8305","2015","27136"
"8395","2015","27138"
"30085","2015","27139"
"19053","2015","27141"
"35508","2015","27142"
"11374","2015","27143"
"15793","2015","27148"
"13295","2015","27149"
"11949","2015","27150"
"41120","2015","27152"
"17078","2015","27153"
"20634","2015","27155"
"34646","2015","27156"
"31033","2015","27157"
"40174","2015","27158"
"16931","2015","27159"
"20839","2015","27161"
"28578","2015","27162"
"42096","2015","27163"
"29027","2015","27164"
"28945","2015","27166"
"16872","2015","27168"
"27940","2015","27169"
"49101","2015","27170"
"49101","2015","27171"
"49101","2015","27172"
"39103","2015","27173"
"29097","2015","27175"
"9787","2015","27176"
"17688","2015","27178"
"14406","2015","27179"
"8173","2015","27181"
"14456","2015","27182"
"16830","2015","27183"
"29470","2015","27184"
"16347","2015","27185"
"17306","2015","27186"
"33950","2015","27187"
"17328","2015","27188"
"9328","2015","27189"
"29198","2015","27190"
"13357","2015","27191"
"19321","2015","27192"
"18347","2015","27193"
"8869","2015","27194"
"14719","2015","27195"
"6658","2015","27198"
"8452","2015","27199"
"9698","2015","27200"
"41046","2015","27201"
"41046","2015","27202"
"41046","2015","27203"
"41046","2015","27204"
"28645","2015","27205"
"35251","2015","27206"
"43542","2015","27207"
"25671","2015","27208"
"42589","2015","27212"
"41090","2015","27216"
"21021","2015","27217"
"18336","2015","27218"
"33945","2015","27219"
"9032","2015","27220"
"26876","2015","27221"
"17770","2015","27222"
"17012","2015","27223"
"14220","2015","27224"
"41044","2015","27225"
"29039","2015","27226"
"35381","2015","27227"
"10092","2015","27228"
"44920","2015","27229"
"16753","2015","27230"
"15236","2015","27231"
"12231","2015","27232"
"16966","2015","27233"
"9847","2015","27234"
"39023","2015","27235"
"39774","2015","27238"
"5915","2015","27240"
"46806","2015","27241"
"16801","2015","27242"
"11608","2015","27244"
"42206","2015","27245"
"6134","2015","27246"
"1297","2015","27247"
"1297","2015","27248"
"1297","2015","27249"
"1297","2015","27250"
"1297","2015","27251"
"1297","2015","27252"
"1297","2015","27253"
"1297","2015","27254"
"28651","2015","27255"
"20829","2015","27256"
"35377","2015","27257"
"29095","2015","27258"
"18010","2015","27261"
"17001","2015","27262"
"8299","2015","27263"
"7516","2015","27264"
"7327","2015","27267"
"16672","2015","27268"
"14490","2015","27270"
"44021","2015","27271"
"16840","2015","27272"
"14690","2015","27273"
"8979","2015","27277"
"41064","2015","27278"
"21223","2015","27279"
"14947","2015","27280"
"13367","2015","27281"
"36438","2015","27282"
"28997","2015","27283"
"16859","2015","27284"
"18205","2015","27285"
"28594","2015","27286"
"16666","2015","27287"
"16670","2015","27288"
"12092","2015","27289"
"22851","2015","27290"
"36548","2015","27291"
"8410","2015","27292"
"28573","2015","27293"
"35680","2015","27294"
"35594","2015","27296"
"28830","2015","27298"
"16976","2015","27299"
"13008","2015","27300"
"32781","2015","27301"
"17772","2015","27302"
"35548","2015","27303"
"22369","2015","27305"
"34325","2015","27306"
"36487","2015","27308"
"36487","2015","27309"
"36551","2015","27310"
"28700","2015","27312"
"42047","2015","27313"
"18054","2015","27314"
"18054","2015","27315"
"16883","2015","27316"
"17768","2015","27317"
"7323","2015","27318"
"16673","2015","27320"
"36301","2015","27321"
"28535","2015","27323"
"35842","2015","27324"
"41060","2015","27325"
"28516","2015","27326"
"17011","2015","27327"
"8906","2015","27329"
"10098","2015","27331"
"9007","2015","27332"
"29646","2015","27333"
"28541","2015","27334"
"34848","2015","27335"
"8821","2015","27337"
"17829","2015","27338"
"34850","2015","27339"
"28512","2015","27341"
"17042","2015","27342"
"8898","2015","27343"
"19320","2015","27344"
"22167","2015","27345"
"17597","2015","27346"
"18099","2015","27347"
"18099","2015","27348"
"17828","2015","27352"
"35490","2015","27353"
"5983","2015","27354"
"22116","2015","27356"
"16956","2015","27357"
"34843","2015","27358"
"29859","2015","27359"
"37080","2015","27360"
"37080","2015","27361"
"37080","2015","27362"
"37080","2015","27363"
"21004","2015","27364"
"33371","2015","27365"
"599","2015","27366"
"21919","2015","27367"
"14702","2015","27369"
"16459","2015","27370"
"27869","2015","27372"
"10328","2015","27373"
"45496","2015","27374"
"20688","2015","27375"
"14787","2015","27376"
"41074","2015","27377"
"49093","2015","27378"
"49093","2015","27379"
"49093","2015","27380"
"11869","2015","27382"
"39796","2015","27383"
"17427","2015","27384"
"49100","2015","27385"
"49100","2015","27386"
"49100","2015","27387"
"16863","2015","27388"
"35521","2015","27389"
"5861","2015","27390"
"46541","2015","27391"
"16833","2015","27392"
"45498","2015","27394"
"14782","2015","27395"
"22217","2015","27396"
"35669","2015","27400"
"8915","2015","27399"
"51751","2015","27401"
"8820","2015","27402"
"10665","2015","27403"
"22096","2015","27405"
"22209","2015","27406"
"42738","2015","27407"
"14498","2015","27408"
"14498","2015","27409"
"1262","2015","27410"
"1262","2015","27411"
"22125","2015","27412"
"14534","2015","27413"
"41049","2015","27414"
"40887","2015","27415"
"8421","2015","27416"
"14669","2015","27417"
"17993","2015","27418"
"8575","2015","27420"
"12306","2015","27421"
"8922","2015","27422"
"17941","2015","27423"
"27997","2015","27424"
"39205","2015","27425"
"8918","2015","27426"
"26427","2015","27427"
"29654","2015","27428"
"50440","2015","27429"
"28908","2015","27430"
"36407","2015","27432"
"14510","2015","27435"
"12479","2015","27436"
"33451","2015","27437"
"33698","2015","27438"
"17908","2015","27439"
"17908","2015","27440"
"17908","2015","27441"
"48905","2015","27442"
"14937","2015","27443"
"18056","2015","27445"
"13331","2015","27446"
"22280","2015","27447"
"17965","2015","27448"
"14478","2015","27449"
"14547","2015","27450"
"29877","2015","27451"
"26105","2015","27452"
"14644","2015","27453"
"8870","2015","27454"
"8916","2015","27455"
"20933","2015","27456"
"42523","2015","27458"
"40208","2015","27459"
"40293","2015","27460"
"40400","2015","27461"
"22410","2015","27462"
"40541","2015","27463"
"17953","2015","27464"
"17953","2015","27465"
"50695","2015","27466"
"19248","2015","27467"
"31126","2015","27470"
"8931","2015","27471"
"28509","2015","27473"
"19132","2015","27474"
"18860","2015","27475"
"33438","2015","27476"
"8888","2015","27477"
"24639","2015","27478"
"21022","2015","27479"
"21911","2015","27481"
"8856","2015","27482"
"21193","2015","27484"
"39593","2015","27485"
"14521","2015","27486"
"29017","2015","27489"
"45930","2015","27490"
"42740","2015","27491"
"48239","2015","27492"
"9267","2015","27494"
"36429","2015","27495"
"26718","2015","27496"
"19439","2015","27497"
"16704","2015","27498"
"12561","2015","27500"
"24679","2015","27501"
"35178","2015","27502"
"13428","2015","27503"
"30843","2015","27504"
"36479","2015","27505"
"14998","2015","27506"
"11339","2015","27507"
"13714","2015","27508"
"15001","2015","27509"
"8443","2015","27510"
"13946","2015","27511"
"8485","2015","27512"
"22241","2015","27514"
"14234","2015","27515"
"22069","2015","27516"
"16864","2015","27517"
"9134","2015","27519"
"29671","2015","27520"
"41089","2015","27521"
"22192","2015","27522"
"8823","2015","27523"
"46331","2015","27524"
"20710","2015","27525"
"7248","2015","27526"
"34356","2015","27528"
"18588","2015","27531"
"46414","2015","27534"
"46414","2015","27535"
"46414","2015","27536"
"46414","2015","27537"
"20932","2015","27540"
"17052","2015","27542"
"14840","2015","27543"
"21330","2015","27544"
"10059","2015","27546"
"34645","2015","27547"
"48555","2015","27548"
"28887","2015","27549"
"35054","2015","27550"
"27879","2015","27551"
"14724","2015","27552"
"35674","2015","27554"
"10007","2015","27555"
"17074","2015","27556"
"21607","2015","27557"
"48199","2015","27558"
"37000","2015","27559"
"37000","2015","27560"
"16978","2015","27565"
"44835","2015","27566"
"44835","2015","27567"
"44835","2015","27568"
"40168","2015","27570"
"41073","2015","27571"
"36526","2015","27572"
"41164","2015","27574"
"14568","2015","27575"
"35260","2015","27576"
"8398","2015","27577"
"14886","2015","27579"
"26138","2015","27580"
"34155","2015","27582"
"14595","2015","27585"
"23871","2015","27587"
"16890","2015","27588"
"35685","2015","27589"
"24609","2015","27590"
"40670","2015","27591"
"12018","2015","27592"
"10133","2015","27593"
"7048","2015","27596"
"28007","2015","27598"
"30712","2015","31873"
"7049","2015","27601"
"13349","2015","27602"
"6936","2015","27603"
"30760","2015","31874"
"28843","2015","27606"
"31785","2015","27607"
"12801","2015","27608"
"21936","2015","27609"
"41050","2015","27610"
"22164","2015","27611"
"1073","2015","27612"
"32881","2015","27613"
"21660","2015","27614"
"30146","2015","27615"
"40321","2015","27616"
"28717","2015","27617"
"22208","2015","27618"
"21878","2015","27619"
"35498","2015","27620"
"8503","2015","27623"
"7386","2015","27624"
"35007","2015","27625"
"35007","2015","27626"
"13166","2015","27627"
"8472","2015","27628"
"46109","2015","27629"
"46109","2015","27630"
"29344","2015","27632"
"8473","2015","27633"
"14443","2015","27635"
"41110","2015","27636"
"31666","2015","27639"
"28764","2015","27640"
"28764","2015","27641"
"8433","2015","27642"
"19352","2015","27643"
"36165","2015","27644"
"1327","2015","27646"
"1327","2015","27647"
"1327","2015","27648"
"1327","2015","27649"
"18682","2015","27650"
"22113","2015","27651"
"35057","2015","27652"
"14763","2015","27653"
"47982","2015","27654"
"17750","2015","27655"
"17490","2015","27656"
"21851","2015","27657"
"30838","2015","27658"
"14884","2015","27659"
"39590","2015","27661"
"15576","2015","27662"
"8393","2015","27664"
"36394","2015","27665"
"36508","2015","27666"
"34471","2015","27667"
"40786","2015","27668"
"43785","2015","27669"
"44250","2015","27670"
"20870","2015","27672"
"22156","2015","27673"
"44300","2015","31875"
"41716","2015","27676"
"42741","2015","27677"
"16604","2015","27678"
"15091","2015","27679"
"18364","2015","27680"
"22120","2015","27681"
"32959","2015","27683"
"27877","2015","27684"
"27395","2015","27685"
"36695","2015","27687"
"28854","2015","27688"
"29074","2015","27689"
"27668","2015","27691"
"19753","2015","27692"
"14775","2015","27694"
"14817","2015","27695"
"11349","2015","27696"
"40165","2015","27697"
"17189","2015","27698"
"8397","2015","27699"
"34852","2015","27700"
"8639","2015","27701"
"16341","2015","27702"
"35254","2015","27706"
"9775","2015","27707"
"17581","2015","27708"
"29657","2015","27709"
"40604","2015","27710"
"30864","2015","27711"
"9299","2015","27712"
"29036","2015","27713"
"44573","2015","27714"
"31867","2015","27715"
"29819","2015","27717"
"36358","2015","27721"
"25903","2015","27722"
"40373","2015","27723"
"21015","2015","27724"
"14411","2015","27727"
"36542","2015","27728"
"11852","2015","27729"
"21139","2015","27730"
"22545","2015","27732"
"36473","2015","27733"
"46125","2015","27734"
"45587","2015","27735"
"45587","2015","27736"
"43369","2015","27737"
"41040","2015","27739"
"40126","2015","27741"
"28925","2015","27742"
"41951","2015","27745"
"12640","2015","27746"
"42252","2015","27747"
"41039","2015","27748"
"21081","2015","27749"
"29767","2015","27751"
"41540","2015","27753"
"7187","2015","27754"
"21902","2015","27755"
"20727","2015","27756"
"20727","2015","27757"
"14894","2015","27758"
"21896","2015","27759"
"21896","2015","27760"
"26409","2015","27761"
"21196","2015","27762"
"8349","2015","27763"
"16463","2015","27764"
"50693","2015","27765"
"15187","2015","27766"
"33334","2015","27767"
"36470","2015","27768"
"22124","2015","27769"
"22129","2015","27770"
"36557","2015","27773"
"36557","2015","27774"
"35543","2015","27775"
"29351","2015","27776"
"8378","2015","27777"
"13093","2015","27778"
"16944","2015","27779"
"28523","2015","27780"
"28520","2015","27781"
"40979","2015","27782"
"39684","2015","27783"
"13314","2015","27784"
"8368","2015","27785"
"8466","2015","27786"
"8412","2015","27787"
"14567","2015","27788"
"36514","2015","27789"
"8388","2015","27791"
"15903","2015","27792"
"12666","2015","27793"
"13585","2015","27794"
"14963","2015","27795"
"41134","2015","27796"
"30850","2015","27799"
"8467","2015","27800"
"42739","2015","27801"
"8355","2015","27804"
"47826","2015","27805"
"47827","2015","27806"
"11942","2015","27807"
"34714","2015","27808"
"36474","2015","27809"
"43935","2015","27811"
"41509","2015","27812"
"8968","2015","27813"
"11664","2015","27815"
"1400","2015","27816"
"1400","2015","27817"
"32882","2015","27818"
"37064","2015","27819"
"27874","2015","27820"
"34591","2015","27821"
"40345","2015","27823"
"40345","2015","27824"
"36926","2015","27826"
"15010","2015","27827"
"40531","2015","27830"
"20874","2015","27831"
"16573","2015","27832"
"34596","2015","27834"
"33852","2015","27835"
"16661","2015","27836"
"16661","2015","27837"
"40990","2015","27838"
"14851","2015","27839"
"33353","2015","27840"
"17183","2015","27841"
"19363","2015","27842"
"28881","2015","27843"
"11721","2015","27844"
"28659","2015","27845"
"34328","2015","27846"
"40348","2015","27847"
"40348","2015","27848"
"40348","2015","27849"
"44784","2015","27850"
"40450","2015","27852"
"40450","2015","27853"
"40450","2015","27854"
"34177","2015","27855"
"28515","2015","27856"
"36958","2015","27857"
"45553","2015","27858"
"14671","2015","27860"
"17737","2015","27863"
"8816","2015","27864"
"36466","2015","27866"
"27889","2015","27867"
"50698","2015","27868"
"43919","2015","27870"
"40354","2015","27871"
"14741","2015","27872"
"44658","2015","27873"
"16625","2015","27874"
"28859","2015","27875"
"39072","2015","27876"
"14474","2015","27878"
"17177","2015","27879"
"35417","2015","31876"
"14780","2015","27881"
"16525","2015","27883"
"25011","2015","27885"
"13412","2015","27886"
"14648","2015","27887"
"21151","2015","27888"
"21151","2015","27889"
"15714","2015","27890"
"40570","2015","27891"
"21356","2015","27894"
"13107","2015","27895"
"35515","2015","27896"
"35512","2015","27897"
"16754","2015","27898"
"36411","2015","27899"
"14769","2015","27900"
"41645","2015","27901"
"10532","2015","27902"
"14607","2015","27903"
"21378","2015","27904"
"14600","2015","27905"
"16354","2015","27906"
"44550","2015","27907"
"43229","2015","31877"
"21350","2015","27911"
"11711","2015","27912"
"18919","2015","27913"
"30191","2015","27914"
"9548","2015","27915"
"25051","2015","27916"
"31054","2015","27917"
"15708","2015","27918"
"14526","2015","27920"
"43392","2015","27921"
"18981","2015","27922"
"39642","2015","27923"
"45525","2015","27924"
"16856","2015","27925"
"33545","2015","27926"
"17003","2015","27927"
"14401","2015","27928"
"29418","2015","27929"
"8348","2015","27930"
"44401","2015","27933"
"37038","2015","27934"
"21093","2015","27935"
"16560","2015","27940"
"37054","2015","27941"
"8871","2015","27938"
"43808","2015","27939"
"39162","2015","27937"
"14896","2015","27936"
"11748","2015","27943"
"14906","2015","27944"
"14388","2015","27945"
"14636","2015","27946"
"17453","2015","27947"
"14972","2015","27948"
"49094","2015","27950"
"49094","2015","27951"
"49094","2015","27952"
"8598","2015","27953"
"21335","2015","27954"
"36237","2015","27955"
"22048","2015","27956"
"15028","2015","27957"
"34888","2015","27958"
"41149","2015","27959"
"36303","2015","27961"
"27898","2015","27962"
"22228","2015","27963"
"49028","2015","27964"
"16537","2015","27966"
"40860","2015","27967"
"35050","2015","27968"
"45738","2015","27969"
"17958","2015","27971"
"17958","2015","27972"
"35871","2015","27973"
"15009","2015","27974"
"21564","2015","27975"
"39792","2015","27976"
"35154","2015","27977"
"7291","2015","27978"
"37094","2015","27979"
"37094","2015","27980"
"25502","2015","27981"
"41545","2015","27982"
"21730","2015","27985"
"20716","2015","27987"
"17023","2015","27989"
"17804","2015","27992"
"16541","2015","27993"
"30821","2015","27994"
"53558","2015","27996"
"36995","2015","27997"
"21868","2015","27998"
"41476","2015","27999"
"21906","2015","28000"
"43379","2015","28001"
"11968","2015","28002"
"36502","2015","28003"
"9149","2015","28004"
"29873","2015","28005"
"37028","2015","28006"
"42754","2015","28007"
"42953","2015","31878"
"24549","2015","28009"
"9319","2015","28010"
"16361","2015","28011"
"10769","2015","28012"
"41054","2015","28013"
"8663","2015","28014"
"46111","2015","28015"
"33478","2015","28016"
"9020","2015","28017"
"29377","2015","28018"
"27279","2015","28019"
"14630","2015","28020"
"36572","2015","28021"
"33777","2015","28022"
"33777","2015","28023"
"33777","2015","28024"
"33777","2015","28025"
"33777","2015","28026"
"33777","2015","28027"
"33777","2015","28028"
"39514","2015","28029"
"17145","2015","28030"
"14667","2015","28031"
"14744","2015","28034"
"41460","2015","28035"
"14659","2015","28037"
"45655","2015","28038"
"32836","2015","28040"
