"id","intake_capacity","name","students_residing","type_id"
"179696","80","PG Hostel Boys Block C3","54","1"
"181578","130","GDC HOSTEL","130","3"
"162837","300","Girls Hostel","38","2"
"153494","100","Bhavya Hostel","100","1"
"170617","300","Boys Hostel","50","1"
"172964","36","Girls Hostel","95","2"
"155743","107","Banarasi Das Chandiwala","2","1"
"162892","76","Boys Hostel II","70","1"
"165742","104","TIPS GIRLS' HOSTEL","100","2"
"191840","75","Boy's Hostel","72","1"
"153472","60","Senior Hostel","30","1"
"155179","30","Sinhgad Girls Hostel (Old)","29","2"
"168109","100","SARYU PRASAD  HOSTEL","60","1"
"168283","200","G.V.R & S Engineering  Hostel for Boys","100","1"
"154091","150","Ambika","40","2"
"159601","102","NRI","68","1"
"182520","250","BOY'S HOSTEL","160","1"
"159375","45","KVK Hostel and Quarter(Polytechnic in Agri. Engin Targhadia)","45","1"
"186193","189","KNIPSS BOYS BOSTEL","149","1"
"189704","25","Boys Hostel","19","1"
"191803","240","Vidya Niketan Boys Hostel","65","1"
"170177","526","C","466","1"
"171462","374","Limbdi Hostel","368","1"
"161317","21","B wing","0","2"
"161720","100","Mangaladevi Hostel","90","2"
"188976","36","IH-B Block","170","2"
"180748","60","Sadabai Girls Hostel","1","2"
"169718","165","SHREE VENKATESHWARA HI TECH POLYTECHNIC COLLEGE GOBI","38","2"
"164956","150","Birsa Munda Hostel","150","1"
"188224","872","PGP & FPM students- IIMB Hostel","864","3"
"148415","60","TV Hostel","6","2"
"163903","20","Immanuel Arasar Teacher Training","0","1"
"164759","108","Kalpna Chawla","59","2"
"162466","75","MES Womens hostel","70","2"
"167096","68","Sree Narayana Women's Hostel","28","2"
"185455","130","Govt Women's College Hostel","130","2"
"158561","60","Matoshri Smt. Sushiladevi Girls Hostel","84","2"
"165205","149","Hostel No. 2","159","2"
"184336","100","LNCTGIRLS HOSTAL","0","2"
"171200","48","D1","47","1"
"162090","200","Shantaben Sheth","125","2"
"171150","120","Hostel 1","119","1"
"192147","140","Silver Jubilee","164","2"
"183463","30","OXBRIDGE GIRLS HOSTEL","10","2"
"152015","90","KIT's Girls Hostel","6","2"
"171765","72","Govt.Unani Medical College Girls Hostel","76","2"
"179669","80","HOSTEL FOR GIRLS","53","2"
"186148","141","Radhakrishna Hall","141","1"
"183012","53","Sir, Shri Ram Memorial Girls Hostel","53","2"
"179654","4","D-35","4","1"
"192032","250","Ladies Hostel & sharing with Medical college hostel","225","2"
"159823","60","St.Little Teresas Hostel Vazhakulam","30","2"
"178822","160","UG Hostel for Women","160","2"
"163028","68","Gopabandhu Hostel","68","1"
"190108","86","Ladies Hostel - 3","87","2"
"173032","100","DIET Pusa","4","2"
"171663","400","Ganga Girl`s Hostel GNM","126","2"
"156209","180","Dileef Nursing Student Hostel","120","2"
"190519","270","WEMENS HOSTEL","240","2"
"189506","60","RVS GIRLS HOSTEL","4","2"
"156372","120","Boys Hostel","70","1"
"184096","75","SREE KRISHNA HOSTEL","43","1"
"148514","168","Shanti Sadan 'A'","168","1"
"191492","84","Boys hostel UG-II","84","1"
"162271","60","Bapuji Ayurvedic Medical College Boys Hostel","40","1"
"150763","200","Rajeev Boys Hostel","2","1"
"190153","104","College of Food Science and Tech., Bapatla","102","2"
"160561","50","Narendranath Memorial Teachers' Training Hostel","15","2"
"154787","200","Boys Hostel","2","1"
"193360","100","Shivaji Hostel","25","1"
"188490","237","BH-3 NARMADA","237","1"
"181890","40","Diadem Boys' Hostel","24","1"
"186743","150","boys","30","3"
"173039","70","Boys Hostel","20","1"
"174002","120","Girls Hostel - 2","48","2"
"177973","500","bhagatsingh boys hostel block-3","300","1"
"158305","214","Hostel No. 4","97","1"
"163682","25","Girls Hostel","0","2"
"168486","220","Old Boys Hostel","200","1"
"156592","30","Sanjeevi Thana Girls Hostel","30","2"
"181206","100","Dr. D.Y.Patil Girls Hostel","55","2"
"192400","50","Eden Girls Hostel","14","2"
"159908","300","WHITE MEMORIAL COLLEGE HOSTEL-GIRLS","175","2"
"154253","100","MSS Girls Hostel","100","2"
"194269","40","NIMS BOYS HOSTEL","6","1"
"165743","40","VPM's Girls Hostel","2","2"
"171874","60","Nileswaram Campus - Hostel","60","2"
"154466","25","UNITY GIRLS' HOSTEL","20","2"
"169165","54","S R Hostel","54","2"
"191601","602","Girls hostal","504","2"
"166761","100","mnsk hostel","50","2"
"154824","50","BASAVESHWAR HOSTEL","0","1"
"177501","20","Girls Hostal-1","25","2"
"156308","244","Nandini Girls Hostel","72","2"
"187952","120","Jenneys Boys Hostel","0","1"
"193492","116","GOVT. HOSTEL","100","1"
"180651","226","Eklavya Bhawan","226","1"
"165751","50","Agasti Girls","0","2"
"192433","21","Deshumukh Villa","14","1"
"178318","250","Boys","48","1"
"194366","550","Hall 2","546","1"
"174659","100","LORD KRISHNA COLLEGE OF NURSING GIRLS HOSTEL","89","2"
"184139","25","BRIGHTER HOSTEL","24","2"
"173335","89","Radharaman Group Hostel","67","2"
"171189","320","RIT Boys Hostel","272","1"
"193518","426","Boys Hostel Block H5 B Wing","134","1"
"150422","340","Matushri Kunvarben Jethabhai Chaudahry","300","2"
"164155","100","ST BOYS HOSTEL","0","1"
"180600","25","BAHINABAI COLLEGE HOSTEL","0","2"
"154753","25","Pitu Shinde hostel for Boys","5","1"
"175027","150","RED HOSTEL","52","1"
"176579","36","lbs girls hostel","24","2"
"194373","50","yashwanrao chavan ayurvedic medical college girls hostel","28","2"
"193776","25","Hostel No.1","0","1"
"165051","100","MGM Medical College Hospital Interns Hostel","56","3"
"190066","28","SPORTS HOSTEL","25","3"
"171978","100","Savitribai","91","2"
"186875","136","Boys Hostel-3","135","1"
"186434","20","Gurukul","5","2"
"170142","50","Rathinam Girls Hostel","50","2"
"161149","100","Akshaya","0","1"
"169135","100","St.Vincent Pallotti","53","2"
"193838","25","Girls Hostel","0","2"
"185349","75","KVN Naik Girl's Hostel","72","2"
"193453","701","Girl Hostel, Yamuna Girl Hostel","701","2"
"176987","200","LOURDES SCHOOL OF NURSING SIDHI SADAN","110","2"
"184650","12","Boy Hostel","5","1"
"186866","200","PES Girls Hostel","0","2"
"154317","200","ADARSH BOYS HOSTEL,NAPA","125","1"
"152558","30","Ramadevi Girls Hostel","16","2"
"182755","274","SHIVALIK BOYS HOSTEL","103","1"
"188913","60","GOVT TTI BOYS HOSTEL, CHIKKANAHALLI","0","1"
"188960","56","Lapalang Boys Hostel-I","54","1"
"153271","125","Gents","112","1"
"184713","46","Boys Hostel (New)","46","1"
"154836","150","IOK COE Boys Hostel","76","1"
"157174","500","Boys Hostel","200","1"
"150584","10","GIRLS HOSTEL","0","2"
"174415","70","SAHYADRI HOSTEL","56","1"
"156736","30","AES LADIES HOSTEL","30","2"
"182912","100","SMIDS BOYS","78","1"
"175609","200","Akkamahadevi Girls Hostel","12","2"
"185057","100","Mrs.Kesharbai Kshirsagar Girls Hostel","100","2"
"170416","200","Hina Girls Hostel - 2","56","2"
"166337","20","Interns Boys Hostel","0","1"
"163604","100","RANILAXMIBAI GIRLS HOSTEL BABHULGAON","25","2"
"188872","100","Boys Hostel - I","80","1"
"182896","180","H1-PARIJAT","177","1"
"177732","50","Men Foreign Hostel","10","1"
"193809","40","P.P.College Girls Hostel","0","2"
"159560","100","SLES BOYS HOSTEL","50","1"
"167839","50","GIRLS HOSTEL","30","2"
"184285","40","City girls hostel","40","2"
"151296","100","Girls Hostel","0","2"
"171989","100","Girls Hostel UG","100","2"
"186927","168","Institute of Nursing Kasal","108","2"
"165001","145","BOY'S HOSTEL","140","1"
"161548","7","Malini","7","2"
"165182","500","Boys Hostel","300","1"
"156675","150","jat boys hostel","2","1"
"187839","404","Muthoot College of nursing students hostel","215","2"
"188950","120","PG","115","2"
"171515","200","Jagadish Abas","180","1"
"189333","43","BH - III","45","1"
"171959","210","Vedavathi","210","2"
"179862","500","Shri Guru Ram Rai Education Mission Girls Hostel, Patel Nagar, Dehradun","130","2"
"164205","400","Savitribai Phule Hostel","47","2"
"169716","600","GGRCE BOYS HOSTEL","287","1"
"174238","45","Achamma Memorial Women's Hostel","40","2"
"190288","320","CHERRAANS GIRLS HOSTEL","282","2"
"174066","120","Vedhganga","60","1"
"192520","519","Hostel No. 15 (A)","975","1"
"155392","0","Indira Priyadarshini Govt. Degree College for Women","0","2"
"179877","90","Pillai HOC IMSR","0","2"
"181074","200","Sullamussalam Girls Hostel","62","2"
"185756","200","Mythri School of Nursing","126","2"
"163476","750","JSS BOYS HOSTEL","736","1"
"158419","10","G. R. JANI BOYS HOSTEL","0","1"
"171303","20","NINS GIRLS HOSTEL","10","2"
"192650","25","ASSUMPTION NURSING HOSTEL","20","2"
"183944","136","Hostel No. 11","136","2"
"165488","60","Boys Hostel-1, TAMANDO","62","1"
"188497","150","MAMATHA HOSTEL-1","120","2"
"162539","80","Pvs school of nursing Boys hostel","25","1"
"181546","80","Kamala Nehru Womens Hostel","17","2"
"157129","120","Boys hostel","0","1"
"194135","1343","Girls Hostel 6","807","2"
"163729","9047","Boys Hostels (Total 35 Hostels)","8054","1"
"149251","291","Medical Hostel","18","1"
"166080","50","BOYS HOSTEL","30","1"
"181843","50","Dighori  Hostel boys","45","1"
"182626","168","Boy's Hostel","31","1"
"173589","350","R  R girls Hostel","200","2"
"175485","60","JIBIN PRASAD K","15","1"
"193701","220","BOYS HOSTEL-2","0","1"
"171603","100","Shrikrishnadas Jajoo Grameen Seva Mahavidylaya, Ladies Hostel, Pipri-Wardha","100","2"
"183125","100","BLOCK A","30","2"
"176960","24","Sports Hostel","24","1"
"193191","150","RMH HOSTEL","150","2"
"179840","25","Krishma Boys Hostel","0","1"
"172885","250","Vivekanandha Girls Hostel","29","2"
"167516","57","Boys' hostel 1","0","1"
"173603","20","Hashmi Girls Hostel","0","2"
"167715","80","NEW HOSTEL","51","1"
"178569","80","Sri Y.N.College Womens Hostel","80","2"
"164126","258","Boys Hostel - I","258","1"
"174383","90","PC Jabin Science College Hostel","1","1"
"187957","50","NSS HOSTEL","20","2"
"174312","70","LAKSHMISUBRAMANIAN BOYS HOSTEL","43","1"
"154381","102","Block - II","0","1"
"173320","24","Boys' hostel","24","1"
"168229","250","MAPTC HOSTEL2","10","2"
"193297","100","Girls Hostel","8","2"
"177599","60","Dr. A.R.Elite Hostel","18","2"
"187442","100","NURSING HOSTEL","40","2"
"163789","300","M.S.E.C Boys Hostel","173","1"
"178074","150","Emerald Heights College Hostel","140","2"
"158583","120","GOVERNMENT BOYS HOSTEL","12","1"
"150100","280","JG LADIES HOSTEL","0","2"
"186366","50","BC Hostel","0","1"
"174678","60","Rani chnnamma womens Hostel Sankeshwar","2","2"
"186755","250","Krishna Theja Girls Hostel","230","2"
"158440","200","Kalawati Devi Girls Hostel","149","2"
"160539","2","SVb's College Hostel","0","1"
"164937","100","KASTURI HOSTEL","100","2"
"192346","75","Boys' Hostel3","65","1"
"184073","30","GOVT.COLLEGE HOSTEL KOTTAYAM FOR MEN","30","1"
"181785","380","Hall - 5","379","1"
"193512","426","Girls Hostel H-4 B Wing","341","2"
"151576","100","SLES","150","1"
"168555","150","BC Welfare Hostel","150","1"
"173168","270","Boys Hostel-02","250","1"
"191079","220","RKDF Boys Hostel","220","1"
"157065","35","MISSION GIRLS","9","2"
"188198","50","U. G. C. General Hostel No. 01","50","1"
"188547","60","IAI Hostel","1","1"
"188474","45","JSS College Hostel for Women's","30","2"
"165808","100","Immaculate Hostel","80","2"
"157648","200","Benziger School of Nursing Hostel","90","2"
"164923","50","BOYS HOSTEL","30","1"
"170542","400","GIRLS HOSTEL","326","2"
"171377","100","B","100","2"
"165774","150","BOYS HOSTEL-PCIET","142","1"
"189466","30","ssm girls hostel","20","2"
"160119","200","IMS Girls Hostel","30","2"
"173012","200","BOYS HOSTEL","12","1"
"167755","120","Sarada","60","1"
"184955","50","NITM CAMPUS","0","2"
"194133","1527","Boys Hostel 2","1451","1"
"180249","100","Hostel 12","57","1"
"175000","250","Siddhartha Girls hostel","250","2"
"191600","576","Boys hostal","406","1"
"153344","230","BISHOPCONRADMEMORIALSCHOOLOF NURSING","198","2"
"154348","120","Arts & Science Boys' Hostel","100","1"
"158878","25","HARISHANKAR SHUKLA HOSTAL","25","2"
"178811","150","Rohini Hall of Residence","97","2"
"172917","110","SHAKTI PUNJ (SHARED RESOURCE INTEGRATED CAMPUS)","6","2"
"160532","120","SAS School of Nursing","80","2"
"178839","100","Nandani","101","2"
"165948","100","sarada Hostel","42","2"
"188054","50","ETN & L DEGREE COLLEGE","0","1"
"154225","50","Narayan Ashram","38","1"
"157207","100","Bhavya Hostel","100","1"
"171135","20","Gopabandhu","16","1"
"167970","65","AME's Boys Hostel","65","1"
"164753","80","MGM GNM INTERN HOSTEL","40","2"
"193118","50","VASANTASHRAM II","50","2"
"154944","240","Girls Hostel","105","2"
"184308","35","IMPS Boys Hostel","25","1"
"189774","120","Hon. Annasaheb Dange Gents Hostel, Ashta","120","1"
"173910","120","KAILASH BOYS HOSTEL","82","1"
"152701","0","Shri Shiv-Shahu Mahavidyalaya, Sarud","0","2"
"176139","120","Shri Vijay Mahantesh","89","1"
"157128","110","Hostel Block  - B","22","1"
"150107","110","Kalatharangini Hostel","104","1"
"153085","60","Sant Meera Boys Hostel","0","1"
"186692","60","Savitribai Phule Girls Hostel","45","2"
"192972","250","NEWCITY GIRLS HOSTEL","60","2"
"174127","25","Barrackpore Rastraguru Surendranath College Boys Hostel","0","1"
"162431","300","NURSES QUARTERS","226","2"
"181992","100","attached hostel for women","60","2"
"159927","140","Boys Hostel","79","1"
"185452","216","C Block","143","1"
"167057","200","Girls Hostel 1","190","2"
"175839","41","GIRLS HOSTEL - III","41","2"
"164790","27","LaxmiBai Block","27","2"
"191970","250","ARCHANA GIRLS HOSTEL","111","2"
"184127","25","CORNERSTONE HOSTEL","18","2"
"166032","72","GIDSR, PG Hostel, Fzr","23","3"
"170787","140","BODHNI DEVI NURSING INSTITUTE","128","2"
"176280","34","Bronson Hall","34","1"
"157827","100","Sharda Boys Hostel","0","1"
"178571","8","Shri. Bapurao Deshmukh Foundations Girls Hoste","8","2"
"182735","120","BOYS HOSTEL-2","120","1"
"149000","352","Smt. Amrutben Mithabhai Thummar Kanya Chhatralay","0","2"
"158082","531","Santi Sadan Hostle","36","1"
"166819","79","PG Boys Hostel  No. 3","79","1"
"193642","100","NEW HOSTEL NO.2","0","1"
"157114","30","No Name","2","2"
"160452","126","Aahilaya Bai","113","2"
"155055","70","somnath nursing hostel","52","2"
"158590","100","Yogeshwari Vidyarathi Vastigrah, Ambajogai","45","1"
"149166","288","SSBH","288","1"
"159148","200","HOSTEL-A","200","1"
"177089","35","Senthilandavar West","22","2"
"164602","130","Block-B","91","1"
"150453","35","ADARSH KUMAR CHHATRALAYA BASPA","35","1"
"163821","20","Sri Guru Teg Bahadur Public School Hostel, Khankot, Amritsar","0","1"
"188484","355","GH-1 GANGA","355","2"
"152749","300","Boys' Hostel","220","1"
"163546","8","International","4","1"
"152632","220","AMC DENTAL COLLEGE HOSTEL","122","2"
"173098","120","IIN Girls Hostel","31","2"
"167308","400","Dayanand Shramjivi Mahila Hostel Civil Lines Kanpur","50","2"
"167271","35","NET Boys Hostel","21","1"
"194094","220","Harkhi Devi Bhawan","219","2"
"162689","189","GIRLS HOSTEL","122","2"
"185018","100","HAJI MOHIDEEN BEARY","5","2"
"182398","100","Boys hostel","100","1"
"174348","146","Meenakshi Ladies International Hostel - KTR","146","2"
"168004","100","HB 1","41","1"
"157630","100","K.K.Mehta","100","1"
"192756","250","DOON VALLEY TRUST","1","2"
"160433","174","K.L.E SCIETY'S C.B KORE POLYTECHNIC, CHIKODI","160","1"
"154140","25","Bidhyarthi Bhavan","1","2"
"180084","50","SHRI RAMNATH BOYS HOSTEL","0","1"
"192708","200","Arya Bhatta Hostel","198","1"
"159017","100","Girls Hostel","55","2"
"152744","0","Women's Hostel","200","2"
"149959","25","Dnyangaga","25","2"
"166513","224","Junior","566","2"
"191026","96","Birbal Sahani Hall, Lucknow University, Lucknow","95","1"
"165173","30","Mens Hostel","15","1"
"190506","100","AMAR BHARTI MAHILA ADHYAPAN MANDIR HOSTEL","100","2"
"171101","63","GGI, Hostel","59","2"
"152510","146","Girls Hostel","177","2"
"171847","60","OLD BOYS HOSTEL","60","1"
"168230","450","MAPTC HOSTEL1","20","1"
"158227","200","Bapuji B-Schools Executive Hostel for Girls","25","2"
"181479","188","Christ Hall","188","2"
"160092","60","punjab institute of textile technology","28","1"
"193349","125","Rccv Girls college hostel","25","2"
"193712","60","Satpuda","60","1"
"157864","60","GIRLS","34","2"
"166735","150","Regional Institute of Nursing","135","2"
"181937","100","J N Konar PTTI girls Hostel","68","2"
"177571","150","Guru Hargobind Hostel","64","1"
"192058","225","VISHWAKARMA HOSTEL","200","1"
"159002","500","PG HOSTEL","293","2"
"164518","200","Girls Hostel","200","2"
"193573","124","E TYPE MARRIED ACCOMMODATION","44","3"
"162516","60","KVT HOSTEL","27","3"
"171090","300","BOYS HOSTEL - III","300","1"
"190351","200","PRAGATHI","200","1"
"167443","50","Madona Hostel","0","2"
"178520","300","JCET Hostel1","201","1"
"174060","50","Shanti Dhama Boys Hostel","48","1"
"174561","30","Polytechnic Girl's Hostel","12","2"
"166626","18","Sri Raghavendra  NRI Girls Hostel","18","2"
"182345","1200","JJ COLLEGE BOYS HOSTEL","703","1"
"188026","45","ST.JOSEPH'S NURSES HOSTEL","136","2"
"181273","150","sarojini boys","5","2"
"159793","160","UMA SANSKAR TIRTH","95","2"
"182060","200","ANSHUAL BOYS HOSTEL","65","1"
"174467","68","Ganga Hostel","0","2"
"152428","90","Laxmi Ladies Hostel","53","2"
"156359","16","Late Krishnabai Shripatrao Chougule Womens Hostel","5","2"
"151135","591","SH-2","573","1"
"157002","30","UGC Hostel","30","1"
"186918","50","Bishop Diehl Hostel","50","1"
"182582","90","UG Boy's Hostel No.IV","0","1"
"179486","25","BEKI HOSTEL","24","1"
"186020","100","1","1","1"
"158007","200","BHAGWAN MAHVIR EDUCATION FOUNDATION","10","2"
"172154","55","West Hostel","55","2"
"174232","60","H1","60","2"
"170374","150","New Navodaya Institute of Nursing","63","2"
"153108","150","AVC College of Engineering Students Home","111","1"
"176262","150","Teejan Devi Bihani Girls Hostel","104","2"
"167036","30","Girls Hostel (Indian)","26","2"
"182235","100","Dr Panjabrao Deshmukh Girl's Hostel","60","2"
"158976","48","Raghunath","24","1"
"163680","100","RCPE Boys Hostel","12","1"
"165749","45","DR D Y PATIL HOSTEL (SAI)","45","1"
"193280","108","New Girls Hostel","80","2"
"167338","100","RAJASHRI SHAHU MAHARAJ BOYS  Hostel, UNDALE","15","1"
"167465","200","MAR BASELIOS BETHANY HOSTEL","180","2"
"191401","30","H8","23","1"
"172736","20","Girls'3","20","2"
"149998","72","Sapkal Knowledge Hub","30","2"
"167388","30","SMT MANORAMA MAHAVIDYALAYA","0","2"
"152420","50","Government Boys' Hostel(S.T.), Modasa","1","1"
"174814","14","Main Private Ward (Single Seated)","14","2"
"159906","20","Shri Satpal Memorial Hostel- II","0","2"
"190482","72","K V V S LADIES HOSTEL","40","2"
"186666","175","KLS GOGTE GIRLS HOSTEL","134","2"
"194375","45","RCIM","0","1"
"190262","130","Loyola Girls Hostel","130","2"
"191191","100","MCE Society's Boys Hostel","22","2"
"176102","30","ANNEXY Hostel","30","1"
"153335","50","boys hostel","18","1"
