"college_institution_id","student_hostel_id","survey_year"
"49653","166683","2015"
"49653","166684","2015"
"16684","166685","2015"
"16684","166686","2015"
"6607","166687","2015"
"15645","166688","2015"
"15645","166689","2015"
"15645","166690","2015"
"41052","166693","2015"
"41052","166694","2015"
"12404","166695","2015"
"12404","166696","2015"
"53475","166697","2015"
"53475","166698","2015"
"16639","166699","2015"
"16639","166700","2015"
"16639","166701","2015"
"16639","166702","2015"
"43062","166703","2015"
"41133","166704","2015"
"41133","166705","2015"
"41133","166706","2015"
"41133","166707","2015"
"41133","166708","2015"
"41133","166709","2015"
"7398","166710","2015"
"47514","166711","2015"
"16638","166712","2015"
"16638","166713","2015"
"16638","166714","2015"
"11317","166720","2015"
"11317","166721","2015"
"11317","166722","2015"
"26968","166723","2015"
"26968","166724","2015"
"20960","166727","2015"
"20960","166728","2015"
"51897","166729","2015"
"40504","166730","2015"
"40504","166731","2015"
"17389","166733","2015"
"17389","166734","2015"
"47333","166736","2015"
"14772","166737","2015"
"14772","166738","2015"
"28539","166739","2015"
"28539","166740","2015"
"17920","166744","2015"
"17920","166745","2015"
"14589","166746","2015"
"14589","166747","2015"
"18227","166749","2015"
"46608","166754","2015"
"46608","166755","2015"
"39749","166756","2015"
"39749","166757","2015"
"34568","166758","2015"
"46883","166765","2015"
"46883","166766","2015"
"26875","166769","2015"
"17913","166772","2015"
"17913","166773","2015"
"35524","166774","2015"
"40999","166775","2015"
"40999","166776","2015"
"33324","166777","2015"
"33324","166778","2015"
"11820","166779","2015"
"11820","166780","2015"
"29356","166782","2015"
"10423","166784","2015"
"10423","166785","2015"
"45586","166786","2015"
"45586","166787","2015"
"42360","166788","2015"
"42360","166789","2015"
"42360","166790","2015"
"42360","166791","2015"
"21740","166802","2015"
"21740","166803","2015"
"18031","166804","2015"
"18031","166805","2015"
"18031","166806","2015"
"1308","166807","2015"
"1308","166808","2015"
"43236","166811","2015"
"43236","166812","2015"
"43236","166813","2015"
"43236","166814","2015"
"43236","166815","2015"
"43236","166816","2015"
"43236","166817","2015"
"43236","166818","2015"
"43236","166819","2015"
"43236","166820","2015"
"8537","166821","2015"
"29718","166828","2015"
"29718","166829","2015"
"16909","166832","2015"
"16909","166833","2015"
"16306","166834","2015"
"16306","166835","2015"
"16306","166836","2015"
"16306","166837","2015"
"8835","166838","2015"
"8835","166839","2015"
"9967","166840","2015"
"9967","166841","2015"
"6197","166844","2015"
"6197","166845","2015"
"6197","166846","2015"
"32618","166847","2015"
"32618","166848","2015"
"30053","166865","2015"
"30053","166866","2015"
"30053","166867","2015"
"31722","166869","2015"
"30577","166870","2015"
"30577","166871","2015"
"29872","166872","2015"
"30127","166873","2015"
"30127","166874","2015"
"30127","166875","2015"
"30127","166876","2015"
"30127","166877","2015"
"30127","166878","2015"
"30127","166879","2015"
"30127","166880","2015"
"28330","166881","2015"
"28330","166882","2015"
"17994","166883","2015"
"17994","166884","2015"
"8395","166885","2015"
"30085","166886","2015"
"30085","166887","2015"
"18137","166888","2015"
"18137","166889","2015"
"47146","166892","2015"
"47146","166893","2015"
"19053","166895","2015"
"19053","166896","2015"
"11374","166899","2015"
"38342","166929","2015"
"8406","166930","2015"
"8406","166931","2015"
"8406","166932","2015"
"8406","166933","2015"
"8406","166934","2015"
"8406","166935","2015"
"8406","166936","2015"
"8406","166937","2015"
"8406","166938","2015"
"44099","166940","2015"
"34743","166945","2015"
"34743","166946","2015"
"44832","166949","2015"
"44832","166950","2015"
"48335","166959","2015"
"12179","166960","2015"
"12179","166961","2015"
"41120","166962","2015"
"41120","166963","2015"
"41120","166964","2015"
"17078","166965","2015"
"21304","166966","2015"
"21304","166967","2015"
"21304","166968","2015"
"21255","166969","2015"
"21255","166970","2015"
"36293","166976","2015"
"36293","166977","2015"
"16972","166978","2015"
"16972","166979","2015"
"43623","166982","2015"
"40491","166983","2015"
"40491","166984","2015"
"29062","166988","2015"
"21289","166989","2015"
"21289","166990","2015"
"8222","166992","2015"
"34646","166993","2015"
"34646","166994","2015"
"46180","166996","2015"
"46180","166997","2015"
"46683","167006","2015"
"46683","167007","2015"
"46683","167008","2015"
"46683","167009","2015"
"31033","167010","2015"
"40174","167012","2015"
"40174","167013","2015"
"47453","167014","2015"
"47453","167015","2015"
"16931","167016","2015"
"29252","167017","2015"
"29252","167018","2015"
"20839","167021","2015"
"10193","167023","2015"
"10193","167024","2015"
"42096","167025","2015"
"42096","167026","2015"
"29027","167027","2015"
"29027","167028","2015"
"29027","167029","2015"
"11532","167043","2015"
"46854","167046","2015"
"46854","167047","2015"
"48298","167050","2015"
"48298","167051","2015"
"29186","167052","2015"
"29186","167053","2015"
"29186","167054","2015"
"53477","167055","2015"
"53477","167056","2015"
"27940","167057","2015"
"27940","167058","2015"
"49101","167061","2015"
"49101","167062","2015"
"39103","167063","2015"
"29097","167066","2015"
"17957","167067","2015"
"17957","167068","2015"
"9787","167069","2015"
"21260","167070","2015"
"21260","167071","2015"
"46684","167072","2015"
"46684","167073","2015"
"18028","167074","2015"
"49517","167075","2015"
"20887","167077","2015"
"20887","167078","2015"
"47560","167082","2015"
"47560","167083","2015"
"17688","167087","2015"
"8173","167096","2015"
"14456","167097","2015"
"16830","167098","2015"
"29470","167099","2015"
"29470","167100","2015"
"29470","167101","2015"
"16347","167102","2015"
"29461","167103","2015"
"29461","167104","2015"
"21254","167105","2015"
"21254","167106","2015"
"16596","167107","2015"
"16596","167108","2015"
"17306","167109","2015"
"17306","167110","2015"
"17306","167111","2015"
"48174","167114","2015"
"48174","167115","2015"
"9846","167125","2015"
"9846","167126","2015"
"29181","167127","2015"
"17888","167128","2015"
"17888","167129","2015"
"29198","167130","2015"
"13357","167131","2015"
"10472","167133","2015"
"10472","167134","2015"
"19321","167135","2015"
"19321","167136","2015"
"19321","167137","2015"
"19321","167138","2015"
"10295","167139","2015"
"10295","167140","2015"
"46066","167141","2015"
"46066","167142","2015"
"36918","167143","2015"
"34923","167144","2015"
"14719","167145","2015"
"14719","167146","2015"
"6658","167150","2015"
"6658","167151","2015"
"6658","167152","2015"
"6658","167153","2015"
"49347","167155","2015"
"49347","167156","2015"
"8452","167157","2015"
"11689","167160","2015"
"9698","167161","2015"
"9698","167162","2015"
"16908","167163","2015"
"16908","167164","2015"
"41046","167166","2015"
"28433","167167","2015"
"28433","167168","2015"
"40588","167172","2015"
"40588","167173","2015"
"43542","167175","2015"
"43542","167176","2015"
"43542","167177","2015"
"43542","167178","2015"
"1316","167179","2015"
"1316","167180","2015"
"44990","167181","2015"
"44990","167182","2015"
"36384","167184","2015"
"48217","167188","2015"
"16468","167190","2015"
"16468","167191","2015"
"42589","167192","2015"
"42589","167193","2015"
"42589","167194","2015"
"42589","167195","2015"
"42589","167196","2015"
"42589","167197","2015"
"42589","167198","2015"
"42589","167199","2015"
"46947","167202","2015"
"46947","167203","2015"
"17950","167204","2015"
"17950","167205","2015"
"40328","167208","2015"
"40328","167209","2015"
"40328","167210","2015"
"41090","167213","2015"
"41090","167214","2015"
"30751","167215","2015"
"30751","167216","2015"
"46137","167217","2015"
"46137","167218","2015"
"45370","167220","2015"
"45370","167221","2015"
"18336","167222","2015"
"18336","167223","2015"
"32892","167224","2015"
"32892","167225","2015"
"52125","167226","2015"
"52125","167227","2015"
"45947","167228","2015"
"44498","167229","2015"
"9899","167230","2015"
"9899","167231","2015"
"20274","167232","2015"
"11328","167233","2015"
"11328","167234","2015"
"38453","167235","2015"
"47601","167236","2015"
"47601","167237","2015"
"9032","167238","2015"
"15620","167241","2015"
"15620","167242","2015"
"15620","167243","2015"
"26876","167245","2015"
"26876","167246","2015"
"47456","167249","2015"
"47456","167250","2015"
"17770","167251","2015"
"7946","167252","2015"
"7946","167253","2015"
"18775","167254","2015"
"18775","167255","2015"
"50913","167256","2015"
"17937","167259","2015"
"17937","167260","2015"
"17945","167261","2015"
"17945","167262","2015"
"46685","167265","2015"
"46685","167266","2015"
"17012","167270","2015"
"17012","167271","2015"
"6148","167272","2015"
"6148","167273","2015"
"17973","167274","2015"
"17973","167275","2015"
"41044","167278","2015"
"41044","167279","2015"
"47424","167280","2015"
"47424","167281","2015"
"29039","167282","2015"
"29039","167283","2015"
"47592","167285","2015"
"10092","167286","2015"
"10092","167287","2015"
"44920","167288","2015"
"44920","167289","2015"
"44920","167290","2015"
"44920","167291","2015"
"44920","167292","2015"
"44920","167293","2015"
"44920","167294","2015"
"40207","167295","2015"
"16753","167298","2015"
"15236","167299","2015"
"15236","167300","2015"
"16917","167301","2015"
"46038","167303","2015"
"46038","167304","2015"
"8682","167305","2015"
"8682","167306","2015"
"21297","167307","2015"
"12231","167308","2015"
"16966","167318","2015"
"16966","167319","2015"
"9847","167320","2015"
"9847","167321","2015"
"9847","167322","2015"
"52297","167323","2015"
"52297","167324","2015"
"39023","167325","2015"
"39774","167336","2015"
"5915","167339","2015"
"5915","167340","2015"
"5915","167341","2015"
"46806","167342","2015"
"46806","167343","2015"
"50312","167344","2015"
"47586","167345","2015"
"16028","167346","2015"
"47589","167350","2015"
"49508","167351","2015"
"49508","167352","2015"
"16801","167353","2015"
"16801","167354","2015"
"16801","167355","2015"
"16801","167356","2015"
"11608","167358","2015"
"11608","167359","2015"
"40329","167366","2015"
"40329","167367","2015"
"27149","167368","2015"
"48535","167369","2015"
"15664","167370","2015"
"15664","167371","2015"
"40529","167372","2015"
"1297","167373","2015"
"1297","167374","2015"
"1297","167375","2015"
"1297","167376","2015"
"1297","167377","2015"
"1297","167378","2015"
"1297","167379","2015"
"28651","167383","2015"
"28651","167384","2015"
"47323","167385","2015"
"47323","167386","2015"
"47323","167387","2015"
"12033","167388","2015"
"44685","167389","2015"
"47585","167390","2015"
"25038","167392","2015"
"25038","167393","2015"
"20829","167394","2015"
"35377","167395","2015"
"28940","167408","2015"
"21312","167409","2015"
"21312","167410","2015"
"21312","167411","2015"
"1436","167415","2015"
"1436","167416","2015"
"18010","167422","2015"
"18010","167423","2015"
"17001","167424","2015"
"17001","167425","2015"
"50895","167428","2015"
"50895","167429","2015"
"6593","167430","2015"
"6593","167431","2015"
"6593","167432","2015"
"6593","167433","2015"
"6593","167434","2015"
"6593","167435","2015"
"8299","167436","2015"
"24659","167437","2015"
"24659","167438","2015"
"7516","167441","2015"
"40441","167442","2015"
"14721","167443","2015"
"19069","167446","2015"
"40151","167449","2015"
"40151","167450","2015"
"39203","167453","2015"
"7327","167454","2015"
"7327","167455","2015"
"18061","167458","2015"
"18061","167459","2015"
"47613","167460","2015"
"50709","167461","2015"
"50709","167462","2015"
"15627","167463","2015"
"15627","167464","2015"
"50410","167465","2015"
"14490","167468","2015"
"40599","167469","2015"
"40599","167470","2015"
"44021","167473","2015"
"44021","167474","2015"
"44021","167475","2015"
"44021","167476","2015"
"44021","167477","2015"
"44021","167478","2015"
"36382","167479","2015"
"14613","167480","2015"
"14613","167481","2015"
"11531","167482","2015"
"11531","167483","2015"
"11531","167484","2015"
"11531","167485","2015"
"19562","167486","2015"
"19562","167487","2015"
"19562","167488","2015"
"47403","167489","2015"
"14690","167490","2015"
"14690","167491","2015"
"53437","167501","2015"
"53437","167502","2015"
"16898","167504","2015"
"16898","167505","2015"
"46379","167506","2015"
"40087","167507","2015"
"40087","167508","2015"
"27482","167509","2015"
"42422","167510","2015"
"42422","167511","2015"
"33811","167540","2015"
"8979","167541","2015"
"8979","167542","2015"
"10324","167543","2015"
"10324","167544","2015"
"41064","167545","2015"
"41064","167546","2015"
"21223","167547","2015"
"50030","167548","2015"
"50030","167549","2015"
"9823","167550","2015"
"9823","167551","2015"
"53471","167552","2015"
"12087","167553","2015"
"27047","167555","2015"
"27047","167556","2015"
"53473","167557","2015"
"7245","167558","2015"
"7245","167559","2015"
"18150","167560","2015"
"18150","167561","2015"
"13367","167562","2015"
"13367","167563","2015"
"13367","167564","2015"
"11375","167565","2015"
"11375","167566","2015"
"44896","167567","2015"
"44896","167568","2015"
"40336","167569","2015"
"36438","167571","2015"
"36438","167572","2015"
"12243","167573","2015"
"12243","167574","2015"
"16859","167575","2015"
"47862","167578","2015"
"47862","167579","2015"
"47862","167580","2015"
"44921","167590","2015"
"44921","167591","2015"
"44921","167592","2015"
"44921","167593","2015"
"44921","167594","2015"
"40583","167596","2015"
"40583","167597","2015"
"21319","167598","2015"
"21319","167599","2015"
"21319","167600","2015"
"21319","167601","2015"
"21319","167602","2015"
"22851","167603","2015"
"22851","167604","2015"
"22851","167605","2015"
"22851","167606","2015"
"22851","167607","2015"
"44020","167608","2015"
"44020","167609","2015"
"36548","167610","2015"
"36548","167611","2015"
"36548","167612","2015"
"47924","167613","2015"
"47924","167614","2015"
"47506","167615","2015"
"28562","167618","2015"
"28562","167619","2015"
"29701","167620","2015"
"29701","167621","2015"
"35680","167622","2015"
"40473","167623","2015"
"40473","167624","2015"
"40473","167625","2015"
"40473","167626","2015"
"40473","167627","2015"
"40473","167628","2015"
"35594","167631","2015"
"36584","167632","2015"
"40158","167633","2015"
"40158","167634","2015"
"40158","167635","2015"
"40158","167636","2015"
"40158","167637","2015"
"40158","167638","2015"
"40158","167639","2015"
"40158","167640","2015"
"40158","167641","2015"
"13008","167646","2015"
"40374","167652","2015"
"40374","167653","2015"
"40374","167654","2015"
"40454","167655","2015"
"40454","167656","2015"
"40454","167657","2015"
"40454","167658","2015"
"40454","167659","2015"
"40454","167660","2015"
"40472","167661","2015"
"40472","167662","2015"
"40120","167663","2015"
"40120","167664","2015"
"46396","167665","2015"
"46396","167666","2015"
"34325","167667","2015"
"34325","167668","2015"
"36487","167674","2015"
"36487","167675","2015"
"36487","167676","2015"
"36487","167677","2015"
"36487","167678","2015"
"45101","167679","2015"
"45101","167680","2015"
"45101","167681","2015"
"45101","167682","2015"
"45101","167683","2015"
"45101","167684","2015"
"26948","167685","2015"
"1287","167686","2015"
"1287","167687","2015"
"44895","167688","2015"
"44895","167689","2015"
"36551","167690","2015"
"36551","167691","2015"
"40188","167693","2015"
"40188","167694","2015"
"40188","167695","2015"
"42047","167696","2015"
"42047","167697","2015"
"17954","167698","2015"
"17954","167699","2015"
"9763","167701","2015"
"9763","167702","2015"
"18054","167703","2015"
"18054","167704","2015"
"53588","167705","2015"
"53588","167706","2015"
"14137","167711","2015"
"22858","167712","2015"
"22858","167713","2015"
"22858","167714","2015"
"22858","167715","2015"
"6619","167718","2015"
"7323","167719","2015"
"7323","167720","2015"
"39524","167721","2015"
"1423","167724","2015"
"1423","167725","2015"
"18380","167726","2015"
"36301","167727","2015"
"36301","167728","2015"
"40448","167729","2015"
"40448","167730","2015"
"40448","167731","2015"
"40448","167732","2015"
"45540","167738","2015"
"45540","167739","2015"
"21299","167740","2015"
"21299","167741","2015"
"21299","167742","2015"
"46648","167743","2015"
"46648","167744","2015"
"35842","167745","2015"
"35842","167746","2015"
"40346","167747","2015"
"40346","167748","2015"
"21253","167749","2015"
"6151","167750","2015"
"6151","167751","2015"
"6151","167752","2015"
"6151","167753","2015"
"6151","167754","2015"
"18163","167755","2015"
"18163","167756","2015"
"18163","167757","2015"
"18163","167758","2015"
"41828","167759","2015"
"41060","167760","2015"
"49525","167761","2015"
"49525","167762","2015"
"28516","167772","2015"
"46244","167778","2015"
"17335","167779","2015"
"17335","167780","2015"
"19925","167793","2015"
"19925","167794","2015"
"21217","167792","2015"
"21269","167795","2015"
"21269","167796","2015"
"15688","167797","2015"
"15688","167798","2015"
"9007","167799","2015"
"44403","167800","2015"
"44403","167801","2015"
"29875","167802","2015"
"20985","167803","2015"
"20985","167804","2015"
"44775","167808","2015"
"44775","167809","2015"
"52362","167810","2015"
"29646","167811","2015"
"5822","167812","2015"
"5822","167813","2015"
"28541","167815","2015"
"8987","167826","2015"
"8821","167827","2015"
"8821","167828","2015"
"17829","167829","2015"
"17829","167830","2015"
"45395","167831","2015"
"45395","167832","2015"
"45395","167833","2015"
"45395","167834","2015"
"10400","167836","2015"
"10400","167837","2015"
"36375","167853","2015"
"36375","167854","2015"
"48352","167856","2015"
"48352","167857","2015"
"41088","167861","2015"
"41088","167862","2015"
"9006","167863","2015"
"9006","167864","2015"
"49577","167865","2015"
"16680","167866","2015"
"16680","167867","2015"
"16680","167868","2015"
"16680","167869","2015"
"10902","167870","2015"
"10902","167871","2015"
"10902","167872","2015"
"40096","167873","2015"
"40096","167874","2015"
"40279","167875","2015"
"40279","167876","2015"
"43559","167879","2015"
"8898","167880","2015"
"7520","167881","2015"
"8910","167882","2015"
"35927","167883","2015"
"19320","167886","2015"
"19320","167887","2015"
"19320","167888","2015"
"19320","167889","2015"
"30111","167890","2015"
"30111","167891","2015"
"30111","167892","2015"
"30111","167893","2015"
"17597","167899","2015"
"33426","167900","2015"
"18099","167903","2015"
"18099","167904","2015"
"18099","167905","2015"
"18099","167906","2015"
"18099","167907","2015"
"18099","167908","2015"
"18099","167909","2015"
"18099","167910","2015"
"18003","167913","2015"
"18003","167914","2015"
"41127","167919","2015"
"41127","167920","2015"
"1267","167925","2015"
"13640","167926","2015"
"13640","167927","2015"
"29299","167928","2015"
"22272","167931","2015"
"35490","167932","2015"
"35490","167933","2015"
"14727","167934","2015"
"14727","167935","2015"
"18649","167936","2015"
"18649","167937","2015"
"5983","167938","2015"
"40210","167950","2015"
"40210","167951","2015"
"16956","167952","2015"
"29859","167956","2015"
"29859","167957","2015"
"37080","167958","2015"
"37080","167959","2015"
"21004","167960","2015"
"46294","167961","2015"
"46294","167962","2015"
"30120","167963","2015"
"30120","167964","2015"
"15653","167965","2015"
"15653","167966","2015"
"15653","167967","2015"
"15653","167968","2015"
"15653","167969","2015"
"40463","167970","2015"
"40463","167971","2015"
"599","167972","2015"
"599","167973","2015"
"599","167974","2015"
"599","167975","2015"
"599","167976","2015"
"49814","167978","2015"
"49814","167979","2015"
"49814","167980","2015"
"36228","167981","2015"
"36228","167982","2015"
"16459","167992","2015"
"16459","167993","2015"
"16459","167994","2015"
"16459","167995","2015"
"27869","168003","2015"
"10328","168004","2015"
"10328","168005","2015"
"10328","168006","2015"
"10328","168007","2015"
"10328","168008","2015"
"10328","168009","2015"
"12219","168012","2015"
"17912","168018","2015"
"6609","168021","2015"
"40313","168022","2015"
"40313","168023","2015"
"41074","168024","2015"
"41074","168025","2015"
"49093","168026","2015"
"49093","168027","2015"
"35987","168028","2015"
"35987","168029","2015"
"34522","168032","2015"
"34522","168033","2015"
"46285","168034","2015"
"43566","168035","2015"
"43566","168036","2015"
"43566","168037","2015"
"43566","168038","2015"
"43566","168039","2015"
"47598","168041","2015"
"50344","168042","2015"
"12740","168044","2015"
"12740","168045","2015"
"28508","168047","2015"
"47594","168048","2015"
"49100","168050","2015"
"49100","168051","2015"
"9180","168052","2015"
"25041","168055","2015"
"14846","168060","2015"
"16863","168062","2015"
"16863","168063","2015"
"45144","168066","2015"
"8989","168067","2015"
"8989","168068","2015"
"28589","168069","2015"
"34360","168070","2015"
"34360","168071","2015"
"34360","168072","2015"
"34360","168073","2015"
"45498","168080","2015"
"45498","168081","2015"
"45498","168082","2015"
"45498","168083","2015"
"45498","168084","2015"
"45498","168085","2015"
"40091","168088","2015"
"16662","168090","2015"
"16662","168091","2015"
"46907","168093","2015"
"46907","168094","2015"
"47600","168096","2015"
"34508","168097","2015"
"34508","168098","2015"
"34508","168099","2015"
"34508","168100","2015"
"30057","168101","2015"
"30057","168102","2015"
"45823","168103","2015"
"45823","168104","2015"
"49305","168108","2015"
"49305","168109","2015"
"16652","168115","2015"
"16652","168116","2015"
"47599","168119","2015"
"8920","168120","2015"
"8920","168121","2015"
"17906","168122","2015"
"51751","168126","2015"
"51751","168127","2015"
"42758","168128","2015"
"42758","168129","2015"
"8820","168130","2015"
"9203","168131","2015"
"9203","168132","2015"
"12784","168133","2015"
"12784","168134","2015"
"42829","168137","2015"
"11274","168138","2015"
"11274","168139","2015"
"47331","168144","2015"
"47331","168145","2015"
"22209","168146","2015"
"47611","168147","2015"
"35509","168150","2015"
"35509","168151","2015"
"34925","168152","2015"
"34925","168153","2015"
"28999","168154","2015"
"28999","168155","2015"
"16714","168156","2015"
"16714","168157","2015"
"38352","168158","2015"
"42738","168163","2015"
"42738","168164","2015"
"42738","168165","2015"
"42738","168166","2015"
"42738","168167","2015"
"14498","168177","2015"
"47610","168178","2015"
"47593","168184","2015"
"1262","168187","2015"
"1262","168188","2015"
"1262","168189","2015"
"1262","168190","2015"
"1262","168191","2015"
"1262","168192","2015"
"1262","168193","2015"
"1262","168194","2015"
"1262","168195","2015"
"1262","168196","2015"
"18729","168197","2015"
"18729","168198","2015"
"15047","168199","2015"
"15047","168200","2015"
"15047","168201","2015"
"22154","168202","2015"
"53478","168205","2015"
"14534","168209","2015"
"14534","168210","2015"
"50369","168211","2015"
"50369","168212","2015"
"41049","168213","2015"
"41049","168214","2015"
"40887","168218","2015"
"52379","168219","2015"
"8421","168220","2015"
"14669","168223","2015"
"21303","168226","2015"
"18077","168227","2015"
"8575","168231","2015"
"8575","168232","2015"
"8922","168235","2015"
"8922","168236","2015"
"46715","168237","2015"
"46715","168238","2015"
"17941","168239","2015"
"17941","168240","2015"
"43395","168242","2015"
"21879","168244","2015"
"21879","168245","2015"
"21879","168246","2015"
"14722","168247","2015"
"14722","168248","2015"
"13560","168249","2015"
"48514","168252","2015"
"48514","168253","2015"
"46870","168254","2015"
"46870","168255","2015"
"34209","168256","2015"
"34209","168257","2015"
"27997","168258","2015"
"27997","168259","2015"
"46384","168262","2015"
"46384","168263","2015"
"46384","168264","2015"
"46384","168265","2015"
"46384","168266","2015"
"46384","168267","2015"
"9004","168268","2015"
"9004","168269","2015"
"47590","168270","2015"
"21318","168271","2015"
"21318","168272","2015"
"21318","168273","2015"
"8930","168276","2015"
"8930","168277","2015"
"8930","168278","2015"
"8930","168279","2015"
"50206","168281","2015"
"50206","168282","2015"
"18059","168283","2015"
"18059","168284","2015"
"14747","168286","2015"
"14747","168287","2015"
"17037","168290","2015"
"40316","168291","2015"
"40316","168292","2015"
"29654","168293","2015"
"50440","168294","2015"
"49529","168295","2015"
"8896","168296","2015"
"36222","168297","2015"
"40431","168298","2015"
"40431","168299","2015"
"49565","168302","2015"
"29076","168305","2015"
"30125","168313","2015"
"14510","168316","2015"
"14510","168317","2015"
"35900","168321","2015"
"53589","168322","2015"
"53589","168323","2015"
"10342","168326","2015"
"10342","168327","2015"
"10342","168328","2015"
"10342","168329","2015"
"10342","168330","2015"
"12479","168331","2015"
"33451","168334","2015"
"18025","168335","2015"
"13605","168336","2015"
"13605","168337","2015"
"18013","168340","2015"
"18013","168341","2015"
"17908","168343","2015"
"17908","168344","2015"
"51112","168345","2015"
"51112","168346","2015"
"51112","168347","2015"
"51112","168348","2015"
"8746","194155","2015"
"8746","194156","2015"
"8746","194157","2015"
"8746","194158","2015"
"18555","194160","2015"
"18555","194161","2015"
"13325","194162","2015"
"13325","194163","2015"
"55514","194164","2015"
"55514","194165","2015"
"40765","194170","2015"
"40765","194171","2015"
"40587","194173","2015"
"40587","194174","2015"
"40587","194175","2015"
"40587","194176","2015"
"40587","194177","2015"
"40587","194178","2015"
"40587","194179","2015"
"40587","194180","2015"
"40587","194181","2015"
"40587","194182","2015"
"40587","194183","2015"
"40587","194184","2015"
"13379","194192","2015"
"13379","194193","2015"
"46000","194194","2015"
"46000","194195","2015"
"20744","194196","2015"
"20744","194197","2015"
"9639","194198","2015"
"43100","194199","2015"
"43100","194200","2015"
"15423","194203","2015"
"45400","194206","2015"
"45129","194230","2015"
"29456","194234","2015"
"29456","194235","2015"
"30711","194236","2015"
"33323","194238","2015"
"30701","194241","2015"
"46712","194243","2015"
"40760","194244","2015"
"46775","194245","2015"
"46775","194246","2015"
"30767","194251","2015"
"30767","194252","2015"
"30767","194253","2015"
"30767","194254","2015"
"29436","194261","2015"
"29436","194262","2015"
"29436","194263","2015"
"8731","194273","2015"
"8731","194274","2015"
"49312","194303","2015"
"18608","194397","2015"
"18608","194398","2015"
"13797","194403","2015"
"21234","168349","2015"
"21234","168350","2015"
"14937","168351","2015"
"14937","168352","2015"
"18056","168353","2015"
"18056","168354","2015"
"1360","168355","2015"
"1360","168356","2015"
"1360","168357","2015"
"1360","168358","2015"
"47932","168361","2015"
"17983","168362","2015"
"17983","168363","2015"
"22280","168364","2015"
"22280","168365","2015"
"22280","168366","2015"
"17965","168367","2015"
"17965","168368","2015"
"14478","168369","2015"
"14478","168370","2015"
"29882","168371","2015"
"29882","168372","2015"
"29877","168373","2015"
"40536","168374","2015"
"40536","168375","2015"
"40536","168376","2015"
"40536","168377","2015"
"40536","168378","2015"
"40536","168379","2015"
"44078","168381","2015"
"14644","168382","2015"
"8870","168383","2015"
"8870","168384","2015"
"8916","168385","2015"
"8873","168386","2015"
"8873","168387","2015"
"40215","168388","2015"
"40215","168389","2015"
"20933","168394","2015"
"20933","168395","2015"
"40208","168400","2015"
"40208","168401","2015"
"40208","168402","2015"
"40208","168403","2015"
"40208","168404","2015"
"40208","168405","2015"
"40208","168406","2015"
"40293","168410","2015"
"40293","168411","2015"
"40293","168412","2015"
"40293","168413","2015"
"40293","168414","2015"
"40293","168415","2015"
"40293","168416","2015"
"40400","168417","2015"
"40400","168418","2015"
"40400","168419","2015"
"40400","168420","2015"
"40400","168421","2015"
"40400","168422","2015"
"40400","168423","2015"
"33872","168424","2015"
"33872","168425","2015"
"40541","168426","2015"
"40541","168427","2015"
"40541","168428","2015"
"40541","168429","2015"
"40541","168430","2015"
"40541","168431","2015"
"40541","168432","2015"
"17953","168433","2015"
"17953","168434","2015"
"10431","168435","2015"
"10431","168436","2015"
"50695","168437","2015"
"50695","168438","2015"
"50695","168439","2015"
"10287","168440","2015"
"10287","168441","2015"
"40502","168442","2015"
"40502","168443","2015"
"19248","168444","2015"
"36173","168453","2015"
"36173","168454","2015"
"14957","168455","2015"
"14957","168456","2015"
"18044","168459","2015"
"50699","168460","2015"
"50699","168461","2015"
"50699","168462","2015"
"50896","168463","2015"
"50896","168464","2015"
"50896","168465","2015"
"50896","168466","2015"
"50896","168467","2015"
"43890","168474","2015"
"43890","168475","2015"
"28509","168476","2015"
"19132","168477","2015"
"18860","168488","2015"
"34882","168489","2015"
"34882","168490","2015"
"53462","168491","2015"
"53462","168492","2015"
"43567","168493","2015"
"43567","168494","2015"
"43567","168495","2015"
"48347","168496","2015"
"48347","168497","2015"
"40166","168501","2015"
"40166","168502","2015"
"40166","168503","2015"
"40166","168504","2015"
"40166","168505","2015"
"40166","168506","2015"
"52231","168507","2015"
"52231","168508","2015"
"8888","168509","2015"
"8888","168510","2015"
"8888","168511","2015"
"8888","168512","2015"
"24639","168516","2015"
"35542","168517","2015"
"21022","168518","2015"
"21911","168522","2015"
"21911","168523","2015"
"8856","168527","2015"
"17928","168530","2015"
"35487","168531","2015"
"14521","168535","2015"
"14521","168536","2015"
"45378","168538","2015"
"45378","168539","2015"
"53567","168541","2015"
"45930","168542","2015"
"45930","168543","2015"
"42740","168544","2015"
"42740","168545","2015"
"48239","168546","2015"
"48239","168547","2015"
"47445","168548","2015"
"47445","168549","2015"
"35616","168550","2015"
"35616","168551","2015"
"36429","168554","2015"
"36429","168555","2015"
"36429","168556","2015"
"19439","168561","2015"
"40950","168562","2015"
"16704","168567","2015"
"16704","168568","2015"
"16704","168569","2015"
"16704","168570","2015"
"31855","168571","2015"
"14739","168572","2015"
"13839","168578","2015"
"13839","168579","2015"
"24679","168580","2015"
"13428","168581","2015"
"30843","168583","2015"
"48643","168586","2015"
"48643","168587","2015"
"11339","168588","2015"
"40548","168589","2015"
"40548","168590","2015"
"40548","168591","2015"
"40548","168592","2015"
"50770","168593","2015"
"42263","168594","2015"
"42263","168595","2015"
"42270","168596","2015"
"13714","168597","2015"
"14746","168598","2015"
"14746","168599","2015"
"20244","168601","2015"
"8443","168602","2015"
